Unnamed: 0,message,Direct Harassment,Hate Speech,Sexual Harassment,Trolling,Others,Toxic
188,Roses are red why does terrorizers alexa don’t know who he is,,,,,,
189,i want to play with you guysssss,,,,,,
190,👋,,,,,,
191,i disliked cus i was watching a video and i accidentally clicked this one lmao,,,,,,
192,Brian hows the stream today,,,,,,
193,"@Terroriser the notification just went off right now, and not to be a hater but guaranteed is spelled wrong, unless that’s on purpose 😂",,,,,,
194,Hi,,,,,,
195,hello,,,,,,
196,Sorry you died by the way would you like to hear the word of sell outs,,,,,,
197,hi,,,,,,
198,Delirous is funny,,,,,,
199,Hey!,,,,,,
200,what up,,,,,,
201,Whazzup brian!,,,,,,
202,what up,,,,,,
203,hi brian,,,,,,
204,its nogla,,,,,,
205,started watching just as he died,,,,,,
206,hope you’re having an amazing day brian 🥺🥺🥺,,,,,,
207,holy crud Preston and his wife are playing??,,,,,,
208,BRAIN,,,,,,
209,BRIIIIIIIAN,,,,,,
210,hello!,,,,,,
211,Cyan kinda sus though,,,,,,
212,I was just watching the cod among us vid,,,,,,
213,hey!!,,,,,,
214,how is every one doin,,,,,,
215,hello,,,,,,
216,baby boy Brien,,,,,,
217,whats up brian,,,,,,
218,when Brian starts a steam but it isnt in the beggining,,,,,,
219,Hi Brian,,,,,,
220,hmm idk Brian kinda sus,,,,,,
221,Sjjs,,,,,,
222,Ello,,,,,,
223,h20,,,,,,
224,It's clearly terroriser,,,,,,
225,My fav Irish man 😍,,,,,,
226,Bryan Target evan when your imposter,,,,,,
227,Lol Brodie is playing,,,,,,
228,I just dismiss btw,,,,,,
229,Hey,,,,,,
230,"love watching Brian's stream of among us, this is like the inverse of him playing Mario kart",,,,,,
231,For us,,,,,,
232,Hello,,,,,,
233,hey brian,,,,,,
234,i just joined the stream and brain is already dead,,,,,,
235,well*,,,,,,
236,Hi my fav youtuber,,,,,,
237,Hey mate,,,,,,
238,I'll be back!!!,,,,,,
239,Would you like another world of sale,,,,,,
240,Disliked,,,,,,
241,hes awesome,,,,,,
242,brian,,,,,,
243,What's up the king of dragons is here,,,,,,
244,hi brian,,,,,,
245,Ehhh how’s it going sirs,,,,,,
246,Yeet,,,,,,
247,Who’s the sneaky Imposter?,,,,,,
248,Hi,,,,,,
249,"Future Ted Crilly, how you doing?",,,,,,
250,hi brian,,,,,,
251,yo,,,,,,
252,who killed you,,,,,,
253,and funny,,,,,,
254,Hi how are you,,,,,,
255,If you had the chance would you smash Brian,,,,,,1.0
256,hiiii brian,,,,,,
257,Subbed,,,,,,
258,sup,,,,,,
259,Hiiiii,,,,,,
260,I’m disliking it trigger,,,,1.0,,
261,I think it’s vanoss,,,,,,
262,hello,,,,,,
263,Hi Brian,,,,,,
264,Hiya Brian,,,,,,
265,poor brian dead already,,,,,,
266,How u doing,,,,,,
267,its nogla,,,,,,
268,Poor Brian,,,,,,
269,I’m a bot,,,,,,
270,Hey,,,,,,
271,No members only mode?,,,,,,
272,I just got the notification,,,,,,
273,Hello,,,,,,
274,It’s nogla,,,,,,
275,hi Brian,,,,,,
276,h20 and Alex?,,,,,,
277,dang Terroriser u died first?,,,,,,1.0
278,how are you brian,,,,,,
279,How you doing,,,,,,
280,WAFFLE WAFFLE CRISPY GOLDEN WAFFLES!!!!!!!!!!,,,,,,
281,hey 🤚,,,,,,
282,Someone disliked red spy has entered the base,,,,,,
283,hi,,,,,,
284,BRINE,,,,,,
285,Alex,,,,,,
286,So I see Brian is dead,,,,,,
287,stupid,1.0,,,,,
288,Subbed,,,,,,
289,hi,,,,,,
290,Hey from Australia!,,,,,,
291,it's 12.10 at night for me I'm smiley and cant sleep so good timing🙂,,,,,,
292,Goodnight to the best YouTuber of all time from California,,,,,,
293,What’s your fav color,,,,,,
294,Hi,,,,,,
295,Just watching an amazing streamed / YouTube,,,,,,
296,Nogla sus ngl,,,,,,
297,lets get to 1000 sponsers today,,,,,,
298,dumb,,,,,,
299,Hii,,,,,,
300,Youre cute,,,,,,
301,I’m doing the dirk,,,,,,
302,you can't see this,,,,,,
303,I think it’s marcel,,,,,,
304,I feel Bad that you Already Died in This,,,,,,
305,yo Brian,,,,,,
306,who killed you,,,,,,
307,brian how are you,,,,,,
308,Brian you looking mad cute,,,,,,
309,Hello Brian!!!!!!!!!!!,,,,,,
310,this will end well😂,,,,,,
311,ugly,1.0,,,,,
312,hi dad,,,,,,
313,nogla sus,,,,,,
314,Lez go Dead People,,,,,,
315,Brian brianbrian brian brian,,,,,,
316,I pooped mr pants,,,,,,
317,"Eyes blue or brown,can remember ever since December, eyes green or gray can remember since the last of December",,,,,,
318,but u cute tho,,,,,,
319,hello brine,,,,,,
320,hello knockoff Jacksepticeye!,,,,,,
321,:virtualhug:,,,,,,
322,well he's already dead,,,,,,
323,Well brian is dead,,,,,,
324,Hi,,,,,,
325,IT'S ALEX AND NOGLA,,,,,,
326,You should dan,,,,,,
327,hey Brian can I play with u guys,,,,,,
328,Brian you looking mad cute,,,,,,
329,"I just got here, I think it was Nogla that killed him",,,,,,
330,TRUE,,,,,,
331,came over from nogla's livestream,,,,,,
332,hewwo,,,,,,
333,Glad to see you and your friends are just being friends,,,,,,
334,Dab,,,,,,
335,I like your content,,,,,,
336,And he’s hearing the confrontation,,,,,,
337,Dab,,,,,,
338,Dab,,,,,,
339,Nogla going for no kill game,,,,,,
340,hey,,,,,,
341,Dab,,,,,,
342,Yes,,,,,,
343,anyone know when the next mario stream is?????????????,,,,,,
344,Dab,,,,,,
345,todays my 15th birthday,,,,,,
346,lmao i open it up and they are already yelling,,,,,,
347,Red spy has entered the base,,,,,,
348,Dab,,,,,,
349,It’s 911 here right now in California,,,,,,
350,Hi,,,,,,
351,hey Brian this is the first stream I have been in on your channel,,,,,,
352,nogla is among us,,,,,,
353,Hi dad,,,,,,
354,Dab,,,,,,
355,Someone donate 100 dollars,,,,,,
356,I’m sad for u Brian cause your dead,,,,,,
357,Dab,,,,,,
358,hi terroriser,,,,,,
359,Dab,,,,,,
360,Sup,,,,,,
361,Gauranteed???,,,,,,
362,big fan tererizor,,,,,,
363,from England.,,,,,,
364,granted you're better than him,,,,,,
365,Nolgas not killin,,,,,,
366,lol i know who the imposter is lolololol,,,,,,
367,Oof,,,,,,
368,Woohoo just left noglas stream!,,,,,,
369,"Want to join the TerrorFam? Become a member to my channel and get access to ""Member-Only Chat"" and the Terroriser Private Discord! https://www.youtube.com/channel/UCQio...",,,,,,
370,I think Pink is imposter,,,,,,
371,hello from oshkosh,,,,,,
372,"i think it would be better if when the people died, they are allowed to talk to each other.",,,,,,
373,ello,,,,,,
374,"@Terroriser not to be a hater but guaranteed is spelled wrong, unless that’s on purpose 😂",,,,,,
375,who is it,,,,,,
376,bye,,,,,,
377,been a big fan for years man first time catching stream im escited,,,,,,
378,Hello,,,,,,
379,hi brian,,,,,,
380,F*** Nogla!!!,,,,,,
381,I was waiting for you to start your stream as soon as I found out you were going to join!,,,,,,
382,Nogla could be the Imposter,,,,,,
383,IM EARLY FOR ONCE IN MY LIFE!!,,,,,,
384,Hi,,,,,,
385,its nogla,,,,,,
386,NOGLA,,,,,,
387,yep it is nogla,,,,,,
388,Yip he’s right,,,,,,
389,:thanksdoc:the chat is dead for God shakes,,,,,,
390,nohla sus,,,,,,
391,h2o,,,,,,
392,itz nogla lmao,,,,,,
393,Ask cray,,,,,,
394,I'm gay,,,,,,
395,nogla,,,,,,
396,nogla 100%,,,,,,
397,Dumb ways to die,,,,,,
398,"well was watching nogla's stream but it kept buffering, why dose it only do that with him for me???",,,,,,
399,Nogla is good I checked,,,,,,
400,It is nogla,,,,,,
401,nogla,,,,,,
402,hey brian from ahkosh how are you im a big fan,,,,,,
403,who is it,,,,,,
404,hi,,,,,,
405,It’s nogla,,,,,,
406,nogla],,,,,,
407,Is there 2 imposters?,,,,,,
408,What's up Brian. 😁✌,,,,,,
409,could be nogla,,,,,,
410,hiii,,,,,,
411,It’s nogla,,,,,,
412,oshkosh,,,,,,
413,Or 1?,,,,,,
414,nogla,,,,,,
415,Also hello Brian,,,,,,
416,Hey Brineeeee!,,,,,,
417,nogla,,,,,,
418,Nogla,,,,,,
419,poggers,,,,,,
420,It’s nogla,,,,,,
421,Hey Brian I just wanted to say thank you for making me laugh i love watching yalls videos and helping with my demons I got from my time in the military THANK YOU ALL,,,,,,
422,It's Nogla He Sus,,,,,,
423,nogla,,,,,,
424,It’s NOGLA I SAW HIS STREAM,,,,,,
425,Hey can you dab,,,,,,
426,how u been,,,,,,
427,"Eyes blue or brown can remember since December, eyes green or gray can’t remember ever since last December",,,,,,
428,There is two,,,,,,
429,@FrenchSpaghet ​ I support you bud,,,,,,
430,It’s not noglo or laser,,,,,,
431,It Alex,,,,,,
432,that's rough buddy,,,,,,
433,Brian let me join,,,,,,
434,NoGLa sUS NgL,,,,,,
435,Able to put discord overlay on? I don't know these voices,,,,,,
436,ITS NOGLA I SAW HIS SREAM,,,,,,
437,"I was about to go to bed but I think I'll, uh, stay up a bit longer...",,,,,,
438,Its boddypen,,,,,,
439,Why y’all looking on his stream,,,,,,
440,no snitches,,,,,,
441,I'm watching nogla,,,,,,
442,NOGLA,,,,,,
443,alex and nogla,,,,,,
444,It’s vanoss,,,,,,
445,Ayo Brian TWERKKKKKK,,,,,,
446,Sup brine,,,,,,
447,Pfffy like it matters,,,,,,
448,Alex and Nogla,,,,,,
449,ITS NOGLA I SAW HIS STREAM,,,,,,
450,auto sus,,,,,,
451,wassap brian,,,,,,
452,"@Terroriser not to be a hater but guaranteed is spelled wrong, unless that’s on purpose 😂. Also discord overlay is tiny",,,,,,
453,Green lookin sus,,,,,,
454,hey Brian!,,,,,,
455,No pain and Alex,,,,,,
456,its vanoss,,,,,,
457,Nogla and alex,,,,,,
458,obama?,,,,,,
459,wow brians already dead,,,,,,
460,hi,,,,,,
461,ITS NGLA,,,,,,
462,Use code Lazar,,,,,,
463,no don't snitches,,,,,,
464,hello broin,,,,,,
465,I think it’s Nogla,,,,,,
466,no hopping livestream and snitching,,,,,,
467,Nogla it good I just check,,,,,,
468,Not very thoughtful for the east coast viewers,,,,,,
469,I SAW HIS SREAM,,,,,,
470,Nogla going for a kill-less,,,,,,
471,No kill win,,,,,,
472,lmao watching 3 ppls streams at the same time is funny 😆,,,,,,
473,Trump 2️⃣0️⃣2️⃣0️⃣,,,,,,
474,It’s not nogla,,,,,,
475,tell them to shut I want to see if you will do it,,,,,,
476,lol,,,,,,
477,Shadmir11,,,,,,
478,a challenge,,,,,,
479,Use code MOO,,,,,,
480,We saw him in the stream,,,,,,
481,It’s nogla!!!!!!,,,,,,
482,it's Nogla,,,,,,
483,Nogla is trying to play a game where he does not kill,,,,,,
484,Says he won't kill to win as imposer,,,,,,
485,We hear it in his voic e,,,,,,
486,I SAW HIS STREAM,,,,,,
487,nogla is memeing,,,,,,
488,Not nogla I checked his stream,,,,,,
489,Nogla doing a no kill round,,,,,,
490,go to his stream,,,,,,
491,Nogla pulling some low IQ plays tonight,,,,,,
492,It is defo nogla,,,,,,
493,USE CODE MOO,,,,,,
494,noglas trying the no kill impostor win,,,,,,
495,I'M HIM LIVE,,,,,,
496,use code moo,,,,,,
497,Trying to win with no kills or sabatage,,,,,,
498,"It can't be Nogla, right?",,,,,,
499,he is trying to win without killing anyone,,,,,,
500,OOOOOOOOOOOOOH WHAT A FLUSH!!!,,,,,,
501,USE CODE MOO,,,,,,
502,nogala is shady,,,,,,
503,use code moo,,,,,,
504,it's alex. he's literally the one who killed you....,,,,,,
505,Not nogla checked his stream,,,,,,
506,USE CODE MOO,,,,,,
507,Nogla and Alex,,,,,,
508,he's trying to win without sabotaging or killing,,,,,,
509,hi,,,,,,
510,NOGLA IS GOING FOR A KILL-less imposter game shhhhh,,,,,,
511,ayyyyy public chatttt,,,,,,
512,use code moo,,,,,,
513,yeah it is not nogla,,,,,,
514,USE CODE MOO,,,,,,
515,Hey what's up everyone I'm addicted to this game lol,,,,,,
516,hello,,,,,,
517,He’s definitely imposter,,,,,,
518,It’s Brian guys,,,,,,
519,"Use Streamlabs to give 100% of your donation to Terroriser! SuperChats take out a portion, use this link instead --> https://streamlabs.com/terroriser/tip",,,,,,
520,nogla only wants alex to kill for him,,,,,,
521,It’s not nogla or laxer,,,,,,
522,NOGLA!!!,,,,,,
523,It's Nogla!,,,,,,
524,Nogla,,,,,,
525,I’m here,,,,,,
526,use code moo,,,,,,
527,Hi love you come over mando here in the US government has been watch your video and audio files are not the itme shop no one is not in the itme shop no one,,,,,,
528,He is trying not to kill.,,,,,,
529,Nogla,,,,,,
530,ITS NOGLA,,,,,,
531,its nogla ;-;,,,,,,
532,where does use code moo come from anyway?,,,,,,
533,USE CODE MOO,,,,,,
534,ayyyyyy public chatttt,,,,,,
535,I looked at noglas stream and it’s him and Alex,,,,,,
536,Nogla,,,,,,
537,how your day going,,,,,,
538,Nogla,,,,,,
539,Bro it’s Nogla,,,,,,
540,ITS NOGLA,,,,,,
541,USE CODE MOO,,,,,,
542,soz,,,,,,
543,Nogla,,,,,,
544,_I EXPECT QUALITY FAILS!_,,,,,,
545,You should play with DASHIE GAMES,,,,,,
546,i see it in pretty much all their vids,,,,,,
547,yeet,,,,,,
548,hey brian please let me join,,,,,,
549,I just checked it’s nogla 😂,,,,,,
550,nogla,,,,,,
551,use code moo,,,,,,
552,Nogla wants Alex to get all the kills,,,,,,
553,SOMEONE USE CODE MOO,,,,,,
554,Its nogla,,,,,,
555,ITS NOGLA I SAW HIS SREAM ITS NOGLA I SAW HIS STREAM,,,,,,
556,Nogla,,,,,,
557,NOGLA,,,,,,
558,its nogla and alex,,,,,,
559,Code moo,,,,,,
560,It ain’t nogla I checked his stream,,,,,,
561,how did nogla get S tier?,,,,,,
562,It’s nogla lol,,,,,,
563,use code moo,,,,,,
564,Dats a toilet,,,,,,
565,It’s not nogla I just checked his stream,,,,,,
566,the imposter admit to it,,,,,,
567,SOME ONE PLZ USE CODE MOO,,,,,,
568,hi,,,,,,
569,use code moo,,,,,,
570,nogla not killing or sabotaging,,,,,,
571,Laban is lazar,,,,,,
572,You should play with DASHIE GAMEE,,,,,,
573,landen is lazar,,,,,,
574,Watch it not be nogla,,,,,,
575,its nogla,,,,,,
576,Laser,,,,,,
577,use code moo,,,,,,
578,Use code moo,,,,,,
579,yes,,,,,,
580,Lannan*,,,,,,
581,Code moo,,,,,,
582,USE CODE MOO PLZ,,,,,,
583,Laser,,,,,,
584,Lazar,,,,,,
585,Lazer,,,,,,
586,Landon is lazar,,,,,,
587,Lazer,,,,,,
588,Its Lazer,,,,,,
589,nolga,,,,,,
590,bet it's Alex and nogla,,,,,,
591,lazer beam,,,,,,
592,Lannan is Lazar,,,,,,
593,yeah its lazar,,,,,,
594,lannan not landon,,,,,,
595,Mmmm,,,,,,
596,its lazar,,,,,,
597,USE CODE MOO PLZ,,,,,,
598,Lannan=lazar,,,,,,
599,Lannan is Lazerbeam,,,,,,
600,Lannan is lazar,,,,,,
601,achoo,,,,,,
602,It’s laser,,,,,,
603,Lannan is lazar,,,,,,
604,Lazer is lannan,,,,,,
605,you are the best youtuber,,,,,,
606,This is the weirdest round of among us I’ve ever seen lol,,,,,,
607,Hello terroriser,,,,,,
608,Lannan is Lazer,,,,,,
609,use code moo,,,,,,
610,wait whos preston,,,,,,
611,TELL PRESTON WHY HE IS NOT TALKING,,,,,,
612,Lannon,,,,,,
613,Lannoin,,,,,,
614,Is it Landon or Landan?,,,,,,
615,Omg it’s not nogla for the millionth time,,,,,,
616,Lanan,,,,,,
617,Lanna,,,,,,
618,Lannan,,,,,,
619,Lannon,,,,,,
620,lazer,,,,,,
621,lannon,,,,,,
622,im eating taki,,,,,,
623,lazer,,,,,,
624,names suk,,,,,,
625,Lannan,,,,,,
626,"Terroriser is dead, so we can say whos the imposter",,,,,,
627,Lannan,,,,,,
628,Lannan,,,,,,
629,lannan is lazer,,,,,,
630,kill nogla,,,,,1.0,
631,lannan* sorry.,,,,,,
632,Lannon,,,,,,
633,hi Brian,,,,,,
634,Is Lazar,,,,,,
635,lmao Brian is as confused as me,,,,,,
636,its lazar beam,,,,,,
637,Its nogla,,,,,,
638,just end the game,,,,,,
639,Lannan is Lazar,,,,,,
640,nogla going for no sabotage,,,,,,
641,ITS NOGLA I SAW HIS STREAM ITS NOGLA I SAW HIS STREAM,,,,,,
642,Lannnan =lazar,,,,,,
643,hi,,,,,,
644,It’s probably Nogla,,,,,,
645,"Oh, Lannan",,,,,,
646,@Terroriser might be a good idea to ask everyone to introduce themselves,,,,,,
647,I don't know ask preston,,,,,,
648,he's an aussie. they have weird names.,,1.0,,,,
649,Who is imposter,,,,,,
650,Sounds like Landon,,,,,,
651,BRAIN SAID MY NAME. IM NOT IRRELEVANT!,,,,,,
652,Is guaranteed spelt wrong?,,,,,,
653,use good moo,,,,,,
654,So many snitches in here,,,,,,
655,it is NOGLA,,,,,,
656,Oh hey it’s jacksepticeye!,,,,,,
657,nogla,,,,,,
658,Are we making this a video?,,,,,,
659,its alex and nogla for the millionth time,,,,,,
660,It’s not lazer !!!,,,,,,
661,lannan,,,,,,
662,Its the camera guy,,,,,,
663,briaaaannnnnnn,,,,,,
664,Nogla and Alex,,,,,,
665,lol,,,,,,
666,ITS NOGLA,,,,,,
667,BRIAN SAID MY NAME! IM NOT IRRELEVANT ANYMORE!!!,,,,,,
668,Lmao the title is spelled wrong bruh,,,,,,
669,I think Nogla is getting tired with this group,,,,,,
670,Oh it’s jacksepticeye!,,,,,,
671,is nogla doing a no kill win if it is him???,,,,,,
672,nolga,,,,,,
673,wait whose lennon,,,,,,
674,Lannan,,,,,,
675,this dosent seem video worthy,1.0,,,,,
676,It’s not nogla either,,,,,,
677,"nogla and alex sitting in a tree, K I L L I N G",,,,,,
678,ITS NOGLA I SAW HIS STREAM ITS NOGLA I SAW HIS STREAM,,,,,,
679,It’s not nogla I checked his stream,,,,,,
680,another 1,,,,,,
681,First time on a stream what happend?,,,,,,
682,TELL PRESTON WERE IS Bir,,,,,,
683,LMAO,,,,,,
684,its nogla,,,,,,
685,good morning 🌞,,,,,,
686,brian,,,,,,
687,It was nogla,,,,,,
688,NOGLA SUS,,,,,,
689,bri I mean,,,,,,
690,Go back to sleep Brian it’s 5:00 in the morning,,,,,,
691,Oh back online after 7 hours of gameplay yesterday?,,,,,,
692,hi,,,,,,
693,hi,,,,,,
694,It’s not nogla I just checked his stream,,,,,,
695,sus,,,,,,
696,yooo its a me!!!!,,,,,,
697,I'm proud of what I started use code moo will be in your chat for ever,,,,,,
698,No :3,,,,,,
699,BRIAN!!! Lmao,,,,,,
700,It’s nogla and Alex lmaooo,,,,,,
701,NAGUA,,,,,,
702,NAGUA POG,,,,,,
703,Nagua,,,,,,
704,SOOO DIRTY!!!,1.0,,,,,
705,LMAO,,,,,,
706,terroiser,,,,,,
707,NAGUA,,,,,,
708,tell Preston why he is not talking,,,,,,
709,NAGUA POG,,,,,,
710,brian please let me join yall,,,,,,
711,Lol,,,,,,
712,No,,,,,,
713,#PREVENTTHECONTENT,,,,,,
714,YOUR MY FAVOURITE YOUTUBER,,,,,,
715,ITS NOT NOGLA,,,,,,
716,big 👍 up h20delirious,,,,,,
717,Wow,,,,,,
718,dangggg,,,,,,
719,HORRIBLE,,,,,,1.0
720,this is a level of pettyness i live for,,,,,,
721,hi,,,,,,
722,YOUR MY FAVOURITE YOUTUBER,,,,,,
723,PERFECT,,,,,,
724,NAGUA,,,,,,
725,YOUR MY FAVOURITE YOUTUBER,,,,,,
726,Hahahaha,,,,,,
727,CODE MOO,,,,,,
728,Yooo I’m backkk,,,,,,
729,hi Brian,,,,,,
730,"HAHAHA, Youtube blue balls lol!!!!",,,,,,
731,#NAGUA,,,,,,
732,YOUR MY FAVOURITE YOUTUBER,,,,,,
733,This is the worst game of among us I have ever watched,1.0,,,,,
734,Since when did Nogla get so good at this game?,,,,,,
735,lol,,,,,,
736,how's life brian?,,,,,,
737,YOUR MY FAVOURITE YOUTUBER,,,,,,
738,thats so cruel and hilarious,,,,,,
739,EATIN,,,,,,
740,TELL PRESTON WHY HE IS NOT TALKING,,,,,,
741,YOUR MY FAVOURITE YOUTUBER,,,,,,
742,LOL,,,,,,
743,That’s noglas new name nagua,,,,,,
744,🥶,,,,,,
745,It’s not nogla,,,,,,
746,hi,,,,,,
747,hahaahahahhahahahahahahahha,,,,,,
748,gg Nogla won,,,,,,
749,Guessing I'm late,,,,,,
750,what's youtube blue balls?,,,,,,
751,pog,,,,,,
752,YOU SHOULD PLAY WITH DASHIE GAMES,,,,,,
753,When Did Nogla Get Good At Among Us?,,,,,,
754,thats so evil brian i love it omg,,,,,,
755,Ohhhhhhh myyyyyyy dayssssssss 😂😂😂😂😂😂😂😂😂😂😂❤️❤️❤️❤️❤️😂,,,,,,
756,LMAO LOVE YOU BRINE,,,,,,
757,BRIAN!!!!!,,,,,,
758,what happen?,,,,,,
759,YES,,,,,,
760,"Brown, I’m a celebrity so I’ll play with you if you give me $50",,,,1.0,,
761,SOOO DIRTY BRIAN,,,,,,
762,what did I miss,,,,,,
763,LOL,,,,,,
764,🤣🤣🤣🤣🤣,,,,,,
765,lmfao,,,,,,
766,LMFAOOO,,,,,,
767,LOLOLOL,,,,,,
768,lets gooo,,,,,,
769,POG,,,,,,
770,POG,,,,,,
771,told you,,,,,,
772,LMAOO,,,,,,
773,lmao,,,,,,
774,Les gooo,,,,,,
775,POG,,,,,,
776,😆😆😆,,,,,,
777,I'm being attacked,,,,,,
778,I LOVE IT !!!,,,,,,
779,🤣🤣🤣🤣🤣🤣🤣🤣,,,,,,
780,POG,,,,,,
781,Woo,,,,,,
782,POG,,,,,,
783,UNMUTE,,,,,,
