Unnamed: 0,message,Direct Harassment,Hate Speech,Sexual Harassment,Trolling,Others,Toxic
140,sup :_pewdieFloorGang2:,,,,,,
141,yoooo,,,,,,
142,Yooooooooo,,,,,,
143,imagine beiang a member:_pewdieBrofist::_pewdieBrofist:,,,,,,
144,:_pewdieFloorGang::_pewdieFloorGang:,,,,,,
145,omfg i'm so excited,,,,,,
146,WHAT TIER AM I IN?,,,,,,
147,Hey Ken ☺️,,,,,,
148,memeber,,,,,,
149,Hi,,,,,,
150,:_pewdieReee::_pewdieReee::_pewdieReee:,,,,,,
151,ayyyyyyy,,,,,,
152,Is this a continuation from the last? I havent watched it yet and I dont want spoilers,,,,,,
153,hey everyone,,,,,,
154,Hi Ken-kun,,,,,,
155,Yosh i wait for this,,,,,,
156,yoo,,,,,,
157,what up ken?,,,,,,
158,yo what's up floor gang,,,,,,
159,:_pewdieFace:,,,,,,
160,FloorgangAOH,,,,,,
161,hellooo,,,,,,
162,Hey there floor gang!,,,,,,
163,felix ❤,,,,,,
164,"wow, i can't remember the last time i made it here live 🙂",,,,,,
165,description says among us lol,,,,,,
166,hi,,,,,,
167,I am member,,,,,,
168,floor gang,,,,,,
169,❤,,,,,,
170,Helllo,,,,,,
171,Hello @wileythepyro :>,,,,,,
172,yeeeeeeaaaboiii,,,,,,
173,ayeeeee it’s ken!,,,,,,
174,ayyyooo,,,,,,
175,:_pewdieTambo::_pewdieTambo:,,,,,,
176,Ey wassup gang! 😀,,,,,,
177,yeye,,,,,,
178,HAPPY BIRTHDAY KEN!! 🎂,,,,,,
179,floor gang,,,,,,
180,yayyy gonna watch this while i study,,,,,,
181,:_pewdieOUH::_pewdieOUH::_pewdieOUH:,,,,,,
182,hey hey!,,,,,,
183,hi,,,,,,
184,green gang AKA 2 month gang,,,,,,
185,gay lol,,,,,,
186,:_pewdieOUH::_pewdieOUH:,,,,,,
187,sup 9 year olds,,,,,,
188,Aweosme,,,,,,
189,:_pewdieSIMP:,,,,,,
190,where is he?,,,,,,
191,:_pewdieFloorGang2:,,,,,,
192,Yo,,,,,,
193,I have to work but have a good stream everyone!,,,,,,
194,hey hey!,,,,,,
195,whats up floor gang,,,,,,
196,Hello broes,,,,,,
197,Baba booey,,,,,,
198,:_pewdieTambo:,,,,,,
199,UHHHHH,,,,,,
200,Jacks already on camera lol ive got both of the lives playing,,,,,,
201,sleepy sleepy,,,,,,
202,:_pewdieJörgen:,,,,,,
203,floor gang,,,,,,
204,Yooo,,,,,,
205,"I love this game man, me and my friend play all the time",,,,,,
206,Is my username catchy because if so then let me know,,,,,,
207,:_pewdieSlippy:,,,,,,
208,:_pewdieTambo:,,,,,,
209,love this into,,,,,,
210,I keep sneezing,,,,,,
211,:_pewdieTambo:,,,,,,
212,Ahoj,,,,,,
213,:_pewdieHead2::_pewdieTorso2::_pewdieLeg2:,,,,,,
214,yooo,,,,,,
215,yooooo sup,,,,,,
216,OUHOUH,,,,,,
217,yeeteth,,,,,,
218,FLOOR GANG,,,,,,
219,IM EARLY,,,,,,
220,:_pewdieBrofist::_pewdieWave:,,,,,,
221,love the new stream intro,,,,,,
222,*everyone leaving bluwolfie to come on here*,,,,,,
223,Floor gang,,,,,,
224,Heyyyy,,,,,,
225,YAS,,,,,,
226,yass im finaly a member!,,,,,,
227,Hii,,,,,,
228,YOU LIKE WENDYS?1,,,,,,
229,:_pewdieWat:,,,,,,
230,damn right after I finished watching his new video,,,,,,
231,"um, hi? lol",,,,,,
232,:_pewdieWat:,,,,,,
233,Hello,,,,,,
234,"Just 25,000 people, and we're early",,,,,,
235,Aye,,,,,,
236,:_pewdieWat::_pewdieWat:,,,,,,
237,:_pewdieTambo:,,,,,,
238,wazzz uppppp,,,,,,
239,why this keep freezing on me??,,,,,,
240,Fun times,,,,,,
241,Big mom win the war,,,,,,
242,:_pewdieTambo::_pewdieJojo::_pewdieJojo:,,,,,,
243,I am finally a Bro,,,,,,
244,"ayy, have fun at work dude @Dingoman1",,,,,,
245,ria i am 14 :/,,,,,,
246,Jiggy jiggy,,,,,,
247,starting to think it's everyone's bday today lol,,,,,,
248,My first time watching a live stream,,,,,,
249,hellooo,,,,,,
250,Hello broes,,,,,,
251,heyyy,,,,,,
252,:_pewdieElon:,,,,,,
253,Hey chaaaat,,,,,,
254,Spup,,,,,,
255,FLOOR GANG,,,,,,
256,:_pewdieFloorGang2:,,,,,,
257,:_pewdieReee::_pewdieReee::_pewdieReee:,,,,,,
258,:_pewdieFloorGang::_pewdieSIMP:,,,,,,
259,Let’s goooo boyssss,,,,,,
260,Did he just start his streak?,,,,,,
261,heyj heyj gamers,,,,,,
262,Hey hey :_pewdieTambo:,,,,,,
263,When press comes in we should spam him with compliments & tell him how much we appreciate him,,,,,,
264,hmmmmmm,,,,,,
265,floor gang aaoohh,,,,,,
266,I’m,,,,,,
267,Gogogogo,,,,,,
268,already some dislikes we got some true haters,,,,,,
269,Hii,,,,,,
270,yaaas,,,,,,
271,hello all. hope yall are being treated well,,,,,,
272,jigy Jigy everyone!:_pewdieDuck::_pewdieDuck::_pewdieDuck::_pewdieDuck::_pewdieDuck::_pewdieDuck::_pewdieDuck:,,,,,,
273,ayy,,,,,,
274,Big pps on the chat,,,,,,
275,Woooo! Love the waiting intro 🥺 so Aesthetic,,,,,,
276,👁👄👁,,,,,,
277,yes yes,,,,,,
278,hello,,,,,,
279,Walking,,,,,,
280,!discord,,,,,,
281,:_pewdieFloorGang2:,,,,,,
282,:_pewdieOUH::_pewdieTambo:,,,,,,
283,phasmophobia is actually fun horror game,,,,,,
284,jiggy jiggy,,,,,,
285,twitch/cinnamontoastken,,,,,,
286,yo!,,,,,,
287,"Want to join the PewDiePie Discord server? Make sure to connect your YouTube account to your Discord, by following these steps: Go to Discord on desktop --> User Settings --> Connections --> YouTube.",,,,,,
288,ay your art sick kingkong,,,,,,
289,LET ME FINISH VID FIRT senpai pls,,,,,,
290,Helloooo,,,,,,
291,heyo,,,,,,
292,jiggy jiggy,,,,,,
293,Ere,,,,,,
294,:_pewdieMelon::_pewdiePerry::_pewdieCocopewds::_pewdieWave::_pewdieBrofist:,,,,,,
295,hello,,,,,,
296,This animation is so satisfying to watch,,,,,,
297,:_pewdieYes:,,,,,,
298,Yes finally:_pewdieTambo:,,,,,,
299,FLOOR GANG ASSEMBLE :_pewdieFloorGang::_pewdieFloorGang::_pewdieFloorGang:,,,,,,
300,almost time to come on :_pewdieReee:,,,,,,
301,:_pewdieTambo::_pewdieTambo:,,,,,,
302,floor gang AOUH,,,,,,
303,:_pewdieEdgar2:,,,,,,
304,what time he starting?,,,,,,
305,This is gonna be so funny :_pewdieTambo::_pewdieTambo::_pewdieTambo:,,,,,,
306,Im glad youre streaming before i work,,,,,,
307,:_pewdieFace::_pewdieFace::_pewdieFace:,,,,,,
308,:_pewdieWat::_pewdieWat::_pewdieWat::_pewdieWat::_pewdieWat::_pewdieWat::_pewdieWat:,,,,,,
309,HEYJ HEYJ,,,,,,
310,PEWDURPOY,,,,,,
311,HI PEWDS!,,,,,,
312,hhooooo,,,,,,
313,jiggy JIGGY,,,,,,
314,Hello,,,,,,
315,Early gamers,,,,,,
316,why tf did i not get a notification?,,,,,,
317,Y’all having a good time?,,,,,,
318,member gang,,,,,,
319,:_pewdieWat::_pewdieWat::_pewdieWat::_pewdieWat::_pewdieWat::_pewdieWat::_pewdieWat:,,,,,,
320,Heyhey,,,,,,
321,What's up 2AM gang,,,,,,
322,:_pewdieRip::_pewdieRip::_pewdieRip:,,,,,,
323,:_pewdieSmolpp::_pewdieSmolpp:,,,,,,
324,Early gang,,,,,,
325,I clicked on this notification faster than Chris Brown died in Stomp the Yard 🤣🤣🤣,,,,,,
326,:_pewdieSmolpp::_pewdieJojo:,,,,,,
327,Heyoooo,,,,,,
328,party animals would be great!,,,,,,
329,Brush,,,,,,
330,it's Ken's birthday tho. always has been,,,,,,
331,YAS QUEEEEEEEEN,,,,,,
332,hi guuuuys :_pewdieTambo:,,,,,,
333,thank u beefbaby🥺🥺 !!,,,,,,
334,hey,,,,,,
335,:_pewdieFloorGang2:,,,,,,
336,Late gang?,,,,,,
337,a,,,,,,
338,Hey hey ho ho,,,,,,
339,I have class soon :_pewdieDuck:,,,,,,
340,why are there already dislikes,,,,,,
341,aesticccccccccc,,,,,,
342,Hello everyone!!!,,,,,,
343,:_pewdieFloorGang2::_pewdieOUH:,,,,,,
344,Jiggy jiggy,,,,,,
345,bruh where is felix at,,,,,,
346,Stop saying jiggly jiggly,,,,,,
347,jiggy jiggy,,,,,,
348,:_pewdieFloorGang:,,,,,,
349,Ayo,,,,,,
350,:_pewdieEdgar2::_pewdieEdgar2::_pewdieEdgar2:,,,,,,
351,:virtualhug::virtualhug::chillwdog:,,,,,,
352,Hej hej 👋,,,,,,
353,Hey,,,,,,
354,I love phasmophobia,,,,,,
355,hey everyone,,,,,,
356,Hej Hej,,,,,,
357,:_pewdieFloorGang:,,,,,,
358,:_pewdieFloorGang::_pewdieFloorGang2::_pewdieOUH::_pewdieOUH:,,,,,,
359,2 am gang,,,,,,
360,:_pewdieFloorGang2:,,,,,,
361,bruh,,,,,,
362,:_pewdieHand1:,,,,,,
363,Late gang,,,,,,
364,:_pewdieString1:,,,,,,
365,WASSUP GUYS!!!,,,,,,
366,:_pewdieFloorGang:,,,,,,
367,Phone notification gang,,,,,,
368,its 11:18 AM here,,,,,,
369,Getting jiggy jiggy with it,,,,,,
370,or rather early gang,,,,,,
371,:_pewdieYoYo1:,,,,,,
372,Jiggy jiggy,,,,,,
373,in malaysia right now is 2:20 am,,,,,,
374,I CLICKED SO FAST,,,,,,
375,:_pewdieOUH::_pewdieOUH::_pewdieOUH: you know it,,,,,,
376,jiggy jiggy,,,,,,
377,:_pewdieWat:,,,,,,
378,:_pewdieWat:,,,,,,
379,!discord,,,,,,
380,Heyyy,,,,,,
381,:_pewdieFloorGang:,,,,,,
382,AWO,,,,,,
383,I miss the fifteen minutes of slow chat,,,,,,
384,:_pewdieSexybrad:,,,,,,
385,"Want to join the PewDiePie Discord server? Make sure to connect your YouTube account to your Discord, by following these steps: Go to Discord on desktop --> User Settings --> Connections --> YouTube.",,,,,,
386,:_pewdieReee:,,,,,,
387,:_pewdieJojo:,,,,,,
388,THANK GOD I'm pulling an all-nighter and this would def keep me awake! HI ALL!!!,,,,,,
389,:_pewdieFloorGang:,,,,,,
390,jiggy jiggy,,,,,,
391,LETS GOOO CRINGE GANG,,,,,,
392,creeper aw man,,,,,,
393,:_pewdieSlippy:,,,,,,
394,:_pewdieReee:,,,,,,
395,:_pewdieFloorGang2:,,,,,,
396,jiggy jiggy,,,,,,
397,This chat is officially too big again..,,,,,,
398,Sziasztok,,,,,,
399,helloooo :_pewdieRicardo:,,,,,,
400,I’m walking here,,,,,,
401,it's cold gang,,,,,,
402,:_pewdieFloorGang:,,,,,,
403,Jiggy jiggy,,,,,,
404,:_pewdieRip::_pewdieRip::_pewdieRip:,,,,,,
405,whats up 8 PM gang,,,,,,
406,What is up broooosss?!,,,,,,
407,I hv never watched a hoorror game live,,,,,,
408,:_pewdieElon:,,,,,,
409,Ma mayn,,,,,,
410,yes,,,,,,
411,Hey,,,,,,
412,how do i use emojis,,,,,,
413,Lets get jiggy jiggy,,,,,,
414,hi guys,,,,,,
415,:_pewdieRicardo:,,,,,,
416,jiggy jiggy,,,,,,
417,Broes,,,,,,
418,:_pewdieTambo::_pewdieFloorGang:,,,,,,
419,Reeeeeeee,,,,,,
420,:_pewdieWat:,,,,,,
421,Hej hej,,,,,,
422,FLOOR GANG,,,,,,
423,2am gang right here @@,,,,,,
424,let's get our jiggy jiggy on,,,,,,
425,:_pewdieFloorGang2::_pewdieFloorGang2::_pewdieOUH::_pewdieOUH::_pewdieOUH:,,,,,,
426,Dude that physically impossible !,,,,,,
427,:_pewdieWave:,,,,,,
428,Jörgen,,,,,,
429,hi Felix! 👌🙏🙏,,,,,,
430,:_pewdieJojo::_pewdieJojo::_pewdieJojo:,,,,,,
431,:_pewdieFloorGang:,,,,,,
432,holy,,,,,,
433,Yessir,,,,,,
434,Early gang,,,,,,
435,I can actually catch a livestream for once,,,,,,
436,ahhhhhhhh,,,,,,
437,this is spooky,,,,,,
438,damn 30k already,,,,,,
439,why is there a dislike button on felixs videos,,,,,,
440,:_pewdieSmolpp:,,,,,,
441,:_pewdieSven::_pewdieSven::_pewdieSven::_pewdieSven:,,,,,,
442,:_pewdieWat:,,,,,,
443,late night gang,,,,,,
444,So uh... boo,,,,,,
445,"Bruh, I’m supposed to he practicing 😫",,,,,,
446,:_pewdieWat:,,,,,,
447,Theme reminds me of Bioshock,,,,,,
448,:_pewdieFloorGang::_pewdieFloorGang::_pewdieFloorGang:,,,,,,
449,:_pewdieWat:,,,,,,
450,:_pewdiePerry::_pewdiePerry::_pewdiePerry:,,,,,,
451,:_pewdieFace::_pewdieTorso::_pewdieLeg:,,,,,,
452,:_pewdieBrofist2::_pewdieBrofist2::_pewdieBrofist2::_pewdieBrofist2:,,,,,,
453,:_pewdieFloorGang2::_pewdieFloorGang2::_pewdieFloorGang2::_pewdieFloorGang2::_pewdieFloorGang2::_pewdieFloorGang2::_pewdieFloorGang2:,,,,,,
454,Should I join tier 3? 😳,,,,,,
455,:_pewdieHead2::_pewdieTorso2::_pewdieSIMP:,,,,,,
456,:_pewdieTambo::_pewdieTambo::_pewdieTambo:,,,,,,
457,helloo,,,,,,
458,I gotta take a shower.,,,,,,
459,:_pewdieReee:,,,,,,
460,where is our lord and savior pewds?,,,,,,
461,What up 2pm gang,,,,,,
462,:_pewdieMelon::_pewdieJörgen:,,,,,,
463,7pm gang,,,,,,
464,:_pewdieFloorGang::_pewdieFloorGang:,,,,,,
465,hope everyone is doing well,,,,,,
466,When is the stream supposed to start??,,,,,,
467,:_pewdieFloorGang2::_pewdieFloorGang2::_pewdieFloorGang2:,,,,,,
468,FLOORFLOOR,,,,,,
469,:buffering:,,,,,,
470,guten tag,,,,,,
471,DAMN. I have to do hw right now.,,,,,,
472,:_pewdieGOLD:,,,,,,
473,I'm here for the jiggy jiggy,,,,,,
474,:_pewdieFloorGang2::_pewdieOUH:,,,,,,
475,:_pewdieWave::_pewdieFloorGang::_pewdieWave:,,,,,,
476,cool animation,,,,,,
477,:_pewdieHead2::_pewdieTorso2::_pewdieLeg2:,,,,,,
478,Hey member squad ❤,,,,,,
479,OMG VR let's goooooo,,,,,,
480,H-how’s it going bros?!,,,,,,
481,:_pewdieRip::_pewdieFloorGang::_pewdieBrofist::_pewdieFloorGang::_pewdieYoYo1::_pewdieFloorGang::_pewdieRip:,,,,,,
482,whole chats gonna be jiggy jiggy huh?,,,,,,
483,:_pewdieMelon:,,,,,,
484,Floor gang,,,,,,
485,:_pewdieNotvegan::_pewdieNotvegan::_pewdieNotvegan:,,,,,,
486,:_pewdieWat::_pewdieWat::_pewdieWat:,,,,,,
487,2pm gang,,,,,,
488,floor gangg,,,,,,
489,jiggy jiggy,,,,,,
490,the loop is so sishishshwjwbsb,,,,,,
491,2AM gang:_pewdieOUH:,,,,,,
492,🤑,,,,,,
493,:_pewdieFloorGang2:,,,,,,
494,Let’s get spoopy,,,,,,
495,:_pewdieFloorGang2::_pewdieFloorGang2::_pewdieFloorGang2:,,,,,,
496,:_pewdieFloorGang::_pewdieOUH::_pewdieFloorGang::_pewdieOUH::_pewdieFloorGang::_pewdieOUH::_pewdieFloorGang::_pewdieOUH:,,,,,,
497,y’all got rona?,,,,,,
498,:_pewdieFloorGang2::_pewdieFloorGang2::_pewdieFloorGang2:,,,,,,
499,gluten bag,,,,,,
500,:_pewdieYes:,,,,,,
501,:_pewdieTambo::_pewdieTambo::_pewdieTambo:,,,,,,
502,helöo,,,,,,
503,floor gang,,,,,,
504,Cmon man,,,,,,
505,Late gang?,,,,,,
506,:_pewdieTambo::_pewdieJojo::_pewdieTambo::_pewdieTambo::_pewdieTambo:,,,,,,
507,@Pieter Jordaan same for me over here.,,,,,,
508,JIGGY JIGGY,,,,,,
509,:_pewdieFloorGang::_pewdieOUH:,,,,,,
510,:_pewdieFloorGang2::_pewdieFloorGang2::_pewdieFloorGang2::_pewdieFloorGang::_pewdieFloorGang::_pewdieFloorGang::_pewdieFloorGang:,,,,,,
511,🙄,,,,,,
512,where is he,,,,,,
513,Hej hej 👋,,,,,,
514,Hi everyone,,,,,,
515,LESSA GO!!!,,,,,,
516,:_pewdieMelon::_pewdieMelon:,,,,,,
517,Say Vaidic again and again,,,,,,
518,:_pewdieOUH:,,,,,,
519,:_pewdieFloorGang:,,,,,,
520,Pewds,,,,,,
521,3am gang,,,,,,
522,Yayyyyyyyyyyyy,,,,,,
523,:_pewdieOUH::_pewdieOUH:,,,,,,
524,😌,,,,,,
525,HEJ HEJ,,,,,,
526,hey felix!:_pewdieWat::_pewdieTambo::_pewdieZerodeaths::_pewdieFloorGang:,,,,,,
527,2 year gang more lik,,,,,,
528,heloooooo,,,,,,
529,Papa Pewds,,,,,,
530,yessssssssss,,,,,,
531,Pewds hii!,,,,,,
532,Hiiiiiii,,,,,,
533,weeeee,,,,,,
534,OI OI,,,,,,
535,:_pewdieRicardo:,,,,,,
536,Ayy let's go 🙂,,,,,,
537,:_pewdieJojoYES:,,,,,,
538,Hej hej,,,,,,
539,🤗,,,,,,
540,DADDY,,,,,,
541,heyyyy,,,,,,
542,:_pewdieFloorGang::_pewdieOUH:,,,,,,
543,gm gamers,,,,,,
544,PEEEEWDS,,,,,,
545,HEJ HEJ,,,,,,
546,Sup,,,,,,
547,Pewds!,,,,,,
548,Ayo,,,,,,
549,ahhhhh,,,,,,
550,yes it's started,,,,,,
551,hi,,,,,,
552,ayyoo,,,,,,
553,:_pewdieFloorGang::_pewdieFloorGang:,,,,,,
554,hiiiiii,,,,,,
555,Hej hej 👋,,,,,,
556,onett,,,,,,
557,Ciaooo,,,,,,
558,:_pewdieFloorGang2::_pewdieFloorGang2::_pewdieFloorGang2::_pewdieFloorGang2::_pewdieFloorGang2::_pewdieFloorGang2::_pewdieFloorGang2:,,,,,,
559,Hello,,,,,,
560,Heyoooooooooo,,,,,,
561,Hi,,,,,,
562,spooky time,,,,,,
563,JIGGY JIGGY,,,,,,
564,hey pewds,,,,,,
565,Hilo,,,,,,
566,:_pewdieDuck:,,,,,,
567,Hello Felix,,,,,,
568,eyyy,,,,,,
569,FLOOR GANG,,,,,,
570,nice tower bro,,,,,,
571,hiiiiii,,,,,,
572,hey felix,,,,,,
573,KING IS BACK,,,,,,
574,supppp,,,,,,
575,:_pewdieFloorGang2:,,,,,,
576,Jiggy jiggy,,,,,,
577,jiggy jiggy,,,,,,
578,spoopy time,,,,,,
579,hey pewds,,,,,,
580,:_pewdieRicardo::_pewdieSmolpp:,,,,,,
581,hi papi,,,,,,
582,Vaidic,,,,,,
583,Join jack already,,,,,,
584,heyyyyyyyyyyyyy,,,,,,
585,SPPPEEEEDRURN,,,,,,
586,Ayyy,,,,,,
587,wassup,,,,,,
588,Hou are u,,,,,,
589,AUH,,,,,,
590,:_pewdieWat:,,,,,,
591,wassup papa bro,,,,,,
592,this intro is sick wtf,,,,,,
593,why do you always stream when I'm depressed?? 😞,,,,,,
594,Potato,,,,,,
595,1pm gang,,,,,,
596,:_pewdieWat::_pewdieWat::_pewdieWat:,,,,,,
597,HELLO!!,,,,,,
598,oi,,,,,,
599,wasaaaaaap how you doinnnnn,,,,,,
600,hey pewpew,,,,,,
601,pewd my birthday is after 2 days :),,,,,,
602,:_pewdieEdgar2::_pewdieEdgar2::_pewdieEdgar2:,,,,,,
603,Hello 🥺🥺🥺,,,,,,
604,hi,,,,,,
605,AYYYY,,,,,,
606,always late gang,,,,,,
607,eyy earthbound,,,,,,
608,HIIIII PEWDS I LOVE YOUUUUU,,,,,,
609,how you doing poods,,,,,,
610,SPEEDRUN,,,,,,
611,hiiiiiii,,,,,,
612,jiggy jiggy,,,,,,
613,Nice music,,,,,,
614,"I should be studying for ,ye exams tomorrow LOL",,,,,,
615,Hej Hej,,,,,,
616,"hey ,pewds",,,,,,
617,Yo LOVE this earthbound music,,,,,,
618,jack is already warming up on twitch,,,,,,
619,imagine how happy would the owner of this gif woould be,,,,,,
620,HELLO FELIX I MISS YOU SO MUCH UwU,,,,,,
621,scared gang,,,,,,
622,:oops:,,,,,,
623,Hi ! This. Is gonna be so funny!,,,,,,
624,good dey pewds,,,,,,
625,Pewds!!!,,,,,,
626,hey heey,,,,,,
627,chairrgangggg,,,,,,
628,the beard comes and goes as it pleases,,,,,,
629,heloooo,,,,,,
630,earthbound lets gooooo,,,,,,
631,Hej hej monica,,,,,,
632,Heyyyyy,,,,,,
633,Hey Felix,,,,,,
634,hejhej,,,,,,
635,HIII PEWDDSSS,,,,,,
636,FELix whats good,,,,,,
637,Yess,,,,,,
638,PEWDIEPIE TURN TO TWITCH PLS,,,,,,
639,Waaassssuuuuuuup,,,,,,
640,ghost gang,,,,,,
641,Have fun!,,,,,,
642,Hello papa pewds,,,,,,
643,hope you have a good stream tho,,,,,,
644,yo,,,,,,
645,lets get jiggy jiggy,,,,,,
646,hi @CinnamonToastKen !!!,,,,,,
647,Eyyy,,,,,,
648,Richardo bb,,,,,,
649,okay,,,,,,
650,:_pewdieFloorGang:,,,,,,
651,POODs,,,,,,
652,@Izzy Rosa -> Excess Symbols [warning],,,,,,
653,speedrun,,,,,,
654,How you doing xx,,,,,,
655,Wuw,,,,,,
656,sick rhymes bruh,,,,,,
657,how are you doingggg,,,,,,
658,Let’s go pewds!! :_pewdieTambo::_pewdieTambo:,,,,,,
659,Perfect timiiiing I just got on my last break and then I’m offff,,,,,,
660,Playing with anyone else besides Jack?,,,,,,
661,:_pewdieFloorGang::_pewdieTambo:,,,,,,
662,Spooky skeleton,,,,,,
663,I love this game,,,,,,
664,ghosthunter gang,,,,,,
665,NOOO I MISSED THE BEGINNING,,,,,,
666,Vaidic,,,,,,
667,Hello papa pewds,,,,,,
668,Hoping to see you scream while you play,,,,,,
669,KEN,,,,,,
670,:_pewdieFloorGang::_pewdieOUH:,,,,,,
