Unnamed: 0,message,author,time_text,Direct Harassment,Hate Speech,Sexual Harassment,Trolling,Others,Toxic
55,:_pewdieLeg::_pewdieLeg::_pewdieLeg::_pewdieLeg::_pewdieRip:,username@ rnLipu gg,0:48:00,,,,,,
56,ayyo,username@jeeaajdejd,0:48:00,,,,,,
57,FLOOR GANG,username@tii  BBLaa,0:49:00,,,,,,
58,LATE,username@ntrttrIeee,0:49:00,,,,,,
59,EARLY GANG OUH,username@guor f l r,0:50:00,,,,,,
60,epic,username@SivvmvneKi,0:50:00,,,,,,
61,Sup bros,username@mmNyNeNmmN,0:50:00,,,,,,
62,:_pewdieReee:,username@lelMniZtni,0:51:00,,,,,,
63,Ayyyyyy,username@TTTrrircia,0:51:00,,,,,,
64,jiggy jiggy gang,username@eeZeDZeeZZ,0:51:00,,,,,,
65,on time gang,username@mzmnmmm zz,0:51:00,,,,,,
66,FLOOR FANGGG,username@cwcaeenadd,0:52:00,,,,,,
67,:_pewdieRip:,username@ry eedEpre,0:53:00,,,,,,
68,my birthday is after 2 days !! ^^,username@nallallnnl,0:53:00,,,,,,
69,hey pewpew,username@aLaLurLruu,0:53:00,,,,,,
70,POG,username@ZhoA ZooZh,0:53:00,,,,,,
71,Hi guys,username@ o eaDahhr,0:53:00,,,,,,
72,Yoooo,username@qqyccuipip,0:54:00,,,,,,
73,WHATS UP GAMERS,username@k evvkkaie,0:55:00,,,,,,
74,yeeeeeeeeez,username@ga AgrrrAR,0:55:00,,,,,,
75,:_pewdieJörgen:,username@gghyJ_oyJ_,0:55:00,,,,,,
76,good apetit,username@조조이이이아아조낌조,0:57:00,,,,,,
77,flooooorgannnnng,username@ybfeeBabeb,0:58:00,,,,,,
78,lag gang,username@CwoCnhowhw,0:58:00,,,,,,
79,HERE WE GO HOOLLLLLLYYYYYYY,username@Ammhmmhyem,0:58:00,,,,,,
80,WeirdThumbGang,username@nahaiiinna,0:58:00,,,,,,
81,this where chat goes insane?,username@biDDAebb,0:58:00,,,,,,
82,hi gang,username@jcroooanon,0:59:00,,,,,,
83,WOOHOO,username@A aAiA iAi,0:59:00,,,,,,
84,yo guys wassup,username@ GiBgansm,1:00:00,,,,,,
85,ayeeee,username@idiakdk  l,1:02:00,,,,,,
86,:_pewdieLeg2::_pewdieLeg2::_pewdieLeg2::_pewdieLeg2:,username@tCaaCrrasl,1:02:00,,,,,,
87,HI PEWDS ❤ ❤ ❤,username@LiuuLLuiii,1:02:00,,,,,,
88,Sup bros,username@k evvkkaie,1:03:00,,,,,,
89,Hi,username@aleMiiMmia,1:03:00,,,,,,
90,What’s popping,username@qqyccuipip,1:03:00,,,,,,
91,Wtf,username@HvhdorBåro,1:03:00,,,,,,
92,hi,username@ㅤㅤㅤㅤㅤㅤㅤㅤㅤㅤ,1:03:00,,,,,,
93,:_pewdieOUH::_pewdieOUH::_pewdieOUH:,username@ry eedEpre,1:03:00,,,,,,
94,Ayo good morning logang whats poppin!!??,username@unnntnuue,1:03:00,,,,,,
95,lettsogo mario,username@l ilRR lml,1:04:00,,,,,,
96,member gannnnnng,username@leehoooToC,1:04:00,,,,,,
97,❤️❤️❤️❤️❤️,username@srnsnuiuue,1:04:00,,,,,,
98,Greetings,username@seCehsehen,1:05:00,,,,,,
99,Hey ho,username@twavaeatGe,1:05:00,,,,,,
100,finally,username@CichdoNadd,1:06:00,,,,,,
101,Yoooo,username@i iuouDeni,1:07:00,,,,,,
102,eyyyt,username@eeenDeeiDe,1:07:00,,,,,,
103,hihihi,username@nemKmsnnTt,1:07:00,,,,,,
104,Æ,username@alfTEuloe,1:08:00,,,,,,
105,so SATISFYING,username@onhohnnnnt,1:08:00,,,,,,
106,hello everyone,username@iyiiwyteor,1:08:00,,,,,,
107,hey,username@AAuluaAuuu,1:09:00,,,,,,
108,Hi!!,username@oMagManana,1:09:00,,,,,,
109,Hello,username@tItgAsIDID,1:09:00,,,,,,
110,:_pewdieHead2::_pewdieTorso2::_pewdieLeg2:,username@l00000ll0l,1:10:00,,,,,,
111,:_pewdieEdgar2:,username@SivvmvneKi,1:12:00,,,,,,
112,let me know if you need any data science work done. guessing you already have it based on previous things you have said,username@JoJua6su6s,1:12:00,,,,,,
113,hiii,username@brMoMMnerr,1:13:00,,,,,,
114,I joined member :D,username@乇乇尺Ꮆ尺尺卂尺尺乇,1:13:00,,,,,,
115,chat gang,username@ll  aay a,1:13:00,,,,,,
116,:_pewdieFloorGang2::_pewdieOUH:,username@nt iy  nnr,1:13:00,,,,,,
117,Floor gang,username@k evvkkaie,1:14:00,,,,,,
118,let's gooooo,username@iSllAShuff,1:15:00,,,,,,
119,perfect time i'm literally going to bed,username@ZeZuoZFrZo,1:15:00,,,,,,
120,Hey Hey!!!,username@l0orw0aorl,1:16:00,,,,,,
121,Those bird sounds are reminding me of morning and I hate it,username@ooEoh aEN,1:16:00,,,,,,
122,Yu,username@F rg Bae F,1:16:00,,,,,,
123,Hii,username@X E lle ll,1:17:00,,,,,,
124,Broooooooo this is gonna be soooo good,username@laoksgnngt,1:17:00,,,,,,
125,what's up fellow gamers,username@OM EMMAAGO,1:17:00,,,,,,
126,ayyy let’s go:_pewdieOUH:,username@imimxxioei,1:17:00,,,,,,
127,great to be here,username@bnhnoiffhe,1:17:00,,,,,,
128,hey guyz,username@ln?nsgn  s,1:17:00,,,,,,
129,😀,username@bmFn-mlnoo,1:18:00,,,,,,
130,happy Birthday leeeeenaaaaaa 🎂,username@ybfeeBabeb,1:18:00,,,,,,
131,:_pewdieYoYo1::_pewdieFloorGang2::_pewdieOUH::_pewdieMelon::_pewdieJojoNO::_pewdieUh1::_pewdieJojoNO::_pewdieFloorGang2::_pewdieBoosh:,username@ZhoA ZooZh,1:19:00,,,,,,
132,eyyy ken,username@l ilRR lml,1:19:00,,,,,,
133,yooooo,username@ajiadmi mu,1:19:00,,,,,,
134,nice animation,username@JJoJJJJJJo,1:19:00,,,,,,
135,yooooooooo guysss🙏🙏,username@iiiaiiiuiu,1:19:00,,,,,,
136,hi ken !!!,username@nallallnnl,1:19:00,,,,,,
137,startt it ],username@kdh moshea,1:20:00,,,,,,
138,floor gang,username@EVEV  EE,1:20:00,,,,,,
139,Hey,username@rraavahrvV,1:22:00,,,,,,
140,sup :_pewdieFloorGang2:,username@AniiAn cng,1:23:00,,,,,,
141,yoooo,username@ad!BdaaBdz,1:23:00,,,,,,
142,Yooooooooo,username@s timJstin,1:24:00,,,,,,
143,imagine beiang a member:_pewdieBrofist::_pewdieBrofist:,username@ rnLipu gg,1:24:00,,,,,,
144,:_pewdieFloorGang::_pewdieFloorGang:,username@ㅤㅤㅤㅤㅤㅤㅤㅤㅤㅤ,1:24:00,,,,,,
145,omfg i'm so excited,username@eleellmlle,1:24:00,,,,,,
146,WHAT TIER AM I IN?,username@rLitderenJ,1:24:00,,,,,,
147,Hey Ken ☺️,username@xss oxos J,1:24:00,,,,,,
148,memeber,username@onhohnnnnt,1:24:00,,,,,,
149,Hi,username@aLLdaLdhsy,1:25:00,,,,,,
150,:_pewdieReee::_pewdieReee::_pewdieReee:,username@ernenyNHee,1:25:00,,,,,,
151,ayyyyyyy,username@ bbhre vvu,1:25:00,,,,,,
152,Is this a continuation from the last? I havent watched it yet and I dont want spoilers,username@ lmTeh  ic,1:25:00,,,,,,
153,hey everyone,username@l00000ll0l,1:25:00,,,,,,
154,Hi Ken-kun,username@mApla aA A,1:26:00,,,,,,
155,Yosh i wait for this,username@SwSnKwawnw,1:26:00,,,,,,
156,yoo,username@n   ao nnt,1:26:00,,,,,,
157,what up ken?,username@e lirEihlr,1:27:00,,,,,,
158,yo what's up floor gang,username@çnçoiAoCcã,1:27:00,,,,,,
159,:_pewdieFace:,username@nrBBrnynaa,1:27:00,,,,,,
160,FloorgangAOH,username@o1tn7onI7u,1:28:00,,,,,,
161,hellooo,username@vrivtvihei,1:28:00,,,,,,
162,Hey there floor gang!,username@cnMlëm ili,1:28:00,,,,,,
163,felix ❤,username@ByyyeyoBoe,1:29:00,,,,,,
164,"wow, i can't remember the last time i made it here live 🙂",username@aea'aOa en,1:29:00,,,,,,
165,description says among us lol,username@ry eedEpre,1:30:00,,,,,,
166,hi,username@Ne rver ll,1:30:00,,,,,,
167,I am member,username@essoeoesoo,1:30:00,,,,,,
168,floor gang,username@bwe ebeefs,1:31:00,,,,,,
169,❤,username@ByyyeyoBoe,1:31:00,,,,,,
170,Helllo,username@biilnmnanh,1:31:00,,,,,,
171,Hello @wileythepyro :>,username@bmFn-mlnoo,1:32:00,,,,,,
172,yeeeeeeaaaboiii,username@S   ISm m,1:33:00,,,,,,
173,ayeeeee it’s ken!,username@jhihheiije,1:33:00,,,,,,
174,ayyyooo,username@eleBaBlBae,1:33:00,,,,,,
175,:_pewdieTambo::_pewdieTambo:,username@oMagManana,1:33:00,,,,,,
176,Ey wassup gang! 😀,username@Loovooovov,1:33:00,,,,,,
177,yeye,username@EimlySSm l,1:34:00,,,,,,
178,HAPPY BIRTHDAY KEN!! 🎂,username@SJS SS aDJ,1:34:00,,,,,,
179,floor gang,username@n   ao nnt,1:34:00,,,,,,
180,yayyy gonna watch this while i study,username@mittamhsit,1:34:00,,,,,,
181,:_pewdieOUH::_pewdieOUH::_pewdieOUH:,username@laoksgnngt,1:36:00,,,,,,
182,hey hey!,username@sasiCtaais,1:36:00,,,,,,
183,hi,username@shayhhaFh,1:36:00,,,,,,
184,green gang AKA 2 month gang,username@uGdudGAuyy,1:36:00,,,,,,
185,gay lol,username@essoeoesoo,1:36:00,,,,,,
186,:_pewdieOUH::_pewdieOUH:,username@duBllrulBi,1:37:00,,,,,,
187,sup 9 year olds,username@aiaaaRiRiR,1:37:00,,,,,,
188,Aweosme,username@kiretaieeM,1:37:00,,,,,,
189,:_pewdieSIMP:,username@ nilPhloi,1:38:00,,,,,,
190,where is he?,username@ubkb u aok,1:38:00,,,,,,
191,:_pewdieFloorGang2:,username@sa alhtlry,1:39:00,,,,,,
192,Yo,username@ Otkraf ka,1:40:00,,,,,,
193,I have to work but have a good stream everyone!,username@ag1m1nDgD1,1:40:00,,,,,,
194,hey hey!,username@anWsstabay,1:40:00,,,,,,
195,whats up floor gang,username@pehppiphhh,1:41:00,,,,,,
196,Hello broes,username@いkkT暗暗rTいD,1:41:00,,,,,,
197,Baba booey,username@vgvyiiysgi,1:43:00,,,,,,
198,:_pewdieTambo:,username@amaoyoryee,1:43:00,,,,,,
199,UHHHHH,username@iiiaiiiuiu,1:43:00,,,,,,
200,Jacks already on camera lol ive got both of the lives playing,username@knooin gnk,1:43:00,,,,,,
201,sleepy sleepy,username@BnnEEanaEa,1:43:00,,,,,,
202,:_pewdieJörgen:,username@ZhoA ZooZh,1:44:00,,,,,,
203,floor gang,username@bwe ebeefs,1:44:00,,,,,,
204,Yooo,username@iuur4reuu4,1:44:00,,,,,,
205,"I love this game man, me and my friend play all the time",username@RReOOaaRas,1:44:00,,,,,,
206,Is my username catchy because if so then let me know,username@qqyccuipip,1:45:00,,,,,,
207,:_pewdieSlippy:,username@eeenDeeiDe,1:45:00,,,,,,
208,:_pewdieTambo:,username@乇乇尺Ꮆ尺尺卂尺尺乇,1:46:00,,,,,,
209,love this into,username@aMtindnrtM,1:46:00,,,,,,
210,I keep sneezing,username@kiretaieeM,1:46:00,,,,,,
211,:_pewdieTambo:,username@tltaVittae,1:47:00,,,,,,
212,Ahoj,username@O  evhme v,1:47:00,,,,,,
213,:_pewdieHead2::_pewdieTorso2::_pewdieLeg2:,username@ZhoA ZooZh,1:47:00,,,,,,
214,yooo,username@oRkeknoooe,1:48:00,,,,,,
215,yooooo sup,username@Bo  BrUost,1:48:00,,,,,,
216,OUHOUH,username@ lIevb tID,1:48:00,,,,,,
217,yeeteth,username@reFeo  sFt,1:48:00,,,,,,
218,FLOOR GANG,username@onyg tnnnt,1:49:00,,,,,,
219,IM EARLY,username@1m66rm616m,1:50:00,,,,,,
220,:_pewdieBrofist::_pewdieWave:,username@dsLA-qlWns,1:50:00,,,,,,
221,love the new stream intro,username@av;  ;;a;;,1:51:00,,,,,,
222,*everyone leaving bluwolfie to come on here*,username@EimlySSm l,1:52:00,,,,,,
223,Floor gang,username@tth40atw02,1:52:00,,,,,,
224,Heyyyy,username@iuur4reuu4,1:53:00,,,,,,
225,YAS,username@injjoeee,1:53:00,,,,,,
226,yass im finaly a member!,username@IazaIaIWIa,1:53:00,,,,,,
227,Hii,username@ia inuiiGn,1:53:00,,,,,,
228,YOU LIKE WENDYS?1,username@kStt3kutsn,1:54:00,,,,,,
229,:_pewdieWat:,username@biilnmnanh,1:54:00,,,,,,
230,damn right after I finished watching his new video,username@atkska akr,1:54:00,,,,,,
231,"um, hi? lol",username@iyiiwyteor,1:54:00,,,,,,
232,:_pewdieWat:,username@AniiAn cng,1:55:00,,,,,,
233,Hello,username@ kDnDnDkau,1:55:00,,,,,,
234,"Just 25,000 people, and we're early",username@BeerBBrrrB,1:55:00,,,,,,
235,Aye,username@tnmmaTansa,1:55:00,,,,,,
236,:_pewdieWat::_pewdieWat:,username@rraavahrvV,1:55:00,,,,,,
237,:_pewdieTambo:,username@evsexadadl,1:55:00,,,,,,
238,wazzz uppppp,username@klllWekCee,1:56:00,,,,,,
239,why this keep freezing on me??,username@nala yyeyn,1:56:00,,,,,,
240,Fun times,username@TmNFs arNt,1:56:00,,,,,,
241,Big mom win the war,username@ccataRaRP,1:57:00,,,,,,
242,:_pewdieTambo::_pewdieJojo::_pewdieJojo:,username@eeenDeeiDe,1:58:00,,,,,,
243,I am finally a Bro,username@oRkeknoooe,1:58:00,,,,,,
244,"ayy, have fun at work dude @Dingoman1",username@Loovooovov,1:59:00,,,,,,
245,ria i am 14 :/,username@D DMHN A N,2:00:00,,,,,,
246,Jiggy jiggy,username@NNbuccbNbb,2:00:00,,,,,,
247,starting to think it's everyone's bday today lol,username@biDDAebb,2:00:00,,,,,,
248,My first time watching a live stream,username@iicciiuiuu,2:01:00,,,,,,
249,hellooo,username@ee i Lieie,2:01:00,,,,,,
250,Hello broes,username@いkkT暗暗rTいD,2:01:00,,,,,,
251,heyyy,username@oimmilWyEs,2:01:00,,,,,,
252,:_pewdieElon:,username@iuur4reuu4,2:01:00,,,,,,
253,Hey chaaaat,username@heFideeGer,2:02:00,,,,,,
254,Spup,username@seCehsehen,2:02:00,,,,,,
255,FLOOR GANG,username@Id'eDDsadu,2:02:00,,,,,,
256,:_pewdieFloorGang2:,username@amaoyoryee,2:02:00,,,,,,
257,:_pewdieReee::_pewdieReee::_pewdieReee:,username@1m66rm616m,2:03:00,,,,,,
258,:_pewdieFloorGang::_pewdieSIMP:,username@isiasgminy,2:03:00,,,,,,
259,Let’s goooo boyssss,username@ritogroftf,2:03:00,,,,,,
260,Did he just start his streak?,username@laairBllac,2:03:00,,,,,,
261,heyj heyj gamers,username@nninnnanei,2:04:00,,,,,,
262,Hey hey :_pewdieTambo:,username@tItgAsIDID,2:04:00,,,,,,
263,When press comes in we should spam him with compliments & tell him how much we appreciate him,username@aeoarPebee,2:04:00,,,,,,
264,hmmmmmm,username@ CINIS EUT,2:05:00,,,,,,
265,floor gang aaoohh,username@fmrxgfmuiu,2:06:00,,,,,,
266,I’m,username@nrEEtErnte,2:06:00,,,,,,
267,Gogogogo,username@rraavahrvV,2:08:00,,,,,,
268,already some dislikes we got some true haters,username@titMsMMits,2:09:00,,,,,,
269,Hii,username@l28nl22l2r,2:09:00,,,,,,
270,yaaas,username@aSlnan clS,2:09:00,,,,,,
271,hello all. hope yall are being treated well,username@iiDDnsDaDn,2:09:00,,,,,,
272,jigy Jigy everyone!:_pewdieDuck::_pewdieDuck::_pewdieDuck::_pewdieDuck::_pewdieDuck::_pewdieDuck::_pewdieDuck:,username@ moHAoArHA,2:09:00,,,,,,
273,ayy,username@gbi dttidd,2:09:00,,,,,,
274,Big pps on the chat,username@BehhrnBina,2:10:00,,,,,,
275,Woooo! Love the waiting intro 🥺 so Aesthetic,username@n ttoeoonv,2:10:00,,,,,,
276,👁👄👁,username@l laW Slld,2:11:00,,,,,,
277,yes yes,username@HietledsRH,2:11:00,,,,,,
278,hello,username@eeae enSSa,2:11:00,,,,,,
279,Walking,username@nrEEtErnte,2:11:00,,,,,,
280,!discord,username@Loovooovov,2:11:00,,,,,,
281,:_pewdieFloorGang2:,username@aaaensxrae,2:12:00,,,,,,
282,:_pewdieOUH::_pewdieTambo:,username@rHHyeHrHrr,2:12:00,,,,,,
283,phasmophobia is actually fun horror game,username@乇乇尺Ꮆ尺尺卂尺尺乇,2:12:00,,,,,,
284,jiggy jiggy,username@atsaurnuts,2:12:00,,,,,,
285,twitch/cinnamontoastken,username@l ilRR lml,2:12:00,,,,,,
286,yo!,username@oriRkrERri,2:12:00,,,,,,
287,"Want to join the PewDiePie Discord server? Make sure to connect your YouTube account to your Discord, by following these steps: Go to Discord on desktop --> User Settings --> Connections --> YouTube.",username@htithhttbo,2:13:00,,,,,,
288,ay your art sick kingkong,username@J Anamu ez,2:13:00,,,,,,
289,LET ME FINISH VID FIRT senpai pls,username@reAAererrk,2:13:00,,,,,,
290,Helloooo,username@oJ aC  oaa,2:14:00,,,,,,
291,heyo,username@edHHHnHlHo,2:14:00,,,,,,
292,jiggy jiggy,username@eeeOYabela,2:14:00,,,,,,
293,Ere,username@nrEEtErnte,2:15:00,,,,,,
294,:_pewdieMelon::_pewdiePerry::_pewdieCocopewds::_pewdieWave::_pewdieBrofist:,username@ nilPhloi,2:15:00,,,,,,
295,hello,username@aa bbr RZb,2:15:00,,,,,,
296,This animation is so satisfying to watch,username@rtuksutbba,2:15:00,,,,,,
297,:_pewdieYes:,username@gghyJ_oyJ_,2:16:00,,,,,,
298,Yes finally:_pewdieTambo:,username@  ErBe gEg,2:17:00,,,,,,
299,FLOOR GANG ASSEMBLE :_pewdieFloorGang::_pewdieFloorGang::_pewdieFloorGang:,username@mnmSSBteS,2:17:00,,,,,,
300,almost time to come on :_pewdieReee:,username@tisoonnnns,2:18:00,,,,,,
301,:_pewdieTambo::_pewdieTambo:,username@AAuluaAuuu,2:18:00,,,,,,
302,floor gang AOUH,username@heFideeGer,2:18:00,,,,,,
303,:_pewdieEdgar2:,username@nsBthBBina,2:18:00,,,,,,
304,what time he starting?,username@SCCSEESCSC,2:19:00,,,,,,
305,This is gonna be so funny :_pewdieTambo::_pewdieTambo::_pewdieTambo:,username@laoksgnngt,2:19:00,,,,,,
306,Im glad youre streaming before i work,username@kiretaieeM,2:19:00,,,,,,
307,:_pewdieFace::_pewdieFace::_pewdieFace:,username@ForgegFarM,2:19:00,,,,,,
308,:_pewdieWat::_pewdieWat::_pewdieWat::_pewdieWat::_pewdieWat::_pewdieWat::_pewdieWat:,username@D DMHN A N,2:19:00,,,,,,
309,HEYJ HEYJ,username@1m66rm616m,2:19:00,,,,,,
310,PEWDURPOY,username@yhSahSSsae,2:19:00,,,,,,
311,HI PEWDS!,username@aujvi_avjj,2:20:00,,,,,,
312,hhooooo,username@DDomiqmnDo,2:20:00,,,,,,
313,jiggy JIGGY,username@lahsiaaaah,2:20:00,,,,,,
314,Hello,username@Aidaaradid,2:20:00,,,,,,
315,Early gamers,username@oa m aA iA,2:20:00,,,,,,
316,why tf did i not get a notification?,username@leehoooToC,2:21:00,,,,,,
317,Y’all having a good time?,username@tnmmaTansa,2:22:00,,,,,,
318,member gang,username@kkkykklklk,2:22:00,,,,,,
319,:_pewdieWat::_pewdieWat::_pewdieWat::_pewdieWat::_pewdieWat::_pewdieWat::_pewdieWat:,username@D DMHN A N,2:23:00,,,,,,
320,Heyhey,username@aarrnHuara,2:23:00,,,,,,
321,What's up 2AM gang,username@aarMZuxrb,2:23:00,,,,,,
322,:_pewdieRip::_pewdieRip::_pewdieRip:,username@ForgegFarM,2:23:00,,,,,,
323,:_pewdieSmolpp::_pewdieSmolpp:,username@ㅤㅤㅤㅤㅤㅤㅤㅤㅤㅤ,2:23:00,,,,,,
324,Early gang,username@iReCnyndyn,2:25:00,,,,,,
325,I clicked on this notification faster than Chris Brown died in Stomp the Yard 🤣🤣🤣,username@yeuayoenry,2:25:00,,,,1,,
326,:_pewdieSmolpp::_pewdieJojo:,username@nrEEtErnte,2:25:00,,,,,,
327,Heyoooo,username@neniAneGai,2:25:00,,,,,,
328,party animals would be great!,username@ZeZuoZFrZo,2:26:00,,,,,,
329,Brush,username@iniClillg,2:26:00,,,,,,
330,it's Ken's birthday tho. always has been,username@atkska akr,2:27:00,,,,,,
331,YAS QUEEEEEEEEN,username@yhSahSSsae,2:27:00,,,,,,
332,hi guuuuys :_pewdieTambo:,username@zziPzizPPz,2:29:00,,,,,,
333,thank u beefbaby🥺🥺 !!,username@nallallnnl,2:29:00,,,,,,
334,hey,username@al lias. a,2:29:00,,,,,,
335,:_pewdieFloorGang2:,username@tisoonnnns,2:29:00,,,,,,
336,Late gang?,username@MyuyusMiyi,2:29:00,,,,,,
337,a,username@bwe ebeefs,2:30:00,,,,,,
338,Hey hey ho ho,username@oJ aC  oaa,2:30:00,,,,,,
339,I have class soon :_pewdieDuck:,username@zpuzzrpzLz,2:30:00,,,,,,
340,why are there already dislikes,username@aAdninldCA,2:31:00,,,,,,
341,aesticccccccccc,username@DDomiqmnDo,2:32:00,,,,,,
342,Hello everyone!!!,username@ytwwwwrtye,2:32:00,,,,,,
343,:_pewdieFloorGang2::_pewdieOUH:,username@ZhoA ZooZh,2:32:00,,,,,,
344,Jiggy jiggy,username@ nilPhloi,2:32:00,,,,,,
345,bruh where is felix at,username@heFideeGer,2:32:00,,,,,,
346,Stop saying jiggly jiggly,username@l28nl22l2r,2:33:00,,,,,,
347,jiggy jiggy,username@AAhrtmThan,2:33:00,,,,,,
348,:_pewdieFloorGang:,username@Bo  BrUost,2:34:00,,,,,,
349,Ayo,username@rPkrrPPnPc,2:34:00,,,,,,
350,:_pewdieEdgar2::_pewdieEdgar2::_pewdieEdgar2:,username@aarrnHuara,2:34:00,,,,,,
351,:virtualhug::virtualhug::chillwdog:,username@aaaensxrae,2:35:00,,,,,,
352,Hej hej 👋,username@AiiinAAAnn,2:35:00,,,,,,
353,Hey,username@nenorkerro,2:36:00,,,,,,
354,I love phasmophobia,username@iSllAShuff,2:36:00,,,,,,
355,hey everyone,username@ eptcuC te,2:36:00,,,,,,
356,Hej Hej,username@mnmSSBteS,2:36:00,,,,,,
357,:_pewdieFloorGang:,username@TTTrrircia,2:37:00,,,,,,
358,:_pewdieFloorGang::_pewdieFloorGang2::_pewdieOUH::_pewdieOUH:,username@ZhoA ZooZh,2:38:00,,,,,,
359,2 am gang,username@xuelePlues,2:38:00,,,,,,
360,:_pewdieFloorGang2:,username@rrCHooerre,2:39:00,,,,,,
361,bruh,username@tkkeetaFaN,2:39:00,,,,,,
362,:_pewdieHand1:,username@oDJassDnoo,2:39:00,,,,,,
363,Late gang,username@eeBBBBedde,2:39:00,,,,,,
364,:_pewdieString1:,username@oDJassDnoo,2:40:00,,,,,,
365,WASSUP GUYS!!!,username@llWekleW r,2:40:00,,,,,,
366,:_pewdieFloorGang:,username@TaiTiiiqiq,2:40:00,,,,,,
367,Phone notification gang,username@yhSahSSsae,2:41:00,,,,,,
368,its 11:18 AM here,username@1m66rm616m,2:41:00,,,,,,
369,Getting jiggy jiggy with it,username@mApla aA A,2:41:00,,,,,,
370,or rather early gang,username@Ešjte lušl,2:41:00,,,,,,
371,:_pewdieYoYo1:,username@oDJassDnoo,2:41:00,,,,,,
