Unnamed: 0,message,author,time_text,Direct Harassment,Hate Speech,Sexual Harassment,Trolling,Others,Toxic
12150,13 PEOPLE AT BIDEN PITTSBURGH RALLY NOW,username@FRtoiobee,1:04:15,,,,1,,
12151,"obiden / kamel = SOCIALISM, COMMUNISM and will "" DESTROY "" THE UNITED STATES OF AMERICA !!!!",username@roo omnism,1:04:15,,1,,,,1
12152,LAW ORDER MAGA 2020 !,username@nnnsnanEEn,1:04:16,,,,,,
12153,I will be in line to vote for Donald Trump tomorrow in Kenosha at the Museum 🔴🔴🔴🔴🔴🔴,username@eatte aeyd,1:04:17,,,,,,
12154,LOW AND ORDERS,username@anaeFHaama,1:04:17,,,,,,
12155,blue life matter,username@o-teiao j,1:04:17,,1,,,,
12156,Too bad business owners have to board up businesses and it Isn’t because of our Awesome President Donald J Trump it is due to the left,username@YEEER R LE,1:04:17,,,,,,
12157,👀YUP! FACTS! PROOF! EVIDENCE! TRUTH! IS👱THE DON TRU..MAN..PRESIDENT IS TRU..M.P THE .J. IS SILENT !🥊UNDEFEATED &✍LAW⚖ORDER 2O2O PRESIDENTIAL UPGRADE XP...LAW⚖ORDER IS GOD🌎Traverse City👏😋👏😷👏😅,username@ISRKEWKELW,1:04:17,,,,,,
12158,JIM CROW RACIST JOE👈👈,username@AncrnAoRAk,1:04:17,,,,,,1
12159,"Proud Boys: Uncensored, [02.11.20 22:13] Reports from Vienna say: - at least 6 crime scenes - 9 people and 1 cop dead - 5 terrorists captured - an ongoing hostage situation @ProudBoysUncensored.",username@.DDGshhssG,1:04:17,,,,,,
12160,CALIFORNIA LATINOS FOR TRUMP!,username@eebeneeoze,1:04:17,,,,,,
12161,GERMANY FOR TRUMP❤🧡💚,username@ lsKKus4s9,1:04:17,,,,,,
12162,SCHUMER SAID IN THE HOUSE ONCE THEY GET POWER BACK YOUR WANTS DONT MATTER!!!!,username@nsRnocikko,1:04:18,,,,,,1
12163,.....,username@etitdancdF,1:04:18,,,,,,
12164,AOC HUFFS 🐄 FARTS! 🙂,username@sclseusecs,1:04:18,,,,,,
12165,:_RSBNEagle::_RSBNGovote::_RSBNEagle::_RSBNGovote::_RSBNEagle::_RSBNGovote::_RSBNEagle::_RSBNGovote:,username@rQrQi Qirr,1:04:18,,,,,,
12166,CORONAVIRUS IS A HOAX WE ROUNDED THE CORNER,username@nnnMmmia n,1:04:20,,,,1,,
12167,INDIANA FOR TRUMP / PENCE,username@rCCllCleal,1:04:20,,,,,,
12168,SUPPORT THE POLICE,username@S RSS SRSS,1:04:20,,,,,,
12169,Trump & spence murder American people 😡😡😡,username@tobdMnoro,1:04:21,,,,,,
12170,PENCE 2024 DON JR OR IVANKA 2024,username@tKiatiMKrt,1:04:21,,,,,,
12171,4 more years Trump❤️,username@kS k Sk  k,1:04:21,,,,,,
12172,Asians for Trump,username@ddnedn ohW,1:04:21,,,,,,
12173,Vote vote vote. If Biden wins. We will be crying next week.,username@odGneeGdes,1:04:22,,,,,,
12174,They don't give President Trump credit for the job he's done with the virus . The experts were predicting 260 million infected and 2.2 million deaths .,username@anorewbwab,1:04:22,,,,1,,
12175,BIDEN= CARBON TAX,username@ee9vvs9ev9,1:04:22,,1,,,,
12176,thanks Pence!,username@lsrasazMsl,1:04:22,,,,,,
12177,LOVE OUR Vice President!!,username@DemcaNaeea,1:04:22,,,,,,
12178,"TRUMP IS A GREAT MAN, WHILE POOR JOE IS A VERY, VERY, SICK MAN !!!",username@LRR LR LL,1:04:23,,,,,,1
12179,TRUMP2020!!!:_RSBNUSA:,username@CKKACKMKA,1:04:23,,,,,,
12180,TRUMP 2020 TRUMP 2020,username@xxeW eeWee,1:04:23,,,,,,
12181,LORD Holy One your WORD is 4ever settled it goes forth accomplishing your good send blessing wisdom guide protect POTUS Trump Admin glorify magnify excellent goodness on earth Amen,username@olacgglorc,1:04:24,,,,,,
12182,SOCIALISTS NEED TO GET A JOB,username@ e pgpgp y,1:04:24,,1,,,,
12183,Amen,username@mrmnTrmTip,1:04:25,,1,,,,
12184,FREE ...Lobotomy's FOR LIBTARDS TRUMP 2020.🐸👌,username@DoDDmmtinr,1:04:25,,,,,,
12185,:_RSBNPence::_RSBNPence::_RSBNPence::_RSBNPence::_RSBNPence::_RSBNPence::_RSBNPence::_RSBNPence::_RSBNPence::_RSBNPence::_RSBNPence:,username@gweiNwtbbg,1:04:26,,,,,,
12186,Like & Share!!!,username@didee aaWl,1:04:26,,,,,,
12187,the police need more money and good medical that includes private mental health paid for!!!!,username@WliimmliWl,1:04:26,,,,,,
12188,Pence is so much better than Harris!,username@  S SLsSLL,1:04:26,,,,,,
12189,Pence/Trump 2024,username@D  gegJgJ,1:04:26,,,,,,
12190,BORDER COLLIES FOR TRUMP,username@ibulibbtta,1:04:26,,,,,,
12191,WE are all Americans no matter what color we are!!!!,username@cLaeuiNceM,1:04:27,,,,,,
12192,I was BLUE now I'm RED!!!!!!,username@ na luacoe,1:04:27,,,,,,
12193,trumpp,username@aiCeinCoar,1:04:27,,,,,,
12194,TRUMP 2020,username@   R RR R,1:04:27,,,,,,
12195,thin blue line,username@eSetodhtdd,1:04:28,,,,,,
12196,SMASH THAT 👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍 BUTTON!!!!,username@Q aPQaa  Q,1:04:28,,,1,,,
12197,KAGA,username@dsenesea t,1:04:28,,,,,,
12198,PROMISES MADE PROMISES KEPT 4 MORE YEARS ❤❤❤❤❤❤❤❤❤❤❤❤❤TRUMP 2020❤❤❤❤❤❤❤❤❤TRUMP 2020❤❤❤❤❤❤ SHOW THE TAPE.........................BACK THE BLUE..............THIN BLUE LINE.........BLUE LIVES MATTER,username@NEMANIEAEN,1:04:29,,,,,,
12199,👏👏👏👏👏👏👏,username@yrarawmyrw,1:04:29,,,,,,
12200,"No one can deny that Donald Trump radiates vitality and drive, nor can it be denied that he has done much in the last four years as President of the United States ...!",username@reinnrnn-s,1:04:29,,,,,,
12201,TRUMP2020 !!,username@iMi MiTi s,1:04:30,,,,,,
12202,Back the Blue!!!!,username@hMaMhiniAa,1:04:30,,,,,,
12203,4 MORE YEARS!,username@r9eeirrtei,1:04:30,,,,,,
12204,GOD has spoken,username@knJwJ hSnn,1:04:30,,,,,,
12205,"yes, only our president Trump can restore law & order. I'm heartbroken every time I see looter/rioter destroys our cities.",username@  hv gvngv,1:04:30,,,,,,
12206,"​REMEMBER MAGA MIDNIGHT RIDERS , NOTHING CAN STOP WHATS COMING . IT WILL BE BIBLICAL",username@  aed fhcf,1:04:30,,,,,,
12207,Back the Blue vote Trump 2020,username@rcrhallmho,1:04:30,,,,,,
12208,Handsome Vice President 😀,username@ amv mFvmm,1:04:30,,,,,,
12209,LAW ENFORCEMENT NEEDS MORE FUNDING FOR BETTER MANDATORY TRAINING,username@ e  nn t2o,1:04:31,,,,,,
12210,maga,username@aH Hya uyy,1:04:31,,,,,,
12211,"Poor libtards, left out of the party. No fun for them.",username@diiliaanSl,1:04:31,,1,,,,
12212,We❤️TRUMP,username@sPlwPPawii,1:04:31,,,,,,
12213,17+,username@leaocaslsl,1:04:31,,,,,,
12214,127K FRAUDULENT BALLOTS IN HOUSTON,username@esn ieaDee,1:04:31,,,,1,,
12215,"Canada for president Donald Trump, we love you ❤❤❤❤❤❤❤❤❤❤",username@naa n n oo,1:04:31,,,,,,
12216,king,username@nmfrvgghre,1:04:31,,,,,,
12217,Jesus is king of Kings. vote Trump,username@iadsiarona,1:04:31,,,,,,
12218,RED STORM NOV 3RD,username@atkloDBoaB,1:04:31,,,,,,
12219,Back the blue,username@arerae rte,1:04:31,,,,,,
12220,SC HERE...GO TRUMP!!!!!,username@ ldnrRsono,1:04:31,,,,,,
12221,Trump will win!!!,username@ccncitlFan,1:04:31,,,,,,
12222,Amen,username@nInn eaae,1:04:31,,,,,,
12223,DEPORT ALL DUMMYCRAPS,username@VuuouNNuu,1:04:32,,1,,,,
12224,SINO JOE,username@neueuHJees,1:04:32,,1,,,,1
12225,HALLELUJAH,username@nPjjjjCana,1:04:32,,,,,,
12226,Looks cold in Michigan.,username@Jn Dehoo o,1:04:32,,,,,,
12227,Pennsylvania for Trump,username@xanaaaBxxa,1:04:33,,,,,,
12228,Get US out of the UN and get the UN out of the US!!,username@Lla ayyi y,1:04:33,,,,,,
12229,TRUMP WARRIORS MOBILIZE IN MASSIVE #'s ACROSS THE COUNTRY ANYTIME ANYWHERE! KNOW THIS! POLL THIS!,username@ahdhhdhdha,1:04:33,,,,,,
12230,The democRATS will need psychiatric help after this election!!!!☘️☘️☘️☘️✊,username@n eDnDe  D,1:04:34,,,,,,
12231,Tnlll%,username@r4rgw4inn4,1:04:34,,,,,,
12232,Das right. Uh-huh,username@sdmNendrrr,1:04:34,,,,,,
12233,AMEN,username@iKfgnKigKn,1:04:34,,,,,,
12234,Jobs Jobs Jobs,username@enCCoeebbl,1:04:34,,1,,,,
12235,Biden for China,username@natro0t3r0,1:04:34,,,,1,,
12236,Please count them fairly.U seen the post offices at some places.,username@:::/::////,1:04:34,,,,,,
12237,I feel like firefighters are sorta unsung heroes,username@ T  TonaTT,1:04:34,,,,,,
12238,AMEN,username@ iae ee  m,1:04:34,,,,,,
12239,ALL VOTES IN PERSON MEAN LESS FAKE VOTES BY CHEATING DEMS! VOTE IN PERSON!,username@iailaiarri,1:04:35,,,,1,,
12240,:_RSBNDiamond::_RSBNUSA2::_RSBNUSA2::_RSBNDiamond::_RSBNUSA2::_RSBNUSA2::_RSBNDiamond::_RSBNUSA2::_RSBNUSA2:,username@rQrQi Qirr,1:04:35,,,,,,
12241,Unplug Fake Media,username@lD aelaDer,1:04:36,,,,,,
12242,Texas for Trump!,username@ iSiiOSr,1:04:36,,,,,,
12243,All Americans all the time!!!,username@uriseiiari,1:04:36,,,,,,
12244,no fraud mail in ballots after Nov 3rd,username@urzdztuk t,1:04:37,,,,,,
12245,TRUMP 2020,username@2121g2r111,1:04:38,,,,,,
12246,go trumpppppppppppppppppppppppppppppppp,username@lmyH Elell,1:04:38,,,,,,
12247,Impeach Whitmer,username@prumyrypuu,1:04:38,,,,,,
12248,I'M STILL CRAVING TACO BELL,username@lreaaRCRho,1:04:38,,,,,,
12249,💛💛♥️Trump 2020,username@Groeo mn o,1:04:38,,,,,,
12250,amen,username@ehChaeCCwa,1:04:38,,,,,,
12251,True patriot Canadians love Trump . A strong free America is a strong free world. Love my American brothers and sisters,username@ahkkiilyyo,1:04:38,,,,,,
12252,Back the Blue,username@7nnB31e3nn,1:04:39,,,,,,
12253,RED TSUNAMI WARNING ISSUED!!!!,username@nnh Dh ahn,1:04:39,,,,,,
12254,SHOUT OUT TO MINORITY PATRIOTS! WWG1WGA!,username@nnegwwrtnt,1:04:39,,,,,,
12255,GO to HELL,username@fleflwilei,1:04:39,,,,,,
12256,Trump 2020,username@dlzezl bla,1:04:39,,,,,,
12257,DRAIN THE SWAMP,username@SSSJSSJSJS,1:04:40,,,,,,
12258,Yes God help this country!🙏🙏🙏✝️✝️✝️,username@icaitcH cn,1:04:40,,,,,,
12259,OUR PRESIDENT ... MADE IN AMERICA,username@mrreeyyrC,1:04:40,,,,,,
12260,Trump trump trump,username@lA xee lAp,1:04:40,,,,,,
12261,Mike Pence is a great man!,username@tit SuoSiS,1:04:40,,,,,,
12262,taking 14 to vote Trump tomorrow in Texas,username@rtrky elay,1:04:41,,,,,,
12263,BLACK AMERICANS FOR TRUMP,username@fjeeoffro,1:04:41,,,,,,
12264,trummp 2020,username@44d44G4do3,1:04:41,,,,,,
12265,💙 BACK THE BLUE 💙 LAW & ORDER 💙,username@.eS TMesnt,1:04:41,,,,,,
12266,CA For Trump!!,username@uKaarurrYm,1:04:42,,,,,,
12267,Stay safe people these next few weeks are going to get wild. Not going to be decided tomorrow night,username@loaG ncnnc,1:04:42,,,,,,
12268,👮👮‍♂👮‍♂👮‍♂👮‍♀👮‍♀🕵🕵👮👮👮‍♂👮‍♂👮‍♀🕵👮👮‍♂👮‍♀🕵🕵👮👮‍♂👮‍♀🕵👮👮‍♂👮‍♀,username@rbrv  avit,1:04:42,,,,,,
12269,FREELOADERS FOR BIDEN,username@Rhtcehychn,1:04:42,,1,,,,
12270,Trump 2020 four more years!!!!,username@r ott rihn,1:04:42,,,,,,
12271,:yt:,username@aair  G la,1:04:43,,,,,,
12272,WE NEED TO TAKE BACK OUR COUNTRY FROM THE LAWLESS GODLESS DEEP STATE,username@aaynaahyLa,1:04:43,,,,,,
