Unnamed: 0,message,author,time_text,Direct Harassment,Hate Speech,Sexual Harassment,Trolling,Others,Toxic
9024,Lady GaGa is Ugly GaGa another weak minded person who think she is all that and a bag of chips but she has a hole in her bag and chips are falling out.,username@attre eeeo,50:22:00,,,1,,,
9025,Dan - Sadly its YOU who is delusional Covid survival rate 99.99.......% YOU are Propaganda,username@GERREEGGGG,50:23:00,,1,,,,
9026,BEJING BIDEN IS BOUGHT AND SOLD BY THE COMMUNIST CHINESE.THE MAN IS A TRAITOR TO AMERICA !!!!!,username@brlevO22ec,50:23:00,,1,,1,,
9027,CHRISTIANS FOR TRUMP!,username@eee nRnR R,50:24:00,,,,,,
9028,People that vote for Biden are i,username@IDEIJLVIIS,50:24:00,,,,,,
9029,vote biden,username@aoCoceaaoC,50:24:00,,,,,,
9030,Where in the world is Corn Pop???,username@arK AA eKr,50:24:00,,,,,,
9031,MIKE IS GREAT AND HUMBLE 🎺🎺🎺,username@drdar nirH,50:25:00,,,,,,
9032,Where is our stimulus$?🤔,username@DD707e7 Te,50:25:00,,,,,,
9033,CHINA BUYDEN,username@uancunuefe,50:25:00,,1,,,,
9034,GOD BLESS AMERICA,username@MlMnl ueal,50:25:00,,,,,,
9035,Vote Trump❤️,username@chPhPrscna,50:25:00,,,,,,
9036,DEMOCRATS = HATE WAR AND GREED,username@fjeeoffro ,50:25:00,,,,,,
9037,Gary Peters even votes for Trump and John James:_RSBNGovote::_RSBNGovote::_RSBNGovote::_RSBNGovote::_RSBNGovote::_RSBNGovote:,username@reMTmmrtre,50:25:00,,,,,,
9038,WEAK HARRIS,username@hsrs FrFae,50:26:00,1,,,,,
9039,Salt army!,username@eAAg oteRu,50:26:00,,,,,,
9040,maga,username@yJkyyc yk2,50:26:00,,,,,,
9041,"❤❤TRUMP/PENCE❤❤ FIGHT FOR YOU THE PEOPLE, 4 MORE YEARS!!!!",username@__________,50:26:00,,,,,,
9042,I didn't realise that Anderson Cooper supported Trump.,username@al dlRdadc,50:26:00,,,,,,
9043,"WARNING: Operation Hammer/ Operation Scorecard, CYBER TECHNOLOGY to manipulate the vote. TRUMP !!",username@vnsnssetee,50:26:00,,,,,,
9044,❣❣VOTE TRUMP❣❣ ❣❣MICH IS TRUMP COUNTRY❣❣,username@vrJe meLmJ,50:26:00,,,,,,
9045,ABC = FAKE NEWS,username@5j55c5ic5c,50:26:00,,,,1,,
9046,Look at the videos and emails former Mayor of NYC Rudy & US prosecutor who cleaned up the Mafia in NYC explains on his You Tube Channel Common Sense,username@nAALorpomn,50:27:00,,,,,,
9047,I AM GOING TO LMAO WHEN CAL GOES RED.,username@tptpitsMpi,50:27:00,,,,,,
9048,Biden is a corpse,username@SHH WYYMYT,50:28:00,1,,,,,
9049,Pence #46,username@hwmamDam a,50:28:00,,,,,,
9050,Vote,username@nhnasanstn,50:28:00,,,,,,
9051,"Pennsylvania, Michigan, Wisconsin get out and vote for Trump2020 immediately.",username@ ppp ppeen,50:28:00,,,,,,
9052,Brain brain for Biden! 🤯,username@SAoH pHAno,50:28:00,,,,,,
9053,BEIJING BIDEN FOR PRISON!,username@Q aPQaa  Q,50:28:00,1,1,,,,
9054,Pence 2024,username@ivmoaikaua,50:29:00,,,,,,
9055,👍🏼Robert Coy,username@aerDrtbbew,50:29:00,,,,,,
9056,♦️✔️L I K E. support 🔺R S B N🔺,username@y  roraev ,50:29:00,,,,,,
9057,England for Trump 20/20,username@ueruuThrrn,50:30:00,,,,,,
9058,LOL,username@ncxco_ol c,50:30:00,,,,,,
9059,HIT THE LIKE BUTTON,username@au ausJuaa,50:30:00,,,,,,
9060,Moises Sanchez Fuckoff troll,username@'zac'aadaa,50:30:00,1,,,,,
9061,"Alberta, Canada supports Trump!!",username@9r79rhr7on,50:31:00,,,,,,
9062,MEDIA MAFIA 4 BIDEN,username@ois LVliis,50:31:00,1,,,,,
9063,GUESS WHERE JOE BIDEN IS HIDING ?,username@gCgmiae Ra,50:32:00,,,,,,
9064,MAGA,username@aaraaaamra,50:32:00,,,,,,
9065,👍🏼👍🏼👍🏼,username@gDaFFeFMcF,50:32:00,,,,,,
9066,im iranian,username@cgscsgaakc,50:32:00,,,,,,
9067,👏👏👏👏,username@rllaoddaes,50:32:00,,,,,,
9068,WINNING 50 YEARS G.O.P. U.S.A.,username@nPjjjjCana,50:32:00,,,,,,
9069,Talking my talk.,username@lalllllWsa,50:33:00,,,,,,
9070,I love Pres Trump but Pense is a fresh voice,username@nVeMXVeeeV,50:33:00,,,,,,
9071,Go Trump-Pence 👏👏🚩,username@n.r rne p ,50:33:00,,,,,,
9072,WE THE PEOPLE !,username@eBaBreelyr,50:33:00,,,,,,
9073,:_RSBNPOFLOTUS:,username@ra ssr rra,50:33:00,,,,,,
9074,JB is a big 💩💩💩💩💩💩🤮🤮🤮🤮😂😂,username@eerecegrte,50:34:00,,,,,,
9075,33.1,username@orn ooyora,50:34:00,,,,,,
9076,"31.1% recovery this year. 10.1 million jobs. 4 peace agreements. Built a wall. Ditched NAFTA. Stocks around 27,000+ - and that is the basics.",username@BiByiaBiBl,50:34:00,,,,,,
9077,HIT 👍 LIKE 👍 HIT 👍 LIKE 👍 HIT 👍 LIKE 👍 HIT 👍 LIKE 👍 HIT 👍 LIKE HIT 👍 LIKE 👍 HIT 👍 LIKE 👍 HIT 👍 LIKE 👍 HIT 👍 LIKE,username@z rrahzinz,50:34:00,,,,,,
9078,May the luck of the IRISH be with you tomorrow President Trump ☘,username@liaefelieh,50:34:00,,,,,,
9079,❤WINNING❤,username@nSJuu1onsJ,50:35:00,,,,,,
9080,No trump from china,username@uaaYYtuata,50:35:00,,,,,,
9081,Trump is the best thing that could happen to german carbaret,username@aayCtCrCyC,50:35:00,1,,,,,
9082,PROMISES MADE PROMISES KEPT,username@dsenesea t,50:35:00,,,,,,
9083,DESTRUCTIVE DEMS RUINED CALIFORNIA! WE ARE VOTING THEM OUT!!!,username@eebeneeoze,50:35:00,,1,,,,
9084,VOTE JOHN JAMES MICHIGAN SENATE,username@odFa4daoat,50:37:00,,,,,,
9085,DO NOT DO MAIL IN VOTING! GO TO THE COURT HOUSE AND VOTE!,username@ wsnn nwiW,50:37:00,,,,,,
9086,But I like the trolls. They are here to get schooled.,username@Smc emeoo ,50:37:00,,,,,,
9087,Biden sucks,username@ 6  62466 ,50:38:00,1,,,,,
9088,AGAIN AGAIN AGAIN WINNING BY A LANDSLIDE ❤️TRUMP-PENCE❤️❤️AND ALL REPUBLICANS WINNING❤️❤️❤️❤️2020,username@CCCCCCCCCC,50:38:00,,,,,,
9089,SILVER FOX!!!!,username@   eee O d,50:38:00,,,,,,
9090,4 MORE YEARS ❤❤❤❤❤❤❤❤❤❤❤❤❤TRUMP 2020❤❤❤❤❤❤❤❤❤TRUMP 2020❤❤❤❤❤❤,username@NEMANIEAEN,50:38:00,,,,,,
9091,"Promises Made, Promises Kept",username@urzdztuk t,50:38:00,,,,,,
9092,Life Life Life - nothing matters without LIFE,username@BWeasBsWra,50:38:00,,,,,,
9093,❤,username@ Tmiiiy ii,50:41:00,,,,,,
9094,TRUMP 2020 - PENCE 2024,username@GGPPGP GGP,50:41:00,,,,,,
9095,We love you VP PENCE!!!,username@JMJ''t'tI',50:41:00,,,,,,
9096,THEY WILL KNOW YOU BY YOUR FRUIT,username@nneiigitet,50:41:00,,,,,,
9097,"America is Trump and Trump is America!! It’s not one man, it’s a movement!!",username@ltl Cam ta,50:41:00,,,,,,
9098,MIKE PENCE/IVANKA TRUMP 2024,username@ccnaoaoDna,50:41:00,,,,,,
9099,Trolls for dementia,username@tyrsy rrrs,50:42:00,,,,,,
9100,MAGA!,username@6Jon77J7J6,50:42:00,,,,,,
9101,lemings,username@Lcncaachcs,50:42:00,,,,,,
9102,I USE TROLLS AS GPU MINERS,username@naracu ooH,50:42:00,,,,,,
9103,Greetings from Finland! 👍💙,username@p.pssp.LpT,50:43:00,,,,,,
9104,"LOCK HILLERY UP,LOCK UP JOE,LOCK UP OBAMA",username@  aed fhcf,50:43:00,,,,,,
9105,VOTE BIDEN??? AHAHAHAHAHAHAHAHAHAHAHAHAHAHAHAHAHAH,username@KMNAAYKYNK,50:43:00,,,,,,
9106,RRRREEEDDDDD WWWAAAVVVVEEEEE!!!!,username@nJ BBB Jia,50:43:00,,,,,,
9107,OBAMA FOR PRISON,username@watsctweoa,50:43:00,1,,,,,1
9108,PENCE 2024,username@roMioMiMra,50:44:00,,,,,,
9109,WE LOVE TRUMP AND PENCE!!!!,username@dndpaAldAC,50:44:00,,,,,,
9110,RED WAVE 🌊🔴🔴🔴🔴🔴🔴🔴🔴🔴🔴🔴🔴,username@eep e3pehp,50:44:00,,,,,,
9111,Pence 2024,username@mnn  nnmn ,50:44:00,,,,,,
9112,Best Vice President ever ❤️👍,username@lceRbcC bc,50:44:00,,,,,,
9113,"BIDEN HAS SOLD HIS SOUL TO CHINA. MY GOD, VOTE FOR PRESIDENT TRUMP",username@es hiiBPgV,50:44:00,,,,,,
9114,CRAZY GRETA for TRUMP,username@L anaLyLMM,50:44:00,1,,,,,1
9115,JOHN PETERS IS USELESS,username@igMgDcahDc,50:45:00,1,,,,,1
9116,This is awesome,username@lcicin hKg,50:45:00,,,,,,
9117,Trump train is going in Michigan ❤️🤍💙,username@ iJtSihhtt,50:45:00,,,,,,
9118,pence 2024,username@JxeoonFio ,50:45:00,,,,,,
9119,TRUMP Sim Deus abençoe,username@tizto mtmo,50:45:00,,,,,,
9120,CAMELA THE COMMIE BITCH!,username@DDyDerDDDa,50:45:00,1,,,,,1
9121,👍🏻👍🏻👍🏻👍🏻👍🏻,username@ramkaaalme,50:45:00,,,,,,
9122,:_RSBNPence::_RSBNPence::_RSBNPence::_RSBNPence::_RSBNPence::_RSBNPence::_RSBNPence::_RSBNPence:,username@rrkIociaHn,50:46:00,,,,,,
9123,PENCE IS GETTING READY FOR 2024,username@aaramaeara,50:46:00,,,,,,
9124,USVI for Trump!,username@rbtbosasbt,50:46:00,,,,,,
9125,Love Pence...,username@aysahh hly,50:46:00,,,,,,
9126,THE SPIRIT IS STRONG WITH THE GREY HAIR.,username@vr myr nra,50:46:00,,,1,,,
9127,please usa vote trump anti china,username@nuuauedudn,50:46:00,,1,,,,
9128,praying for President Trump and VP Pence here in Africa,username@lOi rbrval,50:46:00,,,,,,
9129,Trump 2020❣,username@At nWA nal,50:46:00,,,,,,
9130,MAGA AGAIN!!!!,username@vv r ah er,50:46:00,,,,,,
9131,MSM SUCKS,username@ Mee trzrE,50:47:00,1,,,,,1
9132,ARKANSAS STRONG PRAYING FOR AMERICAS BLESSING ON OUR PRESIDENT AND CITIZENS,username@kKnCkiiC2k,50:47:00,,,,,,
9133,Let’s goooooooo,username@s viirsirS,50:47:00,,,,,,
9134,CRUSH THE DEEP STATE TRUMP MUST WIN,username@LLuss  L L,50:47:00,,,,,,
9135,❤RED❤WAVE❤TUESDAY❤,username@ss#1#a#uus,50:47:00,,,,,,
9136,RED WAVE ❤️❤️😈😈,username@yGGGuyyyGu,50:47:00,,,,,,
9137,➡➡➡ MAKE SURE YOU VOTE! ⬅⬅⬅,username@ur4TLkr4Th,50:48:00,,,,,,
9138,Biden 2020,username@lizriaGrie,50:48:00,,,,,,
9139,PENCE 2024 & 2028!,username@snisasmmai,50:48:00,,,,,,
9140,MAGA 8 MORE YEARS,username@L eLLasas ,50:48:00,,,,,,
9141,TRUMP/PENCE 2020!!!,username@aas oIi oo,50:48:00,,,,,,
9142,pray 4 SCOTUS:_RSBNProLife:,username@eSetodhtdd,50:48:00,,,,,,
9143,...🤔 i feel like Terror Management Theory might be viewed as a form of elicitation,username@ T  TonaTT,50:48:00,,,,,,
9144,♦️✔️L I K E. support 🔺R S B N🔺,username@y  roraev ,50:49:00,,,,,,
9145,"ALL LOVE FROM THE NETHERLANDS! HOPE THE DEMONRATZ DONT CHEAT,FRAUD:dothefive::dothefive::dothefive::dothefive:EVERYBODY KNOW THEY ARE NOT HUMAN!!",username@tprpteivep,50:49:00,,1,,,,1
9146,🎺🎺🎺🎺🎺🎺🎺🎺🎺,username@CP  PCCCP ,50:50:00,,,,,,
9147,🧱******BIDEN WILL RISE*******🧱 ******************🧱********YOUR TAXES*********🧱,username@V CTVT55X ,50:50:00,,1,,,,
9148,What a dream team. 4 more years Mr President and Mr Vice President,username@mhernetseA,50:50:00,,,,,,
9149,@ Right Side Broadcasting Network You should pan the camera whenever someone is announced....,username@n iik iiKK,50:50:00,,,,,,
9150,"first name ""where"" Hunter",username@rhuaTi KKa,50:50:00,,,,,,
9151,GOOD TO SEE PENCE TALKING FOR ONCE.,username@ISLREITSEL,50:51:00,,,,,,
9152,love y n,username@wEauObrOEe,50:51:00,,,,,,
9153,TAX HIKERS FOR BIDEN,username@Rhtcehychn,50:51:00,,,,1,,
9154,PENCE 2024,username@TrtttPoaax,50:52:00,,,,,,
9155,VOTE RED ❣ Remove Every Democrat,username@atPttPaP  ,50:52:00,,,,,,
9156,vote Biden,username@cds.M.lsld,50:52:00,,,,,,
9157,CHOOSE FREEDOM NOT FEAR!😇😇😆😆😂😂💖,username@ nm sxe mk,50:52:00,,,,,,
9158,where's hunter,username@llzVleu ez,50:52:00,,,,,,
9159,AMERICA FIRST- FOUR MORE YEARS,username@ieomis eoa,50:52:00,,,,,,
9160,I'M GETTING SO ANXIOUS!!!!!!!!!,username@ppieDoortp,50:53:00,,,,,,
9161,#4moreyears,username@aa4lC00iCC,50:53:00,,,,,,
9162,Trump 2020 easy win 😁,username@owwBuesrCs,50:53:00,,,,,,
9163,people who vote for Biden are simply uneducated..... Trump 2020,username@IDEIJLVIIS,50:54:00,,1,,,,1
9164,Nasty trolls here... someone must have pissed in their cornflakes this morning.,username@id Jlrlhil,50:54:00,,,,,,
9165,WINNING WINNING WINNING!!,username@S555JJ5 J ,50:54:00,,,,,,
9166,I just want him to say BIAWWWHH,username@kdWrdPjr r,50:54:00,,,,,,
9167,TRUMP AGAIN IN 2024 ! 👍👍👍👍,username@3rae3l1r1i,50:55:00,,,,,,
9168,I boycott all Stephen Colbert sponsors send him to get Mo for vacation,username@eleHllil l,50:55:00,,,,,,
9169,TRUMP / PENCE 2020 !!!!,username@oTehedTTnn,50:56:00,,,,,,
9170,RECLAIMING USA PEOPLE'S TIME! 8 MORE YRS! 👍RECLAIMING USA PEOPLE'S TIME! 8 MORE YRS! 👍RECLAIMING USA PEOPLE'S TIME! 8 MORE YRS!👍 MAGA! TRUMP 2020! KAG!👍👍👍,username@oOJJooOo o,50:57:00,,,,,,
9171,Pray for No Cheating tomorrow,username@ Dei eeKes,50:57:00,,,,,,
9172,TRUMP 2020,username@KnlninKaii,50:58:00,,,,,,
9173,Thank you NRA Trump 2020,username@rcrhallmho,50:58:00,,,,,,
9174,I fear the Democrats more then the terrorists,username@trrRiRooee,50:58:00,,1,,,,
9175,T R U M P🏆P E A C E🏆P R E S I D E N T,username@ci Rico J ,50:58:00,,,,,,
9176,BLACK VOTE TRUMP👈🏾 YELLOW VOTE TRUMP👈🏾BROWN VOTE TRUMP👈🏾 WHITE VOTE TRUMP👈🏾 WE LOVE OUR PRESIDENT💗💗💗💗💗,username@ Jyynhyenh,50:58:00,,,,,,
9177,"@Moises Sanchez, you are a piece of garbage.",username@PhluouaoPy,50:59:00,1,,,,,1
9178,Pence 2024,username@matzTamaTz,51:00:00,,,,,,
9179,Someone explain to me what his greatest accomplishment was?,username@ Iiiino av,51:00:00,,,,,,
9180,WHOOOOOOO CHOOOOOOOOOOOO,username@hsrs FrFae,51:00:00,,,,,,
9181,Moises Sanchez - YOU ARE AN IDIOT,username@eikTktBxte,51:00:00,1,,,,,1
9182,Kamala just admitted she is a communist. now they aren't even trying to hide it any more,username@iDrDraksl ,51:00:00,,,,1,,
9183,.....,username@ Qunink Qu,51:01:00,,,,,,
9184,Sam942..great you must have the aviation experience.,username@tttVJsiccV,51:01:00,,,,,,
9185,TRUMP 2020,username@JyeanJydnd,51:01:00,,,,,,
9186,"Politics don’t matter anymore, that’s the reason everyone can be corrupt on that occasion. We are repeating those same mistakes. Creative Freedom matters in this world.",username@3 IIRL3INN,51:01:00,,,,,,
9187,#BoycottTwitter #Trump2020 El Partido Republicano De Puerto Rico,username@rvavDadPaa,51:01:00,,,,,,
9188,Why why why would you not want 4 More years???????????,username@shWiAAWlhh,51:02:00,,,,,,
9189,HARSENS ISLAND MAGA👈👈,username@AncrnAoRAk,51:02:00,,,,,,
9190,"so it's admitted by VIGANO on his letter to trump like Jesus told the events here that really are happening are happening,",username@awnSaniwii,51:02:00,,,,,,
9191,Great GDP!,username@nhnasanstn,51:02:00,,,,,,
9192,RED WAVE 🔴,username@y yBhnhBao,51:03:00,,,,,,
9193,4 more years keep American great again,username@lh aas ysl,51:03:00,,,,,,
9194,:elbowcough::elbowcough:BISMILLAH BIDEN WHERE DID YOUR HUNTER GO?:elbowcough::elbowcough:WHERD HE GOOO000:elbowcough::elbowcough:,username@n Haa5a5a-,51:03:00,,,,,,
9195,♦️✔️L I K E. support 🔺R S B N🔺,username@y  roraev ,51:04:00,,,,,,
9196,TRUMP 2020❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤,username@rllaoddaes,51:04:00,,,,,,
9197,"THE DEMOCRAPS ARE CHEATING SENDING IN BALLETS OF DEAD PEOPLE, WE CANT EXCEPT CHEATERCRATS",username@nFFs F ded,51:05:00,,1,,,,
9198,TRUMP 2Q2Q IVANKA TRUMP 2Q24 #Q #IPOT WWG1WGA,username@lWW ilWlyl,51:06:00,,,,,,
9199,Reeeeeeeeeeeeeeee 🐸,username@ne maPDomm,51:06:00,,,,,,
9200,go go Trump,username@a avvvkpvr,51:06:00,,,,,,
9201,Trump 2020. Pence 2024/2028​ - ​Trump 2020. Pence 2024/2028 - Trump 2020. Pence 2024/2028​ - ​Trump 2020. Pence 2024/2028 - Trump 2020. Pence 2024/2028​ - ​Trump 2020. Pence 2024/2028,username@Jh nWJn JW,51:06:00,,,,,,
9202,❤❤❤❤❤❤,username@bbeaedbdd4,51:06:00,,,,,,
9203,❤❤❤❤❤❤❤❤❤❤33.1% ~~ 33.1% ~~ TRUMP2020!!!❤❤❤❤❤❤❤❤❤,username@mohmStSoJt,51:07:00,,,,,,
9204,TRUMPTRUMPTRUMPTRUMPTRUMP,username@arK AA eKr,51:07:00,,,,,,
9205,BECAUSE FREEDOM MATTER TRUMP PRESIDENT,username@M  M MM MM,51:07:00,,,,,,
9206,8 MORE YEARS,username@gCgmiae Ra,51:07:00,,,,,,
9207,Biden NOT CAPABLE of duplicating TRUMP #s,username@4prp47ta r,51:07:00,,1,,,,
9208,Trump 2020 go vote,username@rnrco2c2ss,51:09:00,,,,,,
9209,TRUMP PENCE 2020,username@obf  sWbWs,51:09:00,,,,,,
9210,Pence 2024!!!!,username@tI tt IIIt,51:09:00,,,,,,
9211,NO,username@GNNYAAIAGG,51:09:00,,,,,,
9212,class of 1974 votes for Trump,username@rrkBBocore,51:09:00,,,,,,
9213,TRUMP 2020 YUP YUP,username@o ceadTaTe,51:11:00,,,,,,
9214,PENCE 2024,username@emelemcmac,51:12:00,,,,,,
9215,❤❤TRUMP/BIDEN❤❤🧡💛💚💙💜,username@__________,51:12:00,,,,,,
9216,🎁👪👨‍👩‍👦👨‍👩‍👧🤑🥸🤚,username@иСимо ис  ,51:13:00,,,,,,
9217,Traitors should be hung,username@uyLyuycccy,51:14:00,1,,,,1,
9218,Michigan get out and vote for Trump2020,username@ ppp ppeen,51:14:00,,,,,,
9219,RED TSUNAMI SONIC BOOOOOOOOOOOOOOOM,username@drdar nirH,51:14:00,,,,,,
9220,Made in the USA !,username@eBaBreelyr,51:14:00,,,,,,
9221,#####JFK JR 2024#,username@tptpitsMpi,51:14:00,,,,,,
9222,1 day and 4 more years!!!!!!! America wins!!!!!!!,username@eKrKahynKK,51:15:00,,,,,,
9223,Biden is the epitome of incompetence.Hunter screwed up Crazy Joe's last remaining brain cells.This guy Biden couldn't order a pizza...,username@ammoaGaaar,51:15:00,1,,,1,,
9224,4 MORE TERMS!! TRUMP/ PENCE ❤❤❤,username@arJa ko kc,51:15:00,,,,,,
9225,"Biden abortistas afeminados fora, goo Trump",username@tizto mtmo,51:16:00,1,,,,,1
9226,Bro I swear if biden doesn't win god knows what will happen,username@AuesssaHih,51:17:00,,1,,,,
9227,"BIDEN IS MARXIST, TRUMP A MAN OF PEACE",username@es hiiBPgV,51:17:00,,1,,1,,
9228,Qsearch Please Is CHINA CCP behind the World AEROSOL Spraying aka chemtrails!! Qteam investigate,username@ iiOAnAeOi,51:17:00,,,,,,
9229,Pence 2024,username@wlnatFFltt,51:17:00,,,,,,
9230,Mike pence has proven that you attract more flies with honey than vinegar douche 🔴🔴🔴🔴🔴🔴,username@eatte aeyd,51:18:00,1,,,,,
9231,race bannon,username@ihoonhna a,51:18:00,,,,,,
9232,BIDEN/HARRIS 2020 💙💙💙,username@u   Snyn u,51:18:00,,,,,,
9233,Great Vice-President!!!!!,username@enDneeaLLn,51:18:00,,,,,,
9234,Brain dead for Biden! 🤯,username@SAoH pHAno,51:19:00,,,,,,
9235,NewHampshire for TrumpPence,username@sensaenCea,51:19:00,,,,,,
9236,Biden for Depends,username@ibulibbtta,51:19:00,,,,,,
9237,Trump 2020,username@ abo az a ,51:19:00,,,,,,
9238,8 MORE YEARS,username@DsDeNiii i,51:19:00,,,,,,
9239,"England loves Trump,Pence and USA ❤",username@csiun ysns,51:19:00,,,,,,
9240,there was a terror attack in vienna and you are celebrating,username@uklpzpa na,51:20:00,,,,,,
9241,AMEN,username@yyynMyaLLL,51:20:00,,,,,,
9242,Be Best America!,username@rbtbosasbt,51:20:00,,,,,,
9243,PRAY FOR OUR PRESIDENT,username@seubserirr,51:20:00,,,,,,
9244,"RSB You should run the scroll backward, mix it up!",username@Casseya sy,51:20:00,,,,,,
9245,Subscribe to T-series,username@tttYYotoot,51:20:00,,,,,,
9246,Great America Come Back!!,username@mnn  nnmn ,51:20:00,,,,,,
9247,Trump 2020,username@.SS ..SBS ,51:20:00,,,,,,
9248,M.Pence 2024,username@mnk o  io ,51:20:00,,,,,,
9249,:_RSBNPence::_RSBNPence::_RSBNPence::_RSBNPence::_RSBNPence::_RSBNPence:,username@eeneiSnnSS,51:21:00,,,,,,
9250,❤❤❤❤❤❤❤❤❤❤WE LOVE TRUMP!!!!❤❤❤❤❤❤❤❤❤SHOW YOUR LOVE AND LIKE/SHARE THIS STREAM! GO USA!!!!!,username@nngeAgnDsr,51:21:00,,,,,,
9251,Pence 2024,username@yGGGuyyyGu,51:21:00,,,,,,
9252,💯,username@ramkaaalme,51:21:00,,,,,,
9253,IBEW FOR TRUMP!!,username@ilB lilili,51:21:00,,,,,,
9254,❤❤Holland for Trump❤❤,username@MKKi zeene,51:22:00,,,,,,
9255,TRUMP 2020 !!!,username@okklenoooo,51:22:00,,,,,,
9256,SIERRA LEONE FOR TRUMP!,username@Sa nRdodnn,51:23:00,,,,,,
9257,Pence 2024,username@hppBi php ,51:23:00,,,,,,
9258,Fat party tomorrow,username@s viirsirS,51:23:00,,,,,,
9259,Pompeo 2024 🗽,username@皮皮皮皮皮皮皮皮皮皮,51:23:00,,,,,,
9260,Vote for corrupted Biden is beyond insane,username@HnnHnnaAH ,51:23:00,1,,,,,1
9261,I hope ca is red,username@rhuaTi KKa,51:23:00,,,,,,
9262,Winning Winning Winning,username@TLyyoyTLTo,51:23:00,,,,,,
9263,Trump 2020 🙂,username@aaraaaamra,51:24:00,,,,,,
9264,StXROBSTAR. yay USVI!,username@lynty nKey,51:24:00,,,,,,
9265,Michigan vote for Mary Kelly & Brock Swartzle for Michigan Supreme Court & John James for Senate,username@yeellsyeAy,51:25:00,,,,,,
9266,​▬▬▬▬▬▬▬▬▬ஜ۩☆۩ஜ▬▬▬▬▬▬▬▬▬ᅟᅟ ᅟᅟ 🚀SEND PELOSI TO MARS🚀 ▬▬▬▬▬▬▬▬▬ஜ۩☆۩ஜ▬▬▬▬▬▬▬▬▬,username@ tshjin no,51:25:00,,,,,,
9267,We will be GREATER WITH TRUMP !!!,username@exxeralarl,51:25:00,,,,,,
9268,TRUMP 2020 ❤❤❤❤❤❤,username@акааеккБеа,51:25:00,,,,,,
9269,biden obama hunter and hillary are crooks,username@uuu6e3a6m6,51:25:00,1,,,,,1
9270,@Mojgan Ariaban..no more of you here..bye bye,username@ eJWJff  J,51:25:00,,,,,,
9271,♦️✔️L I K E. support 🔺R S B N🔺please,username@y  roraev ,51:25:00,,,,,,
9272,💩 BIDE​N 4 TYRANNY! 💩,username@ hIThhhheI,51:27:00,,,,,,
9273,We love you Mike Pence!,username@ Dei eeKes,51:28:00,,,,,,
