Unnamed: 0,message,author,time_text,Direct Harassment,Hate Speech,Sexual Harassment,Trolling,Others,Toxic
6038,Golden showers for Trump,username@hBB Jnln u,1900-01-01 13:33:00,,,,,,
6039,hi,username@aijaias ii,1900-01-01 13:33:00,,,,,,
6040,HUNGARY FOR TRUMP,username@.A....C...,1900-01-01 13:34:00,,,,1.0,,
6041,party party hard,username@aho nokrrk,1900-01-01 13:34:00,,,,,,
6042,TIBETANS 4 TRUMP !,username@nnnsnanEEn,1900-01-01 13:34:00,,,,1.0,,
6043,New Jersey for Trump,username@Jn Dehoo o,1900-01-01 13:34:00,,,,,,
6044,IVANKA 2024!!!,username@eonGahhGlG,1900-01-01 13:34:00,,,,,,
6045,𝗧𝗥𝗨𝗠𝗣 𝗢𝗡 𝗖𝗛𝗥𝗜𝗦𝗧𝗜𝗔𝗡 𝗦𝗢𝗟𝗗𝗜𝗘𝗥𝗦,username@ly lly  lb,1900-01-01 13:35:00,,,,,,
6046,❤️👏🏽👏🏽👏🏽👏🏽👍🏽❤️,username@epvHHuuvup,1900-01-01 13:35:00,,,,,,
6047,CALIFORNIA 🥰🥰🥰. TRUMP,username@bzArLAliLz,1900-01-01 13:35:00,,,,,,
6048,CALIFORNIA LOVES 30 ROUND MAGS,username@S RSS SRSS,1900-01-01 13:36:00,,1.0,,,,
6049,Hunter is n a ditch somewhere with a crack pipe hanging out of his mouth,username@cep0mh0uu2,1900-01-01 13:36:00,1.0,,,,,
6050,I WANT TO KEEP MY FREEDOM LAW AND ORDER AND MY RETIREMENT SAFE! TRUMP2020!,username@ilrezilzel,1900-01-01 13:36:00,,,,,,
6051,MEDIA SUCKS! CNN COMMUNIST NEWS NETWORK BOOOOOO TELEINMUNDO BOOOOO,username@LLAALEEEAL,1900-01-01 13:36:00,,,,1.0,,
6052,CALIFORNIA FOR TRUMP,username@evfeye4yye,1900-01-01 13:37:00,,,,,,
6053,VENEZUELANS WITH TRUMP!!!!!,username@Vs rAAoVoc,1900-01-01 13:37:00,,,,,,
6054,@david swade is a ❄ piece of 💩 BIDEN IS TRASH,username@UmmZJSZ SJ,1900-01-01 13:37:00,1.0,,,,,
6055,Just finished catching up on the streams.,username@zzzz z zzz,1900-01-01 13:37:00,,,,,,
6056,Trump,username@cDiDlnaatl,1900-01-01 13:37:00,,,,,,
6057,DRAIN THE SWAMP AND LOCK THEM UP! LOCK UP BIDEN! LOCK UP HILLARY! LOCK UP OBAMA! ❤TRUMP🤍2020💙 DRAIN THE SWAMP AND LOCK THEM UP! LOCK UP BIDEN! LOCK UP HILLARY! LOCK UP OBAMA! ❤TRUMP🤍2020💙,username@B nLLnaGB,1900-01-01 13:37:00,1.0,,,,,
6058,Sweden For Trump 2020,username@Pads  asas,1900-01-01 13:38:00,,,,1.0,,
6059,Hello Patriots reeeeeeeee,username@ensCsrsnno,1900-01-01 13:38:00,,,,,,1.0
6060,✔▬▬▬▬▬▬▬▬▬ஜ۩☆۩ஜ▬▬▬▬▬▬▬▬▬ TRUMP FOR PRESIDENT 2020 ▬▬▬▬▬▬▬▬▬ஜ۩☆۩ஜ▬▬▬▬▬▬▬▬▬✔▬▬▬▬▬▬▬▬▬ஜ۩☆۩ஜ▬▬▬▬▬▬▬▬▬ᅟᅟᅟTHE PROBLEM IS THE MAINSTREAM MEDIA--MEDIA--MEDIA▬▬▬▬▬▬▬▬▬ஜ۩☆۩ஜ▬▬▬▬▬▬▬▬▬,username@rx7xryrxx7,1900-01-01 13:38:00,,,,,1.0,
6061,LORD Holy One your WORD is 4ever settled it goes forth accomplishing your good send blessing wisdom guide protect POTUS Trump to glorify magnify excellent goodness on earth Amen,username@olacgglorc,1900-01-01 13:38:00,,,,,,
6062,Yay MELANIA!!!,username@rh cerThau,1900-01-01 13:38:00,,,,,,
6063,Biden For Prison 2020!! #VoteRED,username@ntttRyoTny,1900-01-01 13:39:00,,1.0,,,,
6064,JOE BYE DEN,username@mebiTCTrmr,1900-01-01 13:39:00,,,,,,1.0
6065,"the Dems have a lot of ballots to ""find""",username@miaialilcW,1900-01-01 13:39:00,,1.0,,,,
6066,TRUMP 2020! ❤,username@sKimiiinnk,1900-01-01 13:39:00,,,,,,
6067,CAN TRUMP STILL WIN WITHOUT PENNSYLVANIA?,username@ omno noBt,1900-01-01 13:39:00,,1.0,,,,
6068,"Stand up for your Freedom, We are the USA 🕺💃🕺💃",username@tnnanoo nc,1900-01-01 13:41:00,,,,,,
6069,DON JR.!!!,username@l.. .hrlSC,1900-01-01 13:42:00,,,,,,
6070,AIRFORCE 7 IS THERE TOO,username@onnaRFRyaR,1900-01-01 13:42:00,,,,,,
6071,WWG1WGA,username@iPirPDltiP,1900-01-01 13:42:00,,,,,,
6072,FLORIDA IN THE HOUSE,username@sslsRRsesl,1900-01-01 13:42:00,,,,,,
6073,CALIFORNIAN VOTED TRUMP TODAY,username@oee enrton,1900-01-01 13:42:00,,,,,,
6074,POTUS really does care for all of us,username@eepiscssis,1900-01-01 13:43:00,,,,,,
6075,TRUMP IS BOSS,username@bpblluebpr,1900-01-01 13:43:00,,,,,,
6076,MAGA RED!!❤❤❤,username@cLaeuiNceM,1900-01-01 13:43:00,,,,,,
6077,FRENCH PATRIOTS FOR TRUMP,username@rilOvOvO l,1900-01-01 13:43:00,,,,1.0,,
6078,BIDEN SHIT SHOW,username@ereu eprBu,1900-01-01 13:43:00,1.0,,,,,
6079,PROUD DEPLORABLE CHUMP for TRUMP!!!!,username@ne maPDomm,1900-01-01 13:43:00,1.0,,,,,
6080,"70,442 watching. When Trump comes out, it'll be 130,000+ - all voters itching to make a difference",username@BiByiaBiBl,1900-01-01 13:43:00,,,,,,
6081,❤🤍💙 💯 % ❤🤍💙,username@wnzrreanrw,1900-01-01 13:43:00,,,,,,
6082,Kammy has fake accent these days much like obama’s,username@BJLLJ BLLB,1900-01-01 13:43:00,1.0,,,,,
6083,BIDEN SUCKS,username@34LA 6J38,1900-01-01 13:43:00,1.0,,,,,
6084,RSBN Will you be covering the Election results? 💗💗💗💗:_RSBNLOGO::_RSBNLOGO::_RSBNLOGO::_RSBNLOGO::_RSBNLOGO:,username@ieTTlnTeio,1900-01-01 13:44:00,,,,,,
6085,TRUMP LANDSLIDE,username@ Wtam Mfeo,1900-01-01 13:44:00,,,,,,
6086,pence yeck,username@nn oBYronn,1900-01-01 13:44:00,1.0,,,,,
6087,Mike Pence 2024,username@dwpiydidpy,1900-01-01 13:44:00,,,,,,
6088,❤ TRUMP 2020 💖 VOTE RED✌,username@ tea ooleo,1900-01-01 13:45:00,,,,,,
6089,trump2020:elbowcough::elbowcough::elbowcough::elbowcough::elbowcough::elbowcough::elbowcough::elbowcough::elbowcough::elbowcough::thanksdoc::thanksdoc::thanksdoc::thanksdoc::thanksdoc::chillwcat::chillwcat::videocall::chillwcat:,username@ddRdioniRi,1900-01-01 13:45:00,,,,,,
6090,Pence would be Great,username@JhJrttckto,1900-01-01 13:45:00,,,,,,
6091,🍊TRUMP ✝️he GREAT🍊,username@asVVVsraVa,1900-01-01 13:47:00,,,,,,
6092,Y M C A !!!,username@iisrhsBRrh,1900-01-01 13:47:00,,,,,,
6093,Wyoming for TRUMP!!!!!!!!!!!!,username@kenGtnednd,1900-01-01 13:47:00,,,,,,
6094,WE LOVE VP PENCE !!!!!!!,username@ONNrrKnrea,1900-01-01 13:47:00,,,,,,
6095,Even Dems dont like Harris,username@yeLtytlLLt,1900-01-01 13:48:00,,,,,,
6096,oh yeah,username@hnoeknokah,1900-01-01 13:48:00,,,,,,
6097,"God-determined president! Vote for President Trump! Good luck with President Trump! Thank you for being with us, President Trump!",username@kueu kuuak,1900-01-01 13:48:00,,,,,,
6098,"BIDEN Campaign pulled out faster from Texas, then Hunter out off a Hooker. 🧂",username@g sncsrmgi,1900-01-01 13:48:00,,1.0,,,,
6099,Lockdowns are a slow death from starvation: physical and psychological! It is an attack on sanity and human dignity!,username@taiootvhaa,1900-01-01 13:48:00,,,,1.0,,
6100,"BIDENS VISION = AMERICA IS A THEORY,, THAT’S NOT REACHED ITS POTENTIAL = WHAT ABOUT ALL THOSE SOLDIERS/FIRST RESPONDERS THAT GAVE THE ULTIMATE SACRIFICE FOR THE AMERICAN WAY OF LIFE!!",username@SEO RNENEI,1900-01-01 13:48:00,,,,1.0,,
6101,@Tim 'thuski' Überall eat a turd grandmom joe,username@lsill l il,1900-01-01 13:49:00,1.0,,,,,
6102,"How I wish I’m a American citizen .. I will go for TRUMP , please VOTE FOR TRUMP 🙏🙏🙏🙏🙏🙏🙏🙏🙏🙏🙏",username@lenesiithn,1900-01-01 13:49:00,,,,,,
6103,HIT that LIKE button,username@Esdazgo ra,1900-01-01 13:49:00,,,,,,
6104,look up folks!!!  red wave coming. Trump 2020,username@e F Frellr,1900-01-01 13:50:00,,,,,,
6105,Thank you Mac Kfor your KIND DONATION!!!!!,username@r.aet.esae,1900-01-01 13:51:00,,,,,,
6106,CANDACE OWENS 2024,username@klemAl klk,1900-01-01 13:51:00,,,,,,
6107,We will not be silent any longer! Americans for America for Red!,username@MlMnMDauuD,1900-01-01 13:51:00,,,,,,
6108,Trump/Owens 2024,username@nrhitoiTnr,1900-01-01 13:51:00,,,,,,
6109,Support from Switzerland ❤ GO TRUMP 💞🌍🙏,username@esi ltlllt,1900-01-01 13:51:00,,,,,,
6110,DON'T BACK DOWN TRUMP 2020 MIKE PENCE 2024,username@NEMANIEAEN,1900-01-01 13:52:00,,,,,,
6111,I WISH TO SEE THAT STUPID SMIRK OF HARRIS' WIPED FOREVER.,username@TTRAASSRRA,1900-01-01 13:52:00,1.0,,,,,
6112,ivanka 2024,username@nv eeenaG,1900-01-01 13:52:00,,,,,,
6113,europe for trump,username@cawcc a ac,1900-01-01 13:52:00,,,,1.0,,
6114,Amen BT,username@ s eososec,1900-01-01 13:52:00,,,,,,
6115,"I don' t want mix my emotions 💜to my opinions, 💜but i love Mr. Trump 💜",username@eopBBpoeee,1900-01-01 13:52:00,,,,,,
6116,Biden2020,username@Vebbcbacra,1900-01-01 13:53:00,,,,,,
6117,Mike Pence 2024,username@trsosBarar,1900-01-01 13:53:00,,,,,,
6118,India for Trump,username@ibulibbtta,1900-01-01 13:53:00,,,,1.0,,
6119,bye don,username@ WiiMiiilM,1900-01-01 13:54:00,,,,,,
6120,California send a Message Vote a Giant Red Wave save America from DS communist.,username@aJsirsreHs,1900-01-01 13:54:00,,,,,,
6121,***** IT'S NOT OVER YET-WE NEED RED VOTES-TAKE NOTHING FOR GRANTED- RED! *****,username@GCCoCCoGfC,1900-01-01 13:54:00,,,,,,
6122,HARDEST WORKING PRESIDENT IN OUR LIFETIME,username@aoIonoDaDI,1900-01-01 13:54:00,,,,,,
6123,♦️♦️BTW....FOR THE LIBERAL INDOCTRINATORS IN OUR EDUCATIONAL SYSTEMS....THERE ARE STILL ONLY TWO GENDERS!! BOOM!! ♦️♦️,username@rJJnnvneni,1900-01-01 13:54:00,,,,,,
6124,Trump Landslide incoming,username@mccrecacem,1900-01-01 13:55:00,,,,,,
6125,Ted Cruz 46,username@DDDinmavDo,1900-01-01 13:55:00,,,,,,
6126,Georgia for Trump! Praying for a Great Red WAVE!,username@ecS oareSo,1900-01-01 13:55:00,,,,,,
6127,SHAPIRO/OWENS 2024,username@nnegwwrtnt,1900-01-01 13:56:00,,,,,,
6128,They want to take your guns so you will be helpless against the elite takeover. Vote Trump.,username@oRccRcccoc,1900-01-01 13:57:00,,,,1.0,,
6129,Vote for Trump!,username@XnarnXneer,1900-01-01 13:57:00,,,,,,
6130,General Flynn for 2014!!!,username@ dwLyLayy,1900-01-01 13:58:00,,,,,,
6131,Lil Wayne for Trump.,username@akattt rtt,1900-01-01 13:58:00,,,,,,
6132,🥰 Ireland loves Trump,username@niangnhg a,1900-01-01 13:58:00,,,,1.0,,
6133,wwg1wga,username@JiJsecnnen,1900-01-01 13:58:00,,,,,,
6134,💃💃👯‍♀️🕺👯‍♀️💃💃,username@eeZ-lemeeZ,1900-01-01 13:58:00,,,,,,
6135,trump sucks,username@erLiaLKaa',1900-01-01 13:58:00,,,,,,
6136,SUPER PRESIDENT TRUMP,username@lyyyyi lbi,1900-01-01 14:01:00,,,,,,
6137,BLUE WAVE COMING,username@TÜmlÜ' 'um,1900-01-01 14:01:00,,,,,,
6138,#USA,username@h leoThgTA,1900-01-01 14:02:00,,,,,,
6139,JOE BIDEN FOR TRUMP!!!,username@o osRRbsos,1900-01-01 14:02:00,,,,,,
6140,🧂RSBN ROCKS!🧂,username@ulkmnelMkn,1900-01-01 14:03:00,,,,,,
6141,Vermont for Trump!,username@viaeieenAi,1900-01-01 14:03:00,,,,,,
6142,Biden couldn't fill a 7-11.,username@rddcrk bsk,1900-01-01 14:03:00,,1.0,,,,
6143,morons,username@so ee 9o r,1900-01-01 14:03:00,,,,,,1.0
6144,川普.伟大的总统.,username@·人··林林人林·山,1900-01-01 14:03:00,,,,1.0,,
6145,I would have loved for Trump to do a peaceful protest in California.,username@dtdfiiePii,1900-01-01 14:04:00,,,,,,
6146,@Michelle Dover the only thing Biden has up his sleeve is tubing for liquid crack injections,username@oJooeoeeet,1900-01-01 14:04:00,1.0,,,,,
6147,ZOMBIE BASEMENT DWELLERS FOR BIDEN,username@Rhtcehychn,1900-01-01 14:04:00,,1.0,,,,
6148,Pence very capable,username@4prp47ta r,1900-01-01 14:04:00,,,,,,
6149,IVANKA 2028‼️,username@iirisrkKdk,1900-01-01 14:05:00,,,,,,
6150,Everyone should vote and show the power of American justice for the corrupt Democrat party. . . . trump 2020,username@도정정정정정정정도도,1900-01-01 14:05:00,,,,,,
6151,MIKE PENCE IS WEAK,username@iokooeikki,1900-01-01 14:07:00,,,,,,
6152,ty venezuelans,username@evrrivrass,1900-01-01 14:07:00,,,,,,
6153,TROLLS CAN'T GET ENOUGH TRUMP !! They LOVE HIM!!!,username@rrcErrhbca,1900-01-01 14:07:00,,1.0,,,,
6154,THANK GOODNESS.. They changed the 🎶Nice💃,username@nigio  Wgg,1900-01-01 14:07:00,,,,,,
6155,IVANKA would be great,username@klliooobnb,1900-01-01 14:08:00,,,,,,
6156,Salty Army Troll Killer checking in Mr President🐸👌,username@DoDDmmtinr,1900-01-01 14:08:00,,1.0,,,,
6157,This vote might represent the most lefts and moderates flipping over,username@n TuT aun,1900-01-01 14:08:00,,,,,,
6158,IBEW FOR TRUMP-JOBS,username@eldCeloilo,1900-01-01 14:08:00,,,,,,
6159,😺My CATS love Trump!!,username@eamKaeolll,1900-01-01 14:08:00,,,,,,
6160,Nikki Haley 2024,username@taaera  Si,1900-01-01 14:09:00,,,,,,
6161,"the dems. are using biden to get that ignoramous harris into the presidency, by retiring the old fart in leiu of her, that is what their plan is, in case ya did'nt know",username@asn n ese,1900-01-01 14:09:00,,1.0,,,,
6162,GREAT LAKES BAY REGION ---TRUMP2020,username@AncrnAoRAk,1900-01-01 14:10:00,,,,,,
6163,yep hit the like button,username@Ahh us uSu,1900-01-01 14:10:00,,,,,,
6164,TRUMP DYNASTY,username@FdFlarl no,1900-01-01 14:10:00,,,,,,
6165,😷Esther Whitmer WANTS YOUR NAME TO EAT!!!!!!!,username@orn ooyora,1900-01-01 14:10:00,,,,,,
6166,"Xenophobia,Racism, White Supremacy, Islamaphobia, Diversity, Inclusion....all Marxist word manipulation...BULLSHIT",username@lalllllWsa,1900-01-01 14:10:00,,,,1.0,,
6167,So Governor Gretchen Whitmer would not allow AF-1 to land at this airport?,username@ Bl leealB,1900-01-01 14:10:00,,,,,,
6168,JILL + HUNTER = BABY,username@nnnsnanEEn,1900-01-01 14:11:00,,,,,,
6169,Mikey Pence for 2024,username@  TTTT  B,1900-01-01 14:11:00,,,,,,
6170,Dump the thug cuomo and de bozo blasio !!!!,username@qasq VzulM,1900-01-01 14:11:00,,,,,,
6171,wow,username@tar  aayrt,1900-01-01 14:11:00,,,,,,
6172,SERBIA FOR TRUMP 2020,username@ZnaorrkZr,1900-01-01 14:11:00,,,,1.0,,
6173,"Deep down, do /you/ think Donald Trump is the best candidate?",username@oi LLeinno,1900-01-01 14:11:00,,1.0,,,,
6174,Ivanka first women President!,username@kMlgHt   l,1900-01-01 14:11:00,,,,,,
6175,OMG!!! Did you see that child carried by the father on the shoulder!! Amazing people!!,username@gaiiiNNito,1900-01-01 14:11:00,,,,,,
6176,"​AGAINST CHINA AND IN FAVOR OF JOBS HERE AND NOT IN CHINA, REPUBLICANS GO OUT IN WEIGHT AND VOTE FOR PRESIDENT TRUMP. #TRUMP2020 VOTE FOR TRUMP",username@levieeteei,1900-01-01 14:12:00,,1.0,,,,
6177,DEFUND DEMONRATS - CORRUPT POLITICIANS,username@tKMuzkkKuK,1900-01-01 14:12:00,,1.0,,,,
6178,CANDACE OWENS POTUS IN 2024,username@aDeehx sMu,1900-01-01 14:12:00,,,,,,
6179,Obama had is lackeys change the zones for electoral college which scares me Do you see any other past president doing what obamas been doing,username@rwaodGlowo,1900-01-01 14:12:00,,,,1.0,,
6180,If CA goes Red I will move there tomorrow! It’s one of the most beautiful states!,username@a lMaaiuun,1900-01-01 14:12:00,,,,,,
6181,biden is corrupt and INCOMPETENT...vote Trump,username@nnsohJRoso,1900-01-01 14:12:00,1.0,,,,,
6182,"STAY WARM, MICHIGAN & RSBN. I WILL BE BACK.",username@Z2AZZ2AAA2,1900-01-01 14:13:00,,,,,,
6183,Absolutely,username@anlommm9nn,1900-01-01 14:13:00,,,,,,
6184,Whitmer bears an uncanny resemblance to hanged Nazi War Criminal Irma Grese aka 'The Hyena of Auschwitz.' True story.,username@denodloono,1900-01-01 14:13:00,,,,,,
6185,moron-fest,username@ysorr n ra,1900-01-01 14:13:00,,,,,,1.0
6186,Don Jr. 2024.,username@exxeralarl,1900-01-01 14:13:00,,,,,,
6187,IVANKA 2024 OR,username@oRdHrrRRHe,1900-01-01 14:15:00,,,,,,
6188,VOTE NO JOE CHINA..KAMALA CHINA..ABA.CHINA,username@ nL g coHo,1900-01-01 14:15:00,,,,,,
6189,🐸,username@E   tt tim,1900-01-01 14:16:00,,,,,,
6190,Prayers for your friend Sue.,username@oooecceomj,1900-01-01 14:16:00,,,,,,
6191,thank you mr trump your actions since day 1 saved allot of lives..whats so sad 😥 is democrats dont care if 50 people died in first 100 days in 2017 they would habe used it against mr trump sad 😥,username@ayHannHaaz,1900-01-01 14:16:00,,,,,,
6192,Pompeo,username@pohO  Johe,1900-01-01 14:16:00,,,,,,
6193,Bring back integrity. Drain the swamp.,username@eSetodhtdd,1900-01-01 14:16:00,,1.0,,,,
6194,Byed-in Senator Biden was not happy with his 300K a year job for 47 years. Had to make under the table deals using his office & get fat cuts,username@nAALorpomn,1900-01-01 14:16:00,,1.0,,,,
6195,whens he going on,username@asSSayroyr,1900-01-01 14:16:00,,,,,,
6196,that would be horrible lmfao,username@EeKlEEeEea,1900-01-01 14:16:00,,1.0,,,,
6197,"#GOD,AMERICA,TRUMP",username@ylohoyyyHl,1900-01-01 14:16:00,,,,,,
6198,save America vote Trump,username@eeaauttmm,1900-01-01 14:16:00,,,,,,
6199,JOE BIDEN FOR TRUMP!!!,username@piyrSizeas,1900-01-01 14:16:00,,,,,,
6200,May God have mercy on our nation if Biden wins....Pray America!,username@JJJJJJJJJJ,1900-01-01 14:17:00,,,,,,
6201,SADLY THERE ARE NO MORE DEMOCRATS- PROGRESSIVES ONLY,username@lmrrlcclay,1900-01-01 14:17:00,,1.0,,,,
6202,BIG EVENT!!!!TRUMP/PENCE 2020,username@onnaRFRyaR,1900-01-01 14:17:00,,,,,,
6203,Trump/Pence 2020!!!!!!!,username@eedieellle,1900-01-01 14:17:00,,,,,,
6204,Trump Jr 2024,username@CCBBBBCBCB,1900-01-01 14:17:00,,,,,,
6205,TRUMP MUST WIN,username@LLuss  L L,1900-01-01 14:17:00,,,,,,
6206,MICHAEL AVENATTI FOR PRESIDENT!,username@Naee keNeC,1900-01-01 14:18:00,,,,,,
6207,Trump,username@cDiDlnaatl,1900-01-01 14:18:00,,,,,,
6208,We have lot of other good candidates and we don't need family dynasties,username@dCCdahC ah,1900-01-01 14:18:00,,,,,,
6209,Kammy suck everything,username@BJLLJ BLLB,1900-01-01 14:18:00,,,,,,
6210,Lol Mike Pence 🥱,username@iaMr egrkn,1900-01-01 14:18:00,,,,,,
6211,👀YUP ! FACTS! PROOF! EVIDENCE! TRUTH! IS THE LAW OUR GOD OF THE LIVING ! HUGE MASSIVE GOD THE CREATOR CREATE IS..BALANCE⚖SYSTEM..SO GOD NOT BE INJUSTICE !..WHAT WE PUT IN !..IS WHAT WE GET BACK OUT !,username@ISRKEWKELW,1900-01-01 14:18:00,,,,,,
6212,One of the last of the great Trump rally’s. We’ll never experience this again in our life time.,username@GAAAn A an,1900-01-01 14:19:00,,,,,,
6213,never tell a secret in the middle of a cornfield there's too many ears,username@iseiss sCs,1900-01-01 14:19:00,,,,,1.0,
6214,TRUMP8MOREYEARS,username@  aed fhcf,1900-01-01 14:19:00,,,,,,
6215,Pence/Trump 2024,username@rbtbosasbt,1900-01-01 14:19:00,,,,,,
6216,:_RSBNModsquad:FILLING THE TROLL DUMPSTER,username@yyynMyaLLL,1900-01-01 14:20:00,,1.0,,,,
6217,BIDEN SUCKS,username@34LA 6J38,1900-01-01 14:20:00,1.0,,,,,
6218,TRUMP IS GOING TO WIN!!!! HE HAS TO,username@DD J JDD,1900-01-01 14:20:00,,,,,,
6219,"TRUMP2020!!! GOD BLESS USA, VOTE VOTE",username@CKKACKMKA,1900-01-01 14:21:00,,,,,,
6220,🌎🌎🌎🌎 PLANET EARTH FOR TRUMP🌎,username@iaMMeaDrae,1900-01-01 14:21:00,,,,,,
6221,VOTE TRUMP DON'T END UP LIKE EUROPE,username@Birnia rBi,1900-01-01 14:21:00,,,,,,
6222,CCP owns Biden.,username@ H T HHTTT,1900-01-01 14:21:00,,,,,,
6223,PENCE 2024,username@oRdHrrRRHe,1900-01-01 14:21:00,,,,,,
6224,Pence/Noem 2024,username@eoaaooa ma,1900-01-01 14:21:00,,,,,,
6225,Ted Cruz,username@ayooTyiall,1900-01-01 14:21:00,,,,,,
6226,Here he comes.,username@E iiEls il,1900-01-01 14:21:00,,,,,,
6227,my parents probably had to save me from school punishments and probably bribed into a vote to prolong something to happen to me then voted without reading. my name is Hudson,username@nnDnnnDDdn,1900-01-01 14:21:00,,,,,1.0,
6228,IVANKA 2028,username@tnStaaatnS,1900-01-01 14:21:00,,,,,,
6229,از ایران کسی هست؟,username@rrdarlraaa,1900-01-01 14:22:00,,,,,,
6230,:thanksdoc::thanksdoc::thanksdoc:,username@rbrv  avit,1900-01-01 14:22:00,,,,,,
