Unnamed: 0,time_text,author,message,Direct Harassment,Hate Speech,Sexual Harassment,Trolling,Others,Toxic
3061,16:57,username@maaemR ery,BO3 best cod ever best advanced movement,,,,,,
3062,17:00,username@MMHOMAHOHA,pog,,,,,,
3063,17:01,username@admnnaamdn,bo2 best game ever,,,,,,
3064,17:01,username@oo n CCCou,17 MILLION,,,,,,
3065,17:02,username@raarem  a,RAAAAUUUUUUULLLLLL\,,,,,,
3066,17:02,username@er rryr  a,TURN ON MEMBERS ONLY MODE!!!,,,,,,
3067,17:02,username@wwn  wswns,WHICH SONG WAS TAT DOC,,,,,,
3068,17:02,username@HrlzlrHrHz,LEEEETTTTTTS GOOOOOO BABYYYYYY,,,,,,
3069,17:03,username@ran MBna n,the best part!!!!!,,,,,,
3070,17:03,username@ohnJaahoao,2x,,,,,,
3071,17:03,username@nn9a9nir8a,BUCKLE IN!!!,,,,,,
3072,17:03,username@uceahhcrcP,dont ya peak,,,,,,
3073,17:03,username@ePatKdRKeP,he couldnt wait,,,,,,
3074,17:03,username@aAoaAAsn,MEMBERS ONLY,,,,,,
3075,17:04,username@auBuBBB BB,LETS GOOO:_Perfect::_Perfect::_Perfect::_Perfect::_Perfect::_Perfect::_Perfect::_Perfect::_Pumpkin:,,,,,,
3076,17:04,username@ Pureaiuui,les gooo cjat,,,,,,
3077,17:06,username@rBBokoBnrB,shhhhhhhhhhhh,,,,,,
3078,17:06,username@httTrhhmem,Get these:_Bangs::_Bangs::_Bangs::_Bangs:Out,,,,,,
3079,17:06,username@eEr ieERir,NEVERRR,,,,,,
3080,17:06,username@შელ的ლ的巴აევ,heyyyyy,,,,,,
3081,17:07,username@IIV VGAAIJ,yea dudeeeeeeeeeeeeeeeeeeeeeeeeeeeeee,,,,,,
3082,17:07,username@ iiaiPaPPi,v12*,,,,,,
3083,17:08,username@teDsetsezr,🤯🤯🤯🤯🤯🤯🤯,,,,,,
3084,17:08,username@DinnhnMorM,NO,,,,,,
3085,17:08,username@K  K  GGGG,LET'S GO BABY!!! YAYAYAYAYAYAYAYAYA,,,,,,
3086,17:08,username@uAjrjuAnrA,let's Gooooo,,,,,,
3087,17:08,username@yueumvvmsb,WE LOCK THE DOORS,,,,,,
3088,17:09,username@uoNNroNoNu,were just getting started,,,,,,
3089,17:09,username@KfcPs erfi,CC!,,,,,,
3090,17:09,username@addadmsaaa,bo2 better,,,,,,
3091,17:09,username@ncnnusEcio,Lex go bro,,,,,,
3092,17:09,username@eieiRTJpRi,NON MEMBERS:_Giggles::_Giggles:CUTE,,,,,,
3093,17:09,username@OrMkeOkOew,DONO HYPE,,,,,,
3094,17:09,username@imziGiamo,"The 2x , 1993-1994 blockbuster video gaming champion!!!!",,,,,,
3095,17:10,username@ea eNP Nor,YAYAYAYAYA,,,,,,
3096,17:11,username@ieroMPJdin,JUST GETTING STARTED,,,,,,
3097,17:11,username@ diOti rz,MEMBERS ONLY YAYA,,,,,,
3098,17:12,username@xggjgxsxgs,This intro is the best!!!,,,,,,
3099,17:12,username@BaBddadrrB,we're not even close!!!!,,,,,,
3100,17:12,username@JeessJsetJ,Hype!!,,,,,,
3101,17:16,username@ユコユミしいコユいい,YAYAYAYAYAYYAYAYA,,,,,,
3102,17:16,username@eoeoXXnnnn,lets go,,,,,,
3103,17:16,username@oodhupoStC,Letsssssssss goooooooooooooooooooooooooooooo,,,,,,
3104,17:17,username@NEHSNRUUEU,YAYAYAYA,,,,,,
3105,17:17,username@mcnimSnnwM,vsm oh baby baby baby,,,,,,
3106,17:17,username@eJdaeanHns,I loved Dr,,,,,,
3107,17:17,username@edWaddWeWd,YAYAYAYYAYAYAYAYAA,,,,,,
3108,17:17,username@T11Z11ZZZ1,People who spam🤡,,,,,,
3109,17:17,username@eM vdi riD,VIOLENCE SPEED MOMENTUM,,,,,,
3110,17:18,username@eyoerPy ee,wooo,,,,,,
3111,17:18,username@sReEeDEpRo,NEVER...,,,,,,
3112,17:18,username@i 4W N  ER,Here we go!,,,,,,
3113,17:18,username@ddSuqSSddS,lets gooo,,,,,,
3114,17:18,username@HPHPHLLPLC,no locks in the arena,,,,,,
3115,17:18,username@hsoosojjhj,we're just getting started,,,,,,
3116,17:19,username@nnyyncCceh,WE ARE JUST GETTING STARTED,,,,,,
3117,17:20,username@E  EdBrB r,yayaya,,,,,,
3118,17:21,username@padesef ec,"Get the bread, bring home the fred. Think about it.",,,,,,
3119,17:21,username@JJWWWJJWJJ,NO LOCKS EVER,,,,,,
3120,17:21,username@imziGiamo,2x baby,,,,,,
3121,17:21,username@ffuffyfulu,x2,,,,,,
3122,17:21,username@as  Ensoas,yaya,,,,,,
3123,17:21,username@ceoreorrie,ohhhhhhhhhhhhhhhh baby baby baby,,,,,,
3124,17:21,username@telltllIel,CHAMPION'S CLUB:_Warcry::_Giggles::_Handshake:,,,,,,
3125,17:25,username@iYarnnrnra,nooooooo,,,,,,
3126,17:25,username@usLsrVssV,NOBODY DOES IT BETTER,,,,,,
3127,17:25,username@ioBtbNobbo,The Name,,,,,,
3128,17:26,username@aottnnavYg,Doccc,,,,,,
3129,17:26,username@hsLhcsalLS,Z,,,,,,
3130,17:26,username@uceahhcrcP,epic hype,,,,,,
3131,17:26,username@mRTTTdaXMr,yayayayayaya,,,,,,
3132,17:27,username@eEr ieERir,WERR JUST GETTING STARTED,,,,,,
3133,17:27,username@RN000K4K04,THE 2 TIME!!!!!!!!!,,,,,,
3134,17:27,username@miggislo d,is this Bo2,,,,,,
3135,17:28,username@okGnGknkon,LETS GO,,,,,,
3136,17:28,username@JeessJsetJ,Yayaya!🔥,,,,,,
3137,17:28,username@shhsekhiss,the na.e,,,,,,
3138,17:29,username@httTrhhmem,Nick...:_Bangs:,,,,,,
3139,17:29,username@aiMda reih,it's time cc:_Yaya::_Yaya::_Yaya::_Yaya::_Yaya:,,,,,,
3140,17:29,username@lexaeeAlxA,YESSSSSS,,,,,,
3141,17:29,username@lanin lnny,:_Buffer1::_Bless::_Buffer2:,,,,,,
3142,17:30,username@oáiliG ná,YAYAYAYAYAYYAYAA,,,,,,
3143,17:31,username@JockdTndac,YAYAYAYAYAYAYAA,,,,,,
3144,17:31,username@BaBddadrrB,JUST GETTING STARTED,,,,,,
3145,17:31,username@aavGryG vH,Zeeeeeeeeeeeee laaaaaanaaaaaaahhh,,,,,,
3146,17:31,username@ tnoJttain,bo2 best COD ever hands down,,,,,,
3147,17:31,username@llgtlm ayy,just started!!!,,,,,,
3148,17:31,username@jieer eaid,yayayayaya,,,,,,
3149,17:31,username@SznncKpKpt,Momentum,,,,,,
3150,17:31,username@ilyylglaik,aayeah,,,,,,
3151,17:31,username@ hoF il Fn,:_Perfect::_Perfect::_Perfect::_Perfect::_Buffer1::_Pumpkin::_Buffer2:,,,,,,
3152,17:32,username@cenZo_oacZ,URE NOT EVEN CLOSE,,,,,,
3153,17:32,username@lsimOaaOa,lets go!!,,,,,,
3154,17:32,username@Brbralarll,the name....,,,,,,
3155,17:32,username@abreae azb,TWITCH MISS YOU!!!!!!!!!,,,,,,
3156,17:32,username@lnoououosu,yeeeeee,,,,,,
3157,17:33,username@biOsvisoso,yayya,,,,,,
3158,17:34,username@ uN  uNiic,yayaya,,,,,,
3159,17:34,username@eekerBB er,THE NAME,,,,,,
3160,17:34,username@L4_RYR3RRA,!addcom !bracket https://boom.tv/tst/18831/,,,,,,
3161,17:34,username@pGFG_l_mlG,:_Warcry:C'MON:_Warcry:,,,,,,
3162,17:35,username@rEoaAnrAiv,COME ON,,,,,,
3163,17:36,username@biOsvisoso,yayayayayaya,,,,,,
3164,17:36,username@eedldtemum,OHHHHH YEAH BABY!!!!!,,,,,,
3165,17:36,username@eEr ieERir,360 MINIMUM,,,,,,
3166,17:37,username@or rCy yCV,BOOM,,,,,,
3167,17:37,username@Brbralarll,DISSSSSS... respect....,,,,,,
3168,17:38,username@pe6p6eeaeE,dr disrespect is the best streamer out there,,,,,,
3169,17:38,username@E  EdBrB r,ooh baby baby baby,,,,,,
3170,17:38,username@!rr!!!ga!e,Yessirrrrr,,,,,,
3171,17:38,username@RrMMKiMiim,pesos are for everrrr,,,,,,
3172,17:38,username@llnoa2t9ao,CCCCCCCCCCELBRATION TIME,,,,,,
3173,17:39,username@tTGn nnGTu,Doc o’clock,,,,,,
3174,17:39,username@spesapkehh,hoooi,,,,,,
3175,17:39,username@MRMLRI LMM,come on!,,,,,,
3176,17:41,username@a rmarBrmB,yayayayayayayayayayayayayaa,,,,,,
3177,17:41,username@mmJGisnneG,yayayayayayayayay,,,,,,
3178,17:41,username@dYRYRoo do,FACE OF YOUTUBE,,,,,,
3179,17:41,username@goBrogm GG,NICK GURRRRRRRR,,1,,,,
3180,17:41,username@kdrnTHHTna,kAMAAAAAAAAAAAAN,,,,,,
3181,17:41,username@biOsvisoso,yayayayaya,,,,,,
3182,17:42,username@giWrrWgkrg,Heynow!!!!,,,,,,
3183,17:42,username@peBseYl_Ms,yayayayayyaya,,,,,,
3184,17:42,username@ttiiiotiic,:yougotthis:,,,,,,
3185,17:42,username@yshPthsadd,MINIMUM,,,,,,
3186,17:43,username@JJezlBlnBz,2x Champ,,,,,,
3187,17:47,username@lamnalLC o,You tube is free 😂😂 all his members mad,,,,,,
3188,17:47,username@aAoaAAsn,NOT EVEN CLOSE,,,,,,
3189,17:48,username@Lekh   haa,ANTI MEMBERS ONLY CHAT,,,,,,
3190,17:48,username@MiStuooOOo,YES,,,,,,
3191,17:48,username@iD.D-.iiRR,:_Buffer1::_Alien::_Buffer2:,,,,,,
3192,17:49,username@viiveediTm,Celebration TIME! :_Better::_Think:,,,,,,
3193,17:49,username@omoao moaL,Aye bo2,,,,,,
3194,17:49,username@pe6p6eeaeE,who makes gaming fun,,,,,,
3195,17:49,username@ annyynroy,speed,,,,,,
3196,17:50,username@biOsvisoso,yayayayayayay,,,,,,
3197,17:50,username@ella ilep,360 minimum,,,,,,
3198,17:50,username@lsimOaaOa,:_Buffer1::_Pudge::_Buffer2:,,,,,,
3199,17:50,username@nma_mkslu,Celebration time...,,,,,,
3200,17:50,username@PlPaA aehl,"Best Intro out there, genious work DOC!",,,,,,
3201,17:51,username@nzsgggonzg,baby baby.. let's go...,,,,,,
3202,17:51,username@iilSlullul,yayayayya,,,,,,
3203,17:52,username@er rryr  a,Let’s gooo,,,,,,
3204,17:52,username@amvnaBarhg,!bracket,,,,,,
3205,17:52,username@ ememmhoem,YAYAYAYAYAYAY,,,,,,
3206,17:52,username@telltllIel,Celebration time:_Dance:,,,,,,
3207,17:52,username@iW ggW WnW,💣💥,,,,,,
3208,17:52,username@eM vdi riD,360 MINIMUM,,,,,,
3209,17:53,username@gitgNbthhi,https://boom.tv/tst/18831/,,,,,,
3210,17:54,username@redomoomYR,"We are all members, in our HEARTS",,,,,,
3211,17:54,username@ggarogeeon,Wooooooooaaaahhhh,,,,,,
3212,17:54,username@ellannevla,DOC FANS = CHUBBY 8 YEAR OLDS 😂😂,,,,,,
3213,17:54,username@ ememmhoem,YAYAYAYAYAYYA,,,,,,
3214,17:55,username@eEr ieERir,PURE SUCCESS,,,,,,
3215,17:55,username@e g i áeee,why is it a problem if its not members only chat?,,,,,,
3216,17:56,username@ti-uz uuuz,💪🏽😎 YAYAYAYAY,,,,,,
3217,17:56,username@dYRYRoo do,AAAAAAAAAAA,,,,,,
3218,17:56,username@ annyynroy,Momentum,,,,,,
3219,17:56,username@n nondduoa,I AM A BOMMER???????,,,,,,
3220,17:56,username@pPePhTrplh,TRICKLE IN,,,,,,
3221,17:56,username@yncizy amk,BOOM,,,,,,
3222,17:57,username@aelMsaJJae,OMFG,,,,,,
3223,17:57,username@  eeeyReyE,🔥,,,,,,
3224,17:57,username@ijtrrssitr,woooooooooo,,,,,,
3225,17:57,username@BhddMheejd,collab!!,,,,,,
3226,17:58,username@lccMzuMcnz,dr,,,,,,
3227,17:58,username@ ememmhoem,HHHHHHHHHHHH,,,,,,
3228,17:59,username@aelMsaJJae,OMFG,,,,,,
3229,17:59,username@llnoa2t9ao,:_Warcry:HUH:_Warcry:,,,,,,
3230,17:59,username@qbeLuavsqs,wowowowow,,,,,,
3231,17:59,username@aaMuMihati,Nightbot bans for caps but  doyle can just keep spamming the clown emoji tf,,,,,,
3232,18:00,username@Lekh   haa,ANTI MEMBERS ONLY CHAT,,,,,,
3233,18:05,username@ijtrrssitr,let's go,,,,,,
3234,18:05,username@arrraaGrPa,Blue dot on the kilo,,,,,,
3235,18:06,username@44# 0#94N0,:_Buffer1::_Pudge::_Buffer2:,,,,,,
3236,18:07,username@ ememmhoem,SPEED,,,,,,
3237,18:08,username@giWrrWgkrg,next snipe..... 360,,,,,,
3238,18:08,username@er rryr  a,Jesus the chat is fast,,,,,,
3239,18:09,username@Brbralarll,yayayayayayayayayayayayyaya,,,,,,
3240,18:09,username@smtCCiisiC,?,,,,,,
3241,18:09,username@S   S   AS,👏👏👏👏👏👏👏👏👏👏👏👏,,,,,,
3242,18:09,username@NN5I0MC5C0,It was really only a matter of time.,,,,,,
3243,18:10,username@qbeLuavsqs,:_Giggles::_Giggles::_Giggles::_Giggles::_Giggles::_Giggles::_Giggles::_Giggles::_Giggles::_Giggles:,,,,,,
3244,18:10,username@lsimOaaOa,ahhh,,,,,,
3245,18:10,username@ ememmhoem,HHHHHHHHHHHHHHHHHHHHHHH,,,,,,
3246,18:10,username@Kier ietne,BETTER!!!,,,,,,
3247,18:10,username@CCi aviCa,black ops 2??????? yoooo why tho?,,,,,,
3248,18:11,username@..BwBw..wB,:_Warcry::_Warcry::_Warcry:,,,,,,
3249,18:11,username@ ememmhoem,EZZZZZZZZZZZZZ,,,,,,
3250,18:11,username@tal aStorF,HYPE,,,,,,
3251,18:11,username@ioBtbNobbo,:_Peek::_Punk:,,,,,,
3252,18:11,username@nelndSdznB,CHAMPIONS CLUB ONLY MODE,,,,,,
3253,18:12,username@e1m6ji1jai,boom!!,,,,,,
3254,18:12,username@oo 0o00oo0,bots,,,,,,
3255,18:16,username@oosymbooom,raaaaaaaaaaaUL,,,,,,
3256,18:16,username@ ruzuIrec,BOOOOOOOM,,,,,,
3257,18:17,username@RzyRyRddRz,:stayhome:,,,,,,
3258,18:17,username@oMoMiooo D,Don't u ever peek jony Boy,,,,,,
3259,18:17,username@aarracuĐub,HOLD ON ARE WE LEGIT WATCHING BOII,,,,,,
3260,18:17,username@ auaudpll,ur here,,,,,,
3261,18:17,username@ diOti rz,how about become a member  daddy,,,,,,
3262,18:18,username@dYRYRoo do,BOOOOM,,,,,,
3263,18:18,username@nelndSdznB,CHAMPIONS CLUB ONLY MODE,,,,,,
3264,18:18,username@kdrnTHHTna,HUH??,,,,,,
3265,18:18,username@ ppyreSe,BOOM,,,,,,
3266,18:18,username@goVirlgAel,DON'T YOU DARE PEAK JOHNNY BOY!,,,,,,
3267,18:19,username@znezegiizA,Lol,,,,,,
3268,18:19,username@ngegmGgarC,4YER_CAK3 hey hopw many members does doc have currently??,,,,,,
3269,18:19,username@ Wllrlllla,NO ONE BETTER,,,,,,
3270,18:19,username@MMHOMAHOHA,lol,,,,,,
3271,18:20,username@ellannevla,DOC FANS = CHUBBY 8 YEAR OLDS 😂😂,,,,,,
3272,18:20,username@MiStuooOOo,BOOM,,,,,,
3273,18:20,username@o locuvkll,gogogo,,,,,,
3274,18:20,username@oe z2n2r2e,ya,,,,,,
3275,18:20,username@rJTseesssM,hi,,,,,,
3276,18:20,username@llnoa2t9ao,RELM,,,,,,
3277,18:20,username@imziGiamo,Raaaaaaauuuuuuuuullllllllll,,,,,,
3278,18:20,username@TYugT1DYTu,jonnyboy,,,,,,
3279,18:20,username@telltllIel,:_Peek::_Peek::_Peek:,,,,,,
3280,18:21,username@lSOSlSaeun,VIOLENCE SPEED MOMENTUM,,,,,,
3281,18:21,username@MRMLRI LMM,push these little ol buttons huh,,,,,,
3282,18:21,username@ aimaizaii,boh,,,,,,
3283,18:22,username@MM eeJi ie,Doc is better,,,,,,
3284,18:22,username@thK KKie,Celebration Time,,,,,,
3285,18:22,username@oo 0o00oo0,bots,,,,,,
3286,18:22,username@gSteeaMS u,DONT PEEK,,,,,,
3287,18:22,username@jk jjkM MM,SPEEEEEEEEEEEEEEEEEEEEEED,,,,,,
3288,18:22,username@o 7ooso oP,wow bo2,,,,,,
3289,18:23,username@a m vvva a,where is black ops ii,,,,,,
3290,18:23,username@hsoosojjhj,DONT PEEK,,,,,,
3291,18:24,username@íPíuínýnnd,right on time,,,,,,
3292,18:26,username@arrraaGrPa,Blue dot 🔵,,,,,,
3293,18:26,username@bahanKibiy,JOHNNY BO!,,,,,,
3294,18:26,username@-UIPRSPPDR,Show them all Doctor,,,,,,
3295,18:26,username@nelndSdznB,CHAMPIONS CLUB ONLY MODE,,,,,,
3296,18:27,username@n nKrn dBn,:_Peek:,,,,,,
3297,18:27,username@kkBaBawkaa,Get out of MY FACE!!!,,,,,,
3298,18:27,username@padesef ec,nobody does it better!,,,,,,
3299,18:27,username@nnnJJDWJaa,YAYAYAYAYAYAYAYA,,,,,,
3300,18:27,username@ ttCbaeaRt,Respect.. spect... spect..,,,,,,
3301,18:27,username@E  EdBrB r,dont pic,,,,,,
3302,18:28,username@RzyRyRddRz,BOOM!!,,,,,,
3303,18:28,username@SGLGLLS383,no peeking,,,,,,
3304,18:32,username@tntoototto,yayayayayayyayyaya,,,,,,
3305,18:32,username@aDrDk Jrnr,yayayayayayayayayayaya,,,,,,
3306,18:32,username@nrrnBBeiBl,D O M A I N,,,,,,
3307,18:32,username@rraobbskkm,Black ops 2???,,,,,,
3308,18:33,username@ТеТЯчнннея,прикол,,,,,,
3309,18:34,username@AALAAA66xA,"We got that 16 weight bowling ball, and its going down that lane FAST MAN!! C'MON!!!!!!",,,,,,
3310,18:34,username@ianm3n3cnc,Let’s go!!!,,,,,,
3311,18:34,username@s Crohr o,2x world,,,,,,
3312,18:35,username@lemljaorrn,CHIN CHIN PUI PUIIII,,,,,,
3313,18:35,username@fDeeBfdd f,720p ? DOC having internet issue again,,,,,,
3314,18:35,username@iD.D-.iiRR,:_Buffer1::_Alien::_Buffer2: jonny boi,,,,,,
3315,18:35,username@arrraaGrPa,🔵,,,,,,
3316,18:36,username@PUIBBIABII,20k not 20m in arena🤣,,,,,,
3317,18:36,username@ppp iO  ok,Snooze fest,,,,,,
3318,18:37,username@e zsnesppz,.,,,,,,
3319,18:37,username@ewwtweeJuw,hlo,,,,,,
3320,18:37,username@hsLhcsalLS,Z,,,,,,
3321,18:38,username@ ppyreSe,dONt you DARE PEAK,,,,,,
3322,18:38,username@duuudh a e,Boom,,,,,,
3323,18:38,username@ellannevla,DOC FANS = CHUBBY 8 YEAR OLDS 😂😂,,,,,,
3324,18:38,username@arrraaGrPa,🔵,,,,,,
3325,18:41,username@JnDsDylyea,Don't you peek!!!,,,,,,
3326,18:41,username@RzyRyRddRz,20 million!,,,,,,
3327,18:42,username@tlgotYlt n,:_Think::_Think::_Think::_Think::_Think::_Think::_Think::_Think:,,,,,,
3328,18:42,username@ii rHriBHr,Dont peek! Dont you DARE peek!!!!,,,,,,
3329,18:42,username@aatahiBitn,DrDisRespect OP gamer,,,,,,
3330,18:42,username@dYRYRoo do,BOOMER BOOOOOOM,,,,,,
3331,18:42,username@teDsetsezr,:_Think:,,,,,,
3332,18:43,username@ivttbaotot,less goooooooooooooooo,,,,,,
3333,18:43,username@e hceah ca,:_Spit::_Spit::_Spit:,,,,,,
3334,18:43,username@gSteeaMS u,yayayayayayayayaya,,,,,,
3335,18:43,username@olBs l B o,AM I A BOOMER BOOM!,,,,,,
3336,18:43,username@no h hnaeh,Raul,,,,,,
3337,18:43,username@t yyotbbms,yahh,,,,,,
3338,18:43,username@Dnana nDro,Ya-ya YAYAYAYAYA,,,,,,
3339,18:44,username@KfcPs erfi,:_Yaya::_Yaya::_Yaya:,,,,,,
3340,18:44,username@gitgNbthhi,Zondag -> Looks like you're last years model. [stop spamming caps] [warning],,,,,,
3341,18:45,username@Bshkta thh,:elbowcough::elbowcough::elbowcough::elbowcough:yayayayaya yayayayaya:elbowcough::elbowcough::elbowcough::elbowcough::elbowcough::elbowcough::elbowcough::elbowcough:,,,,,,
3342,18:45,username@dYRYRoo do,BOOOOOM,,,,,,
3343,18:45,username@TYugT1DYTu,Im a boomer?? Boommm,,,,,,
3344,18:46,username@e zsnesppz,.,,,,,,
3345,18:47,username@pAAAnhemTn,yayayayayayayaya,,,,,,
3346,18:47,username@oMoMiooo D,"Doc, s Video Gaming 🌍🌍",,,,,,
3347,18:47,username@nveaRellve,yayayayayayayayay,,,,,,
3348,18:47,username@rcooFijirs,Rauuuuulllll,,,,,,
3349,18:47,username@Stwlttwaee,YAYAYAYAYAYAYAYAYAYAYAY,,,,,,
3350,18:48,username@neet iltcG,CIAO Dall ' ITALIAAAAA......YU. ARE BIG....:washhands::goodvibes::goodvibes::goodvibes::goodvibes::goodvibes:,,,,,,
3351,18:48,username@llnoa2t9ao,BOOOOOOOOM,,,,,,
3352,18:48,username@higt77itif,I'm on 1080,,,,,,
3353,18:48,username@..BwBw..wB,SLICE EM UP :_Mrs::_Mrs::_Mrs::_Mrs:,,,,,,
3354,18:48,username@sfjjsfjjsg,booom,,,,,,
3355,18:48,username@shhsekhiss,am I a boomer booooomm.....,,,,,,
3356,18:49,username@BhiihLnLni,uayayayayayayayayayayay,,,,,,
3357,18:49,username@e zsnesppz,.,,,,,,
3358,18:49,username@teDsetsezr,:_Warcry:,,,,,,
3359,18:49,username@er rryr  a,We are the biggest no matter what!!!!,,,,,,
3360,18:49,username@tittttiill,Booooom :_Pudge:,,,,,,
3361,18:49,username@rrarPrCPaP,YA YA YA,,,,,,
3362,18:50,username@KfcPs erfi,Boom,,,,,,
3363,18:50,username@AALAAA66xA,BOOOOOM!!!!,,,,,,
3364,18:50,username@ccmyyJp m,YAYAYAYAYAYAYAYAYAYAYAYAYAYA,,,,,,
3365,18:51,username@ ememmhoem,YAYAYYAYAYAA,,,,,,
3366,18:51,username@scrtehehsr,HURRY TF UP I JUST WANNA SEE SOME BO2,,,,,,
3367,18:51,username@OoaoWpnaW_,dr disinfect,,,,,,
3368,18:51,username@eecclceeez,BOOOM,,,,,,
3369,18:51,username@oeeR7SlR7e,Lay'em Down,,,,,,
3370,18:51,username@BhiihLnLni,BOOM,,,,,,
3371,18:51,username@rger MMgae,GET HIM OUT,,,,,,
3372,18:51,username@spesapkehh,boom,,,,,,
3373,18:51,username@kdJdaMar n,BOOM,,,,,,
3374,18:52,username@ewwtweeJuw,ghost gro,,,,,,
3375,18:52,username@iCsCtaaoo,YAYAYAYAYA,,,,,,
3376,18:52,username@JeessJsetJ,BOOM.🔥,,,,,,
3377,18:52,username@ koya LLoo,:_Bless::_Bless::_Bless:,,,,,,
3378,18:52,username@ts_tcgn_no,BOOM,,,,,,
3379,18:54,username@er rryr  a,BOOOOOM!!!!,,,,,,
3380,18:54,username@goVirlgAel,BOOOOM!!!,,,,,,
3381,18:54,username@ee ennyW y,💥 💥 boom,,,,,,
3382,18:54,username@JJWWWJJWJJ,BOOM :_Warcry:,,,,,,
3383,18:54,username@teDsetsezr,:_Warcry::_Warcry::_Warcry:,,,,,,
