Unnamed: 0,message,author,time_text,Direct Harassment,Hate Speech,Sexual Harassment,Trolling,Others,Toxic
3105,TRUMP/PENCE MAGA 2020,username@nig nnùệiệ,23:21,,,,,,
3106,Trump is racist,username@ddnvsekoed,23:22,1,1,,,,
3107,Trump for president,username@apoicn Jh,23:22,,,,,,
3108,Trump wins tomorrow !,username@deSJ dSeJa,23:23,,,,,,
3109,CAN'T WAIT TILL TRUMP'S RE-ELECTION INAUGURATION!! LET'S DO THIS 💚PURE MICHIGAN,username@dneaB drBa,23:23,,,,,,
3110,Just watched the Biden rally from last night. It was terrifying. How can anyone vote for that guy?,username@ rpFr mnmu,23:23,1,1,,,,1
3111,"If biden wins? There will be wailing and gnashing of teeth. Hell will open. No fear. Open your hearts to Jesus Christ, repent of your sins, attain the hope of eternal life.",username@njjo hjwj,23:23,1,,,1,1,1
3112,alwx jones is a fearmonger,username@yerrrhyevr,23:23,1,,,,,
3113,Go Trump nos EUA,username@oedseee si,23:23,,,,,,
3114,RSBN Is Awesome,username@ Pnr iiPhP,23:23,,,,,,
3115,Trump will win in Jesus name. Amen,username@onemomAjJJ,23:24,,,,,,
3116,"Such a lack of IQ at these rallies, it's a meme",username@cr nkkMacM,23:24,,1,,,,
3117,TRUMP 2020,username@WULUL LLUL,23:24,,,,,,
3118,":dothefive::dothefive:BIDEN ""THE BIG GUY"" IS A CORRUPT SINALE TRAITOR OWNED BY THE CCP DOES NOT BELONG ANYWHERE NEAR THE WHITE HOUSE:dothefive::dothefive:",username@ S SA S..S,23:24,,,,1,,
3119,***BIDEN WILL RISE YOUR TAXES*** *********🧱********🧱********🧱********🧱*********🧱,username@V CTVT55X,23:24,,,,1,,
3120,MORONS FOR BIDEN 2020,username@atllsWWtSe,23:24,1,1,,1,,
3121,😹,username@rPoodro ld,23:25,,,,,,
3122,❤️hairy legged women,username@mebiTCTrmr,23:25,1,,1,,,
3123,they seem too confident... if trump loses PA or NC it will be very close,username@NcNccccicN,23:26,,,,,,
3124,The BEST PRESIDENT THAT EVER WAS2️⃣0️⃣2️⃣0️⃣,username@zPRr3RrRPP,23:27,,,,,,
3125,MICHIGAN FOR TRUMP2020! Q+,username@yclcepiiEe,23:27,,,,,,
3126,Attendance Estimates?,username@liipiOel l,23:27,,,,,,
3127,GREAT WHITES for Trump; SHEEPHEAD and SEWER CARP for Biden!,username@denodloono,23:28,,,,,,
3128,Absolutely #14,username@nVeMXVeeeV,23:28,,,,,,
3129,💋TRUMP 2020💋,username@aHininvyRa,23:28,,,,,,
3130,This live chat is going nuts,username@ raege yya,23:28,,,,,,
3131,TRUMP!!!!!!!!,username@Kcu  uHuKa,23:28,,,,,,
3132,Whatever plane President is on it becomes AF 1,username@asRrnoaRea,23:28,,,,,,
3133,RSBN URE FORGETTING LEFTISTS CHEATING! PRAY GOD STOPS ALL CHEATING EVERYWHERE!,username@  ka  aa k,23:28,1,,,1,,1
3134,"LOVE FROM THE TREMENDOUS NATION OF NORTHERN IRELAND, TRUMPS DONE A GREAT JOB AND HOPE HE FIRES JOE UKRAINE BIDEN",username@Joh hkJRJR,23:28,,1,,,,
3135,BIDEN FOR LEAVENWORTH,username@'zac'aadaa,23:28,,,,,,
3136,"nothing really matter,trump once be a president.,nothing really matter and it become history",username@yruuyoaumy,23:28,,,,,,
3137,Please Click Like Like Like Like Like,username@uTo aeuoon,23:29,,,,,,
3138,@Bouwerke You're delusional just like Sniffer Joe!,username@lcM s elsl,23:29,1,1,,,,
3139,The POLLS ARE INACCURATE!!!! THE POLLS ARE ONE SIDED BECAUSE ITS BEING RUN BY DEMOCRATS!!!! BOO DEMOCRATS!!! 👎👎👎👎👎👎👎👎,username@MrinaiSna,23:29,,1,,1,1,1
3140,latinos for trump,username@eiOgoeregi,23:29,,,,,1,
3141,GO VOTE AND VOTE RED DON'T LET THE MEDIA INTIMIDATE YOU,username@zoPzalRaRe,23:29,,,,,,
3142,Biden thinks he’s a grandma. lol,username@oobeVeosoi,23:29,1,1,,,,
3143,THE BEST IS YET TO COME,username@mn naaaaRo,23:30,,,,,,
3144,VOTE TRUMP!!!,username@Stet5h pe,23:30,,,,,,
3145,this bitch stupid,username@r hBgaehh,23:30,1,1,,,,
3146,Los Angeles CA for TRUMP!!!!!!!,username@8oo18oo111,23:31,,,,,,
3147,TRUMP 2020!!!!,username@yDaaHevHee,23:31,,,,,,
3148,Love the song,username@Vesi silao,23:31,,,,,,
3149,absolutely,username@Heeys nher,23:31,,,,,,
3150,toby,username@aaGxeaxalA,23:31,,,,,,
3151,y'all must get on Parler!!! many of us can't be on Twitter or Instagram or facebook! come over to the free speech platform,username@cajaa ekee,23:32,,,,,,
3152,Pollsters are saying the Rallies aren't making any difference .... typical LEFT CRAP,username@KeDlealyKe,23:33,,,,,,
3153,God Bless President Trump. Prayers for his re-election!,username@eleiiueell,23:33,,,,,,
3154,biden is a weak man...WAR ...will come..if he were to be elected ...think on that young voters....Vote Red...,username@aaDn. .HH,23:33,1,1,,,,1
3155,they all abouta catch COVID,username@a AiiiiaAi,23:33,1,,,,,1
3156,What model is teh Air Force 2? 787?,username@ausMcMsaua,23:34,,,,,,
3157,❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️,username@CovvoJJvoL,23:34,,,,,,
3158,boooooooooooooooooooooooo,username@iaabdAhtib,23:34,,1,,,,
3159,Who voted for trump already? ❤️❤️❤️❤️,username@ca SaSahcl,23:34,,,,,,
3160,China Joe loves Money,username@ouoYkYnnJo,23:34,1,1,,1,,
3161,TOBY KEITH IS PATRIOTIC,username@evrrivrass,23:35,1,,,,,
3162,Trafalgar Group polls had it right in 2016. Look at their polls!!!,username@orr BTooTw,23:35,,,,,,
3163,i just listened to this song. hahaha,username@9n33949aaa,23:35,,,,,,
3164,💙💙💙💙💙💙💙💙💙,username@.H. . ttG,23:35,,,,,,
3165,Does not happen if we do not get out and VOTE!,username@tctcCCtctS,23:35,,,,,,
3166,LATINOS FOR TRUMP #MAGA,username@LieLeedzze,23:35,,,,,,
3167,NOMORE SACRIFICED BABIES,username@KnLe eLeLe,23:36,,,,1,,1
3168,I’m going to miss these rallies when Trump wins again!,username@ emmereera,23:36,1,,,,,
3169,@aronnov YOU JUST LOST BYE BYE TROLL,username@onynAnohyt,23:36,,,,,,
3170,trump2020,username@teS stnn,23:36,,,,,,
3171,thats why only 50K watching...censorship!,username@Fatnrsors,23:37,,,,,,
3172,VOTE TRUMP,username@34LA 6J38,23:37,1,,,,,
3173,"The globalists are superscared now. They do fake terrorattack in Vienna, austria. Talk about 50 shots. Against 50 red states.",username@t oPsootPP,23:40,,,,,,
3174,GO TRUMP 2020,username@hhLppLpha,23:41,,,,,,
3175,WINNING :elbowcough:,username@WaustkuW2s,23:41,,,,,,
3176,DEMOCRATS DESTROYED DETROIT!!! MICHIGAN!! VOTE TRUMP!!!! 🥊,username@ly8aailyt8,23:41,,,,,,
3177,YOU MUST GET OUT THE TRUMP VOTE,username@mmks7k j77,23:41,,,,,,
3178,Sooo exciting!,username@ amv mFvmm,23:41,,,,,,
3179,LEFTISTS ARE FINISHED,username@mJhn JJmmm,23:42,1,,,,,
3180,gg trump u go home,username@hmmahmouah,23:42,,,,,,
3181,John James is awesome. He has a great future!!,username@owataaooaa,23:42,,,,,,
3182,CNN SUCKS....,username@nRRR iyin,23:42,1,1,,,,1
3183,Where’s Hunter?:stayhome::stayhome::stayhome::stayhome::stayhome::stayhome::stayhome::dothefive::dothefive::dothefive::dothefive::dothefive::dothefive::dothefive::dothefive::dothefive:,username@ bjjbjjooj,23:43,,,,,,
3184,Fake suppression polls to support greatest voter fraud in history!,username@akG k a  M,23:43,,,,,,
3185,"ireland 💚 trump,, my third rally today, thankyou rsbn",username@mayaddxxxa,23:43,,,,,,
3186,Yeah keep deleting the Biden posts !!!!!,username@dlladaAAnn,23:43,,,,,,
3187,"He rides around in that thing like we would a car. Just normal, everyday transportation.👍",username@Kee.eeeuu,23:43,,,,,,
3188,Who do you think will win?,username@cM rwwg Dg,23:44,,,,,,
3189,WYOMING FOR TRUMP!,username@DE rDsrerr,23:44,,,,,,
3190,🌹❤️👼👼👼👼 Trump👼👼👼👼,username@v aiaMa n,23:44,,,,,,
3191,BIDEN CRIME FAMILY FOR PRISON,username@rLexeeeeDa,23:44,,,,,,
3192,Arizona had a 96 Mile car parade for Trump,username@cocnCcwCCw,23:45,,,,,,
3193,MICHIGAN SUPPORTS TRUMP❤❤❤❤❤❤❤💟💟💟💟💟💟💙💙💙💙💙,username@vrJe meLmJ,23:45,,,,,,
3194,💪👑,username@BBBoBB,23:45,,,,,,
3195,Wrap up the election tomorrow with OVERWHELMING votes for TRUMP!!!,username@yeLtytlLLt,23:45,,,,,,
3196,LETS GO BIDEN!!!!!,username@ A ydotdod,23:45,,,,,,
3197,TRUMP 2020 M A G A,username@heser beos,23:45,,,,,,
3198,No chance for Biden,username@神登登登山登神登神山,23:45,,,,,,
3199,FRANCE FOR TRUMP !! MERCI MISTER PRESIDENT !! =),username@ierspohooo,23:45,,,,,,
3200,WEAK CROWD,username@ee k iolal,23:45,1,,,,,
3201,"Buy bitcoin, folks",username@a innbSaei,23:46,,,,,,
3202,TRUMP EPIC LANDSLIDE !!!,username@nnnsnanEEn,23:46,,,,,,
3203,KEEP ON TRUMPEN!!! #WEWILLWIN #BIDENSRCORUPTTTTTTT!! #putjoebideninjail!! #CRIMINALJOEBIDEN #GETRIDOFHIM💯🙏,username@a gddgeedJ,23:46,,,,,,
3204,TRUMP FOR AMERICA!!!!!!!!!,username@ IN IN   I,23:46,,,,,,
3205,winning is certain for my Trump,username@aiylUi iUC,23:47,,,,,,
3206,RED TSUNAMI!!!!,username@tatiatteoM,23:47,,,,,,
3207,CALIFORNIA FOR TRUMP!!!!!,username@eaccPcRRcP,23:47,,,,,,
3208,WE LOVE YOU LONG TIME PAPA TRUMP,username@mrreeyyrC,23:48,,,,,,
3209,Wow. It is impressive,username@rAr oaMIsn,23:48,,,,,,
3210,biden 2020,username@mgagaamgBm,23:48,,,,,,
3211,i want to vote but i dont know who to vote for.......,username@GZDA  NEAO,23:48,,,,,,
3212,god bless trump pence wins 2020,username@FasoE ldoF,23:48,,,,,,
3213,Who is ready to watch Don Lemon melt down???,username@Iikctttifn,23:48,,,,,,
3214,"Praise God & Pray daily for our President and our nation. Vote in person today if you can. lines will be long, some may not get their vote in if you wait too long on Nov 3.",username@yAyrninnBn,23:48,,,,,,
3215,A B S O L U T E L Y,username@GGttGIdGIt,23:49,,,,,,
3216,Trumpidicat 😺,username@eW ieWr.ei,23:49,,,,,,
3217,PATRIOTS WILL VOTE IN PERSON TOMORROW,username@skllnCsFnr,23:49,,,,,,
3218,"Sean A, correct!!!",username@l al akoMa,23:49,,,,,,
3219,Wow that’s a big rally,username@vhs oetTTT,23:50,,,,,,
3220,Kenton Klassen is a weak sauce communist.,username@yeJ iaraaa,23:50,1,,,,,
3221,wants your soul,username@ lgansgKKA,23:50,,,,,,
3222,Trump2020,username@yill cteTt,23:51,,,,,,
3223,"PEOPLE OF MI, SAY NO TO SOCIALISM!🎈🎈🎈🎈 FREEDOM FOR AMERICANS! 🎈🎈🎈🎈MAKE IT RED! TRUMP 2020! ♥♥♥♥♥",username@n2rhgL8gog,23:51,,,,,,
3224,LES GOA TRUMPPPP,username@daSndeySDr,23:51,,,,,,
3225,Trump is our HEROOOOOOOOOOOOO!!!!!,username@t Ir rzvtn,23:51,,,,,,
3226,pray for biden 2020 GOD BLESS YOU,username@Jnkkes aik,23:51,,,,,,
3227,BEST PRESIDENT EVER!!!,username@huthbaCeCh,23:51,,,,,,
3228,"Remember Venezuela - once a beautiful well run, rich country, ruined by a Biden type narrative.",username@e  JJnlgng,23:51,,,,,,
3229,NOTHING BETTER THAN A TRUMP RALLY!,username@earrneBrri,23:51,,,,,,
3230,say hello to Sarah Lee Bakery,username@JsRsims sa,23:51,,,,,,
3231,VIENNA IS BURNING VOTE TRUMP!! SAFE AMERICA FROM ISLAMIC TERRORISM!!,username@raaanrtaut,23:51,,,,,,
3232,TRUMP 2020,username@H cs  y ky,23:52,,,,,,
3233,ITS OVER TRUMP COULD LOOSE PA NEVADA,username@r eeKVaBeB,23:52,,,,,,
3234,Biden supports China,username@rwaodGlowo,23:52,,,,1,,
3235,VOTE BIDEN!,username@lShGtlthcc,23:52,,,,,,
3236,Absolutely,username@anlommm9nn,23:52,,,,,,
3237,✝✝✝DEUS VULT✝✝✝,username@nGnxgm iGa,23:52,,,,,,
3238,Michigan vote red,username@ieiooa rio,23:52,,,,,,
3239,LOVE THE TOBY KEITH TUNE!!!!,username@.T.T.T.S T,23:53,,,,,,
3240,Come on Trump! Italy is with TRUMP and real Americans voting for him,username@Mataootaee,23:53,,,,,,
3241,SCRANTON CROWD WAS WILD!!,username@asrs ess5r,23:54,,,,,,
3242,GOD BLESS USA GOD BLESS DONALD TRUMP 💯,username@Jik akiiaJ,23:54,,,,,,
3243,we love you MR PRESIDENT,username@k eeekeeua,23:54,,,,,,
3244,God Bless pesident Trump,username@ r nniyuHu,23:54,,,,,,
3245,KOREA FOR TRUMP 나는 민주당 원이다,username@TeeaSkeToa,23:54,,,,,,
3246,Trump no doubt landslide!!,username@oMoKKcclee,23:54,,,,,,
3247,Biden for Old Sparky,username@cl hikre k,23:55,,,,,,
3248,oml,username@scr8cc8 o8,23:55,,,,,,
3249,MAGA,username@ rItncse i,23:57,,,,,,
3250,KEEP AMERICA GREAT STILL TRUMP 2020,username@ynnnLS nSS,23:57,,,,,,
3251,WITH GOD HELP!,username@KzhzaKpeeK,23:57,,,,,,
3252,ITS A SHAME IT GOT TAKEN DOWN THAT BIDEN SIGN..LOL,username@ro o ro rr,23:57,,,,,,
3253,WHERE IS HUNTER,username@cvaafeaace,23:57,,,,,,
3254,biden for jail,username@alaaMttMtb,23:57,,,,,,
3255,Absolutely!!!!!,username@A ArA11y1A,23:58,,,,,,
3256,TRUMP 2020 Southern California we go RED!!!,username@whraWddoos,23:58,,,,,,
3257,Trump LANDSLIDE!,username@SEMSSEMMES,23:58,,,,,,
3258,TRUMP 2020!!!,username@alhleSauhS,23:58,,,,,,
3259,TO WAKE UP THE LORD JESUS CHRIST IN THE WAY TO COME BACK ARE YOU READY,username@uaaParSeul,23:58,,,,,,
3260,Why media don’t show on TV ?,username@V iV lnDlu,23:58,,,,,,
3261,Trump 2020!,username@tinDiti na,23:59,,,,,,
3262,i hope trump fail,username@Mi lAM il,23:59,,1,,,,
3263,Trump gave us something that was ours,username@ T  TonaTT,24:00:00,,,,,,
3264,Biden for President Gitmo,username@DenDaDBeDD,24:00:00,,,,,,
3265,I did Sarah Rochelle!,username@eoLo LemTL,24:01:00,,,,,,
3266,VOTE BIDEN!,username@a-hhsindht,24:01:00,,,,,,
3267,"whatever happens, happens guys lets stay together... they want us to divide",username@iikkEkiEaa,24:01:00,,,,,,
3268,how bad would biden be for our country?... hillary would'nt even vote for this boob!,username@asn n ese,24:02:00,,1,,,,
3269,COME TRAVERSE CITY COME!!!!!! TURN RED!!!,username@rmsAac  OL,24:02:00,,,,,,
3270,absolotly absolutly use other words,username@eomssimome,24:02:00,,,,,,
3271,🚗 🚙👈🏼 Biden’s Rally. 😂 😂 😂,username@eeZ-lemeeZ,24:02:00,,,,,,
3272,❤🤍4️⃣5️⃣❤🤍2️⃣0️⃣2️⃣0️⃣,username@ntyttNooar,24:02:00,,,,,,
3273,Biden SHIT HIMSELF over Trump's Crowd Size!!!,username@yDaaHevHee,24:03:00,1,1,,,,
3274,THE STATUE OF LIBERTY IS SHAKING HER FIST AT THE THOUGHT OF BIDEN IN THE WHITE HOUSE!!!,username@dneaB drBa,24:03:00,,,,,,
3275,❤🤍💙❤🤍💙❤🤍💙❤🤍💙❤🤍💙❤🤍💙❤🤍💙❤🤍💙,username@eetnGys aP,24:03:00,,,,,,
3276,CHINA FOR TRUMP 🚨,username@gstoerelto,24:03:00,,,,,,
3277,Be ready for CNN to say Biden is leading in a lot of states at the start of this election. Then wait for everyone to get off work and see what happens. Trump 2020,username@6B99e919B4,24:04:00,,,,,,
3278,Trump Trump Trump,username@knin k iDi,24:04:00,,,,,,
3279,😀😀😀😀 Trump keeping it strong! Closing as a winner.,username@rucMSeMcMc,24:04:00,,,,,,
3280,TRUMP DONT NEED GLASSES HE ALREADY HAS 2020,username@UmmZJSZ SJ,24:05:00,,,,,,
3281,PRAY FOR A RED TSUNAMI!!!,username@smmmstitms,24:05:00,,,,,,
3282,LOOK AT ALL THAT CORONA,username@cizhzzzocz,24:05:00,1,1,,,,
3283,🔴⚪🔵 Best song 😊,username@eCsrosnrrM,24:05:00,,,,,,
3284,Colorado for Trump,username@dorddddorw,24:05:00,,,,,,
3285,"BIDEN IS A CROOK....!!!! CHINA $$$....HIS SON, HUNTER...CROOKED FAMILY!!! LIBERAL NEWS NETWORKS AREN'T TELLING THE TRUTH!!!!",username@C Kn aK Ci,24:06:00,,,,,,
3286,CAP,username@xiH tai xH,24:06:00,,,,,,
3287,TEXANS FOR TRUMP !!!!!!!!!,username@aappo oics,24:10:00,,,,,,
3288,THIS IS THE LAST ELECTIONS 🔵🔵🔵🔵🔵🔵🔵🔵🔵🔵🔵🔵🔵🔵🔵🔵 THIS IS THE LAST ELECTIONS 🔵🔵🔵🔵🔵🔵🔵🔵🔵🔵🔵🔵🔵🔵🔵🔵,username@ronurnooro,24:10:00,,,,,,
3289,BIDEN HAS A LOT OF SUPPORT HE IS THE RIGHT ANSWER THE RIGHT CHOICE,username@mm SllESEE,24:10:00,,,,,,
