Unnamed: 0,message,author,time_text,Direct Harassment,Hate Speech,Sexual Harassment,Trolling,Others,Toxic
148,memeber,username@onhohnnnnt,01:24:00,,,,,,
149,Hi,username@aLLdaLdhsy,01:25:00,,,,,,
150,:_pewdieReee::_pewdieReee::_pewdieReee:,username@ernenyNHee,01:25:00,,,,,,
151,ayyyyyyy,username@ bbhre vvu,01:25:00,,,,,,
152,Is this a continuation from the last? I havent watched it yet and I dont want spoilers,username@ lmTeh  ic,01:25:00,,,,,,
153,hey everyone,username@l00000ll0l,01:25:00,,,,,,
154,Hi Ken-kun,username@mApla aA A,01:26:00,,,,,,
155,Yosh i wait for this,username@SwSnKwawnw,01:26:00,,,,,,
156,yoo,username@n   ao nnt,01:26:00,,,,,,
157,what up ken?,username@e lirEihlr,01:27:00,,,,,,
158,yo what's up floor gang,username@çnçoiAoCcã,01:27:00,,,,,,
159,:_pewdieFace:,username@nrBBrnynaa,01:27:00,,,,,,
160,FloorgangAOH,username@o1tn7onI7u,01:28:00,,,,,,
161,hellooo,username@vrivtvihei,01:28:00,,,,,,
162,Hey there floor gang!,username@cnMlëm ili,01:28:00,,,,,,
163,felix ❤,username@ByyyeyoBoe,01:29:00,,,,,,
164,"wow, i can't remember the last time i made it here live 🙂",username@aea'aOa en,01:29:00,,,,,,
165,description says among us lol,username@ry eedEpre,01:30:00,,,,,,
166,hi,username@Ne rver ll,01:30:00,,,,,,
167,I am member,username@essoeoesoo,01:30:00,,,,,,
168,floor gang,username@bwe ebeefs,01:31:00,,,,,,
169,❤,username@ByyyeyoBoe,01:31:00,,,,,,
170,Helllo,username@biilnmnanh,01:31:00,,,,,,
171,Hello @wileythepyro :>,username@bmFn-mlnoo,01:32:00,,,,,,
172,yeeeeeeaaaboiii,username@S   ISm m,01:33:00,,,,,,
173,ayeeeee it’s ken!,username@jhihheiije,01:33:00,,,,,,
174,ayyyooo,username@eleBaBlBae,01:33:00,,,,,,
175,:_pewdieTambo::_pewdieTambo:,username@oMagManana,01:33:00,,,,,,
176,Ey wassup gang! 😀,username@Loovooovov,01:33:00,,,,,,
177,yeye,username@EimlySSm l,01:34:00,,,,,,
178,HAPPY BIRTHDAY KEN!! 🎂,username@SJS SS aDJ,01:34:00,,,,,,
179,floor gang,username@n   ao nnt,01:34:00,,,,,,
180,yayyy gonna watch this while i study,username@mittamhsit,01:34:00,,,,,,
181,:_pewdieOUH::_pewdieOUH::_pewdieOUH:,username@laoksgnngt,01:36:00,,,,,,
182,hey hey!,username@sasiCtaais,01:36:00,,,,,,
183,hi,username@shayhhaFh,01:36:00,,,,,,
184,green gang AKA 2 month gang,username@uGdudGAuyy,01:36:00,,,,,,
185,gay lol,username@essoeoesoo,01:36:00,,,1.0,,,
186,:_pewdieOUH::_pewdieOUH:,username@duBllrulBi,01:37:00,,,,,,
187,sup 9 year olds,username@aiaaaRiRiR,01:37:00,1.0,,,,,
188,Aweosme,username@kiretaieeM,01:37:00,,,,,,
189,:_pewdieSIMP:,username@ nilPhloi,01:38:00,1.0,,,,,
190,where is he?,username@ubkb u aok,01:38:00,,,,,,
191,:_pewdieFloorGang2:,username@sa alhtlry,01:39:00,,,,,,
192,Yo,username@ Otkraf ka,01:40:00,,,,,,
193,I have to work but have a good stream everyone!,username@ag1m1nDgD1,01:40:00,,,,,,
194,hey hey!,username@anWsstabay,01:40:00,,,,,,
195,whats up floor gang,username@pehppiphhh,01:41:00,,,,,,
196,Hello broes,username@いkkT暗暗rTいD,01:41:00,,,,,,
197,Baba booey,username@vgvyiiysgi,01:43:00,,,,,,
198,:_pewdieTambo:,username@amaoyoryee,01:43:00,,,,,,
199,UHHHHH,username@iiiaiiiuiu,01:43:00,,,,,,
200,Jacks already on camera lol ive got both of the lives playing,username@knooin gnk,01:43:00,,,,,,
201,sleepy sleepy,username@BnnEEanaEa,01:43:00,,,,,,
202,:_pewdieJörgen:,username@ZhoA ZooZh,01:44:00,,,,,,
203,floor gang,username@bwe ebeefs,01:44:00,,,,,,
204,Yooo,username@iuur4reuu4,01:44:00,,,,,,
205,"I love this game man, me and my friend play all the time",username@RReOOaaRas,01:44:00,,,,,,
206,Is my username catchy because if so then let me know,username@qqyccuipip,01:45:00,,,,,,
207,:_pewdieSlippy:,username@eeenDeeiDe,01:45:00,,,,,,
208,:_pewdieTambo:,username@乇乇尺Ꮆ尺尺卂尺尺乇,01:46:00,,,,,,
209,love this into,username@aMtindnrtM,01:46:00,,,,,,
210,I keep sneezing,username@kiretaieeM,01:46:00,,,,,,
211,:_pewdieTambo:,username@tltaVittae,01:47:00,,,,,,
212,Ahoj,username@O  evhme v,01:47:00,,,,,,
213,:_pewdieHead2::_pewdieTorso2::_pewdieLeg2:,username@ZhoA ZooZh,01:47:00,,,,,,
214,yooo,username@oRkeknoooe,01:48:00,,,,,,
215,yooooo sup,username@Bo  BrUost,01:48:00,,,,,,
216,OUHOUH,username@ lIevb tID,01:48:00,,,,,,
217,yeeteth,username@reFeo  sFt,01:48:00,,,,,,
218,FLOOR GANG,username@onyg tnnnt,01:49:00,,,,,,
219,IM EARLY,username@1m66rm616m,01:50:00,,,,,,
220,:_pewdieBrofist::_pewdieWave:,username@dsLA-qlWns,01:50:00,,,,,,
221,love the new stream intro,username@av;  ;;a;;,01:51:00,,,,,,
222,*everyone leaving bluwolfie to come on here*,username@EimlySSm l,01:52:00,1.0,,,,,
223,Floor gang,username@tth40atw02,01:52:00,,,,,,
224,Heyyyy,username@iuur4reuu4,01:53:00,,,,,,
225,YAS,username@injjoeee,01:53:00,,,,,,
226,yass im finaly a member!,username@IazaIaIWIa,01:53:00,,,,,,
227,Hii,username@ia inuiiGn,01:53:00,,,,,,
228,YOU LIKE WENDYS?1,username@kStt3kutsn,01:54:00,,,,,,
229,:_pewdieWat:,username@biilnmnanh,01:54:00,,,,,,
230,damn right after I finished watching his new video,username@atkska akr,01:54:00,,,,,,1.0
231,"um, hi? lol",username@iyiiwyteor,01:54:00,,,,,,
232,:_pewdieWat:,username@AniiAn cng,01:55:00,,,,,,
233,Hello,username@ kDnDnDkau,01:55:00,,,,,,
234,"Just 25,000 people, and we're early",username@BeerBBrrrB,01:55:00,,,,,,
235,Aye,username@tnmmaTansa,01:55:00,,,,,,
236,:_pewdieWat::_pewdieWat:,username@rraavahrvV,01:55:00,,,,,,
237,:_pewdieTambo:,username@evsexadadl,01:55:00,,,,,,
238,wazzz uppppp,username@klllWekCee,01:56:00,,,,,,
239,why this keep freezing on me??,username@nala yyeyn,01:56:00,,,,,,
240,Fun times,username@TmNFs arNt,01:56:00,,,,,,
241,Big mom win the war,username@ccataRaRP,01:57:00,1.0,,,,,
242,:_pewdieTambo::_pewdieJojo::_pewdieJojo:,username@eeenDeeiDe,01:58:00,,,,,,
243,I am finally a Bro,username@oRkeknoooe,01:58:00,,,,,,
244,"ayy, have fun at work dude @Dingoman1",username@Loovooovov,01:59:00,,,,,,
245,ria i am 14 :/,username@D DMHN A N,02:00:00,1.0,,,,,
246,Jiggy jiggy,username@NNbuccbNbb,02:00:00,,,1.0,,,
247,starting to think it's everyone's bday today lol,username@biDDAebb,02:00:00,,,,,,
248,My first time watching a live stream,username@iicciiuiuu,02:01:00,,,,,,
249,hellooo,username@ee i Lieie,02:01:00,,,,,,
250,Hello broes,username@いkkT暗暗rTいD,02:01:00,,,,,,
251,heyyy,username@oimmilWyEs,02:01:00,,,,,,
252,:_pewdieElon:,username@iuur4reuu4,02:01:00,,,,,,
253,Hey chaaaat,username@heFideeGer,02:02:00,,,,,,
254,Spup,username@seCehsehen,02:02:00,,,,,,
255,FLOOR GANG,username@Id'eDDsadu,02:02:00,,,,,,
256,:_pewdieFloorGang2:,username@amaoyoryee,02:02:00,,,,,,
257,:_pewdieReee::_pewdieReee::_pewdieReee:,username@1m66rm616m,02:03:00,,,,,,
258,:_pewdieFloorGang::_pewdieSIMP:,username@isiasgminy,02:03:00,,,1.0,,,
259,Let’s goooo boyssss,username@ritogroftf,02:03:00,,,,,,
260,Did he just start his streak?,username@laairBllac,02:03:00,,,,,,
261,heyj heyj gamers,username@nninnnanei,02:04:00,,,,,,
262,Hey hey :_pewdieTambo:,username@tItgAsIDID,02:04:00,,,,,,
263,When press comes in we should spam him with compliments & tell him how much we appreciate him,username@aeoarPebee,02:04:00,,,,,,
264,hmmmmmm,username@ CINIS EUT,02:05:00,,,,,,
265,floor gang aaoohh,username@fmrxgfmuiu,02:06:00,,,,,,
266,I’m,username@nrEEtErnte,02:06:00,,,,,,
267,Gogogogo,username@rraavahrvV,02:08:00,,,,,,
268,already some dislikes we got some true haters,username@titMsMMits,02:09:00,,,,1.0,,
269,Hii,username@l28nl22l2r,02:09:00,,,,,,
270,yaaas,username@aSlnan clS,02:09:00,,,,,,
271,hello all. hope yall are being treated well,username@iiDDnsDaDn,02:09:00,,,,,,
272,jigy Jigy everyone!:_pewdieDuck::_pewdieDuck::_pewdieDuck::_pewdieDuck::_pewdieDuck::_pewdieDuck::_pewdieDuck:,username@ moHAoArHA,02:09:00,,,1.0,,,
273,ayy,username@gbi dttidd,02:09:00,,,,,,
274,Big pps on the chat,username@BehhrnBina,02:10:00,,,1.0,,,
275,Woooo! Love the waiting intro 🥺 so Aesthetic,username@n ttoeoonv,02:10:00,,,,,,
276,👁👄👁,username@l laW Slld,02:11:00,,,,,,
277,yes yes,username@HietledsRH,02:11:00,,,,,,
278,hello,username@eeae enSSa,02:11:00,,,,,,
279,Walking,username@nrEEtErnte,02:11:00,,,,,,
280,!discord,username@Loovooovov,02:11:00,,,,,,
281,:_pewdieFloorGang2:,username@aaaensxrae,02:12:00,,,,,,
282,:_pewdieOUH::_pewdieTambo:,username@rHHyeHrHrr,02:12:00,,,,,,
283,phasmophobia is actually fun horror game,username@乇乇尺Ꮆ尺尺卂尺尺乇,02:12:00,,,,,,
284,jiggy jiggy,username@atsaurnuts,02:12:00,,,,1.0,,
285,twitch/cinnamontoastken,username@l ilRR lml,02:12:00,,,,,,
286,yo!,username@oriRkrERri,02:12:00,,,,,,
287,"Want to join the PewDiePie Discord server? Make sure to connect your YouTube account to your Discord, by following these steps: Go to Discord on desktop --> User Settings --> Connections --> YouTube.",username@htithhttbo,02:13:00,,,,,,
288,ay your art sick kingkong,username@J Anamu ez,02:13:00,,,,,,
289,LET ME FINISH VID FIRT senpai pls,username@reAAererrk,02:13:00,,,,,,
290,Helloooo,username@oJ aC  oaa,02:14:00,,,,,,
291,heyo,username@edHHHnHlHo,02:14:00,,,,,,
292,jiggy jiggy,username@eeeOYabela,02:14:00,,,,1.0,,
293,Ere,username@nrEEtErnte,02:15:00,,,,,,
294,:_pewdieMelon::_pewdiePerry::_pewdieCocopewds::_pewdieWave::_pewdieBrofist:,username@ nilPhloi,02:15:00,,,,,,
295,hello,username@aa bbr RZb,02:15:00,,,,,,
296,This animation is so satisfying to watch,username@rtuksutbba,02:15:00,,,,,,
297,:_pewdieYes:,username@gghyJ_oyJ_,02:16:00,,,,,,
298,Yes finally:_pewdieTambo:,username@  ErBe gEg,02:17:00,,,,,,
299,FLOOR GANG ASSEMBLE :_pewdieFloorGang::_pewdieFloorGang::_pewdieFloorGang:,username@mnmSSBteS,02:17:00,,,,,,
300,almost time to come on :_pewdieReee:,username@tisoonnnns,02:18:00,,,,,,
301,:_pewdieTambo::_pewdieTambo:,username@AAuluaAuuu,02:18:00,,,,,,
302,floor gang AOUH,username@heFideeGer,02:18:00,,,,,,
303,:_pewdieEdgar2:,username@nsBthBBina,02:18:00,,,,,,
304,what time he starting?,username@SCCSEESCSC,02:19:00,,,,,,
305,This is gonna be so funny :_pewdieTambo::_pewdieTambo::_pewdieTambo:,username@laoksgnngt,02:19:00,,,,,,
306,Im glad youre streaming before i work,username@kiretaieeM,02:19:00,,,,,,
307,:_pewdieFace::_pewdieFace::_pewdieFace:,username@ForgegFarM,02:19:00,,,,,,
308,:_pewdieWat::_pewdieWat::_pewdieWat::_pewdieWat::_pewdieWat::_pewdieWat::_pewdieWat:,username@D DMHN A N,02:19:00,,,,,,
309,HEYJ HEYJ,username@1m66rm616m,02:19:00,,,,,,
310,PEWDURPOY,username@yhSahSSsae,02:19:00,,,,,,
311,HI PEWDS!,username@aujvi_avjj,02:20:00,,,,,,
312,hhooooo,username@DDomiqmnDo,02:20:00,,,,,,
313,jiggy JIGGY,username@lahsiaaaah,02:20:00,,,,1.0,,
314,Hello,username@Aidaaradid,02:20:00,,,,,,
315,Early gamers,username@oa m aA iA,02:20:00,,,,,,
316,why tf did i not get a notification?,username@leehoooToC,02:21:00,,,,,,1.0
317,Y’all having a good time?,username@tnmmaTansa,02:22:00,,,,,,
318,member gang,username@kkkykklklk,02:22:00,,,,,,
319,:_pewdieWat::_pewdieWat::_pewdieWat::_pewdieWat::_pewdieWat::_pewdieWat::_pewdieWat:,username@D DMHN A N,02:23:00,,,,,,
320,Heyhey,username@aarrnHuara,02:23:00,,,,,,
321,What's up 2AM gang,username@aarMZuxrb,02:23:00,,,,,,
322,:_pewdieRip::_pewdieRip::_pewdieRip:,username@ForgegFarM,02:23:00,1.0,,,,,
323,:_pewdieSmolpp::_pewdieSmolpp:,username@ㅤㅤㅤㅤㅤㅤㅤㅤㅤㅤ,02:23:00,,,1.0,,,
324,Early gang,username@iReCnyndyn,02:25:00,,,,,,
325,I clicked on this notification faster than Chris Brown died in Stomp the Yard 🤣🤣🤣,username@yeuayoenry,02:25:00,,1.0,,,,
326,:_pewdieSmolpp::_pewdieJojo:,username@nrEEtErnte,02:25:00,,,1.0,,,
327,Heyoooo,username@neniAneGai,02:25:00,,,,,,
328,party animals would be great!,username@ZeZuoZFrZo,02:26:00,,,,,,
329,Brush,username@iniClillg,02:26:00,,,,,,
330,it's Ken's birthday tho. always has been,username@atkska akr,02:27:00,,,,,,
331,YAS QUEEEEEEEEN,username@yhSahSSsae,02:27:00,,,,,,
332,hi guuuuys :_pewdieTambo:,username@zziPzizPPz,02:29:00,,,,,,
333,thank u beefbaby🥺🥺 !!,username@nallallnnl,02:29:00,,,,,,
334,hey,username@al lias. a,02:29:00,,,,,,
335,:_pewdieFloorGang2:,username@tisoonnnns,02:29:00,,,,,,
336,Late gang?,username@MyuyusMiyi,02:29:00,,,,,,
337,a,username@bwe ebeefs,02:30:00,,,,,,
338,Hey hey ho ho,username@oJ aC  oaa,02:30:00,,,,,,
339,I have class soon :_pewdieDuck:,username@zpuzzrpzLz,02:30:00,,,,,,
340,why are there already dislikes,username@aAdninldCA,02:31:00,,,,,,
341,aesticccccccccc,username@DDomiqmnDo,02:32:00,,,,,,
342,Hello everyone!!!,username@ytwwwwrtye,02:32:00,,,,,,
343,:_pewdieFloorGang2::_pewdieOUH:,username@ZhoA ZooZh,02:32:00,,,,,,
344,Jiggy jiggy,username@ nilPhloi,02:32:00,,,1.0,,,
345,bruh where is felix at,username@heFideeGer,02:32:00,,,,,,
346,Stop saying jiggly jiggly,username@l28nl22l2r,02:33:00,,,1.0,,,
347,jiggy jiggy,username@AAhrtmThan,02:33:00,,,1.0,,,
348,:_pewdieFloorGang:,username@Bo  BrUost,02:34:00,,,,,,
349,Ayo,username@rPkrrPPnPc,02:34:00,,,,,,
350,:_pewdieEdgar2::_pewdieEdgar2::_pewdieEdgar2:,username@aarrnHuara,02:34:00,,,,,,
351,:virtualhug::virtualhug::chillwdog:,username@aaaensxrae,02:35:00,,,,,,
352,Hej hej 👋,username@AiiinAAAnn,02:35:00,,,,,,
353,Hey,username@nenorkerro,02:36:00,,,,,,
354,I love phasmophobia,username@iSllAShuff,02:36:00,,,,,,
355,hey everyone,username@ eptcuC te,02:36:00,,,,,,
356,Hej Hej,username@mnmSSBteS,02:36:00,,,,,,
357,:_pewdieFloorGang:,username@TTTrrircia,02:37:00,,,,,,
358,:_pewdieFloorGang::_pewdieFloorGang2::_pewdieOUH::_pewdieOUH:,username@ZhoA ZooZh,02:38:00,,,,,,
359,2 am gang,username@xuelePlues,02:38:00,,,,,,
360,:_pewdieFloorGang2:,username@rrCHooerre,02:39:00,,,,,,
361,bruh,username@tkkeetaFaN,02:39:00,,,,,,
362,:_pewdieHand1:,username@oDJassDnoo,02:39:00,,,,,,
363,Late gang,username@eeBBBBedde,02:39:00,,,,,,
364,:_pewdieString1:,username@oDJassDnoo,02:40:00,,,,,,
365,WASSUP GUYS!!!,username@llWekleW r,02:40:00,,,,,,
366,:_pewdieFloorGang:,username@TaiTiiiqiq,02:40:00,,,,,,
367,Phone notification gang,username@yhSahSSsae,02:41:00,,,,,,
368,its 11:18 AM here,username@1m66rm616m,02:41:00,,,,,,
