Unnamed: 0,message,author,time_text,Direct Harassment,Hate Speech,Sexual Harassment,Trolling,Others,Toxic
6085,"If you have a delay then just deal with it, they already spent an excessive amount of time trying to fix everything before they started so you’ll be fine",username@ddEcCC  ad,1900-01-02 08:08:00,,,,,,
6086,:_pewdieFloorGang:,username@nupPrriS i,1900-01-02 08:08:00,,,,,,
6087,Hey floor gang,username@M M   II,1900-01-02 08:09:00,,,,,,
6088,floor,username@cea seerii,1900-01-02 08:09:00,,,,,,
6089,floor,username@nalCnanlas,1900-01-02 08:10:00,,,,,,
6090,Floor,username@ygHhyLH Hi,1900-01-02 08:10:00,,,,,,
6091,:_pewdieFloorGang:,username@aÁiiaali,1900-01-02 08:10:00,,,,,,
6092,Floor,username@et thShyeS,1900-01-02 08:10:00,,,,,,
6093,floor,username@J aeeeime,1900-01-02 08:12:00,,,,,,
6094,Pewds has 4 eyes confirmed - he can read chat and view his game,username@gsgGoin ae,1900-01-02 08:12:00,,,,1.0,,
6095,AHA teir 3 ready to rumble,username@Gem Gn GfG,1900-01-02 08:13:00,,,,,,
6096,WATASHI SCAAAAARRREEDDD,username@ jL1 1iL7j,1900-01-02 08:14:00,,,,,,
6097,bruh FLOOR,username@iyiiwyteor,1900-01-02 08:14:00,,,,,,
6098,هههه,username@cwcaeenadd,1900-01-02 08:14:00,,,,,,
6099,:_pewdieFloorGang::_pewdieFloorGang::_pewdieFloorGang::_pewdieFloorGang::_pewdieOUH::_pewdieOUH::_pewdieOUH::_pewdieOUH::_pewdieZerodeaths::_pewdieZerodeaths::_pewdieZerodeaths:,username@eesrmNm ee,1900-01-02 08:15:00,,,,,,
6100,HAhah 3 shots left,username@cCherokroe,1900-01-02 08:16:00,,,,,,
6101,So hard to see anything lol,username@ Rroraooro,1900-01-02 08:18:00,,,,,,
6102,F L O O R,username@torootooHo,1900-01-02 08:18:00,,,,,,
6103,use the EMF reader,username@felllllefl,1900-01-02 08:18:00,,,,,,
6104,floor,username@VGB BGGIV,1900-01-02 08:19:00,,,,,,
6105,DONT SAY HEF NAME,username@cwcaeenadd,1900-01-02 08:20:00,,,,,,
6106,Hey chat am I late?,username@M M   II,1900-01-02 08:20:00,,,,,,
6107,podea,username@Neelg rer,1900-01-02 08:22:00,,,,,,
6108,thermometer,username@ 0aI007va,1900-01-02 08:22:00,,,,,,
6109,:_pewdieFloorGang2:,username@nupPrriS i,1900-01-02 08:22:00,,,,,,
6110,floor,username@nieTagc pc,1900-01-02 08:23:00,,,,,,
6111,roof,username@dzaFhazdma,1900-01-02 08:24:00,,,,,,
6112,gulv,username@cea seerii,1900-01-02 08:26:00,,,,,,
6113,please fix delay,username@_x_nxxo_iX,1900-01-02 08:27:00,,,,,,
6114,im so scared,username@cwcaeenadd,1900-01-02 08:28:00,,,,,,
6115,:_pewdieRip:,username@fmrxgfmuiu,1900-01-02 08:28:00,,,,,,
6116,:_pewdieFloorGang:,username@dxroPlirxo,1900-01-02 08:28:00,,,,,,
6117,:_pewdieTambo::_pewdieTambo:,username@hLtyet L y,1900-01-02 08:29:00,,,,,,
6118,GROUND,username@iyiiwyteor,1900-01-02 08:30:00,,,,,,
6119,wall,username@lKnnkoKkkK,1900-01-02 08:30:00,,,,,,
6120,good bye pewds lol,username@rrulurrrpl,1900-01-02 08:32:00,,,,,,
6121,flooooooor gang,username@ccEenppEie,1900-01-02 08:32:00,,,,,,
6122,floor gang tier 2 aoougghhhh,username@KnhsPa Pa,1900-01-02 08:33:00,,,,,,
6123,:_pewdieFloorGang2:,username@asmmaeneme,1900-01-02 08:33:00,,,,,,
6124,"i like how pewds is all quiet and normal, and then jack is like AAAAAAAAAAHHHHHHH",username@5wHw5akHH0,1900-01-02 08:34:00,,,,,,
6125,floor,username@aMM eifSao,1900-01-02 08:35:00,,,,,,
6126,jiggy jiggy with nancy thompson,username@VGB BGGIV,1900-01-02 08:35:00,,,,,,
6127,did Jack said he was dead,username@ jL1 1iL7j,1900-01-02 08:36:00,,,,,,
6128,floor gang tier 2 aoougghhhh,username@KnhsPa Pa,1900-01-02 08:37:00,,,,,,
6129,is Jack possessed?,username@felllllefl,1900-01-02 08:39:00,,,,,,
6130,:_pewdieReee::_pewdieReee::_pewdieReee:,username@ ivl ARaie,1900-01-02 08:39:00,,,,,,
6131,:_pewdieFloorGang:,username@ddEcCC  ad,1900-01-02 08:39:00,,,,,,
6132,"If you guys are having issues joining the discord, please try on PC. if that doesnt work, send an email to pewdiepiediscordserver@gmail.com",username@htithhttbo,1900-01-02 08:40:00,,,,,,
6133,Don't say the name you gotta find the haunted room first,username@cCherokroe,1900-01-02 08:43:00,,,,,,
6134,"@a n i m a little, i was too though!",username@B BssBRsso,1900-01-02 08:43:00,,,,,,
6135,floor gang tier 2 aoougghhhh,username@KnhsPa Pa,1900-01-02 08:43:00,,,,,,
6136,Tak og vegg,username@ygHhyLH Hi,1900-01-02 08:44:00,,,,,,
6137,golv,username@cea seerii,1900-01-02 08:45:00,,,,,,
6138,we need more people in stream,username@aHaHHHaaHH,1900-01-02 08:46:00,,,,,,
6139,:_pewdieSven::_pewdieTambo: Is Nancy Floor gang or ceiling gang?,username@on Csn vvv,1900-01-02 08:46:00,,,,,,
6140,are they playing with more ppl ?,username@tzitizkzti,1900-01-02 08:47:00,,,,,,
6141,please fix yourself if the delay bothers you,username@rSlraSSeae,1900-01-02 08:47:00,,,,,,
6142,hehey,username@a a atuAAy,1900-01-02 08:47:00,,,,,,
6143,:_pewdiePewd::_pewdiePewd:,username@w l e lwm,1900-01-02 08:48:00,,,,,,
6144,:_pewdieLeg::_pewdieTorso::_pewdieFace::_pewdieReee:,username@torootooHo,1900-01-02 08:50:00,,,,,,
6145,ah okay its just im watching both streams at the same time so the delay is kinda obvious jsksjsk,username@GlxlaGyaay,1900-01-02 08:52:00,,,,,,
6146,:_pewdieFloorGang::_pewdieFloorGang::_pewdieFloorGang:,username@  naurNuaa,1900-01-02 08:52:00,,,,,,
6147,:_pewdieFloorGang:,username@jje-erse-r,1900-01-02 08:55:00,,,,,,
6148,GROUND GANG OUHH,username@iyiiwyteor,1900-01-02 08:55:00,,,,,,
6149,:_pewdieWat:,username@Ano S9AoSA,1900-01-02 08:57:00,,,,,,
6150,They've been playing for an hour and I get the notification now?!,username@lWalilWali,1900-01-02 08:57:00,,,,,,
6151,:_pewdieBrofist2::_pewdieTambo:,username@eJaatnnlnJ,1900-01-02 08:59:00,,,,,,
6152,"the delay doesnt even matter, yall, like his videos and they arent in real time so just remember that",username@ByyyeyoBoe,1900-01-02 09:00:00,,,,,,
6153,Among us VR stream when?,username@h  ToCskoo,1900-01-02 09:03:00,,,,,,
6154,bruh,username@a a atuAAy,1900-01-02 09:04:00,,,,,,
6155,:_pewdieLeg2:,username@w l e lwm,1900-01-02 09:11:00,,,,,,
6156,please fix the delay,username@_x_nxxo_iX,1900-01-02 09:12:00,,,,,,
6157,check your ping to figure out of its your connection,username@ByyyeyoBoe,1900-01-02 09:18:00,,,,,,
6158,it's ok William they took a while to start up a game,username@h  ToCskoo,1900-01-02 09:19:00,,,,,,
6159,im gonna head over to Jack's stream sound is hopefully better there,username@eeeeeeeett,1900-01-02 09:20:00,,,,,,
6160,I hope you realize there are lights you can turn on,username@negan5 BBo,1900-01-02 09:22:00,,,,,,
6161,:_pewdieFloorGang2: where have I seen this design before?...hmm haha,username@yNlnnuelea,1900-01-02 09:22:00,,,,,,
6162,play with corpse pleaseee,username@gmAGe  ege,1900-01-02 09:26:00,,,,,,
6163,when you die and get sent to the gulag:_pewdieCocopewds::_pewdieBrofist2:,username@biDDAebb,1900-01-02 09:26:00,,,,,,
6164,JACK SUS,username@RReKaeyKRg,1900-01-02 09:28:00,,,,,,
6165,:_pewdieFloorGang2::_pewdieFloorGang2::_pewdieFloorGang2:,username@a a atuAAy,1900-01-02 09:31:00,,,,,,
6166,:_pewdieCocopewds::_pewdieCocopewds::_pewdieCocopewds:,username@EEOYCOYLCY,1900-01-02 09:32:00,,,,,,
6167,"If Jack's scared now, imagine if he really was in a haunted school at night",username@ LactSSayt,1900-01-02 09:35:00,,,,,,
6168,Cant believe i just paid for felix prem,username@ imD aeicr,1900-01-02 09:35:00,,,,,,
6169,"Want to join the PewDiePie Discord server? Make sure to connect your YouTube account to your Discord, by following these steps: Go to Discord on desktop --> User Settings --> Connections --> YouTube.",username@htithhttbo,1900-01-02 09:37:00,,,,,,
6170,@xXx_Tentacion_xXx do you even read bro,username@ByyyeyoBoe,1900-01-02 09:37:00,,,,,,
6171,JACK IS SUS,username@ia P PPebe,1900-01-02 09:39:00,,,,,,
6172,VOTE HIM OUT,username@ieiaxneiix,1900-01-02 09:40:00,,,,,,
6173,that was a corpse noise,username@aÁiiaali,1900-01-02 09:47:00,,,,,,
6174,That sounded just like Corpse wtf,username@aMM eifSao,1900-01-02 09:48:00,,,,,,
6175,Charles?,username@Neelg rer,1900-01-02 09:54:00,,,,,,
6176,James Charles lol,username@htaCPtt hi,1900-01-02 10:00:00,,,,,,
6177,Nancy = Corpse,username@h  ToCskoo,1900-01-02 10:04:00,,,,,,
6178,pewds when he dies ::_pewdieHead2::_pewdieTorso2::_pewdieLeg2: Jack when he sees something mildly unsettling::_pewdieReee::_pewdieReee::_pewdieReee:,username@soxoxuxNsu,1900-01-02 10:08:00,,,,,,
6179,James Charles?,username@nala yyeyn,1900-01-02 10:10:00,,,,,,
6180,sister are you here,username@htaCPtt hi,1900-01-02 10:11:00,,,,,,
6181,James Charles give us a SIGN,username@cCherokroe,1900-01-02 10:11:00,,,,,,
6182,👻👻👻👻,username@eeeeeeeett,1900-01-02 10:15:00,,,,,,
6183,"its good pewds, we hear u both",username@ Mimænar o,1900-01-02 10:15:00,,,,,,
6184,HI SISTERS!,username@yNlnnuelea,1900-01-02 10:20:00,,,,,,
6185,Nancy = The Gongoozler,username@Jazasmbmbz,1900-01-02 10:24:00,,,,,,
6186,James lol,username@iaeDperh n,1900-01-02 10:30:00,,,,,,
6187,just got here epic floor gang noises,username@aanRadaaRW,1900-01-02 10:30:00,,,,,,
6188,w,username@asmmaeneme,1900-01-02 10:34:00,,,,,,
6189,Sister Charles I summon theee,username@aHaHHHaaHH,1900-01-02 10:35:00,,,,,,
6190,"Want to join the PewDiePie 'Floor Gang' Discord server? Make sure to connect your YouTube account to your Discord, by following these steps: Go to Discord --> User Settings --> Connections --> YouTube",username@htithhttbo,1900-01-02 10:38:00,,,,,,
6191,w,username@cea seerii,1900-01-02 10:39:00,,,,,,
6192,I wish they'd stick to small maps,username@ontnttohao,1900-01-02 10:39:00,,,,,,
6193,:_pewdieFloorGang2:,username@ imD aeicr,1900-01-02 10:42:00,,,,,,
6194,nancy be popping up like HI SISTERS!,username@selssle lr,1900-01-02 10:42:00,,,,,,
6195,w,username@eeHeHRee.R,1900-01-02 10:43:00,,,,,,
6196,yooo so many girlies in the chat. waddup fellow females 💞,username@biDDAebb,1900-01-02 10:44:00,,,,,,
6197,Yo yo,username@anannanaaa,1900-01-02 10:45:00,,,,,,
6198,They need to be alone for this ghost,username@ontnttohao,1900-01-02 10:46:00,,,,,,
6199,:_pewdieOUH::_pewdieOUH::_pewdieOUH:,username@EEOYCOYLCY,1900-01-02 10:46:00,,,,,,
6200,:_pewdieWat::_pewdieWat::_pewdieWat:,username@vo ssnllon,1900-01-02 10:49:00,,,,,,
6201,Hello society,username@UUUoan MoM,1900-01-02 10:52:00,,,,,,
6202,Hi sisters,username@anannanaaa,1900-01-02 10:52:00,,,,,,
6203,finally cam hear Jack too,username@eeeeeeeett,1900-01-02 10:56:00,,,,,,
6204,LMAOOOOO,username@oJ aC  oaa,1900-01-02 10:57:00,,,,,,
6205,Cringe,username@oJ aC  oaa,1900-01-02 11:00:00,,,,,,
6206,James Charles give us a sign,username@dxroPlirxo,1900-01-02 11:00:00,,,,,,
6207,TWO SHOTS LEFT hahah,username@cCherokroe,1900-01-02 11:01:00,,,,,,
6208,females tamales,username@rSlraSSeae,1900-01-02 11:01:00,,,,,,
6209,:_pewdieBarrel:,username@eeHeHRee.R,1900-01-02 11:04:00,,,,,,
6210,yeeey females,username@sjissseiss,1900-01-02 11:08:00,,,,,,
6211,They need to have more people. The faster they can find ghost,username@aHaHHHaaHH,1900-01-02 11:11:00,,,,,,
6212,hey hey,username@irrielvsbb,1900-01-02 11:11:00,,,,,,
6213,hello sisters,username@BMOMMBEE A,1900-01-02 11:12:00,,,,,,
6214,👉🏻👈🏻,username@Neelg rer,1900-01-02 11:12:00,,,,,,
6215,whassup fellow girlies,username@selssle lr,1900-01-02 11:13:00,,,,,,
6216,james charles veeery small :_pewdieSmolpp:,username@soxoxuxNsu,1900-01-02 11:14:00,,,,,,
6217,:_pewdieTambo::_pewdieZerodeaths:,username@EEOYCOYLCY,1900-01-02 11:15:00,,,,,,
6218,hi!!,username@hLtyet L y,1900-01-02 11:16:00,,,,,,
6219,"Wait, James is also playing?",username@UUUoan MoM,1900-01-02 11:17:00,,,,,,
6220,heyyaa sister fisters,username@iaeDperh n,1900-01-02 11:18:00,,,,,,
6221,femoid gang represent ❤,username@h  ToCskoo,1900-01-02 11:23:00,,,,,,
6222,James Charles a bit shy,username@aHaHHHaaHH,1900-01-02 11:25:00,,,,,,
6223,hello i’m back,username@nallallnnl,1900-01-02 11:26:00,,,,,,
6224,Come out James Charles,username@anannanaaa,1900-01-02 11:28:00,,,,,,
6225,lol,username@iriraiDrri,1900-01-02 11:31:00,,,,,,
6226,Female floor gang:_pewdieSmolpp:,username@yNlnnuelea,1900-01-02 11:32:00,,,,,,
6227,James as the Ghost,username@aHaHHHaaHH,1900-01-02 11:33:00,,,,,,
6228,Ghost is waiting on Pewds to use up his photos haha,username@cCherokroe,1900-01-02 11:35:00,,,,,,
6229,:_pewdieEdgar2::_pewdieEdgar2::_pewdieEdgar2::_pewdieEdgar2::_pewdieEdgar2::_pewdieEdgar2::_pewdieEdgar2:,username@ nnarAnanH,1900-01-02 11:36:00,,,,,,
6230,Did he give up on God of war?,username@EeEslEHeas,1900-01-02 11:38:00,,,,,,
6231,mmm I want eggs,username@rSlraSSeae,1900-01-02 11:40:00,,,,,,
6232,:_pewdieEdgar2::_pewdieWat:,username@vo ssnllon,1900-01-02 11:40:00,,,,,,
6233,:_pewdieWat::_pewdieWat::_pewdieWat::_pewdieYes:,username@ianintsxri,1900-01-02 11:41:00,,,,,,
6234,Pewds is playing with: @Jacksepticeye,username@htithhttbo,1900-01-02 11:43:00,,,,,,
6235,i like that youve been backwards this entire time lol,username@rninnnS eS,1900-01-02 11:44:00,,,,,,
6236,i just have this on in the back round im working on an assignment,username@sjissseiss,1900-01-02 11:46:00,,,,,,
6237,:_pewdieWat::_pewdieWat::_pewdieWat:,username@scM ksMsMk,1900-01-02 11:48:00,,,,,,
6238,Pssh imagine believing Earth exists,username@ooensKKSKo,1900-01-02 11:48:00,,,,,,
6239,Cousins are okay,username@nala yyeyn,1900-01-02 11:48:00,,,,,,
6240,james charles is the ghost,username@_x_nxxo_iX,1900-01-02 11:49:00,,,,,,
6241,yo leena are u an arab?,username@ia P PPebe,1900-01-02 11:49:00,,,,,,
6242,We know you’re here James Charles,username@anannanaaa,1900-01-02 11:50:00,,,,,,
6243,👻 *HI SISTERS* 👻,username@cCherokroe,1900-01-02 11:53:00,,,,,,
6244,pewds always gets cocky right before hes jumpsacred. like literally EVERY time,username@ByyyeyoBoe,1900-01-02 11:54:00,,,,,,
6245,i hope its not the shy one otherwise it would take forever to find it,username@felllllefl,1900-01-02 11:54:00,,,,,,
6246,:_pewdieBrofist:,username@eeeeeeeett,1900-01-02 11:54:00,,,,,,
6247,wait the ghost’s name is james ? 😭😭😭,username@nallallnnl,1900-01-02 11:56:00,,,,,,
6248,why r u talking about james charles? what happened?,username@aÁiiaali,1900-01-02 11:56:00,,,,,,
6249,yaaassss females rise up:_pewdieBoosh:,username@biDDAebb,1900-01-02 11:58:00,,,,,,
6250,hes haunting the school,username@_x_nxxo_iX,01:00:01,,,,,,
6251,:_pewdieSIMP:,username@akakakeaJJ,01:00:02,,,,,,
6252,:_pewdieSIMP::_pewdieSIMP::_pewdieSIMP:,username@ddEcCC  ad,01:00:05,,,,,,
6253,i didnt know this game was vr,username@eiieki2iei,01:00:06,,,,,,
6254,...,username@UUUoan MoM,01:00:11,,,,,,
6255,Lol chat,username@edEred dEp,01:00:14,,,,,,
6256,"pewds: god of war, what's that about?",username@iaeDperh n,01:00:14,,,,,,
6257,:_pewdieOUH::_pewdieOUH:,username@aidazdzrzd,01:00:15,,,,,,
6258,it makes it funnier that hes so cocky and then BAM hes on the floor like a lil bitch lmao,username@ByyyeyoBoe,01:00:16,,,,,,
6259,James would want royalty if u take his photo,username@aHaHHHaaHH,01:00:17,,,,,,
6260,Pewds is chad he uses vr,username@anannanaaa,01:00:19,,,,,,
6261,lol do u have EMF/ thermometer,username@Ca CiQCCaQ,01:00:21,,,,,,
6262,The ghosts name is james charles @Natalia Ávila,username@cCherokroe,01:00:22,,,,,,
6263,We love ittt,username@oxddodiddP,01:00:26,,,,,,
6264,flashback mary ldkdlk,username@GlxlaGyaay,01:00:27,,,,,,
6265,"no, the ghost's name is nancy",username@ia P PPebe,01:00:29,,,,,,
6266,hi James Charles,username@torootooHo,01:00:33,,,,,,
6267,james charles wants to: know your location. :_pewdieJojoYES::_pewdieJojoNO:,username@soxoxuxNsu,01:00:35,,,,,,
6268,floor gang awuu,username@nM MM llig,01:00:36,,,,,,
6269,*Hiiiiii Sisters*,username@edEred dEp,01:00:38,,,,,,
6270,"HEY GAMERS, trying to join the discord? It can take up to an hour after joining before it works!",username@htithhttbo,01:00:41,,,,,,
6271,"plot twist, jack & pewds are the ghosts haunting the school",username@a anss nu,01:00:41,,,,,,
6272,:_pewdieRip:,username@ imD aeicr,01:00:42,,,,,,
6273,They're not going to get any activity while together,username@ontnttohao,01:00:42,,,,,,
6274,This is epic,username@yiiiillyll,01:00:45,,,,,,
6275,chadiest chad of chas,username@eiieki2iei,01:00:45,,,,,,
6276,Nancy Thompson!,username@ LactSSayt,01:00:48,,,,,,
6277,"if you listen very closely, you can actually hear james charles whispering the whole time",username@_x_nxxo_iX,01:00:50,,,,,,
6278,Roger roger,username@ddEcCC  ad,01:00:51,,,,,,
6279,James stop playing hide and seek bruh,username@aHaHHHaaHH,01:00:52,,,,,,
6280,It the ghost of James Charles,username@edEred dEp,01:00:52,,,,,,
6281,James Charles requires facetune if u take pictures of him guys,username@anannanaaa,01:00:54,,,,,,
6282,Nancy!,username@ LactSSayt,01:00:56,,,,,,
6283,I know I just wanted it to be James Charles haha,username@cCherokroe,01:00:56,,,,,,
6284,:_pewdieFace::_pewdieFace:,username@nM MM llig,01:00:58,,,,,,
6285,separate,username@Neelg rer,01:00:59,,,,,,
6286,"How much in bits did Pewds donate to that last guy on that video, has anyone crunched the numbers?",username@S AGLXGSSA,01:01:02,,,,,,
6287,JAMES CHARLES BABY!!!!,username@siahshnhhT,01:01:02,,,,,,
6288,they dead,username@onKmleKmKn,01:01:03,,,,,,
6289,hI sisTerS,username@GlxlaGyaay,01:01:04,,,,,,
6290,:_pewdieWat:,username@nM MM llig,01:01:04,,,,,,
6291,f poods,username@наКадаКааК,01:01:04,,,,,,
6292,SOMEONE DYING,username@cCherokroe,01:01:05,,,,,,
6293,RIP,username@rrulurrrpl,01:01:05,,,,,,
6294,:_pewdieSmolpp:,username@yiiiillyll,01:01:05,,,,,,
6295,:_pewdieRip:,username@ imD aeicr,01:01:08,,,,,,
6296,Nancy Thompson!,username@ LactSSayt,01:01:10,,,,,,
6297,What difficulty are they playing on?,username@raraAaVeVA,01:01:10,,,,,,
6298,😆,username@mamimuilli,01:01:11,,,,,,
6299,It's gonna be JAck,username@cCherokroe,01:01:12,,,,,,
6300,NANCY WHERE THE FRICK ARE U??,username@ia P PPebe,01:01:12,,,,,,
6301,they might have 0% sanity,username@onKmleKmKn,01:01:13,,,,,,
6302,here it comes,username@ByyyeyoBoe,01:01:14,,,,,,
6303,Hi,username@oIoodIoIvo,01:01:18,,,,,,
