Unnamed: 0,time_text,author,message,Direct Harassment,Hate Speech,Sexual Harassment,Trolling,Others,Toxic
130,1:05,username@amvnaBarhg,YAYAYAYAYAYAYAYAYAYAYAYAYAY,,,,,,
131,1:05,username@lSeleySeee,YO BLACK OPS 2,,,,,,
132,1:05,username@keteasKits,2? TWO!!,,,,,,
133,1:06,username@mFTT  TFTo,Baby baby baby....how's the CC today!?!?,,,,,,
134,1:06,username@kidi ealil,nice 😎,,,,,,
135,1:06,username@nraEnmarEr,pogchamp,,,,,,
136,1:07,username@nZieenieen,How bo2!?!?!,,,,,,
137,1:07,username@ DkaDkamaa,CLICK IT!!,,,,,,
138,1:07,username@ommiomoioo,BO2????,,,,,,
139,1:07,username@rBrBeeRbBt,hurry up and start,,,,,,
140,1:08,username@vqohv vo o,trickle in,,,,,,
141,1:08,username@elhp hhlyr,Yayayaya,,,,,,
142,1:08,username@ añsñPaPñh,finally going back to the roots,,,,,,
143,1:08,username@GaGtyGalhx,black ops 2 yaya,,,,,,
144,1:08,username@rMBMnB B n,COMMON BABY LET'S WAKE UP THIS MORNING!!!! RAAAAUUULLL,,,,,,
145,1:08,username@8WaWaa 8az,STARTTTT,,,,,,
146,1:08,username@lniiMihtve,The DOCTOR,,,,,,
147,1:08,username@ozzrzrzzo1,NEW AMD GPU,,,,,,
148,1:10,username@ozzrzrzzo1,NEW AMD GPU,,,,,,
149,1:10,username@ hoF il Fn,:_Comb::_Comb::_Comb::_Comb::_Comb::_Comb: Doc is going off today CC I can feel it !!,,,,,,
150,1:11,username@Noeyoeeoio,"BO2 tournament, we've got a job to do DoC, let's get it done",,,,,,
151,1:11,username@eeridklCda,:_Bless::_Bless:,,,,,,
152,1:12,username@a ggotgDDa,Pumped for this :_Buffer1::_Buffer1:,,,,,,
153,1:12,username@ abaadabab,:elbowcough:,,,,,,
154,1:12,username@kdrnTHHTna,ola,,,,,,
155,1:12,username@oeohSwtwwe,Sweetness is here watching the two time as always,,,,,,
156,1:13,username@CtSSiCtt,:_Buffer1::_Pumpkin::_Buffer2:,,,,,,
157,1:13,username@rsitirMMoa,csa,,,,,,
158,1:13,username@yynunOnOae,Yo,,,,,,
159,1:13,username@oorneeicei,TODAY IS THE DAY,,,,,,
160,1:13,username@rehRdnirhh,DOC,,,,,,
161,1:13,username@EXAB SB YY,let's go,,,,,,
162,1:13,username@PlPaA aehl,BETTER!,,,,,,
163,1:14,username@noAoynnnnt,Ohhhh babbbbyyyy,,,,,,
164,1:14,username@jjjccjjjcj,Oh yuhhhh,,,,,,
165,1:15,username@nreewwie1e,yo yo yo,,,,,,
166,1:16,username@ abaadabab,:elbowcough:,,,,,,
167,1:16,username@oaftceacsr,BO2,,,,,,
168,1:16,username@rrkkweedee,Yayayayaya,,,,,,
169,1:16,username@aonJJoaJoa,black ops 2?????,,,,,,
170,1:16,username@yyyaHrydad,RESPECT,,,,,,
171,1:17,username@sSharwSy S,DRAMA KING,,,,,,
172,1:17,username@ewtrwP ooP,Yayayayayayay,,,,,,
173,1:17,username@ieroMPJdin,:_Warcry::_Warcry::_Warcry::_Warcry::_Warcry::_Warcry::_Warcry::_Warcry::_Warcry::_Warcry::_Warcry::_Warcry::_Warcry::_Warcry:,,,,,,
174,1:17,username@nraEnmarEr,LETS GET INVOLVED,,,,,,
175,1:17,username@ez4i4RzDRl,Any gaming chair recommendations?,,,,,,
176,1:17,username@KfcPs erfi,:_Dance::_Dance::_Dance:,,,,,,
177,1:18,username@shreis 2tr,YAYAYAYAYAYAYAY,,,,,,
178,1:18,username@ abaadabab,:elbowcough:,,,,,,
179,1:18,username@_reurlupo_,yayayayayaya,,,,,,
180,1:18,username@AAaaAylnna,Hi did,,,,,,
181,1:19,username@soaooaBBdB,goo,,,,,,
182,1:19,username@EE KEKEKKE,Trickle in!,,,,,,
183,1:21,username@lll l3 lo,go battlefield 4 instead !!!!,,,,,,
184,1:22,username@HdHnOnuGid,How old is BO2??,,,,,,
185,1:22,username@PUIBBIABII,like for 2x😘yayayayayaya,,,,,,
186,1:22,username@tatwyowyom,whoa whoa whoa whoa whoa,,,,,,
187,1:23,username@Bshkta thh,yayayayaya yayayayaya yayayayaya yayayayaya yayayayaya 🔥🔥🔥🔥🔥🔥,,,,,,
188,1:23,username@ abaadabab,:elbowcough:,,,,,,
189,1:23,username@cecjcjcjej,Black ops 2?,,,,,,
190,1:23,username@selclc lBs,let's gooooo,,,,,,
191,1:23,username@BaaMasnron,When you refresh at the perfect time.,,,,,,
192,1:23,username@ozzrzrzzo1,NEW AMD GPU,,,,,,
193,1:23,username@onndJssn n,Raul,,,,,,
194,1:23,username@lileisR fl,Anyone else listen to docs music while they smoke? So relaxing,,,,,,
195,1:25,username@ileh pmTTS,✌🏼⏰👶🏼,,,,,,
196,1:25,username@nainMnaRan,2X,,,,,,
197,1:25,username@anUnnnnUii,HERE WE ARE,,,,,,
198,1:25,username@ añsñPaPñh,let's go CC,,,,,,
199,1:25,username@aJyJa  auP,SEND IT,,,,,,
200,1:26,username@shreis 2tr,YAYAYAYAYAYAYAYAYAYAY,,,,,,
201,1:26,username@ abaadabab,:elbowcough:,,,,,,
202,1:26,username@eLmaadr mL,apparently the people asking about bo2 didn't listen/watch Monday lol,,,,,,
203,1:26,username@vnaanshiha,YAYAYAYAYAYAYAYAYAYAYAYA,,,,,,
204,1:26,username@ozzrzrzzo1,NEW AMD GPU,,,,,,
205,1:27,username@rsu eusrLo,what it dooo,,,,,,
206,1:27,username@tbsTbuuubb,DOC,,,,,,
207,1:27,username@ilalliCial,Yayayayayayaya,,,,,,
208,1:28,username@lGGGemAAAm,WOOT,,,,,,
209,1:28,username@ozzrzrzzo1,NEW AMD GPU,,,,,,
210,1:28,username@ii1Da1a1i1,Let’s get pumped 🤘,,,,,,
211,1:28,username@DnalDatnWe,let's go doc,,,,,,
212,1:28,username@nraEnmarEr,PLAY RUST DOC,,,,,,
213,1:29,username@ abaadabab,:elbowcough:,,,,,,
214,1:29,username@e PiPaPnai,yayayayayayaya,,,,,,
215,1:29,username@iPeirmllir,Rauuuuuuullllll Menendez,,,,,,
216,1:29,username@aamlsAKljs,بارك الله بالعرب يلي يحبون الدكتور,,,,,,
217,1:29,username@ozzrzrzzo1,NEW AMD GPU,,,,,,
218,1:30,username@Pn aSl oee,LETS GO!!!!!!!!!!!!!!!,,,,,,
219,1:30,username@vH4vaHvave,"the last time Doc played BO2, this guy named Tony was on his team:_Giggles:",,,,,,
220,1:30,username@anUnnnnUii,YAYAYAYAYAYAYAYAYAYAYAYA,,,,,,
221,1:30,username@esmktts8ok,BO2 hype,,,,,,
222,1:30,username@Geik TeHkn,Dr D Dr D Dr D Dr Dr Dr,,,,,,
223,1:30,username@ihiliiilli,Yooooooo,,,,,,
224,1:30,username@tatwyowyom,oh baby baby baby,,,,,,
225,1:30,username@usLsrVssV,EL DOS VECES,,,,,,
226,1:31,username@BBa vaBvwn,yayayayayayayaya,,,,,,
227,1:31,username@shreis 2tr,LETS GO DOC,,,,,,
228,1:31,username@Stwlttwaee,lol kiddo,,,,,,
229,1:31,username@LsPdaan ts,Easy win today,,,,,,
230,1:31,username@CiccRc CRi,Sick beat,,,,,,
231,1:31,username@IAMASSXMMA,3 MILLION THE ARENA,,,,,,
232,1:31,username@o nakekktF,tiddys,,,,,,
233,1:31,username@euntnms nu,i need to go get my snacks for this one,,,,,,
234,1:31,username@33CkLdroa3,LET'S GO:_Buffer1::_Snooze:,,,,,,
235,1:32,username@PUIBBIABII,like for 2x😘yayayayayaya,,,,,,
236,1:32,username@esrheh auh,:_Dance:,,,,,,
237,1:32,username@ abaadabab,:elbowcough:,,,,,,
238,1:32,username@apTTTarapT,Get em out!,,,,,,
239,1:33,username@Bshkta thh,🔥🔥🔥🔥🔥🔥🔥,,,,,,
240,1:33,username@ehisJhiing,BO2 Pogchamp,,,,,,
241,1:33,username@iiVVeDrl e,Firm handshakes from Amsterdam,,,,,,
242,1:33,username@ooneleono,Hello,,,,,,
243,1:33,username@aDrDk Jrnr,Yayayayaya,,,,,,
244,1:34,username@tPocntcttt,Ponytail gripped real tight today,,,,,,
245,1:34,username@o1J Jo 0hh,Make them bleed DOC!!!!,,,,,,
246,1:34,username@P ll ePpep,BOOOOOOOMMM,,,,,,
247,1:34,username@a2c1rc1r21,YAYAYAYA I LOVE YOU DOC,,,,,,
248,1:34,username@ abaadabab,:elbowcough:,,,,,,
249,1:34,username@hZcZZchhaZ,black ops 2?,,,,,,
250,1:34,username@TXXic_o Xo,YAYAYAYAYAYAYAYA,,,,,,
251,1:34,username@pinqnijlnj,hola,,,,,,
252,1:34,username@lniiMihtve,YAYAYYYYYY,,,,,,
253,1:35,username@onndJssn n,:elbowcough::elbowcough::elbowcough:,,,,,,
254,1:36,username@grggdleeaw,better,,,,,,
255,1:36,username@aaaz396938,ایرانی کسی هست,,,,,,
256,1:36,username@nraEnmarEr,PLAY RUST DOC,,,,,,
257,1:37,username@ooneleono,J,,,,,,
258,1:40,username@BBa vaBvwn,yayayayayayaya,,,,,,
259,1:40,username@kiarrklla,yayaya,,,,,,
260,1:40,username@ozzrzrzzo1,NEW AMD GPU,,,,,,
261,1:40,username@erM stterX,who got some gfuel here?,,,,,,
262,1:41,username@ALBBEIABIU,🔊🎧,,,,,,
263,1:41,username@TN AYNTXZI,F,,,,,,
264,1:41,username@CtSSiCtt,:_Buffer1::_Pudge::_Buffer2:,,,,,,
265,1:41,username@KSSK    KK,😎😎,,,,,,
266,1:42,username@o nakekktF,CLICK IT,,,,,,
267,1:42,username@dYRYRoo do,HI DOC HI CHAMPIONS CLUB,,,,,,
268,1:42,username@HaadhaaadH,Bo23,,,,,,
269,1:42,username@nyyrtnhh n,Yayaya,,,,,,
270,1:42,username@usLsrVssV,EL DOS VECES YAYAYAY,,,,,,
271,1:42,username@Maarlh Maa,WON'T BE PLAYING FOR ANOTHER HR,,,,,,
272,1:42,username@ añsñPaPñh,RRRRAAAAUUUULLL,,,,,,
273,1:43,username@PUIBBIABII,like for 2x😘yayayayayaya,,,,,,
274,1:43,username@ooKrperpur,The one and only THE 2X,,,,,,
275,1:44,username@TN AYNTXZI,F,,,,,,
276,1:45,username@JibmHoioHi,dr dr dr,,,,,,
277,1:45,username@soooobhbnn,LETS GO BABY YAYAYAYAYA,,,,,,
278,1:45,username@o nakekktF,CLICK IT,,,,,,
279,1:45,username@eermee001l,AMD > NIVIDIA,,,,,,
280,1:45,username@G u pudppp,Lol now we wait for an hour! Let’s go Doc!!,,,,,,
281,1:45,username@OrMkeOkOew,I KNOW YOUR READING THIS 2X..... what up cuz!!!!,,,,,,
282,1:46,username@e zsnesppz,betting mil,,,,,,
283,1:46,username@twfifiswfw,"44 buy a real chair, it will be less expensive for your back",,,,,,
284,1:46,username@oMMtcMC ha,LETS GOOOOOO,,,,,,
285,1:46,username@o nakekktF,CLICK IT,,,,,,
286,1:46,username@lddDenaf n,"Yes, can’t wait to see you an KingRichard clap lobbies",,,,,,
287,1:46,username@kkuuKlk sk,RAUUULLL,,,,,,
288,1:47,username@oorneeicei,"Champs, can we start racking up those likes on the video to support the 2x as he brings the violence today? CLICK IT",,,,,,
289,1:47,username@oA44tuo4oA,:_Yaya::_Yaya::_Yaya::_Yaya::_Buffer1::_Giggles::_Buffer2::_Comm1::_Comm2:,,,,,,
290,1:48,username@DnalDatnWe,when we playing duos doc,,,,,,
291,1:48,username@rSsmmisaur,yurrrr,,,,,,
292,1:48,username@m mreirmi,11 years old baby feels like yesterday,,,,,,
293,1:49,username@u   ltrGiu,Dominate,,,,,,
294,1:49,username@dAosgrAioi,Bo2 Carrier Hype,,,,,,
295,1:49,username@TN AYNTXZI,F,,,,,,
296,1:49,username@DeuDcueeuS,:_Buffer1::_Snooze::_Buffer2::_Buffer1::_Snooze::_Buffer2::_Buffer1::_Snooze::_Buffer2:,,,,,,
297,1:50,username@mdhr d drr,raaaaaaaaaaaaaaaaaaaaaaauuuuuuuuuuuuullllllllllll,,,,,,
298,1:50,username@Gi GcGv0lv,:elbowcough:,,,,,,
299,1:50,username@ewtrwP ooP,The two time blockbuster video game champion,,,,,,
300,1:50,username@ohewuwuuuh,CLICK!!!,,,,,,
301,1:51,username@ieroMPJdin,:_Warcry::_Warcry::_Warcry:TRCKLLE THE FF IN CHAMPIONS CLIB:_Warcry::_Warcry::_Warcry:,,,,,,
302,1:51,username@MeSeeMneee,Yayayaya,,,,,,
303,1:51,username@u   ltrGiu,VSM,,,,,,
304,1:51,username@n2tek nnnw,yessir,,,,,,
305,1:51,username@JysoonJJhJ,what black ops 2 ?,,,,,,
306,1:52,username@grggdleeaw,2 time,,,,,,
307,1:52,username@gitgNbthhi,11 -> Sometimes you scare me! [stop spamming caps] [warning],,,,,,
308,1:52,username@rnlnnnnnll,MORNIN CHAMPS,,,,,,
309,1:52,username@MeSeeMneee,It,,,,,,
310,1:52,username@XOOOOLVVOX,:_Nana::_Nana::_Nana::_Nana::_Nana::_Nana::_Nana::_Nana:,,,,,,
311,1:52,username@ ttyttmlam,bo2???? get ya hacks out lads,,,,,,
312,1:52,username@anjnaj egr,🔥🔥🔥,,,,,,
313,1:52,username@oJlipoopeI,What's this? The Doc opened his chat?,,,,,,
314,1:53,username@JibmHoioHi,yayyayyayyyayayayayay,,,,,,
315,1:53,username@utF wt  tu,:_Comm1::_Comm2:,,,,,,
316,1:54,username@i1si0misit,trickle in,,,,,,
317,1:54,username@ohoo vs oo,Time to DOMINATE BO2!,,,,,,
318,1:56,username@ooneleono,Who’s getting ps5,,,,,,
319,1:56,username@smeiaii ge,من,,,,,,
320,1:56,username@GHMMnGm2i3,POOOOORORRRRRRRRN,,,,,,
321,1:56,username@eirievlhcr,Firm handshakes all round champions club 🏴󠁧󠁢󠁳󠁣󠁴󠁿🔥🔥🔥🔥,,,,,,
322,1:57,username@VlilVkeVkV,YA YA YA YA YA,,,,,,
323,1:58,username@TN AYNTXZI,F,,,,,,
324,1:58,username@*nSorMr*ae,Black Ops II??,,,,,,
325,1:58,username@gitgNbthhi,Carr -> Are you finished? [stop spamming symbols] [warning],,,,,,
326,1:58,username@ooKrperpur,YAYAYAYAYA,,,,,,
327,1:58,username@soooobhbnn,Yaya,,,,,,
328,1:58,username@YsMrMoYh s,a,,,,,,
329,2:00,username@ireiPPT ye,When we playin duos dawk??,,,,,,
330,2:00,username@TN AYNTXZI,F,,,,,,
331,2:01,username@GrSa reuur,DOC VSM,,,,,,
332,2:02,username@trtaaoTzro,YAYAYAYAYAYAYAYAYAYAYA,,,,,,
333,2:02,username@Alllnlnall,ahhh,,,,,,
334,2:03,username@eR eiRee e,yayayayayayayayayayayayayaya,,,,,,
335,2:03,username@nkmmnvA]A,yayayayayyayyaayyayayaayyaYaYayY,,,,,,
336,2:03,username@TN AYNTXZI,F,,,,,,
337,2:03,username@AWAGWSAWA,:_Buffer1::_Warcry::_Buffer2:,,,,,,
338,2:03,username@ozzrzrzzo1,NEW AMD GPU,,,,,,
339,2:04,username@eimeBlennd,f,,,,,,
340,2:04,username@eimeBlennd,f,,,,,,
341,2:04,username@eeddeepdpe,RSA,,,,,,
342,2:04,username@eimeBlennd,f,,,,,,
343,2:04,username@ lolrerfeo,click 9it,,,,,,
344,2:04,username@ehhaebeoeR,Dock starts stream then GOs to take a shower,,,,,,
345,2:04,username@eimeBlennd,f,,,,,,
346,2:05,username@fsffdBBssd,Tw3,,,,,,
347,2:05,username@aj81j1a838,territory by Daniel deluxe,,,,,,
348,2:05,username@eimeBlennd,f,,,,,,
349,2:05,username@eimeBlennd,f,,,,,,
350,2:05,username@T TTT  R T,Give em the loveee RAAUUUUULLLLLLLL,,,,,,
351,2:05,username@De 3i3ynoC,Who else is glad the doc is on YT,,,,,,
352,2:07,username@yecguhnrnM,ayy,,,,,,
353,2:07,username@TN AYNTXZI,F,,,,,,
354,2:07,username@ uN  uNiic,:_Buffer1:💥:_Buffer2:,,,,,,
355,2:08,username@Pieiieivli,yayayayay,,,,,,
356,2:08,username@PUIBBIABII,like for 2x😘yayayayayaya,,,,,,
357,2:08,username@eybree CSC,:_Buffer1::_Warcry::_Buffer2:,,,,,,
358,2:08,username@arDprraaa,🐐,,,,,,
359,2:08,username@tLJtoaaaeJ,LETS GOOO BLACK OPS II,,,,,,
360,2:08,username@yecguhnrnM,f,,,,,,
361,2:12,username@yecguhnrnM,f,,,,,,
362,2:12,username@Lo ata ooL,when we gon play solos doc,,,,,,
363,2:12,username@yecguhnrnM,f,,,,,,
364,2:12,username@XxxXLxLlS_,i miss the old BO1 and BO2 days. anyways buenas tardes cc!,,,,,,
365,2:12,username@n2tek nnnw,balck ops 2 best call of duty,,,,,,
366,2:13,username@yecguhnrnM,f,,,,,,
367,2:13,username@ooKrperpur,RAULLLL,,,,,,
368,2:13,username@yecguhnrnM,f,,,,,,
369,2:13,username@yvevelylvT,let’s gooooooo!,,,,,,
370,2:13,username@ahashshSSh,!specs,,,,,,
371,2:14,username@ysxmtalatc,doccccc🔥,,,,,,
372,2:14,username@ clcVlveve,:elbowcough:,,,,,,
373,2:14,username@tsmama2tam,ya Ya ya:elbowcough:,,,,,,
374,2:14,username@ ihrTy Ttr,ok,,,,,,
375,2:14,username@TN AYNTXZI,F,,,,,,
376,2:15,username@kBllednoln,click it?,,,,,,
377,2:15,username@dYRYRoo do,YAYAYAYAYAYAYAYAYAYA,,,,,,
378,2:15,username@eeW iaaws,Doc,,,,,,
379,2:15,username@yyeepshsse,WAZZuP Champions Club,,,,,,
380,2:16,username@fsffdBBssd,Dr Wotw3,,,,,,
381,2:16,username@nPPakggPaz,Hellooooooooo,,,,,,
382,2:20,username@hattLtceaa,Champions club,,,,,,
383,2:20,username@uJqnuquJuu,:elbowbump::elbowbump::elbowbump::sanitizer::sanitizer::sanitizer::sanitizer::thanksdoc::thanksdoc::thanksdoc::thanksdoc:,,,,,,
384,2:20,username@memeennemt,f,,,,,,
385,2:21,username@fsffdBBssd,B3l3,,,,,,
386,2:21,username@rtbe  ebbd,yayayayaya,,,,,,
387,2:21,username@gg mndnmga,Team K H A B I B,,,,,,
388,2:21,username@e maeeeeem,Yayayayayayayaya,,,,,,
389,2:22,username@NN5I0MC5C0,Make them understand Doc!:_Comb:,,,,,,
390,2:22,username@rKnnhriaBa,yayayayayayayyayayaayayayayayy,,,,,,
391,2:22,username@ewtrwP ooP,🔥,,,,,,
392,2:22,username@8znozaaPz8,WHERES THE AUDIO,,,,,,
393,2:22,username@toreDDpeoD,Yayayayayyayayayatayayayya,,,,,,
394,2:23,username@ etisnskcV,Doc... you better WAKE UP today!:_Buffer1::_Love::_Buffer2:,,,,,,
395,2:23,username@coPcPicptp,YAYAYAYAYA,,,,,,
396,2:23,username@MMM egMh c,"oooh baby baby, let's go Doc. wrap 'em, snap 'em, and eat 'em up.:_Buffer1::_Warcry::_Buffer2:",,,,,,
397,2:23,username@Alllnlnall,f,,,,,,
398,2:23,username@ceeroeu5ie,lets go!!!! yayayyayayaya,,,,,,
399,2:23,username@aNmaoaoaoN,ג,,,,,,
400,2:24,username@aoeSnna dF,Trozo,,,,,,
401,2:24,username@lKeaal  AA,:elbowcough::elbowcough::elbowcough:,,,,,,
402,2:24,username@ NYoNpoYop,is he playing zombies?,,,,,,
403,2:24,username@uoooukakSS,Yayayayaya,,,,,,
404,2:25,username@KfcPs erfi,Trickle in Champs:_Yaya::_Yaya::_Yaya:,,,,,,
405,2:25,username@ahashshSSh,doc pls tell your pc specs,,,,,,
406,2:26,username@eeanrLaaga,😂☺😂☺🙂☺🙂😚,,,,,,
