Unnamed: 0,message,Direct Harassment,Hate Speech,Sexual Harassment,Trolling,Others,Toxic
127.0,bo2???????????????,,,,,,
128.0,epic,,,,,,
129.0,baby baby baby,,,,,,
130.0,YAYAYAYAYAYAYAYAYAYAYAYAYAY,,,,,,
131.0,YO BLACK OPS 2,,,,,,
132.0,2? TWO!!,,,,,,
133.0,Baby baby baby....how's the CC today!?!?,,,,,,
134.0,nice 😎,,,,,,
135.0,pogchamp,,,,,,
136.0,How bo2!?!?!,,,,,,
137.0,CLICK IT!!,,,,,,
138.0,BO2????,,,,,,
139.0,hurry up and start,,,,,,
140.0,trickle in,,,,,,
141.0,Yayayaya,,,,,,
142.0,finally going back to the roots,,,,,,
143.0,black ops 2 yaya,,,,,,
144.0,COMMON BABY LET'S WAKE UP THIS MORNING!!!! RAAAAUUULLL,,,,,,
145.0,STARTTTT,,,,,,
146.0,The DOCTOR,,,,,,
147.0,NEW AMD GPU,,,,,,
148.0,NEW AMD GPU,,,,,,
149.0,:_Comb::_Comb::_Comb::_Comb::_Comb::_Comb: Doc is going off today CC I can feel it !!,,,,,,
150.0,"BO2 tournament, we've got a job to do DoC, let's get it done",,,,,,
151.0,:_Bless::_Bless:,,,,,,
152.0,Pumped for this :_Buffer1::_Buffer1:,,,,,,
153.0,:elbowcough:,,,,,,
154.0,ola,,,,,,
155.0,Sweetness is here watching the two time as always,,,,,,
156.0,:_Buffer1::_Pumpkin::_Buffer2:,,,,,,
157.0,csa,,,,,,
158.0,Yo,,,,,,
159.0,TODAY IS THE DAY,,,,,,
160.0,DOC,,,,,,
161.0,let's go,,,,,,
162.0,BETTER!,,,,,,
163.0,Ohhhh babbbbyyyy,,,,,,
164.0,Oh yuhhhh,,,,,,
165.0,yo yo yo,,,,,,
166.0,:elbowcough:,,,,,,
167.0,BO2,,,,,,
168.0,Yayayayaya,,,,,,
169.0,black ops 2?????,,,,,,
170.0,RESPECT,,,,,,
171.0,DRAMA KING,,,,,,
172.0,Yayayayayayay,,,,,,
173.0,:_Warcry::_Warcry::_Warcry::_Warcry::_Warcry::_Warcry::_Warcry::_Warcry::_Warcry::_Warcry::_Warcry::_Warcry::_Warcry::_Warcry:,,,,,,
174.0,LETS GET INVOLVED,,,,,,
175.0,Any gaming chair recommendations?,,,,,,
176.0,:_Dance::_Dance::_Dance:,,,,,,
177.0,YAYAYAYAYAYAYAY,,,,,,
178.0,:elbowcough:,,,,,,
179.0,yayayayayaya,,,,,,
180.0,Hi did,,,,,,
181.0,goo,,,,,,
182.0,Trickle in!,,,,,,
183.0,go battlefield 4 instead !!!!,,,,,,
184.0,How old is BO2??,,,,,,
185.0,like for 2x😘yayayayayaya,,,,,,
186.0,whoa whoa whoa whoa whoa,,,,,,
187.0,yayayayaya yayayayaya yayayayaya yayayayaya yayayayaya 🔥🔥🔥🔥🔥🔥,,,,,,
188.0,:elbowcough:,,,,,,
189.0,Black ops 2?,,,,,,
190.0,let's gooooo,,,,,,
191.0,When you refresh at the perfect time.,,,,,,
192.0,NEW AMD GPU,,,,,,
193.0,Raul,,,,,,
194.0,Anyone else listen to docs music while they smoke? So relaxing,,,,,,
195.0,✌🏼⏰👶🏼,,,,,,
196.0,2X,,,,,,
197.0,HERE WE ARE,,,,,,
198.0,let's go CC,,,,,,
199.0,SEND IT,,,,,,
200.0,YAYAYAYAYAYAYAYAYAYAY,,,,,,
201.0,:elbowcough:,,,,,,
202.0,apparently the people asking about bo2 didn't listen/watch Monday lol,,,,,,
203.0,YAYAYAYAYAYAYAYAYAYAYAYA,,,,,,
204.0,NEW AMD GPU,,,,,,
205.0,what it dooo,,,,,,
206.0,DOC,,,,,,
207.0,Yayayayayayaya,,,,,,
208.0,WOOT,,,,,,
209.0,NEW AMD GPU,,,,,,
210.0,Let’s get pumped 🤘,,,,,,
211.0,let's go doc,,,,,,
212.0,PLAY RUST DOC,,,,,,
213.0,:elbowcough:,,,,,,
214.0,yayayayayayaya,,,,,,
215.0,Rauuuuuuullllll Menendez,,,,,,
216.0,بارك الله بالعرب يلي يحبون الدكتور,,,,,,
217.0,NEW AMD GPU,,,,,,
218.0,LETS GO!!!!!!!!!!!!!!!,,,,,,
219.0,"the last time Doc played BO2, this guy named Tony was on his team:_Giggles:",,,,,,
220.0,YAYAYAYAYAYAYAYAYAYAYAYA,,,,,,
221.0,BO2 hype,,,,,,
222.0,Dr D Dr D Dr D Dr Dr Dr,,,,,,
223.0,Yooooooo,,,,,,
224.0,oh baby baby baby,,,,,,
225.0,EL DOS VECES,,,,,,
226.0,yayayayayayayaya,,,,,,
227.0,LETS GO DOC,,,,,,
228.0,lol kiddo,,,,,,
229.0,Easy win today,,,,,,
230.0,Sick beat,,,,,,
231.0,3 MILLION THE ARENA,,,,,,
232.0,tiddys,,,,,,
233.0,i need to go get my snacks for this one,,,,,,
234.0,LET'S GO:_Buffer1::_Snooze:,,,,,,
235.0,like for 2x😘yayayayayaya,,,,,,
236.0,:_Dance:,,,,,,
237.0,:elbowcough:,,,,,,
238.0,Get em out!,,,,,,
239.0,🔥🔥🔥🔥🔥🔥🔥,,,,,,
240.0,BO2 Pogchamp,,,,,,
241.0,Firm handshakes from Amsterdam,,,,,,
242.0,Hello,,,,,,
243.0,Yayayayaya,,,,,,
244.0,Ponytail gripped real tight today,,,,,,
245.0,Make them bleed DOC!!!!,,,,,,
246.0,BOOOOOOOMMM,,,,,,
247.0,YAYAYAYA I LOVE YOU DOC,,,,,,
248.0,:elbowcough:,,,,,,
249.0,black ops 2?,,,,,,
250.0,YAYAYAYAYAYAYAYA,,,,,,
251.0,hola,,,,,,
252.0,YAYAYYYYYY,,,,,,
253.0,:elbowcough::elbowcough::elbowcough:,,,,,,
254.0,better,,,,,,
255.0,ایرانی کسی هست,,,,,,
256.0,PLAY RUST DOC,,,,,,
257.0,J,,,,,,
258.0,yayayayayayaya,,,,,,
259.0,yayaya,,,,,,
260.0,NEW AMD GPU,,,,,,
261.0,who got some gfuel here?,,,,,,
262.0,🔊🎧,,,,,,
263.0,F,,,,,,
264.0,:_Buffer1::_Pudge::_Buffer2:,,,,,,
265.0,😎😎,,,,,,
266.0,CLICK IT,,,,,,
267.0,HI DOC HI CHAMPIONS CLUB,,,,,,
268.0,Bo23,,,,,,
269.0,Yayaya,,,,,,
270.0,EL DOS VECES YAYAYAY,,,,,,
271.0,WON'T BE PLAYING FOR ANOTHER HR,,,,,,
272.0,RRRRAAAAUUUULLL,,,,,,
273.0,like for 2x😘yayayayayaya,,,,,,
274.0,The one and only THE 2X,,,,,,
275.0,F,,,,,,
276.0,dr dr dr,,,,,,
277.0,LETS GO BABY YAYAYAYAYA,,,,,,
278.0,CLICK IT,,,,,,
279.0,AMD > NIVIDIA,,,,,,
280.0,Lol now we wait for an hour! Let’s go Doc!!,,,,,,
281.0,I KNOW YOUR READING THIS 2X..... what up cuz!!!!,,,,,,
282.0,betting mil,,,,,,
283.0,"44 buy a real chair, it will be less expensive for your back",,,,,,
284.0,LETS GOOOOOO,,,,,,
285.0,CLICK IT,,,,,,
286.0,"Yes, can’t wait to see you an KingRichard clap lobbies",,,,,,
287.0,RAUUULLL,,,,,,
288.0,"Champs, can we start racking up those likes on the video to support the 2x as he brings the violence today? CLICK IT",,,,,,
289.0,:_Yaya::_Yaya::_Yaya::_Yaya::_Buffer1::_Giggles::_Buffer2::_Comm1::_Comm2:,,,,,,
290.0,when we playing duos doc,,,,,,
291.0,yurrrr,,,,,,
292.0,11 years old baby feels like yesterday,,,,,,
293.0,Dominate,,,,,,
294.0,Bo2 Carrier Hype,,,,,,
295.0,F,,,,,,
296.0,:_Buffer1::_Snooze::_Buffer2::_Buffer1::_Snooze::_Buffer2::_Buffer1::_Snooze::_Buffer2:,,,,,,
297.0,raaaaaaaaaaaaaaaaaaaaaaauuuuuuuuuuuuullllllllllll,,,,,,
298.0,:elbowcough:,,,,,,
299.0,The two time blockbuster video game champion,,,,,,
300.0,CLICK!!!,,,,,,
301.0,:_Warcry::_Warcry::_Warcry:TRCKLLE THE FF IN CHAMPIONS CLIB:_Warcry::_Warcry::_Warcry:,,,,,,
302.0,Yayayaya,,,,,,
303.0,VSM,,,,,,
304.0,yessir,,,,,,
305.0,what black ops 2 ?,,,,,,
306.0,2 time,,,,,,
307.0,11 -> Sometimes you scare me! [stop spamming caps] [warning],,,,,,
308.0,MORNIN CHAMPS,,,,,,
309.0,It,,,,,,
310.0,:_Nana::_Nana::_Nana::_Nana::_Nana::_Nana::_Nana::_Nana:,,,,,,
311.0,bo2???? get ya hacks out lads,,,,,,
312.0,🔥🔥🔥,,,,,,
313.0,What's this? The Doc opened his chat?,,,,,,
314.0,yayyayyayyyayayayayay,,,,,,
315.0,:_Comm1::_Comm2:,,,,,,
316.0,trickle in,,,,,,
317.0,Time to DOMINATE BO2!,,,,,,
318.0,Who’s getting ps5,,,,,,
319.0,من,,,,,,
320.0,POOOOORORRRRRRRRN,,,,,,
321.0,Firm handshakes all round champions club 🏴󠁧󠁢󠁳󠁣󠁴󠁿🔥🔥🔥🔥,,,,,,
322.0,YA YA YA YA YA,,,,,,
323.0,F,,,,,,
324.0,Black Ops II??,,,,,,
325.0,Carr -> Are you finished? [stop spamming symbols] [warning],,,,,,
326.0,YAYAYAYAYA,,,,,,
327.0,Yaya,,,,,,
328.0,a,,,,,,
329.0,When we playin duos dawk??,,,,,,
330.0,F,,,,,,
331.0,DOC VSM,,,,,,
332.0,YAYAYAYAYAYAYAYAYAYAYA,,,,,,
333.0,ahhh,,,,,,
334.0,yayayayayayayayayayayayayaya,,,,,,
335.0,yayayayayyayyaayyayayaayyaYaYayY,,,,,,
336.0,F,,,,,,
337.0,:_Buffer1::_Warcry::_Buffer2:,,,,,,
338.0,NEW AMD GPU,,,,,,
339.0,f,,,,,,
340.0,f,,,,,,
341.0,RSA,,,,,,
342.0,f,,,,,,
343.0,click 9it,,,,,,
344.0,Dock starts stream then GOs to take a shower,,,,,,
345.0,f,,,,,,
346.0,Tw3,,,,,,
347.0,territory by Daniel deluxe,,,,,,
348.0,f,,,,,,
349.0,f,,,,,,
350.0,Give em the loveee RAAUUUUULLLLLLLL,,,,,,
351.0,Who else is glad the doc is on YT,,,,,,
352.0,ayy,,,,,,
353.0,F,,,,,,
354.0,:_Buffer1:💥:_Buffer2:,,,,,,
355.0,yayayayay,,,,,,
356.0,like for 2x😘yayayayayaya,,,,,,
357.0,:_Buffer1::_Warcry::_Buffer2:,,,,,,
358.0,🐐,,,,,,
359.0,LETS GOOO BLACK OPS II,,,,,,
360.0,f,,,,,,
361.0,f,,,,,,
362.0,when we gon play solos doc,,,,,,
363.0,f,,,,,,
364.0,i miss the old BO1 and BO2 days. anyways buenas tardes cc!,,,,,,
365.0,balck ops 2 best call of duty,,,,,,
366.0,f,,,,,,
367.0,RAULLLL,,,,,,
368.0,f,,,,,,
369.0,let’s gooooooo!,,,,,,
370.0,!specs,,,,,,
371.0,doccccc🔥,,,,,,
372.0,:elbowcough:,,,,,,
373.0,ya Ya ya:elbowcough:,,,,,,
374.0,ok,,,,,,
375.0,F,,,,,,
376.0,click it?,,,,,,
377.0,YAYAYAYAYAYAYAYAYAYA,,,,,,
378.0,Doc,,,,,,
379.0,WAZZuP Champions Club,,,,,,
380.0,Dr Wotw3,,,,,,
381.0,Hellooooooooo,,,,,,
382.0,Champions club,,,,,,
383.0,:elbowbump::elbowbump::elbowbump::sanitizer::sanitizer::sanitizer::sanitizer::thanksdoc::thanksdoc::thanksdoc::thanksdoc:,,,,,,
384.0,f,,,,,,
385.0,B3l3,,,,,,
386.0,yayayayaya,,,,,,
387.0,Team K H A B I B,,,,,,
388.0,Yayayayayayayaya,,,,,,
389.0,Make them understand Doc!:_Comb:,,,,,,
390.0,yayayayayayayyayayaayayayayayy,,,,,,
391.0,🔥,,,,,,
392.0,WHERES THE AUDIO,,,,,,
393.0,Yayayayayyayayayatayayayya,,,,,,
394.0,Doc... you better WAKE UP today!:_Buffer1::_Love::_Buffer2:,,,,,,
395.0,YAYAYAYAYA,,,,,,
396.0,"oooh baby baby, let's go Doc. wrap 'em, snap 'em, and eat 'em up.:_Buffer1::_Warcry::_Buffer2:",,,,,,
397.0,f,,,,,,
398.0,lets go!!!! yayayyayayaya,,,,,,
399.0,ג,,,,,,
400.0,Trozo,,,,,,
401.0,:elbowcough::elbowcough::elbowcough:,,,,,,
402.0,is he playing zombies?,,,,,,
403.0,Yayayayaya,,,,,,
404.0,Trickle in Champs:_Yaya::_Yaya::_Yaya:,,,,,,
405.0,doc pls tell your pc specs,,,,,,
406.0,😂☺😂☺🙂☺🙂😚,,,,,,
407.0,Let's go!!,,,,,,
408.0,Song name: Territory by Daniel Deluxe,,,,,,
409.0,92 dream team vs this squad.. who wins?!,,,,,,
410.0,:_Buffer1::_Yaya::_Buffer2:,,,,,,
411.0,дарова,,,,,,
412.0,Yayayayaya,,,,,,
413.0,:_Pudge::_Flip:,,,,,,
414.0,owens:_Better::_Better::_Better::_Better::_Better:,,,,,,
415.0,Firm Handshakes EVERYONE!,,,,,,
416.0,f,,,,,,
417.0,oh yayayayayaya,,,,,,
418.0,❤️❤️❤️❤️❤️❤️❤️❤️,,,,,,
419.0,bo2 let's go,,,,,,
420.0,yayayayaya,,,,,,
421.0,yayayyayayya,,,,,,
422.0,:sanitizer::sanitizer:,,,,,,
423.0,Coming soon the nightmare of DocStreet,,,,,,
424.0,black ops 1 is the best black ops,,,,,,
425.0,Bo2 needs a remaster,,,,,,
426.0,:_Comb::_Comb::_Comb::_Warcry::_Warcry::_Warcry: im READY,,,,,,
427.0,yayayayayayayayayaya,,,,,,
428.0,:yt:,,,,,,
429.0,BANDINI heeeeeerrrreeeeeee,,,,,,
430.0,tchat too fast,,,,,,
431.0,is it zombies?,,,,,,
432.0,How tf do I subscribe,,,,,,
433.0,C'MON!!!!:_Warcry::_Warcry::_Warcry::_Warcry::_Warcry::_Warcry::_Warcry:,,,,,,
434.0,2x,,,,,,
435.0,Panic Diarrhea,,,,,,
436.0,we're here for some BO2,,,,,,
437.0,Yayayayayaya,,,,,,
438.0,jes let's go,,,,,,
439.0,awe,,,,,,
440.0,👍,,,,,,
441.0,but how long will the starting screen last,,,,,,
442.0,STONE,,,,,,
443.0,take em out mods,,,,,,
444.0,:_Handshake::_Handshake:,,,,,,
445.0,Doc!!!!!,,,,,,
446.0,Black ops 1 is the best cod imo,,,,,,
447.0,Snap EM,,,,,,
448.0,Yayayayayaya,,,,,,
449.0,Og black ops 2,,,,,,
450.0,o,,,,,,
451.0,Yayayayayaya,,,,,,
452.0,:_Buffer1::_Alien::_Buffer2:,,,,,,
453.0,:_Bless::_Giggles:,,,,,,
454.0,Let’s goooooooo,,,,,,
455.0,!song,,,,,,
456.0,BOOMER,,,,,,
457.0,o,,,,,,
458.0,:_Buffer1:SNAP EM UP:_Buffer2:,,,,,,
459.0,o,,,,,,
460.0,hellooooo,,,,,,
461.0,:_Handshake::_Handshake::_Handshake::_Handshake::_Handshake::_Handshake::_Handshake: STONE,,,,,,
462.0,yayayayaya,,,,,,
463.0,yayayayayyaa,,,,,,
464.0,:elbowcough::elbowcough::elbowcough:,,,,,,
465.0,Laides and Gentelmen of the champions club welcome the the best stream of all time firm handshakes,,,,,,
466.0,STONEEEEEEEEEE,,,,,,
467.0,yayayaya,,,,,,
468.0,stone,,,,,,
469.0,(O)(O),,,,,,
470.0,:_Handshake: 64 :_Love::_Love:,,,,,,
471.0,احبك,,,,,,
472.0,Who’s played dragon?,,,,,,
473.0,TRICKLE IN!,,,,,,
474.0,diarhea,,,,,,
475.0,yayayayayayayayayayaya,,,,,,
476.0,yayayYayayayayayayayayayay,,,,,,
477.0,STONE BABY!!!!,,,,,,
478.0,lets goooo!!!,,,,,,
479.0,:_Buffer1::_Love::_Buffer2:,,,,,,
480.0,yayayayayaya,,,,,,
481.0,twitch,,,,,,
482.0,:_Handshake::_Handshake::_Handshake::_Handshake::_Handshake::_Handshake:64,,,,,,
483.0,RAUUUUUUUUUUUUUUUUUUUUUUUL,,,,,,
484.0,STONE,,,,,,
485.0,64 Firm handshakes to you sir!,,,,,,
486.0,My bday is today daddy big baby,,,,,,
487.0,pog,,,,,,
488.0,yayyyayayaya,,,,,,
489.0,sultan,,,,,,
490.0,29-0 🦅,,,,,,
491.0,Stand em up.....n sittem down...,,,,,,
492.0,420,,,,,,
493.0,yayayayay,,,,,,
494.0,is this on PS3?,,,,,,
495.0,#BO2REMASTER,,,,,,
496.0,BO2 BABY,,,,,,
497.0,:_Buffer1::_Love::_Buffer2:,,,,,,
498.0,لوفيو,,,,,,
499.0,CLICK IT,,,,,,
500.0,Taste them ! Snap them !!,,,,,,
501.0,Daniel Deluxe - Territory,,,,,,
502.0,WOOOOOOOOO,,,,,,
503.0,THE NAME........,,,,,,
504.0,like for 2x😘yayayayayaya,,,,,,
505.0,Yayayayayaya,,,,,,
506.0,LETS GOOOOOOOOOO AND IM A BOW,,,,,,
507.0,:_Buffer1::_Love::_Buffer2:,,,,,,
508.0,Yayayaya,,,,,,
509.0,firm handshake :_Handshake::_Handshake:,,,,,,
510.0,yayayayay,,,,,,
511.0,yayayaayayayayayaya,,,,,,
512.0,I love when doc goes live but doesn't show up for an hour 😅,,,,,,
513.0,c,,,,,,
514.0,:_Dance:,,,,,,
515.0,c,,,,,,
516.0,c,,,,,,
517.0,DARK ALLEYWAYS is WHERE you're GONNA FIND US,,,,,,
518.0,lets get W Doc!!!,,,,,,
519.0,I'm 5 and 0000000000,,,,,,
520.0,TASTE THEM,,,,,,
521.0,YayayayYayaya,,,,,,
522.0,yayayayayay,,,,,,
523.0,eyy bb,,,,,,
524.0,Give em the love ❤️❤️,,,,,,
525.0,i got a case of hot kakka today,,,,,,
526.0,Alex! Hurry it up!,,,,,,
527.0,😍😍😍,,,,,,
528.0,:buffering::buffering::buffering:,,,,,,
529.0,hello people,,,,,,
530.0,give them the love,,,,,,
531.0,nice,,,,,,
532.0,ikr,,,,,,
533.0,:buffering:,,,,,,
534.0,Snooze fest out there come on Doc!!,,,,,,
535.0,cage the spamming plebs,1.0,,,,,
536.0,Let’s get it DOC! 💪🏽💪🏽,,,,,,
537.0,:_Buffer1::_Love::_Buffer2:,,,,,,
538.0,SPEED,,,,,,
539.0,YAYAYAYAAYAYAYAYA,,,,,,
540.0,yayayayayaayyaayay,,,,,,
541.0,Violence speed momentum,,,,,,
542.0,Baby baby,,,,,,
543.0,Yayayayayaya,,,,,,
544.0,yayayayayay,,,,,,
545.0,Yaaaaaaaaaa members not one babe,,,,,,
546.0,DONT YOU DARE PEAK JHONY BOY,,,,,,
547.0,🤑😎,,,,,,
548.0,lets go,,,,,,
549.0,people who don't know how to sub honestly should learn how to read.,,,,,,
550.0,Eyes -> How barbaric. [stop spamming symbols] [warning],,,,,,
551.0,BO2,,,,,,
552.0,RAUUUUUL,,,,,,
553.0,Салам Алейкум,,,,,,
554.0,Trickle in,,,,,,
555.0,lets goooooo CC:_Handshake::_Handshake::_Handshake::_Handshake:,,,,,,
556.0,👍🏼:yt:,,,,,,
557.0,:_Spit::_Spit::_Spit:,,,,,,
558.0,Cmon doc do it,,,,,,
559.0,DOC IS A BOOMER,1.0,,,,,
560.0,:_Warcry::_Warcry::_Warcry::_Warcry::_Warcry:64 :_Handshake::_Handshake::_Handshake:,,,,,,
561.0,wow bhaiyaa,,,,,,
562.0,CLICK IT PPL!!!!!!!!!!!!!!!!!!!!,,,,,,
563.0,YAYAYAYAYAYAYAYAYAYAYA,,,,,,
564.0,YAYAYA WE'RE READY TO DOMINATE BABY!!!!,,,,,,
565.0,yayayayayaya,,,,,,
566.0,Салам Алейкум,,,,,,
567.0,Song name: Daniel Deluxe - Territory,,,,,,
568.0,YAYAYAYA,,,,,,
569.0,YAYYAYAYyyY,,,,,,
570.0,let's goooooooooooooo!!! doctor,,,,,,
571.0,:elbowcough:,,,,,,
572.0,TURN IT UP!,,,,,,
573.0,yo,,,,,,
574.0,yyayayayayayayay,,,,,,
575.0,Black ops 1 was awesome but black ops 2 felt as competitive as mw2,,,,,,
576.0,Yayayayayayaya,,,,,,
577.0,HEY DOC,,,,,,
578.0,yes. finally. something that will distract me from homework,,,,,,
579.0,yayayayaya,,,,,,
580.0,was thinking of jumping off this balcony guess I'll see this tho,,,,,,
581.0,:_Nosedrip:Ez Win today,,,,,,
582.0,Start already,,,,,,
583.0,:elbowcough:,,,,,,
584.0,"Champs, can we start racking up those likes on the video to support the 2x as he brings the violence today? CLICK IT",,,,,,
585.0,!vsnz,,,,,,
586.0,STONE! Welcome to the slick daddy club,,,,,,
587.0,yayayayayayaya,,,,,,
588.0,29-0 🦅,,,,,,
589.0,like for 2x😘yayayayayaya,,,,,,
590.0,:buffering::buffering::buffering:,,,,,,
591.0,Trickle in CC,,,,,,
592.0,hola gente en español,,,,,,
593.0,🎵OH YA YA OH YA YA🎵,,,,,,
594.0,YAYAYAYAYAYAYAAYAYYAYA,,,,,,
595.0,first we grab em. THEN WE SNAP EM,,,,,,
596.0,THIS BEAT IS SIIIICK,,,,,,
597.0,What are your thoughts on Khabibs retirement Doc,,,,,,
598.0,baby baby baby,,,,,,
599.0,this music is awesome 👌,,,,,,
600.0,givem the love 2nite,,,,,,
601.0,LETS GETTTTT IT,,,,,,
602.0,Don't you ever peak Johnny boy!,,,,,,
603.0,yayayayayayayaay,,,,,,
604.0,Ohhh Yeaahhh,,,,,,
605.0,Violence,,,,,,
606.0,:_Buffer1::_Snooze:,,,,,,
607.0,F,,,,,,
608.0,The two time back to back,,,,,,
609.0,NOOOOOO Its STONEMOUNTAIN,,,,,,
610.0,Song Name/,,,,,,
611.0,GET IN!!!!!!,,,,,,
612.0,Chad moment,,,,,,
613.0,VSM,,,,,,
614.0,Soundtrack name?,,,,,,
615.0,Violence seep and momentum,,,,,,
616.0,"oh now it's not ""member$ only"" that can chat? wow mighty humble of the ""2 time""",,,,,,
617.0,وعليكم السلام,,,,,,
618.0,BABY BABY BABY BABY,,,,,,
619.0,RIP JOE ROGAN,,,,,,
620.0,TRICKLE IN,,,,,,
621.0,VOILENCE SPEED MOMENTUM,,,,,,
622.0,YAYAYA VSM NEW,,,,,,
623.0,like for 2x😘yayayayayaya,,,,,,
624.0,RAAUUUUUUUUUUUUUULLLLLLL,,,,,,
625.0,yayayayayayayayayayayayaayyaayyayayaya,,,,,,
626.0,Rauuuuuulllll,,,,,,
627.0,:_Buffer1:ChampionsClub:_Buffer2:,,,,,,
628.0,Johnny,,,,,,
629.0,Hi Johnny bandini,,,,,,
630.0,sup grandpa,,,,,,
631.0,Can't wait for this stream. Who's with me?!?!?! Yayaya!!!!,,,,,,
632.0,RAAAAAAAUUUUUULL,,,,,,
633.0,JOHNNY BADINI,,,,,,
634.0,Yayayayayayaagagag,,,,,,
635.0,NO IT'S STONEMOUNTAIN!!!!,,,,,,
636.0,like for 2x😘yayayayayaya,,,,,,
637.0,VSM,,,,,,
