Unnamed: 0,message,author,time_text,Direct Harassment,Hate Speech,Sexual Harassment,Trolling,Others,Toxic
124,WE NEED YOU :thanksdoc:MICHIGAN:thanksdoc:,username@yeeryoboRC,1:25,,,,,,
125,🏮TRUMP OR F‬AMI‬LY SEPAR‎ATION🏮,username@ hIThhhheI,1:27,,,,1,,
126,NEW YORK POST > CNN,username@ e  nn t2o,1:28,,,,,,
127,Yes vote for John James & president Trump,username@  8ullul a,1:29,,,,,,
128,💜💜💜 💜💜💜 💜💜💜,username@eKKKnKdiKe,1:32,,,,,,
129,i hope we didnt miss anyone else talking 😞,username@o tt ob k,1:32,,,,,,
130,USA CHRISTIANITY SAVES THE WORLD,username@MMT  TM TM,1:32,,,,,,
131,WOOHOOOO,username@trtPaenT r,1:33,,,,,,
132,Party tomorrow night! Multiple devices on.,username@nVeMXVeeeV,1:34,,,,,,
133,awesome coverage by rsb,username@rn eBjoeln,1:34,,,,,,
134,TRUMP PENCE 20 MORE YEARS,username@ggnn homrm,1:34,,,,1,,
135,go Trump,username@.zreJJ ii,1:36,,,,,,
136,JJ,username@trtPaenT r,1:36,,,,,,
137,Turn michigan red and I'll move home!,username@urPeee StS,1:36,,,,,,
138,"GOD, GUNS, COUNTRY, TEXAS FOR TRUMP2020",username@marareemIm,1:37,,,,,,
139,JJ,username@trtPaenT r,1:38,,,,,,
140,Corn pop for Trump,username@nlnaaan na,1:38,,,,,,
141,🐊DRAIN THE SWAMP🐊,username@mayay mtyt,1:38,,,,,,
142,JJ,username@trtPaenT r,1:39,,,,,,
143,GOD bless President Trump !! 4 more years !!! ❤,username@Sna  JqayS,1:40,,,,,,
144,Yeah BLM! -Bidens Laptop Matters! Yea!,username@n11n11o11K,1:40,,,,1,,
145,and his dog fluffy,username@dlooafll y,1:40,,,,1,,
146,"RESPECT OUR US CONSTITUTION, OR GET THE HELL OUT OF OUR COUNTRY!! 🗽🗽🗽🗽🗽🗽MAGA! #45!",username@naL aeoaor,1:40,,,,1,,
147,​▬▬▬▬▬▬▬▬ஜ۩☆۩ஜ▬▬▬▬▬▬▬▬▬ᅟᅟᅟᅟ🦅 BLM = BELT LOOPS MATTER 🦅▬▬▬▬▬▬▬▬ஜ۩☆۩ஜ▬▬▬▬▬▬▬▬▬,username@trtPaenT r,1:40,,,,1,,
148,I thank all the military for their sacrifice,username@MSeeeMMee,1:40,,,,,,
149,DRAIN THE SWAMP AND LOCK THEM UP! LOCK UP BIDEN! LOCK UP HILLARY! LOCK UP OBAMA! ❤TRUMP🤍2020💙DRAIN THE SWAMP AND LOCK THEM UP! LOCK UP BIDEN! LOCK UP HILLARY! LOCK UP OBAMA! ❤TRUMP🤍2020💙,username@B nLLnaGB,1:40,,,,1,,
150,yah!!!!!,username@asnrnaKksn,1:41,,,,,,
151,God Wins,username@arrtshtrrs,1:42,,,,1,,
152,OMG if Calif goes red I will dance 💃 dance in the streets lol best I can do at 75yrs old,username@Vaecleniil,1:42,,,,,,
153,BLM = BIDEN'S LAPTOP MATTERS,username@iP ei  l P,1:42,,,,1,,
154,"Were gonna take America Back, let's go trump.",username@amandvdCdv,1:42,,,,1,,
155,:thanksdoc:,username@  utiiamct,1:43,,,,,,
156,is this the third- I want to be on the right one.. Traverse city,username@doafnfrrra,1:43,,,,,,
157,Trump:thanksdoc:,username@AyllllAaAl,1:46,,,,,,
158,Corn pop was a good dude,username@ansohak no,1:46,,,,,,
159,:_RSBNLOGO:RSBN will bring to you what NO OTHER Channel WILL . . A REAL LIVE President TRUMP RALLY EXPERIENCE - ONLY @ RSBN will you get a REAL LIVE President TRUMP RALLY EXPERIENCE - ONLY @ RSBN!!!:,username@r.aet.esae,1:47,,,,,,
160,🚂TRUMP!TRUMP!TRUMP!,username@inndneOioK,1:47,,,,,,
161,VOTE TRUMP,username@llnniosoua,1:47,,,,,,
162,📢📢📢BREAKING NEWS : BIDEN SUFFERS FROM RED WAVE! 📢📢📢,username@ hedldshdU,1:47,,,,1,,
163,❤️❤️COPS are America's BEST ❤️❤️❤️,username@ryyy Jya y,1:47,,,,1,,
164,GO John James!,username@irekreiGei,1:48,,,,,,
165,TRUMP 2020 CALIFORNIA ALL THE WAY.....,username@1SEE 1 E1S,1:48,,,,,,
166,the W A V E = R E D,username@eCn Athl l,1:48,,,,1,,
167,RSBN needs to be in the electoral college room where the votes are being counted!,username@MlMnMDauuD,1:49,,,,,,
168,JOHNNY JAMES,username@rn nononro,1:49,,,,,,
169,JJ,username@Tnoanornnn,1:49,,,,,,
170,God Bless Trump 🙏Godspeed America!,username@neeksrsykr,1:51,,,,,,
171,JOHN JAMES!!!!,username@Hhuaa gRuh,1:51,,,,,,
172,GOD BLESS ALL,username@sttidsdeTw,1:51,,,,,,
173,This is my 3rd rally today..... I’m getting tired! Lol. O not really. TRUMP 2020,username@gu1wdawati,1:52,,,,,,
174,JOHN JAMES,username@um a simuB,1:52,,,,,,
175,❤❤❤HOLLAND FOR TRUMP❤❤❤,username@ tuDc Duch,1:52,,,,,,
176,LOVE LOVE LOVE JOHN JAMES,username@rrAsssKrAu,1:53,,,,,,
177,Only 3.5k watch Obama campaign for Biden. Red Wave here at RSBN,username@hliSmlyhSa,1:55,,,,,,
178,👏👏👏👏👏,username@ noSPPgao,1:56,,,,,,
179,HELLO MICHIGAN!!!! South Carolina stands with you!! We support J. James!!!!,username@ewppolp tp,1:57,,,,,,
180,JOHN JAMES ROCKS,username@eeGsGeinGi,1:57,,,,,,
181,WOOT!,username@hm  aBm hm,1:57,,,,,,
182,I'm up!!! wo0t!!!,username@PyoPaoyJya,1:58,,,,,,
183,Trump should be relected for president,username@ucDaeoCt a,1:59,,,,,,
184,MICHIGAN 🤩🤩🤩🤩🤩🤩,username@ nL g coHo,1:59,,,,,,
185,COPS RISK THEIR LIVES FOR YOU,username@MMT  TM TM,2:01,,,,,,
186,John Jacob Jinglehiemer Scmidt,username@oP noPo on,2:02,,,,,,
187,BLM = 💩,username@nKnKnigrKh,2:03,,,,1,,1
188,GO JOHN JAMESAWESOME MAN,username@et MMM ess,2:07,,,,,,
189,I have my surf board waxed with sex wax and my trunks on ready to ride the huuuge red wave tomorrow!,username@raeeoernho,2:07,,,,,,
190,TEXANS FOR TRUMP !!!!!!!!!,username@aappo oics,2:07,,,,,,
191,Tar Heels for Trump,username@sggydyty g,2:08,,,,,,
192,John James is awesome,username@9gil9te9hi,2:08,,,,,,
193,YAY!,username@'zac'aadaa,2:08,,,,,,
194,🐊DRAIN THE SWAMP🐊,username@mayay mtyt,2:08,,,,1,,
195,the People must go out and WIN it ..Vote Live Vote Live Vote Live !!!,username@GnrGdolora,2:09,,,,,,
196,Trumppppp,username@FniFniMeMe,2:10,,,,,,
197,:_RSBNDJTMAGA::_RSBNUSA::_RSBNUSA::_RSBNUSA::_RSBNUSA:GO TRUMP 2020,username@trattwtMdt,2:10,,,,,,
198,John James ❤️❤️❤️❤️❤️,username@i rvvriiCv,2:10,,,,,,
199,"FULL HOUSE FOR IVANK TRUMP IN EATON RAPIDS, MICHIGAN TODAY. SHE IS EVEN MORE BEAUTIFUL IN PERSON AND SHE CAN RUN CIRCLES AROUND CHINAJOE WITH GIVING A SPEECH!",username@dneaB drBa,2:10,,,,,,
200,​▬▬▬▬▬▬▬▬ஜ۩☆۩ஜ▬▬▬▬▬▬▬▬▬ᅟᅟᅟᅟ🦅 INSERT YEET HERE 🦅▬▬▬▬▬▬▬▬ஜ۩☆۩ஜ▬▬▬▬▬▬▬▬▬,username@trtPaenT r,2:10,,,,,,
201,Who are the hosts today? I wonder.,username@nVeMXVeeeV,2:11,,,,,,
202,trump 2020,username@roAnishsno,2:11,,,,,,
203,JOHN JAMES IS A 🌟,username@UmmZJSZ SJ,2:12,,,,,,
204,vote red and Democraps cant cry about it,username@hhileh ahe,2:12,,,,,,
205,LOVE JOHN JAMES. Come on Michigan bring him to DC,username@nKKenarnBe,2:13,,,,,,
206,LMAO,username@hm  aBm hm,2:13,,,,,,
207,KEEP THE DIAPER OFF JAMES.,username@ ieahaa ea,2:13,,,,,,
208,Love John James! ❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️,username@a lMaaiuun,2:13,,,,,,
209,tell us Bruh,username@dlooafll y,2:14,,,,,,
210,AND OUR FUTURE AND OUR CHILDREN'S FUTURE RED UP AND DOWN THE LINE GOD BLESS YOU AND THE USA ❤❤,username@d arblarlB,2:14,,,,,,
211,Be carefull with (Q) people Google will remember it and its going to be stuck on you as a label 🙂,username@eCsrosnrrM,2:16,,,,,,
212,👌,username@nan nrsrAd,2:17,,,,,,
213,COMMIE TROLLS - STILL MAD ABOUT 2016? - HOW DO YOU LIKE OUR AMY (ACB) ? TRUMP2020,username@marareemIm,2:17,,,,1,,
214,open America.... No democrat lockdown....No useless mask...,username@kie iBMMke,2:17,,,,1,,
215,Terror attack just happened in AUSTRIA,username@yeeryoboRC,2:18,,,,,,
216,🌹 UK 4 TRUMP 🌹,username@wroSdHt Ho,2:18,,,,,,
217,❤💖❤💖❤,username@eXXccePItt,2:18,,,,,,
218,🔴🔴🔴🔴🔴🔴🔴NORTHCAROLINA FOR TRUMP🔴🔴🔴🔴🔴🔴🔴,username@nyraa k ea,2:20,,,,,,
219,the W A V E = R E D,username@eCn Athl l,2:21,,,,,,
220,Crooked Hillary for Trump.,username@ibulibbtta,2:21,,,,,,
221,yes!!!,username@asnrnaKksn,2:21,,,,,,
222,love John James!,username@nroiDreine,2:23,,,,,,
223,all,username@sttidsdeTw,2:23,,,,,,
224,WIAH I COULD VOTE FOR HIM,username@et MMM ess,2:30,,,,,,
225,"𝗜𝗡 𝗚𝗢𝗗 𝐖𝗘 𝗧𝗥𝗨𝗦𝗧 ,𝗗𝗘𝗙𝗘𝗔𝗧 J𝗢𝗘 𝐖𝗘 𝗠𝗨𝗦𝗧",username@ly lly  lb,2:30,,,,,,
226,So sick of this mask Hoax bullshit,username@us a rhe a,2:30,,,,,,
227,JOHN MICHIGAN🤩🤩🤩🤩🤩,username@ nL g coHo,2:30,,,,,,
228,💔 VIENNA,username@srossbbsuu,2:30,,,,,,
229,I LOVE JOHN JAMES!!!,username@es&miiJh i,2:33,,,,,,
230,JOHN JAMES,username@um a simuB,2:33,,,,,,
231,Can’t wait for Trump to win,username@ s9elpp9p,2:33,,,,,,
232,Vote Trump 2020 and vote down Big Tech!,username@laMoaPnMla,2:34,,,,,,
233,GO JOHN!!!!,username@cLaeuiNceM,2:36,,,,,,
234,I just wanted to say baddawattadingopulwombat,username@iila ierVu,2:36,,,,1,,
235,Lived in the area from 1971 to 2004. TC is a beautiful area!,username@sJsssetuJJ,2:36,,,,,,
236,DEMOCRATS FOR TRUMP 2020,username@iP ei  l P,2:38,,,,,,
237,Marshmallows for TRUMP,username@aS mCeSSSt,2:38,,,,,,
238,Gretchen 'Morticia' Whitmore for PRISON .,username@ehBBBheute,2:38,1,,,1,,
239,Trump 2020,username@raeeoernho,2:40,,,,,,
240,trump:thanksdoc::thanksdoc::thanksdoc::thanksdoc::thanksdoc::thanksdoc::thanksdoc::thanksdoc::thanksdoc::thanksdoc::thanksdoc::thanksdoc:,username@roAnishsno,2:42,,,,,,
241,🐊DRAIN THE SWAMP🐊,username@mayay mtyt,2:42,,,,1,,
242,John James is the Man!!,username@tuuuotinun,2:43,,,,,,
243,"Trump 2020, Trump JR/Candace Owens 2024 ❤️",username@ryyy Jya y,2:43,,,,,,
244,Rain or Snow go vote my friends,username@aaegai teh,2:43,,,,,,
245,❤ PATRIOTS ❤,username@hroinlRpl,2:44,,,,,,
246,Thank you Heavenly Father for sending Donald J Trump to lead us back to Freedom!,username@Wsfflhhsii,2:44,,,,,,
247,MICHIGAN WILL NEVER GO BACK TO OBAMA-BIDEN-CLINTON RUNNING OUR COUNTRY. DRAIN THE SWAMP.,username@dneaB drBa,2:45,,,,1,,
248,MAGA,username@iek nDaaKn,2:45,,,,,,
249,"@Mark Wombolt - ""Dr Taylor Marshall"" gave a prayer Sunday, read Vigano's letter re: Reset. don't think RSBN showed. His ch shows vid.",username@isarilnnnl,2:45,,,,,,
250,yay! Lansing Michigan for The Donald! :_RSBNMAGALion::_RSBNTrump2020::_RSBN4moreyears:😃😃😃,username@mm A amaCr,2:45,,,,,,
251,Hard individuals,username@nleentcele,2:45,,,,,,
252,📢📢📢BREAKING NEWS : BIDEN REPEATED C'MON MAAAAN! 📢📢📢,username@ hedldshdU,2:46,,,,,,
253,JOHN JAMES,username@eeGsGeinGi,2:46,,,,,,
254,TRUMP 2020!!,username@MooLeo crh,2:47,,,,,,
255,John James ❤❤❤❤❤❤❤❤,username@oen C Diao,2:48,,,,,,
256,👍👍,username@_nlSomLaks,2:48,,,,,,
257,HES AMAZING,username@et MMM ess,2:48,,,,,,
258,JOHN JAMES!!! Let's go and vote him in Michigan!!,username@uugnrtaoau,2:48,,,,,,
259,YESSSSS!!!!!!,username@'zac'aadaa,2:50,,,,,,
260,VOTE for Trump....save America..,username@aJ J  adNa,2:50,,,,,,
261,🌹 UK 4 TRUMP 🌹,username@wroSdHt Ho,2:52,,,,,,
262,WHo is this guy???,username@ruuQuuaQQQ,2:56,,,,,,
263,Pray for John James win! 🤞🤞,username@hiprrrR.or,2:56,,,,,,
264,... AND HARD HEAD CRACKIN,username@yJ lmyyJss,2:56,,,,1,,
265,hay MI,username@rtrky elay,2:56,,,,,,
266,MICHIGAN - VOTE IN THIS BEAUTIFUL MAN TO SAVE YOUR STATE,username@rrAsssKrAu,2:58,,,,,,
267,💙 BI‍DEN FO‍R HATE! 💙,username@ hIThhhheI,2:58,,,,,,
268,❤💖JOHN💖❤,username@eXXccePItt,2:58,,,,,,
269,I guarantee he'll be President one day! JOHN JAMES is a HERO! TRUE WARRIOR,username@es&miiJh i,3:07,,,,,,
270,JOHN JAMES !!!!!!!,username@ iMnRtregt,3:07,,,,,,
271,Please vote John James!!!,username@akaaalnWkl,3:08,,,,,,
272,"I have video of the Michigan Democrat campaign video showed on CNN. Very different to what the US saw. Obama and Joe are together, but, frankly, nobody else is there. Obama is pointing at a wall.",username@BiByiaBiBl,3:08,,,,1,,
273,TRUMP2020 TRUMP2020 TRUMP2020,username@sLaaeoobbb,3:08,,,,,,
274,Good man,username@JhJrttckto,3:09,,,,,,
275,Biden needs more money from China to keep campaining.....,username@TSOAAIASOA,3:09,,,,1,,
276,the W A V E = R E D,username@eCn Athl l,3:09,,,,,,
277,VOTE FOR TRUMP!!!!!!!,username@nnn2knakki,3:09,,,,,,
278,WISCONSIN LOVE TRUMP!!!! KEEPING WISCONSIN RED 2020!!!,username@aojnes iae,3:09,,,,,,
279,THESE ARE HARD FOLK,username@nn ahhBhtn,3:10,,,,,,
280,thanks Donald trump:dothefive::thanksdoc::dothefive::goodvibes::washhands::thanksdoc:,username@roAnishsno,3:10,,,,,,
281,​❤❤❤HOLLAND FOR TRUMP❤❤❤,username@ tuDc Duch,3:10,,,,,,
282,John James,username@A ArA11y1A,3:10,,,,,,
283,"CORNPOP HATED BIDEN, THAT'S GOOD ENOUGH FOR ME.",username@roctbRcrot,3:11,,,,,,
284,This guys a good speaker... watch!,username@ ooryopEoy,3:11,,,,,,
285,CRIMINALS FOR BIDEN 2020,username@ led roi r,3:11,,,,,,
286,🐊DRAIN THE SWAMP🐊,username@mayay mtyt,3:12,,,,1,,
