Unnamed: 0,message,author,time_text,Direct Harassment,Hate Speech,Sexual Harassment,Trolling,Others,Toxic
7973,random pink guy moment,username@aHaHHHaaHH,01:41:22,,,,,,
7974,that was terrifying,username@cwcaeenadd,01:41:28,,,,,,
7975,grab ahold of his lucky charms pewds and see the light,username@V orrieoo,01:41:29,,,,,,
7976,!death,username@Loovooovov,01:41:30,,,,,,
7977,WHO EVEN NEEDS TO WORK,username@ssGsiys Ge,01:41:31,,,,,,
7978,PewDiePie has died 399 times in this game already and doesn't want to admit it.,username@htithhttbo,01:41:32,,,,,,
7979,idk whats funnier seeing pewds doing it Irl or in ngame,username@ByyyeyoBoe,01:41:36,,,,,,
7980,"If you guys are having issues joining the discord, please try on PC. if that doesnt work, send an email to pewdiepiediscordserver@gmail.com",username@htithhttbo,01:41:38,,,,,,
7981,lollll,username@PGa  a Paa,01:41:40,,,,,,
7982,man you guys really know how to pla the game,username@ MM AAM MA,01:41:40,,,,,,
7983,"""i don't understand how we aren't getting any action"" *dies*",username@B_Iam L__u,01:41:43,,,,,,
7984,:_pewdieRip::_pewdieRip::_pewdieRip::_pewdieRip::_pewdieRip::_pewdieRip:,username@io oidioAb,01:41:45,,,,,,
7985,hahahah,username@aarMZuxrb,01:41:45,,,,,,
7986,this has to be animated 😆,username@felllllefl,01:41:46,,,,,,
7987,Thank you nightbot,username@Jazasmbmbz,01:41:48,,,,,,
7988,LOL,username@Bnenssansr,01:41:53,,,,,,
7989,Lollll,username@xss oxos J,01:41:55,,,,,,
7990,LMAOOOOOO,username@DDCDCADDCA,01:41:55,,,,,,
7991,its like 2 10 yr olds i love it hahahaha,username@cclolsshll,01:41:56,,,,,,
7992,this is indeed how to have fun,username@rSlraSSeae,01:41:56,,,,,,
7993,😂😂😂😂😂😂,username@ o eaDahhr,01:41:57,,,,,,
7994,lol!!!,username@M M   II,01:41:57,,,,,,
7995,😆,username@bmFn-mlnoo,01:41:58,,,,,,
7996,Ken was sus,username@biDDAebb,01:41:59,,,,,,
7997,someone clip pewds without the game 🤣🤣🤣🤣,username@nnxnAninxl,01:42:02,,,,,,
7998,loooool,username@Yven nYvno,01:42:05,,,,,,
7999,why's jack's in delay?,username@aoorAGilil,01:42:06,,,,,,
8000,!who,username@aHaHHHaaHH,01:42:06,,,,,,
8001,That’s a big:_pewdieFRIP:,username@taeh9meS0t,01:42:06,,,,,,
8002,!death,username@akakakeaJJ,01:42:08,,,,,,
8003,LOLLL,username@mco_e 1a1o,01:42:10,,,,,,
8004,!death,username@aitP ritPi,01:42:12,,,,,,
8005,will wait this on meme template,username@PGa  a Paa,01:42:14,,,,,,
8006,That gesture lol im dead,username@ o eaDahhr,01:42:18,,,,,,
8007,ok,username@UUUoan MoM,01:42:20,,,,,,
8008,:_pewdieTambo:,username@eKeoeeyeue,01:42:21,,,,,,
8009,Get some water for me too,username@UUUoan MoM,01:42:26,,,,,,
8010,i am here hello,username@cccacaccec,01:42:30,,,,,,
8011,if i knew the code id join for bants,username@ Mssy  iM,01:42:32,,,,,,
8012,What's up Floor Gang?!:_pewdieWat::_pewdieWat::_pewdieWat:,username@NNMNnIrLoM,01:42:32,,,,,,
8013,Stay hydrated,username@mco_e 1a1o,01:42:35,,,,,,
8014,hi jack,username@cccacaccec,01:42:37,,,,,,
8015,Hi jack,username@B BssBRsso,01:42:37,,,,,,
8016,"Want to join the PewDiePie Discord server? Make sure to connect your YouTube account to your Discord, by following these steps: Go to Discord on desktop --> User Settings --> Connections --> YouTube.",username@htithhttbo,01:42:37,,,,,,
8017,hello Sean,username@UUUoan MoM,01:42:38,,,,,,
8018,ok,username@bmFn-mlnoo,01:42:38,,,,,,
8019,Hey Jack,username@aitP ritPi,01:42:39,,,,,,
8020,Is the stream laggy for anyone else :_pewdieReee:,username@ssGsiys Ge,01:42:39,,,,,,
8021,lol,username@iOi lEvliv,01:42:39,,,,,,
8022,we love u sean,username@aHaHHHaaHH,01:42:40,,,,,,
8023,Hello,username@mco_e 1a1o,01:42:40,,,,,,
8024,HI JACK,username@ o eaDahhr,01:42:40,,,,,,
8025,hello jack,username@aÁiiaali,01:42:41,,,,,,
8026,PP break,username@Jazasmbmbz,01:42:41,,,,,,
8027,No,username@oJ aC  oaa,01:42:41,,,,,,
8028,HEY JACK,username@M M   II,01:42:42,,,,,,
8029,HI JACK,username@ssGsiys Ge,01:42:42,,,,,,
8030,I will then,username@bmFn-mlnoo,01:42:42,,,,,,
8031,Hi Sean we love you,username@xss oxos J,01:42:43,,,,,,
8032,jiggy spooopy,username@ernenvieaD,01:42:44,,,,,,
8033,Ayy,username@Loovooovov,01:42:44,,,,,,
8034,hi jack,username@cclolsshll,01:42:45,,,,,,
8035,hi,username@C erma Cla,01:42:45,,,,,,
8036,I watch it everyday too,username@UUUoan MoM,01:42:47,,,,,,
8037,we luv u JACK,username@ o eaDahhr,01:42:48,,,,,,
8038,Heyyyy JAck haha,username@cCherokroe,01:42:48,,,,,,
8039,"imagine typing .tv, cringe",username@aarMZuxrb,01:42:49,,,,,,
8040,hi jackky boiii,username@vMv vMoiMd,01:42:49,,,,,,
8041,hi jack,username@kleqkllels,01:42:51,,,,,,
8042,hi jack,username@nzgzH gtgH,01:42:51,,,,,,
8043,hey jack,username@Nesmesmmfe,01:42:51,,,,,,
8044,Ok,username@mco_e 1a1o,01:42:52,,,,,,
8045,hello jack ily!,username@guor f l r,01:42:52,,,,,,
8046,hello Jack SAAN,username@rrulurrrpl,01:42:53,,,,,,
8047,Hi jack!!,username@seisikKhsK,01:42:53,,,,,,
8048,hi sean,username@PGa  a Paa,01:42:53,,,,,,
8049,HI JACK,username@hiinainnas,01:42:54,,,,,,
8050,Hi jack,username@eJaatnnlnJ,01:42:54,,,,,,
8051,shot op jack,username@ePAtlerlPe,01:42:55,,,,,,
8052,hiii jack,username@eksllkkskk,01:42:55,,,,,,
8053,Hi jackkk,username@ot iliJlwi,01:42:55,,,,,,
8054,No its kind of bad,username@assnoaJ Ba,01:42:57,,,,,,
8055,HI JACK YOU SMELL LIKE FLOWERS,username@gsgGoin ae,01:42:58,,,,,,
8056,chad chat,username@t gMSa teh,01:42:58,,,,,,
8057,hi jack,username@tltGrhiihi,01:42:58,,,,,,
8058,SEAN INVITE CORPSE DAVE,username@aHaHHHaaHH,01:42:59,,,,,,
8059,JIGGY JIGGY JACK,username@M M   II,01:42:59,,,,,,
8060,hi jack,username@eoz tzlkHz,01:42:59,,,,,,
8061,hey jack im alread subbed to yours,username@knooin gnk,01:43:00,,,,,,
8062,hi jack!,username@prPnaLPPhi,01:43:00,,,,,,
8063,Spoopi,username@B BssBRsso,01:43:00,,,,,,
8064,:_pewdieRip::_pewdieRip::_pewdieRip:,username@a a ttSMSi,01:43:00,,,,,,
8065,jiggy jiggy gang!,username@JyCCJeyeeJ,01:43:01,,,,,,
8066,H I J A C K,username@ieiaxneiix,01:43:02,,,,,,
8067,.tv dayum,username@evv KyrtKe,01:43:02,,,,,,
8068,I don’t watch twitch. But hi,username@oJ aC  oaa,01:43:04,,,,,,
8069,:_pewdieBrofist::_pewdieWave:,username@eddsedeWeW,01:43:04,,,,,,
8070,lol I just want him to like scream at us,username@ssGsiys Ge,01:43:05,,,,,,
8071,:_pewdieFloorGang:,username@akakakeaJJ,01:43:06,,,,,,
8072,:_pewdieOUH::_pewdieOUH::_pewdieOUH:,username@IOSIKKKKIS,01:43:07,,,,,,
8073,Sean is taking over the stream,username@V orrieoo,01:43:07,,,,,,
8074,hello jack,username@C erma Cla,01:43:08,,,,,,
8075,hi jack,username@aibla Arhi,01:43:08,,,,,,
8076,Hi jack,username@JoJaJrrroo,01:43:09,,,,,,
8077,:_pewdieFloorGang2::_pewdieWave::_pewdieFloorGang2::_pewdieWave:,username@ inMNnnNni,01:43:09,,,,,,
8078,spedicey boi,username@hiinainnas,01:43:10,,,,,,
8079,:_pewdieZerodeaths:,username@lreee4aa44,01:43:12,,,,,,
8080,Hi jack,username@N sTstsaas,01:43:12,,,,,,
8081,Ok!,username@mco_e 1a1o,01:43:13,,,,,,
8082,jack cant see any of this chat lol,username@ByyyeyoBoe,01:43:13,,,,,,
8083,just start dissing twitch,username@cclolsshll,01:43:14,,,,,,
8084,JAJSJS,username@kleqkllels,01:43:14,,,,,,
8085,hi jackspedicey,username@dCrr Srydr,01:43:15,,,,,,
8086,"JACK, JACK, JACK!!!",username@Ass RusuA,01:43:15,,,,,,
8087,sup:_pewdieWat:,username@eDeeeogoge,01:43:15,,,,,,
8088,@Daisy Soritbran -> Excess Symbols [warning],username@htithhttbo,01:43:16,,,,,,
8089,:_pewdieSexybrad:,username@akakakeaJJ,01:43:17,,,,,,
8090,inv some ppls,username@ Mssy  iM,01:43:17,,,,,,
8091,JAAACKKKKKK,username@ o eaDahhr,01:43:20,,,,,,
8092,hello,username@bmFn-mlnoo,01:43:22,,,,,,
8093,lol jack plugging himself,username@leehoooToC,01:43:23,,,,,,
8094,SEAN BRING OUR CORPSE BOY AND DAVE BOI,username@aHaHHHaaHH,01:43:23,,,,,,
8095,Sean is doing TWO STREAMS,username@cCherokroe,01:43:23,,,,,,
8096,Hi!!,username@UUUoan MoM,01:43:24,,,,,,
8097,Hiii,username@a Jliiulud,01:43:24,,,,,,
8098,yo jack,username@ ynroyrnyB,01:43:24,,,,,,
8099,Hi jack!,username@mco_e 1a1o,01:43:24,,,,,,
8100,Hello Seannn,username@CnlntnlCCn,01:43:25,,,,,,
8101,jack spedicey,username@kleqkllels,01:43:26,,,,,,
8102,why is this spicy?,username@diHzdlAnnn,01:43:27,,,,,,
8103,Hi jacks chat,username@B BssBRsso,01:43:27,,,,,,
8104,Hi Sean chat,username@xss oxos J,01:43:27,,,,,,
8105,hello Jacks chat,username@ua otuustt,01:43:28,,,,,,
8106,HEY JACK,username@Jazasmbmbz,01:43:29,,,,,,
8107,hijack,username@G oid rndn,01:43:29,,,,,,
8108,Hi jack,username@ nrdRrnO o,01:43:29,,,,,,
8109,hello Jack's chat!,username@rrulurrrpl,01:43:29,,,,,,
8110,yo,username@dzaFhazdma,01:43:29,,,,,,
8111,hi jack,username@lsmsslmsss,01:43:30,,,,,,
8112,:_pewdieFace:,username@nzgzH gtgH,01:43:31,,,,,,
8113,We're now Jacks chat,username@ssGsiys Ge,01:43:31,,,,,,
8114,HII JACKKKYYY,username@vMv vMoiMd,01:43:31,,,,,,
8115,Hi Sean,username@xss oxos J,01:43:31,,,,,,
8116,Heyyyy,username@illaarnal,01:43:32,,,,,,
8117,hahaha,username@aarMZuxrb,01:43:32,,,,,,
8118,Hi jack's chat!!,username@seisikKhsK,01:43:32,,,,,,
8119,hello jacks chat c:,username@hiashiiaKh,01:43:32,,,,,,
8120,"Okay, it's Jack's stream now",username@amaBmAlBnv,01:43:32,,,,,,
8121,is jacks stream laggy too or is it easier to hear,username@knooin gnk,01:43:33,,,,,,
8122,he’s back,username@kleqkllels,01:43:33,,,,,,
8123,Hello gamers,username@aarrnHuara,01:43:34,,,,,,
8124,LMFAO,username@ByyyeyoBoe,01:43:34,,,,,,
8125,:_pewdieJojoYES:,username@eilooFaial,01:43:34,,,,,,
8126,HI JACKS CHAT!!!!,username@ o eaDahhr,01:43:34,,,,,,
8127,fix audio delay felix,username@PësZkëooëZ,01:43:34,,,,,,
8128,:_pewdieFace::_pewdieTorso::_pewdieLeg::_pewdieSIMP:,username@sZoZeowZso,01:43:35,,,,,,
8129,☹,username@UUUoan MoM,01:43:35,,,,,,
8130,gamer grills,username@cclolsshll,01:43:35,,,,,,
8131,hi,username@lyrlKrnK s,01:43:35,,,,,,
8132,❤❤❤❤,username@adSaarSSa,01:43:36,,,,,,
8133,damn felix that door SLam,username@cccacaccec,01:43:37,,,,,,
8134,LMFOAOAOA,username@kleqkllels,01:43:37,,,,,,
8135,"Want to join the PewDiePie 'Floor Gang' Discord server? Make sure to connect your YouTube account to your Discord, by following these steps: Go to Discord --> User Settings --> Connections --> YouTube",username@htithhttbo,01:43:37,,,,,,
8136,what '^',username@bmFn-mlnoo,01:43:37,,,,,,
8137,JACk JACK',username@yyayeSSaaa,01:43:38,,,,,,
8138,"Hey, Sean.",username@lWalilWali,01:43:38,,,,,,
8139,HEY JACK CHAT,username@htaCPtt hi,01:43:39,,,,,,
8140,😂😂😂,username@BTTDTDTBTD,01:43:40,,,,,,
8141,hey jack and jacks chat lol,username@zbbyyyb bk,01:43:40,,,,,,
8142,hiiiii,username@eksllkkskk,01:43:40,,,,,,
8143,everyone chant jack,username@Ass RusuA,01:43:41,,,,,,
8144,Hello,username@oJ aC  oaa,01:43:41,,,,,,
8145,Hello jacks chat’,username@ nnarAnanH,01:43:41,,,,,,
8146,jack streaming in twicht or?,username@ernenvieaD,01:43:42,,,,,,
8147,:_pewdieRip:,username@sZoZeowZso,01:43:42,,,,,,
8148,Felix are you posting this live later?,username@k***k*****,01:43:43,,,,,,
8149,Hi Jack and his chat,username@aaiTiaaaaT,01:43:43,,,,,,
8150,Aye,username@xss oxos J,01:43:43,,,,,,
8151,Leads back,username@N sTstsaas,01:43:43,,,,,,
8152,hi jack can't wait to watch your vid today,username@ abaoeeFtF,01:43:43,,,,,,
8153,hi jack chat,username@dCrr Srydr,01:43:44,,,,,,
8154,:_pewdieSIMP:,username@eDeeeogoge,01:43:44,,,,,,
8155,Hey hey,username@oJ aC  oaa,01:43:45,,,,,,
8156,👁👄👁,username@adSaarSSa,01:43:45,,,,,,
8157,:_pewdieWave:,username@Khb  ob eK,01:43:46,,,,,,
8158,Jack bully us,username@UUUoan MoM,01:43:46,,,,,,
8159,back so who dies first ?,username@Neelg rer,01:43:46,,,,,,
8160,i want him to collab with markiplier,username@Tnssnoanss,01:43:46,,,,,,
8161,HEY JACKS CHAt,username@knooin gnk,01:43:47,,,,,,
8162,hi jack's chat!,username@eoz tzlkHz,01:43:47,,,,,,
8163,Jack,username@Ass RusuA,01:43:47,,,,,,
8164,:_pewdieEdgar2:,username@nqdqeddnae,01:43:50,,,,,,
8165,rude,username@lyrlKrnK s,01:43:51,,,,,,
8166,Sup jack,username@JoJaJrrroo,01:43:52,,,,,,
8167,:_pewdieMelon:,username@ua otuustt,01:43:52,,,,,,
8168,HIIIIII,username@ppmypinnpm,01:43:53,,,,,,
8169,hey jack's chat :),username@tltGrhiihi,01:43:57,,,,,,
8170,Welcome back papa pewds,username@xss oxos J,01:43:57,,,,,,
8171,jack,username@eJaatnnlnJ,01:43:58,,,,,,
8172,JACK TURN UR BACK,username@lgulaaSttS,01:43:59,,,,,,
8173,Yay! New floor gang member!,username@ssGsiys Ge,01:44:00,,,,,,
8174,FLOOR GANG :_pewdieOUH::_pewdieOUH::_pewdieOUH::_pewdieOUH:,username@aui ieaull,01:44:00,,,,,,
8175,Hi jack chat,username@mco_e 1a1o,01:44:01,,,,,,
8176,hello chack jat,username@rrulurrrpl,01:44:03,,,,,,
8177,JACK HURT OUR FEELINGS,username@hiinainnas,01:44:03,,,,,,
8178,helow,username@nvtoaajnla,01:44:05,,,,,,
8179,"JACK, JACK, JACK, JACK, JACK!!!",username@Ass RusuA,01:44:06,,,,,,
8180,oof,username@t gMSa teh,01:44:06,,,,,,
8181,sounds sus,username@ la lBBBnB,01:44:09,,,,,,
8182,WOO,username@ssGsiys Ge,01:44:11,,,,,,
8183,on what's platform is Jack streaming?,username@ernenvieaD,01:44:11,,,,,,
8184,After his lucky charms,username@V orrieoo,01:44:11,,,,,,
8185,cmon,username@nvtoaajnla,01:44:12,,,,,,
8186,Hi jack’s chat,username@JoJaJrrroo,01:44:13,,,,,,
8187,:_pewdieJojoYES::_pewdieJojoYES::_pewdieJojoYES::_pewdieJörgen:POG,username@MDclrllDrW,01:44:19,,,,,,
8188,dacts,username@GXuNXYXXYN,01:44:20,,,,,,
8189,:_pewdieHead2::_pewdieTorso2::_pewdieLeg2:,username@aHaHHHaaHH,01:44:23,,,,,,
8190,Spirits are just drawn to Felix,username@ LactSSayt,01:44:29,,,,,,
8191,also jack: kill my partner!!,username@boSbSSbiio,01:44:31,,,,,,
8192,yes yes,username@seiinsn ei,01:44:33,,,,,,
8193,Nvm,username@ny yyhfanC,01:44:33,,,,,,
8194,There is a delayy,username@kQicceQcnk,01:44:33,,,,,,
8195,:_pewdieGOLD:,username@ernenvieaD,01:44:34,,,,,,
8196,:_pewdieRicardo::_pewdieRicardo::_pewdieRicardo::_pewdieRicardo:,username@M M   II,01:44:35,,,,,,
8197,"Felix, Jack's audio is delayed",username@mApla aA A,01:44:37,,,,,,
8198,Corpse's stream got more viewers last night.,username@aJollCiJlJ,01:44:38,,,,,,
8199,LEG,username@B BssBRsso,01:44:41,,,,,,
8200,pog,username@akakakeaJJ,01:44:44,,,,,,
8201,:_pewdieSmolpp:,username@cclolsshll,01:44:45,,,,,,
8202,we cant seeeeeeeeeeeee boy,username@knooin gnk,01:44:46,,,,,,
8203,Pewds is playing with: @Jacksepticeye,username@htithhttbo,01:44:48,,,,,,
8204,he has legs,username@ilLylyliil,01:44:50,,,,,,
8205,:_pewdieFace::_pewdieFace:,username@eJaatnnlnJ,01:44:51,,,,,,
8206,nice pose,username@rrulurrrpl,01:44:52,,,,,,
8207,what platform is jack on??,username@torootooHo,01:44:53,,,,,,
8208,:_pewdieFace: :_pewdieTorso:,username@nzgzH gtgH,01:44:54,,,,,,
8209,:_pewdiePewd:,username@adSaarSSa,01:44:54,,,,,,
8210,LMAOOO,username@DDCDCADDCA,01:44:56,,,,,,
8211,oop nvm,username@knooin gnk,01:44:57,,,,,,
8212,Awww,username@xss oxos J,01:44:59,,,,,,
8213,👀,username@bmFn-mlnoo,01:45:00,,,,,,
8214,:_pewdiePewd::_pewdiePewd::_pewdiePewd::_pewdiePewd::_pewdiePewd:,username@hlohnotraa,01:45:01,,,,,,
8215,thats cause everyone simps for corpse,username@ Mssy  iM,01:45:01,,,,,,
8216,Is that a l e g,username@ny yyhfanC,01:45:04,,,,,,
8217,Legs?,username@JoJaJrrroo,01:45:05,,,,,,
8218,Hello pewdiepie,username@NaWRoWNeWW,01:45:05,,,,,,
8219,what loool,username@Loovooovov,01:45:07,,,,,,
8220,twitch,username@lyrlKrnK s,01:45:08,,,,,,
8221,thats more scary,username@rrulurrrpl,01:45:09,,,,,,
8222,wth,username@UUUoan MoM,01:45:10,,,,,,
8223,noice fake leg,username@G  GnnG vG,01:45:10,,,,,,
8224,:_pewdieYes:,username@egrBB ekak,01:45:11,,,,,,
8225,did you know that Jacksepticeye died again? he was found face down on his desk,username@V orrieoo,01:45:11,,,,,,
8226,Jack is on twitch,username@B BssBRsso,01:45:12,,,,,,
8227,friend of besties,username@cwcaeenadd,01:45:12,,,,,,
8228,Fake legs?,username@JoJaJrrroo,01:45:12,,,,,,
8229,JAHAHAHAHHAA,username@ o eaDahhr,01:45:14,,,,,,
8230,whose legs are those cant be felix's,username@aaiukauaau,01:45:14,,,,,,
8231,jack is on twitch,username@ddCSrnldeC,01:45:15,,,,,,
8232,sad potato noises 🥔,username@Neelg rer,01:45:15,,,,,,
8233,@Hootykatrina lolz twitch,username@knooin gnk,01:45:18,,,,,,
8234,leg leg leg leg,username@adSaarSSa,01:45:18,,,,,,
8235,ghost,username@BTTDTDTBTD,01:45:18,,,,,,
8236,😆,username@Loovooovov,01:45:21,,,,,,
8237,ROAST OF JACKSCEPTICEYE REMAKE,username@ByyyeyoBoe,01:45:22,,,,,,
8238,lmao,username@p5pm.A9mm9,01:45:24,,,,,,
8239,:_pewdieLeg::_pewdieTorso::_pewdieFace::_pewdieAngry::_pewdieAngry::_pewdieTambo::_pewdieElon::_pewdieSexybrad::_pewdieWat::_pewdieEdgar2:,username@nzgzH gtgH,01:45:24,,,,,,
8240,(1) leg,username@ Mssy  iM,01:45:25,,,,,,
8241,wtf hahahah,username@cclolsshll,01:45:26,,,,,,
8242,Did it freeze?,username@riuutiiutu,01:45:26,,,,,,
8243,legs,username@kakJyaZ ac,01:45:26,,,,,,
8244,fake leg,username@dCrr Srydr,01:45:27,,,,1.0,,
8245,every year he dies,username@V orrieoo,01:45:28,,,,,,
8246,Hello pewds,username@ TT dhnThn,01:45:30,,,,,,
8247,jack wall gang,username@guor f l r,01:45:31,,,,,,
8248,LEG LEG LEG LEG,username@adSaarSSa,01:45:32,,,,,,
8249,lmao,username@felllllefl,01:45:33,,,,,,
8250,Fake legs gang,username@JoJaJrrroo,01:45:34,,,,,,
8251,LOL,username@M M   II,01:45:34,,,,,,
8252,poor jack,username@eJaatnnlnJ,01:45:35,,,,,,
8253,:_pewdieWat::_pewdieWat::_pewdieSven::_pewdieSven:,username@nzgzH gtgH,01:45:35,,,,,,
8254,:_pewdieHead2::_pewdieTorso2::_pewdieLeg2:,username@aSkRmaaoSk,01:45:38,,,,,,
8255,Good wall 😂😂😂,username@BTTDTDTBTD,01:45:41,,,,,,
8256,LEG LEG LEG,username@M M   II,01:45:41,,,,,,
8257,Jack wall gang confirmed?,username@B BssBRsso,01:45:42,,,,,,
8258,"HEY GAMERS, trying to join the discord? It can take up to an hour after joining before it works!",username@htithhttbo,01:45:43,,,,,,
8259,wall gang!,username@ i idáSiee,01:45:43,,,,,,
8260,:_pewdieHead2::_pewdieTorso2::_pewdieLeg2:,username@egrBB ekak,01:45:43,,,,,,
8261,GET IN THE WALL,username@aui ieaull,01:45:46,,,,,,
8262,Harsh,username@ LactSSayt,01:45:47,,,,,,
8263,last year he died by a drunk driver,username@V orrieoo,01:45:49,,,,,,
8264,POOR JACK,username@ o eaDahhr,01:45:50,,,,,,
8265,:_pewdieLeg::_pewdieLeg::_pewdieLeg:,username@xx lxCaexx,01:45:51,,,,,,
8266,boo,username@iemmrTeaia,01:45:52,,,,,,
8267,wall gang,username@adSaarSSa,01:45:53,,,,,,
8268,da man in the wall,username@ierrl iiMe,01:45:55,,,,,,
8269,"Oh Man of the Wall, what is your wisdom?",username@ az oloJlr,01:45:55,,,,,,
