Unnamed: 0,time_text,author,message,Direct Harassment,Hate Speech,Sexual Harassment,Trolling,Others,Toxic
6140,32:43,username@vkadkknake,See if you can make some kind of rudimentary lathe with the detritus,,,,,,
6141,32:44,username@l__EasEitl,Hey,,,,,,
6142,32:44,username@nnonalaoNC,RAUL,,,,,,
6143,32:44,username@ZNNODMDNEE,Run,,,,,,
6144,32:44,username@eSnnaunnSz,This is like adult dora the explorer 🙂,,,,,,
6145,32:44,username@QMroniuann,did he get a creator code?,,,,,,
6146,32:45,username@LotgaMoMtd,You’re BREAKING UP DOWN THERE DOC!,,,,,,
6147,32:45,username@urezrzrzcz,"I can't do it all, but I can Lol",,,,,,
6148,32:45,username@9wgag9g11g,symbolS!,,,,,,
6149,32:45,username@DeoseeDTTs,Alex?!,,,,,,
6150,32:45,username@tSaSNt NN ,CODES ON THE STONES,,,,,,
6151,32:46,username@ vlllsv aS,wake up!!!!!!!!!!!!!!,,,,,,
6152,32:46,username@LWY.WMrLYL,open,,,,,,
6153,32:46,username@oM titCCbC,"doc`s streams are in another level production, its amazing",,,,,,
6154,32:46,username@04K5450055,NO ALEX JUST ALEXA,,,,,,
6155,32:46,username@ʏ    ᴄᴄᴄ  ,OPEN THE BOX,,,,,,
6156,32:46,username@l sljsmoae,alex,,,,,,
6157,32:47,username@oahTn gons,kinda cringy,,,,,,
6158,32:47,username@k AhhaAsyr,can't find alex,,,,,,
6159,32:48,username@annlrnMoll,Doctor I’m scared,,,,,,
6160,32:48,username@rao TrgGry,LEH GET IT LEH GOOO!!!,,,,,,
6161,32:48,username@ekiszcnenn,Crash through the wall!!!,,,,,,
6162,32:48,username@eevRSnaSvv,ALEX????,,,,,,
6163,32:49,username@dn W nayaa,CHEAH,,,,,,
6164,32:49,username@aSi vSahhd,OH NO,,,,,,
6165,32:49,username@HAAVRHHDZD,his sez dungeon,,,,,,
6166,32:50,username@s oS Soso ,let me innnnn,,,,,,
6167,32:50,username@ciiicasiis,:_Think:,,,,,,
6168,32:51,username@ i vieneee,open sesame,,,,,,
6169,32:52,username@zneu  enie,yeah yeah yeah:_Yaya::_Yaya::_Yaya:,,,,,,
6170,32:52,username@LeiLeivvvi,NOSCOPE THE DOOR,,,,,,
6171,32:52,username@eMhMcMmmSc,OPEN THE CHEST,,,,,,
6172,32:52,username@llmeadilii,alllllllllleeeeeeeeeeeeeeeeeeeeeeeex,,,,,,
6173,32:52,username@seRSpdT eh,Hit that like? 🤣🤣🤣,,,,,,
6174,32:52,username@arauiaausV,what theee,,,,,,
6175,32:52,username@ uhhBsunjh,??????????????,,,,,,
6176,32:52,username@GfelLeelGi,Alex!!!,,,,,,
6177,32:53,username@JteiMiMenJ,Yayayayaya,,,,,,
6178,32:55,username@lAsCxee  d,im alex,,,,,,
6179,32:55,username@haSaccezz ,ALEX!,,,,,,
6180,32:55,username@aKS a azKz,tomb raider?,,,,,,
6181,32:57,username@ CdCdedd R,RAULLLL,,,,,,
6182,32:57,username@ay  aany y,yo,,,,,,
6183,32:58,username@ irnniaran,dafuq mannn,,,,,,
6184,32:58,username@kJeoR edad,hey champions cli,,,,,,
6185,32:59,username@r RcvviEav,ALEX?!,,,,,,
6186,32:59,username@7i7egg7gei,loot crate in front of the door,,,,,,
6187,33:00,username@DRscReRsp ,more echo @DrDisRespect,,,,,,
6188,33:00,username@aCTAkmkekA,LOL,,,,,,
6189,33:00,username@orotir itt,Greatest entertainer of all time,,,,,,
6190,33:00,username@ tiriBetie,How many levels are in the arena? Jesus millions deep?,,,,,,
6191,33:00,username@nsty yeent,its fixed lol,,,,,,
6192,33:00,username@SSreKepeee,????,,,,,,
6193,33:00,username@ilmtlalaia,Oh nice it’s cleaned up,,,,,,
6194,33:00,username@.MttMiGhGt,Cleanup crew is quick!,,,,,,
6195,33:00,username@qÖaÖÖausÖu,finallly,,,,,,
6196,33:00,username@esmCemesem,jumpscare,,,,,,
6197,33:01,username@llKiaiailn,WHEN WE PLAYING DUOS DOC,,,,,,
6198,33:01,username@kuDiookiio,lets gooooo,,,,,,
6199,33:01,username@u   elMVa ,Careful Doc,,,,,,
6200,33:01,username@aeberrrrbe,DOC FIND ALEX!,,,,,,
6201,33:01,username@ nEnhClCaC,It looks like a package got dropped off down there too,,,,,,
6202,33:01,username@imiuwmwnuu,woah dude,,,,,,
6203,33:02,username@aoosaJnnnJ,cleans up nice,,,,,,
6204,33:02,username@ofrofrosss,:_Think:,,,,,,
6205,33:02,username@d1i1zaid1r,who cleaned the elevator lol,,,,,,
6206,33:03,username@llmeadilii,alex,,,,,,
6207,33:03,username@ae LPIlerl,OMEGALUL,,,,,,
6208,33:03,username@YILLILLYSY,Alex is back,,,,,,
6209,33:03,username@imiuwmwnuu,yoooooooooo,,,,,,
6210,33:03,username@oTTooTmTmm,man janitor staff cleaned that up quick,,,,,,
6211,33:04,username@Meeeza Mrr,IS THIS SEA OF THEIVES,,,,,,
6212,33:04,username@ksc eMssca,yayayayay,,,,,,
6213,33:04,username@CammamC Cm,Turn on Members ONLY!!!!,,,,,,
6214,33:07,username@y l yyyRRK,The Clean up Crew is on Point,,,,,,
6215,33:07,username@ciehhMiaeh,Doc fights h3 and rips him a new one I could see it now 😏,,,,,,
6216,33:07,username@nedrnwdrrd,weeeeeeeeeeeeeee,,,,,,
6217,33:07,username@ a  lSaaSa,Alex!!!,,,,,,
6218,33:07,username@daanDZnonn,ohh its fixed,,,,,,
6219,33:07,username@t olMtwolw,fixed the elevator,,,,,,
6220,33:07,username@ vlllsv aS,raul!!!!!!!!!!!!!!,,,,,,
6221,33:07,username@llslssaF21,Great cleaning crew,,,,,,
6222,33:07,username@⸻⸻⸻⸻⸻⸻⸻⸻⸻⸻,ALE❌,,,,,,
6223,33:07,username@aKS a azKz,lift is fixed,,,,,,
6224,33:07,username@ E EZLBBLZ,its fixed lol,,,,,,
6225,33:07,username@ae1earydRr,new mortal combat arena confirmed,,,,,,
6226,33:07,username@a rrkgMokr,who cleaned up the elevator,,,,,,
6227,33:07,username@NKiKKiNiTK,xD,,,,,,
6228,33:08,username@rlareIleer,Clean,,,,,,
6229,33:08,username@ooeejjojjj,doc def skipping leg day,,,,,,
6230,33:08,username@eeatt SSwS,Is that where you harvest the Shungite?,,,,,,
6231,33:08,username@ vlllsv aS,alex,,,,,,
6232,33:09,username@kkiksalrlk,well that was quick,,,,,,
6233,33:09,username@nuRcnRun o,elevator is fixed,,,,,,
6234,33:10,username@oeceuerdoe,he took the other elevator,,,,,,
6235,33:10,username@t  .DPDa  ,anyone familiar with nordic characters?,,,,,,
6236,33:10,username@o ttsttwsi,doctober,,,,,,
6237,33:10,username@TIRETBNNEE,ELVEVATOR FIXED ITSELF,,,,,,
6238,33:10,username@ngNNugNuNe,Everything back normal :),,,,,,
6239,33:11,username@LysspnLeeo,THE BEST:_Buffer1::_Buffer2:,,,,,,
6240,33:11,username@llmeadilii,lol,,,,,,
6241,33:11,username@eeesrreeae,Doc ARG PogU,,,,,,
6242,33:11,username@sBJ BBJees,Start decyphering the column writing?,,,,,,
6243,33:11,username@ehoTC2Speo,Not here again . Remember what happened last time,,,,,,
6244,33:12,username@solornITrr,woah,,,,,,
6245,33:12,username@asnuhushsc,the blood's gone nice of the ghost to clean it up,,,,,,
6246,33:12,username@iiqqiiiisi,This is so sick Doc,,,,,,
6247,33:13,username@JJ5 eJzte ,Best stream!,,,,,,
6248,33:13,username@ aoooanoaL,for a new elevator that thing sure is squeaky lol,,,,,,
6249,33:13,username@amy oyeymr,"The runes seem backwards CC, let’s get on it 👀:_Yaya::_Handshake:",,,,,,
6250,33:13,username@knkprnI er,RAKERS!,,,,,,
6251,33:14,username@t olMtwolw,that is a great cleaning staff,,,,,,
6252,33:14,username@ohhmmot oo,🤯🤯🤯🤯,,,,,,
6253,33:14,username@oomisicrmo,I cleaned the elevator,,,,,,
6254,33:14,username@LiiOScilIi,EEEEEEEEEEEEE,,,,,,
6255,33:16,username@CammamC Cm,Hi tik,,,,,,
6256,33:16,username@ggMMeeuegu,come on doc mannnn,,,,,,
6257,33:17,username@JJraeJeell,WHERE TF IS ALEX,,,,,,
6258,33:17,username@esmCemesem,😆,,,,,,
6259,33:17,username@esmCemesem,😆,,,,,,
6260,33:17,username@ts imtiLat,best entertainer,,,,,,
6261,33:17,username@ntyu ketne,i think the wires represent 3 things - VIOLENCE SPEED MOMENTUM,,,,,,
6262,33:17,username@esmCemesem,😆,,,,,,
6263,33:18,username@dd aiiaBLL,I'm almost done w my drink,,,,,,
6264,33:18,username@noa n yrKy,Protect doc at all cost,,,,,,
6265,33:19,username@mmim8Em82e,we ain't going in that lift,,,,,,
6266,33:19,username@LysspnLeeo,NOBODY DOES IT BETTER,,,,,,
6267,33:20,username@enC isiCbe,Different elevator different day,,,,,,
6268,33:20,username@awwwrtMe t,hahahah reacting to the elevator going up,,,,,,
6269,33:20,username@rWafryrw f,TAKE THE STAIRS,,,,,,
6270,33:21,username@l sljsmoae,Back to normal,,,,,,
6271,33:21,username@rriroahtto,FIXED,,,,,,
6272,33:22,username@daduaAdsud,YAY,,,,,,
6273,33:22,username@Ca hChoauh,how is it cleaned????,,,,,,
6274,33:22,username@Meeeza Mrr,Cleanup = instant,,,,,,
6275,33:23,username@a sssAoA E,hello sir,,,,,,
6276,33:23,username@iluii3uJiJ,e,,,,,,
6277,33:23,username@iluii3uJiJ,ee,,,,,,
6278,33:24,username@uKozzzpuop,PLEBS AND GIMPS UNITE!!!1,,,,,,
6279,33:24,username@lHlmlooooA,yo this man ain't even start playing yet and its a hype stream,,,,,,
6280,33:24,username@AAAVNVNTOI,POG!,,,,,,
6281,33:24,username@04K5450055,JET PACK,,,,,,
6282,33:25,username@r3ssw3drsr,WHAT AM I WATCHING LOL,,,,,,
6283,33:25,username@StotPipoeo,NOBODY DOES IT BETTER!,,,,,,
6284,33:25,username@neXisrtXre,🤗,,,,,,
6285,33:26,username@41t1Soc147,he doesnt even have to push a button,,,,,,
6286,33:26,username@Rynya mnod,Bro brothers cleaning service,,,,,,
6287,33:26,username@esmCemesem,😆,,,,,,
6288,33:27,username@zneu  enie,great cleaning crew:_Yaya::_Yaya::_Yaya::_Yaya::_Yaya:,,,,,,
6289,33:27,username@FaihirtFMF,the quality of docs streams are like comparing a badass PC to a console. every other streamer is a console and doc is the superior pc,,,,,,
6290,33:27,username@ eBraaeBro,"He’s moving to Facebook, calling it now.",,,,,,
6291,33:27,username@llmeadilii,wowo,,,,,,
6292,33:27,username@CC.Bwww.C ,Was that a dream?,,,,,,
6293,33:28,username@aaSaabonaS,WAKE UP,,,,,,
6294,33:28,username@tzne Sntzi,I like the elevator music,,,,,,
6295,33:28,username@snrseJaden,⛽️,,,,,,
6296,33:28,username@uuyrnuuttl,Doc has to win a triple threat to open that door. 3 cables = 3 wins,,,,,,
6297,33:29,username@nrrrnnEnaa,someone clip the runes!,,,,,,
6298,33:29,username@oevos eshJ,"36 million people watching, we can take whatever it is thats in the Arena down!",,,,,,
6299,33:31,username@lcceu zz  ,FF7 Remake?,,,,,,
6300,33:31,username@r  FiFiSom,all casual,,,,,,
6301,33:32,username@ Anaa;s;a ,:yt:,,,,,,
6302,33:32,username@Cr  r CzeC,:_Peek::_Peek::_Peek:,,,,,,
6303,33:32,username@isudssqsui,:_Buffer1::_Giggles::_Buffer2:,,,,,,
6304,33:32,username@moDDommRRo,get back down there,,,,,,
6305,33:32,username@ CdCdedd R,Feliz Navidad!!,,,,,,
6306,33:33,username@TeeatetthB,if only it wasnt greenscreen,,,,,,
6307,33:33,username@UerndrerMn,WHERE IS ZE ALEX,,,,,,
6308,33:33,username@ hneFTPehh,RIP,,,,,,
6309,33:33,username@aaauSp umm,Like the stream,,,,,,
6310,33:33,username@niAAdCinhC,start doing leg workouts doc!!!!!!!!!!!!!,,,,,,
6311,33:33,username@SoCnryanad,Fun Fact Alex has ran away with doc's Lambo,,,,,,
6312,33:34,username@SSreKepeee,:_Love::_Love::_Love:,,,,,,
6313,33:34,username@PP00LP70PP,THE BEST,,,,,,
6314,33:34,username@oφNoNNDφφo,b02?,,,,,,
6315,33:34,username@rlrscssisi,😭,,,,,,
6316,33:35,username@onoSneaSoi,Alex!!,,,,,,
6317,33:36,username@C tiCtsiAr,The elevator music is cracking me up.,,,,,,
6318,33:36,username@MnWlilW M ,we need Z,,,,,,
6319,33:36,username@Ca hChoauh,hahahahha,,,,,,
6320,33:36,username@SronidtS d,klj,,,,,,
6321,33:36,username@e r ccArcr,doc,,,,,,
6322,33:36,username@UzUzNiiUzi,Nice vro,,,,,,
6323,33:37,username@ghhurafhaa,its okay its just alex doc....,,,,,,
6324,33:37,username@mTeDTeDB m,DOC = GENIUS,,,,,,
6325,33:37,username@nnBghihiig,yayayayaya,,,,,,
6326,33:37,username@PBNBDGDDNP,2x,,,,,,
6327,33:38,username@yMMiyyyAiy,Alex use Self Res 😶,,,,,,
6328,33:38,username@TDyDyyTDmT,why am i laughing so hard,,,,,,
6329,33:39,username@ssiatnysii,This is why he pays millions for the arena,,,,,,
6330,33:39,username@c seo aaec,lets gooooooooooooo,,,,,,
6331,33:39,username@noRctir Fa,all clean now,,,,,,
6332,33:41,username@BS_B7E7E_E,Let's go!!!!,,,,,,
6333,33:41,username@gghgbhbNNt,@anteasocial __ -> Come on! [stop spamming caps] [warning],,,,,,
6334,33:41,username@aZnBaaanna,show your pro skill,,,,,,
6335,33:41,username@vlWWDaWlrr,The password? Violence! Speed! Momentum,,,,,,
6336,33:41,username@ppnppgppni,:_Handshake::_Handshake::_Handshake:,,,,,,
6337,33:42,username@sLrd Lrvss,:yougotthis::yougotthis::yougotthis:,,,,,,
6338,33:42,username@retsrrfMea,Tf just happened lol,,,,,,
6339,33:42,username@_s_srurusu,hi doc ❤🖤❤,,,,,,
6340,33:42,username@i/nMnn ona,Get a like when bo2 Is on,,,,,,
6341,33:42,username@B r B0 nk0,Surprised by how many other Youtube watch doc from all backgrounds . seen motovloggers games bloggers sports,,,,,,
6342,33:42,username@zeoEoMMzEE,🤣🤣🤣🤣🤣🤣🤣🤣,,,,,,
6343,33:42,username@6ju61NhNuh,👍,,,,,,
6344,33:43,username@sandaPaatP,Docs stream is SECOND TO NONE,,,,,,
6345,33:43,username@Ca hChoauh,alex cleaned it,,,,,,
6346,33:43,username@solornITrr,I'm intrigued by that tomb,,,,,,
6347,33:43,username@G AGrf aA ,GOLD CONTENT,,,,,,
6348,33:44,username@TSrndSndnt,!uptime,,,,,,
6349,33:45,username@PP00LP70PP,absolutely the best streamer ever!,,,,,,
6350,33:46,username@iMgasl2lRs,ALEX IS BEHIND THE DOOR,,,,,,
6351,33:46,username@yn n Ay  d,love being a member of this great club doc 💙🏴󠁧󠁢󠁳󠁣󠁴󠁿,,,,,,
6352,33:46,username@Fi 9iO6Os6,creativity on a whole other level,,,,,,
6353,33:46,username@Ted6im6A6u,Love that elevator,,,,,,
6354,33:47,username@re TTSoTsS,This is why you are the best lol!!!! The skits are awesome!! 2x goat,,,,,,
6355,33:47,username@9inttgirpo,cyberpunk?????,,,,,,
6356,33:47,username@im ss iJml,Open it,,,,,,
6357,33:48,username@eeatt SSwS,That elevator has the Violence but no speed and momentum!,,,,,,
6358,33:48,username@I iIdidInn,Docs putting on a show today,,,,,,
6359,33:48,username@raaeeerseh,jumpscare?,,,,,,
6360,33:48,username@KC C KK CC,!hidealex,,,,,,
6361,33:49,username@DD HHD H  ,Triple threat???,,,,,,
6362,33:49,username@g2aig5nag2,tha best!!!,,,,,,
6363,33:49,username@erreBBuBrB,bro what,,,,,,
6364,33:49,username@hdua udahh,:_Buffer1::_Love:,,,,,,
6365,33:49,username@aewwhawweM,I MISSED IT,,,,,,
6366,33:49,username@AXzxZAxZxX,@DrDisRespect your mic is cutting sometime mah boi,,,,,,
6367,33:49,username@MmrrriSrRR,Doc Raider,,,,,,
6368,33:50,username@nsn haowse,ABSOLUTE LEGEND,,,,,,
6369,33:50,username@ZoKh odZh ,The quality is unbelievable.,,,,,,
6370,33:50,username@eoMoNNNeNe,:thanksdoc:,,,,,,
6371,33:50,username@ nttnyncra,Wow Nobody even comes close this is like a movie,,,,,,
6372,33:50,username@taNNatttaN,That was great!,,,,,,
6373,33:50,username@⸻⸻⸻⸻⸻⸻⸻⸻⸻⸻,IT DIDNT BREAK 😲,,,,,,
6374,33:50,username@RznvzDDnvz,Z?,,,,,,
6375,33:50,username@AXzxZAxZxX,@DrDisRespect your mic is cutting sometime mah boi,,,,,,
6376,33:50,username@lila iammi,this is the best entertainment,,,,,,
6377,33:51,username@asnuhushsc,it leads to Shadowgate,,,,,,
6378,33:51,username@RotittsRRi,l,,,,,,
6379,33:51,username@ekk eZooZe,When we playing duos doc,,,,,,
6380,33:51,username@tcptRRReit,VSM CABLES!,,,,,,
6381,33:51,username@Mtirvooiet,6.9k likes nice,,,,,,
6382,33:51,username@soRsRRssss,its the tomb of the shungite master,,,,,,
6383,33:51,username@SNPASANCeA,bravo,,,,,,
6384,33:51,username@et  eFutfs,rip joe rogan,,,,,,
6385,33:51,username@NKiKKiNiTK,OH BABYY BABBYY BABY COME COME COME,,,,,,
6386,33:51,username@dettlIeele,That was amazing:_Giggles:,,,,,,
6387,33:52,username@ GyyG Jlas,@DrDisrespect Woke up early to gym & now I get to watch you dominate the day BB! :_Love::_Buffer2::_Buffer2::_Buffer2::_Buffer2::_Yaya::_Yaya::_Yaya:,,,,,,
6388,33:52,username@3r3333nrt3,ALEX GET TO WORK QUIT MESSIN AROUND.,,,,,,
6389,33:52,username@nsty yeent,rip alec,,,,,,
6390,33:57,username@moDDommRRo,YEEEESSSS hes back,,,,,,
6391,33:57,username@a aB alaaB,filler epuside,,,,,,
6392,33:57,username@naneuaaenn,you werent supposed to live Doc,,,,,,
6393,33:58,username@aa JMJJJ J,Alex RIP,,,,,,
6394,33:58,username@PcsnPnc ns,But....where's Alex?,,,,,,
6395,33:58,username@dorddodddv,LETS GO DOC! Best streamer in the game!,,,,,,
6396,33:59,username@ ØE Ø    N,woo,,,,,,
6397,33:59,username@snrseJaden,2 x,,,,,,
6398,33:59,username@woeeZeotor,"well that was 9 minutes, 51 more to go lol",,,,,,
