Unnamed: 0,time_text,author,message,Direct Harassment,Hate Speech,Sexual Harassment,Trolling,Others,Toxic
173,1:17,username@sssnnuddPn,:_Warcry::_Warcry::_Warcry::_Warcry::_Warcry::_Warcry::_Warcry::_Warcry::_Warcry::_Warcry::_Warcry::_Warcry::_Warcry::_Warcry:,,,,,,
174,1:17,username@enr3e3a Ge,LETS GET INVOLVED,,,,,,
175,1:17,username@zDe44lil4l,Any gaming chair recommendations?,,,,,,
176,1:17,username@PcsnPnc ns,:_Dance::_Dance::_Dance:,,,,,,
177,1:18,username@O eretc rO,YAYAYAYAYAYAYAY,,,,,,
178,1:18,username@d ndanodnb,:elbowcough:,,,,,,
179,1:18,username@r_re_ep_op,yayayayayaya,,,,,,
180,1:18,username@shndlnAAyl,Hi did,,,,,,
181,1:19,username@aadBnnsBBn,goo,,,,,,
182,1:19,username@  EK   EEK,Trickle in!,,,,,,
183,1:21,username@d a dVnhhd,go battlefield 4 instead !!!!,,,,,,
184,1:22,username@bsndasgsei,How old is BO2??,,,,,,
185,1:22,username@PBNBDGDDNP,like for 2x😘yayayayayaya,,,,,,
186,1:22,username@tmtsmtywas,whoa whoa whoa whoa whoa,,,,,,
187,1:23,username@BtAhBthsBa,yayayayaya yayayayaya yayayayaya yayayayaya yayayayaya 🔥🔥🔥🔥🔥🔥,,,,,,
188,1:23,username@d ndanodnb,:elbowcough:,,,,,,
189,1:23,username@eceeeeecee,Black ops 2?,,,,,,
190,1:23,username@BriuirBWue,let's gooooo,,,,,,
191,1:23,username@s naMesnMr,When you refresh at the perfect time.,,,,,,
192,1:23,username@rmz0BmrmzB,NEW AMD GPU,,,,,,
193,1:23,username@adnnoJ oaa,Raul,,,,,,
194,1:23,username@riefRriaRs,Anyone else listen to docs music while they smoke? So relaxing,,,,,,
195,1:25,username@m meRRaphT,✌🏼⏰👶🏼,,,,,,
196,1:25,username@nRnnniinnn,2X,,,,,,
197,1:25,username@nn  nennni,HERE WE ARE,,,,,,
198,1:25,username@ aCeCisPrs,let's go CC,,,,,,
199,1:25,username@lya aaPJ u,SEND IT,,,,,,
200,1:26,username@O eretc rO,YAYAYAYAYAYAYAYAYAYAY,,,,,,
201,1:26,username@d ndanodnb,:elbowcough:,,,,,,
202,1:26,username@ArmLb beLL,apparently the people asking about bo2 didn't listen/watch Monday lol,,,,,,
203,1:26,username@h h rans n,YAYAYAYAYAYAYAYAYAYAYAYA,,,,,,
204,1:26,username@rmz0BmrmzB,NEW AMD GPU,,,,,,
205,1:27,username@BreuniuLni,what it dooo,,,,,,
206,1:27,username@ATsTAssttb,DOC,,,,,,
207,1:27,username@CeaHehleas,Yayayayayayaya,,,,,,
208,1:28,username@elleaAamlA,WOOT,,,,,,
209,1:28,username@rmz0BmrmzB,NEW AMD GPU,,,,,,
210,1:28,username@1a1vdddvvd,Let’s get pumped 🤘,,,,,,
211,1:28,username@i.v rDeni.,let's go doc,,,,,,
212,1:28,username@enr3e3a Ge,PLAY RUST DOC,,,,,,
213,1:29,username@d ndanodnb,:elbowcough:,,,,,,
214,1:29,username@P iaaaaiin,yayayayayayaya,,,,,,
215,1:29,username@mileifliiy,Rauuuuuuullllll Menendez,,,,,,
216,1:29,username@sjKmaKaKaa,بارك الله بالعرب يلي يحبون الدكتور,,,,,,
217,1:29,username@rmz0BmrmzB,NEW AMD GPU,,,,,,
218,1:30,username@aPae nilMo,LETS GO!!!!!!!!!!!!!!!,,,,,,
219,1:30,username@44Haivie74,"the last time Doc played BO2, this guy named Tony was on his team:_Giggles:",,,,,,
220,1:30,username@nn  nennni,YAYAYAYAYAYAYAYAYAYAYAYA,,,,,,
221,1:30,username@re8osrkesk,BO2 hype,,,,,,
222,1:30,username@llHa llHnk,Dr D Dr D Dr D Dr Dr Dr,,,,,,
223,1:30,username@Paal lilB ,Yooooooo,,,,,,
224,1:30,username@tmtsmtywas,oh baby baby baby,,,,,,
225,1:30,username@arauiaausV,EL DOS VECES,,,,,,
226,1:31,username@ai  iA av ,yayayayayayayaya,,,,,,
227,1:31,username@O eretc rO,LETS GO DOC,,,,,,
228,1:31,username@eSxeASarSe,lol kiddo,,,,,,
229,1:31,username@sandaPaatP,Easy win today,,,,,,
230,1:31,username@iCCcRc   C,Sick beat,,,,,,
231,1:31,username@SUXUXIAUIS,3 MILLION THE ARENA,,,,,,
232,1:31,username@attortooFn,tiddys,,,,,,
233,1:31,username@oLLnooseom,i need to go get my snacks for this one,,,,,,
234,1:31,username@C3LLcHeea ,LET'S GO:_Buffer1::_Snooze:,,,,,,
235,1:32,username@PBNBDGDDNP,like for 2x😘yayayayayaya,,,,,,
236,1:32,username@Zap hsorhZ,:_Dance:,,,,,,
237,1:32,username@d ndanodnb,:elbowcough:,,,,,,
238,1:32,username@rarapTrraa,Get em out!,,,,,,
239,1:33,username@BtAhBthsBa,🔥🔥🔥🔥🔥🔥🔥,,,,,,
240,1:33,username@nnrisrneJn,BO2 Pogchamp,,,,,,
241,1:33,username@eneeeeelri,Firm handshakes from Amsterdam,,,,,,
242,1:33,username@oahjn smh ,Hello,,,,,,
243,1:33,username@kšJioJJkoD,Yayayayaya,,,,,,
244,1:34,username@PataPPhcnt,Ponytail gripped real tight today,,,,,,
245,1:34,username@o11sJho1 0,Make them bleed DOC!!!!,,,,,,
246,1:34,username@oooCopraoa,BOOOOOOOMMM,,,,,,
247,1:34,username@2aary2r112,YAYAYAYA I LOVE YOU DOC,,,,,,
248,1:34,username@d ndanodnb,:elbowcough:,,,,,,
249,1:34,username@haaZZhcaZZ,black ops 2?,,,,,,
250,1:34,username@oiTX_iXTm ,YAYAYAYAYAYAYAYA,,,,,,
251,1:34,username@aionooujlp,hola,,,,,,
252,1:34,username@eeen teinn,YAYAYYYYYY,,,,,,
253,1:35,username@adnnoJ oaa,:elbowcough::elbowcough::elbowcough:,,,,,,
254,1:36,username@edwrpdgdGw,better,,,,,,
255,1:36,username@_i9e6_z9__,ایرانی کسی هست,,,,,,
256,1:36,username@enr3e3a Ge,PLAY RUST DOC,,,,,,
257,1:37,username@oahjn smh ,J,,,,,,
258,1:40,username@ai  iA av ,yayayayayayaya,,,,,,
259,1:40,username@ilrliralir,yayaya,,,,,,
260,1:40,username@rmz0BmrmzB,NEW AMD GPU,,,,,,
261,1:40,username@triM iirst,who got some gfuel here?,,,,,,
262,1:41,username@G AL LGALN,🔊🎧,,,,,,
263,1:41,username@ZZ A NNYTT,F,,,,,,
264,1:41,username@SlS C nilC,:_Buffer1::_Pudge::_Buffer2:,,,,,,
265,1:41,username@K  KKSKK  ,😎😎,,,,,,
266,1:42,username@attortooFn,CLICK IT,,,,,,
267,1:42,username@vY dzo Y z,HI DOC HI CHAMPIONS CLUB,,,,,,
268,1:42,username@mmhmaammrm,Bo23,,,,,,
269,1:42,username@tu auoynro,Yayaya,,,,,,
270,1:42,username@arauiaausV,EL DOS VECES YAYAYAY,,,,,,
271,1:42,username@a arMallMl,WON'T BE PLAYING FOR ANOTHER HR,,,,,,
272,1:42,username@ aCeCisPrs,RRRRAAAAUUUULLL,,,,,,
273,1:43,username@PBNBDGDDNP,like for 2x😘yayayayayaya,,,,,,
274,1:43,username@erporiuMKS,The one and only THE 2X,,,,,,
275,1:44,username@ZZ A NNYTT,F,,,,,,
276,1:45,username@oo  JooHHH,dr dr dr,,,,,,
277,1:45,username@asahgsh ag,LETS GO BABY YAYAYAYAYA,,,,,,
278,1:45,username@attortooFn,CLICK IT,,,,,,
279,1:45,username@400er0l4l3,AMD > NIVIDIA,,,,,,
280,1:45,username@Sqpud qdud,Lol now we wait for an hour! Let’s go Doc!!,,,,,,
281,1:45,username@eekssM aeO,I KNOW YOUR READING THIS 2X..... what up cuz!!!!,,,,,,
282,1:46,username@zvsnrtsvns,betting mil,,,,,,
283,1:46,username@wiwifiwsws,"@RDizzle44 buy a real chair, it will be less expensive for your back",,,,,,
284,1:46,username@ha atMhoMc,LETS GOOOOOO,,,,,,
285,1:46,username@attortooFn,CLICK IT,,,,,,
286,1:46,username@fifr iGefG,"Yes, can’t wait to see you an KingRichard clap lobbies",,,,,,
287,1:46,username@DktsDnkiDk,RAUUULLL,,,,,,
288,1:47,username@OdOOOnrric,"Champs, can we start racking up those likes on the video to support the 2x as he brings the violence today? CLICK IT",,,,,,
289,1:47,username@to2AAu4Aut,:_Yaya::_Yaya::_Yaya::_Yaya::_Buffer1::_Giggles::_Buffer2::_Comm1::_Comm2:,,,,,,
290,1:48,username@i.v rDeni.,when we playing duos doc,,,,,,
291,1:48,username@aaemarsS m,yurrrr,,,,,,
292,1:48,username@eTm eeemre,11 years old baby feels like yesterday,,,,,,
293,1:49,username@iuirzlrGGu,Dominate,,,,,,
294,1:49,username@tio drPtds,Bo2 Carrier Hype,,,,,,
295,1:49,username@ZZ A NNYTT,F,,,,,,
296,1:49,username@euSMSuuSce,:_Buffer1::_Snooze::_Buffer2::_Buffer1::_Snooze::_Buffer2::_Buffer1::_Snooze::_Buffer2:,,,,,,
297,1:50,username@pgrrggrmdr,raaaaaaaaaaaaaaaaaaaaaaauuuuuuuuuuuuullllllllllll,,,,,,
298,1:50,username@EtivGtEvlc,:elbowcough:,,,,,,
299,1:50,username@o e  ocrer,The two time blockbuster video game champion,,,,,,
300,1:50,username@sGGGsussus,CLICK!!!,,,,,,
301,1:51,username@sssnnuddPn,:_Warcry::_Warcry::_Warcry:TRCKLLE THE FF IN CHAMPIONS CLIB:_Warcry::_Warcry::_Warcry:,,,,,,
302,1:51,username@l eSMvevtl,Yayayaya,,,,,,
303,1:51,username@iuirzlrGGu,VSM,,,,,,
304,1:51,username@v121rrnkn1,yessir,,,,,,
305,1:51,username@nJhJospsnn,what black ops 2 ?,,,,,,
306,1:52,username@edwrpdgdGw,2 time,,,,,,
307,1:52,username@gghgbhbNNt,@jakern11 -> Sometimes you scare me! [stop spamming caps] [warning],,,,,,
308,1:52,username@ee oleCnnn,MORNIN CHAMPS,,,,,,
309,1:52,username@l eSMvevtl,It,,,,,,
310,1:52,username@VXVVVXOXLO,:_Nana::_Nana::_Nana::_Nana::_Nana::_Nana::_Nana::_Nana:,,,,,,
311,1:52,username@yeyeeemklk,bo2???? get ya hacks out lads,,,,,,
312,1:52,username@ja aaeaaan,🔥🔥🔥,,,,,,
313,1:52,username@tsetillpte,What's this? The Doc opened his chat?,,,,,,
314,1:53,username@oo  JooHHH,yayyayyayyyayayayayay,,,,,,
315,1:53,username@ Feitwtiei,:_Comm1::_Comm2:,,,,,,
316,1:54,username@0g10gmirgt,trickle in,,,,,,
317,1:54,username@oevos eshJ,Time to DOMINATE BO2!,,,,,,
318,1:56,username@oahjn smh ,Who’s getting ps5,,,,,,
319,1:56,username@ann  mmhie,من,,,,,,
320,1:56,username@ggHGmgGHi2,POOOOORORRRRRRRRN,,,,,,
321,1:56,username@e reire ir,Firm handshakes all round champions club 🏴󠁧󠁢󠁳󠁣󠁴󠁿🔥🔥🔥🔥,,,,,,
322,1:57,username@ViVVlVklei,@DrDisRespect YA YA YA YA YA,,,,,,
323,1:58,username@ZZ A NNYTT,F,,,,,,
324,1:58,username@n*ooeLrSae,Black Ops II??,,,,,,
325,1:58,username@gghgbhbNNt,@Allan Carr -> Are you finished? [stop spamming symbols] [warning],,,,,,
326,1:58,username@erporiuMKS,YAYAYAYAYA,,,,,,
327,1:58,username@asahgsh ag,Yaya,,,,,,
328,1:58,username@Y. h.yhMYr,a,,,,,,
329,2:00,username@e riyrrier,When we playin duos dawk??,,,,,,
330,2:00,username@ZZ A NNYTT,F,,,,,,
331,2:01,username@G gritrrtu,DOC VSM,,,,,,
332,2:02,username@oaa o or  ,YAYAYAYAYAYAYAYAYAYAYA,,,,,,
333,2:02,username@nnAAaAnnnn,ahhh,,,,,,
334,2:03,username@eZ eeeZel ,yayayayayayayayayayayayayaya,,,,,,
335,2:03,username@iiArAmirkr,yayayayayyayyaayyayayaayyaYaYayY,,,,,,
336,2:03,username@ZZ A NNYTT,F,,,,,,
337,2:03,username@WAARWAAAAA,:_Buffer1::_Warcry::_Buffer2:,,,,,,
338,2:03,username@rmz0BmrmzB,NEW AMD GPU,,,,,,
339,2:04,username@nmnjiBield,f,,,,,,
340,2:04,username@nmnjiBield,f,,,,,,
341,2:04,username@ppedddedee,RSA,,,,,,
342,2:04,username@nmnjiBield,f,,,,,,
343,2:04,username@fili rl  e,click 9it,,,,,,
344,2:04,username@cmeeff rcm,Dock starts stream then GOs to take a shower,,,,,,
345,2:04,username@nmnjiBield,f,,,,,,
346,2:05,username@adsaaaSesd,Tw3,,,,,,
347,2:05,username@11j1awj31w,@Torquemeta territory by Daniel deluxe,,,,,,
348,2:05,username@nmnjiBield,f,,,,,,
349,2:05,username@nmnjiBield,f,,,,,,
350,2:05,username@TTTTTRTTTT,Give em the loveee RAAUUUUULLLLLLLL,,,,,,
351,2:05,username@dD a r ye ,Who else is glad the doc is on YT,,,,,,
352,2:07,username@MyhHcn nnh,ayy,,,,,,
353,2:07,username@ZZ A NNYTT,F,,,,,,
354,2:07,username@iiuNiNuNci,:_Buffer1:💥:_Buffer2:,,,,,,
355,2:08,username@vvšiviaKv ,yayayayay,,,,,,
356,2:08,username@PBNBDGDDNP,like for 2x😘yayayayayaya,,,,,,
357,2:08,username@eCer bSorr,:_Buffer1::_Warcry::_Buffer2:,,,,,,
358,2:08,username@kDrrereiia,🐐,,,,,,
359,2:08,username@aLJaJeetrJ,LETS GOOO BLACK OPS II,,,,,,
360,2:08,username@MyhHcn nnh,f,,,,,,
361,2:12,username@MyhHcn nnh,f,,,,,,
362,2:12,username@ta o ttoDo,when we gon play solos doc,,,,,,
363,2:12,username@MyhHcn nnh,f,,,,,,
364,2:12,username@x_k_lXiy__,i miss the old BO1 and BO2 days. anyways buenas tardes cc!,,,,,,
365,2:12,username@v121rrnkn1,balck ops 2 best call of duty,,,,,,
366,2:13,username@MyhHcn nnh,f,,,,,,
367,2:13,username@erporiuMKS,RAULLLL,,,,,,
368,2:13,username@MyhHcn nnh,f,,,,,,
369,2:13,username@yeTlylwllw,let’s gooooooo!,,,,,,
370,2:13,username@usaannSSua,!specs,,,,,,
371,2:14,username@ym2caslala,doccccc🔥,,,,,,
372,2:14,username@Tc TVVTvVe,:elbowcough:,,,,,,
373,2:14,username@mhmahhs3 3,ya Ya ya:elbowcough:,,,,,,
374,2:14,username@lTh  yhasl,ok,,,,,,
375,2:14,username@ZZ A NNYTT,F,,,,,,
376,2:15,username@eo n aWola,click it?,,,,,,
377,2:15,username@vY dzo Y z,YAYAYAYAYAYAYAYAYAYA,,,,,,
378,2:15,username@otwstintse,Doc,,,,,,
379,2:15,username@pyrhyhessr,WAZZuP Champions Club,,,,,,
380,2:16,username@adsaaaSesd,Dr Wotw3,,,,,,
381,2:16,username@nazPPkknkn,Hellooooooooo,,,,,,
382,2:20,username@eTLLLcaeic,Champions club,,,,,,
383,2:20,username@DuDuauuJen,:elbowbump::elbowbump::elbowbump::sanitizer::sanitizer::sanitizer::sanitizer::thanksdoc::thanksdoc::thanksdoc::thanksdoc:,,,,,,
384,2:20,username@rtitosire ,f,,,,,,
385,2:21,username@adsaaaSesd,B3l3,,,,,,
386,2:21,username@rddbeebeda,yayayayaya,,,,,,
387,2:21,username@mnGd BngaG,Team K H A B I B,,,,,,
388,2:21,username@ea JesJmm ,Yayayayayayayaya,,,,,,
389,2:22,username@I050CAMI0N,Make them understand Doc!:_Comb:,,,,,,
390,2:22,username@the tht lB,yayayayayayayyayayaayayayayayy,,,,,,
391,2:22,username@o e  ocrer,🔥,,,,,,
392,2:22,username@z3Yzao2o8o,WHERES THE AUDIO,,,,,,
393,2:22,username@otrDrorxDD,Yayayayayyayayayatayayayya,,,,,,
394,2:23,username@ccaiViVVaa,Doc... you better WAKE UP today!:_Buffer1::_Love::_Buffer2:,,,,,,
395,2:23,username@tc udsioso,YAYAYAYAYA,,,,,,
396,2:23,username@caWhaeeWge,"oooh baby baby, let's go Doc. wrap 'em, snap 'em, and eat 'em up.:_Buffer1::_Warcry::_Buffer2:",,,,,,
397,2:23,username@nnAAaAnnnn,f,,,,,,
398,2:23,username@Eaarecunen,lets go!!!! yayayyayayaya,,,,,,
399,2:23,username@NoNmNaoaoa,ג,,,,,,
400,2:24,username@ncnoSaaeoo,Trozo,,,,,,
401,2:24,username@AlveKAa nv,:elbowcough::elbowcough::elbowcough:,,,,,,
402,2:24,username@Npppp ppoN,is he playing zombies?,,,,,,
403,2:24,username@ao GSunSSS,Yayayayaya,,,,,,
404,2:25,username@PcsnPnc ns,Trickle in Champs:_Yaya::_Yaya::_Yaya:,,,,,,
