Unnamed: 0,time_text,author,message,Direct Harassment,Hate Speech,Sexual Harassment,Trolling,Others,Toxic
9068,52:19,username@bsbRoosRyJ,"Doc, if I buy your bundle on Rogue Company do I instantly start winning?",,,,,,
9069,52:19,username@r mu oeuoa,THE BO2 SOUNDTRACKS HIT DIFFERENT,,,,,,
9070,52:19,username@yBdoCvCanC,ready for some content now lol,,,,,,
9071,52:21,username@GatytabGaG,Z1 Battle Royale,,,,,,
9072,52:22,username@bintenbihn,is that fraps?,,,,,,
9073,52:25,username@IFIEIT UUI,Hey doc,,,,,,
9074,52:26,username@TGTAATGGAT,All love for Z in the CC,,,,,,
9075,52:26,username@eeetem d o,ZZZZZZZZ,,,,,,
9076,52:26,username@SmEEaSatEA,Doctober post coming soon. Later today yayayayaya,,,,,,
9077,52:26,username@iAnoAnvnoo,Z is Stones little brother,,,,,,
9078,52:27,username@nGNh igNGl,it depends on map too,,,,,,
9079,52:27,username@titif aaai,Z trying too hard to be like doc,,,,,,
9080,52:28,username@MssjajaDDe,wassup doc,,,,,,
9081,52:28,username@mafagfugni,DOC is lost creating a class lol,,,,,,
9082,52:28,username@oeJco ekJ ,First two shots on the AN are faster so burst it and it’s beautiful,,,,,,
9083,52:29,username@aeannYwSSS,I couldnt get in a lobby last time I got on lol,,,,,,
9084,52:29,username@eeetem d o,ZZZZZZZZZZZZZ,,,,,,
9085,52:32,username@eeDhgnkgur,brooo my 3 favorite streamers,,,,,,
9086,52:32,username@02j222js_i,An-94 is so broken. No recoil at all,,,,,,
9087,52:32,username@DRscReRsp ,the best was a shotty with rapid fire and extended mag,,,,,,
9088,52:32,username@dd yeyessd,40000 ppl smack like,,,,,,
9089,52:33,username@rWhieesrWi,ballista without scope!!!!,,,,,,
9090,52:33,username@eeetem d o,ZZZZZZZZZZZZ,,,,,,
9091,52:33,username@utunaeduda,RRRRRRRRAUUUUUUUUUUUUUUULLLLL!!!!!!!,,,,,,
9092,52:35,username@NaaaeaSMym,MSMC OR M8 or AN,,,,,,
9093,52:35,username@DKDSSDgooK,RSAAAAAAAAAAAUL,,,,,,
9094,52:35,username@oornMoMnlo,dialling in the classes,,,,,,
9095,52:36,username@dAaaWaldmm,This game looks terrible,,,,,,
9096,52:36,username@aM SaaMloS,Be patient,,,,,,
9097,52:36,username@oTGarhessr,AND DOC?!,,,,,,
9098,52:36,username@ozoltlaaas,doc is on the top,,,,,,
9099,52:36,username@-''  'N NT,play warzone doc,,,,,,
9100,52:36,username@eoeh MvaKa,dont talk so much doc,,,,,,
9101,52:37,username@lHilillHHH,Why chat not in meme bee mode,,,,,,
9102,52:37,username@1Z1ZTT1T11,:_Mrs::_Pumpkin:Wheres Alex?,,,,,,
9103,52:38,username@aGdGiGleGl,yes,,,,,,
9104,52:38,username@DB  BELA A,Zzzzz,,,,,,
9105,52:38,username@eeCKaKeaCl,Use the SCARRRRRRRRR with silencer,,,,,,
9106,52:39,username@rtCr oadoz,Jesus Christ,,,,,,
9107,52:39,username@rSs7akp7p7,Peacekeeper suppresser and Stock,,,,,,
9108,52:41,username@ aWsAitrAr,Galil!!! My favorite gun,,,,,,
9109,52:42,username@ insm eeit,Doc sitting back and listening to his Boys like a DAD,,,,,,
9110,52:42,username@ leegkDr n,Just play,,,,,,
9111,52:42,username@ieneec eNN,DADDDDDYYYYYY,,,,,,
9112,52:42,username@bDWWD  abb,come onnnnnnnn,,,,,,
9113,52:43,username@oFd ca aon,SCAR H SUP AND STOCK,,,,,,
9114,52:43,username@ E EZLBBLZ,i mite have to pop open a beer,,,,,,
9115,52:43,username@DB  BELA A,Zzzzzz,,,,,,
9116,52:44,username@Sn Saaniae,PLAY THE GAME,,,,,,
9117,52:44,username@aae earaee,Start?,,,,,,
9118,52:45,username@7B9llll d7,why you dont care aboute your subscriber,,,,,,
9119,52:45,username@eueeaieSum,yayayayayayaayayahayayayayaayayyayayayayaya,,,,,,
9120,52:45,username@raGreaaRra,FFS. Play already,,,,,,
9121,52:45,username@KKeso   ei,I need this on ps5,,,,,,
9122,52:45,username@erreBBuBrB,awareness is banned,,,,,,
9123,52:45,username@TTlTlkalat,Too much info for Doc!!,,,,,,
9124,52:46,username@ytwyctttlw,:_Buffer1::_Snooze::_Buffer2::_Buffer1::_Snooze::_Buffer2::_Buffer1::_Snooze::_Buffer2:,,,,,,
9125,52:46,username@yl rueHrHn,crossbow tri-bolt,,,,,,
9126,52:47,username@srsoerscFo,Give em the... ?,,,,,,
9127,52:47,username@nswhSdaSas,I felt the assault rifles were trash compared to SMGs,,,,,,
9128,52:47,username@wSSO-ragOn,"MUCH LOVE to ALL the black ops 2 players out there!!! RIP To such a great game, I'm glad they're playing a throwback that's one of the top 3 top FPS games ever!",,,,,,
9129,52:47,username@aae earaee,Hurry up,,,,,,
9130,52:48,username@ a 88SH 6 ,*throws a coconut at a random person in chat*,,,,,,
9131,52:48,username@r2kSSk_i_k,BO2 the most legendary cod in my book❤️,,,,,,
9132,52:48,username@hhsiilFrhh,id thst big nick<',,,,,,
9133,52:48,username@ESIUSOS7DS,lol,,,,,,
9134,52:48,username@bDWWD  abb,COME ONNNNNNNNNNN,,,,,,
9135,52:49,username@DB  BELA A,Zzzzz,,,,,,
9136,52:50,username@[Y[]k[Yi Y,Use the AN-94,,,,,,
9137,52:50,username@rDDbebiill,mute advice andys till u start,,,,,,
9138,52:50,username@ClnoidddId,bo2 goat cod,,,,,,
9139,52:51,username@szHCCzszhi,Yeeett,,,,,,
9140,52:51,username@rMyiH2i iy,Blur Glitch,,,,,,
9141,52:52,username@rrnn rrr I,is he playing publicly,,,,,,
9142,52:52,username@ThmhdmkA T,Very niceeeeeeeeeee,,,,,,
9143,52:52,username@oriptpisre,no,,,,,,
9144,52:52,username@BTyTyHyyaH,Was up,,,,,,
9145,52:52,username@oaa egne D,So ready for this!,,,,,,
9146,52:52,username@Sn Saaniae,sleeper,,,,,,
9147,52:53,username@DKDSSDgooK,cmon doc....,,,,,,
9148,52:53,username@DB  BELA A,Xzzzzzz,,,,,,
9149,52:53,username@eeDhgnkgur,playing my favorite call of duty,,,,,,
9150,52:54,username@d22db2Ndab,ready for the gameplay,,,,,,
9151,52:54,username@ieneec eNN,WHERES MY DADDDDDYYYYY,,,,,,
9152,52:54,username@1eey2yy y ,who let all this trash in the chat lol,,,,,,
9153,52:55,username@mmim8Em82e,ya galiil,,,,,,
9154,52:55,username@ ountDeu e,M27 doctor,,,,,,
9155,52:55,username@opohotTtoh,The c.o is In the house,,,,,,
9156,52:55,username@eeetem d o,ZZZZZZ,,,,,,
9157,52:58,username@aeannYwSSS,Alex... Alex is no longer with us..:_Giggles:,,,,,,
9158,52:58,username@aae earaee,Just play,,,,,,
9159,52:58,username@eeetem d o,ZZZZZ,,,,,,
9160,52:58,username@ThmhdmkA T,Hey Doc,,,,,,
9161,52:59,username@CCn  ozDun,Use the SCAR,,,,,,
9162,52:59,username@aPPnaa PsP,this is boring there no violence speed and momentum,,,,,,
9163,52:59,username@oaarazzoia,hi,,,,,,
9164,52:59,username@noggggongo,What year is it,,,,,,
9165,53:00,username@moDDommRRo,BALLISTA OR DSR,,,,,,
9166,53:00,username@araNa99aNn,"LOL, Doc hears dead silence all the time!",,,,,,
9167,53:00,username@nelnPnioen,playyyy,,,,,,
9168,53:00,username@iiaCvrs ri,25 million!!!!!!!!!,,,,,,
9169,53:00,username@akpanrskhn,I'm getting so many flashbacks from this game man! I was grinding League Play and managed to reach rank 14 master at best. love this game from the botttom of my heart,,,,,,
9170,53:00,username@zlmGSiamip,Ghost is op in any match making mode.,,,,,,
9171,53:01,username@rkrlrkllas,yaya,,,,,,
9172,53:01,username@TlsTrrsk k,i want pm,,,,,,
9173,53:02,username@eeetem d o,ZZZZZ,,,,,,
9174,53:02,username@aM SaaMloS,Be patient,,,,,,
9175,53:02,username@ob kkbkk s,JUST PLAY THE GAME 😭😭😭,,,,,,
9176,53:02,username@iXXTaVkFaa,lol @SE7EN STUDIOS,,,,,,
9177,53:03,username@aae earaee,HURRY,,,,,,
9178,53:03,username@N RS RU2SS,Lets goooooo,,,,,,
9179,53:04,username@N TN ZOxZB,m8 full auto u wont,,,,,,
9180,53:06,username@sr rPyrsia,bring up some OG vids and check your classes,,,,,,
9181,53:06,username@rMyiH2i iy,watch out for blur glitch,,,,,,
9182,53:06,username@eeetem d o,ZZZZ,,,,,,
9183,53:06,username@titツツtツaR๛,start boii,,,,,,
9184,53:07,username@zaweiiNeio,hello doc,,,,,,
9185,53:07,username@iep  iKRel,zzzzzzzzzzz,,,,,,
9186,53:08,username@ay adrzyzd,only SCAR-H and AN-94,,,,,,
9187,53:08,username@ laa eecl ,when are u starting?,,,,,,
9188,53:08,username@llmeadilii,y for this! Fendy Alezy ​why he nev,,,,,,
9189,53:08,username@ieneec eNN,I’m so bored,,,,,,
9190,53:09,username@aae earaee,Zzz,,,,,,
9191,53:09,username@AuArotDnrr,Yo,,,,,,
9192,53:09,username@toststssos,HEYYY,,,,,,
9193,53:09,username@ snoosn ns,isn't this game 10 yrs old?,,,,,,
9194,53:10,username@aKS a azKz,<<<knocked by coconut,,,,,,
9195,53:10,username@oeJco ekJ ,Nah bro ARs and SMG we’re both strong,,,,,,
9196,53:11,username@linllrl rm,Sup,,,,,,
9197,53:11,username@DDHocHhKDD,Zzzz,,,,,,
9198,53:11,username@eeetem d o,ZZZZZZ,,,,,,
9199,53:12,username@il  lWaWa ,love this!,,,,,,
9200,53:12,username@moDDommRRo,BALLISTA OR DSR,,,,,,
9201,53:12,username@ob kkbkk s,PLAY THE GAME,,,,,,
9202,53:12,username@acyaoRmaco,Please put it in sub only ffs,,,,,,
9203,53:12,username@IIATECTOHI,play bruh,,,,,,
9204,53:12,username@rbrbooooob,I'm a moder,,,,,,
9205,53:12,username@i72nng7ni7,:_Buffer1::_Alien::_Buffer2:,,,,,,
9206,53:13,username@ E EZLBBLZ,the tourny starts like in a half hour,,,,,,
9207,53:13,username@aae earaee,Start??,,,,,,
9208,53:13,username@eeDhgnkgur,ak74u baby,,,,,,
9209,53:13,username@MIt sestse,I wonder if you can still spawn trap,,,,,,
9210,53:13,username@lCVnol inl,THE DOC\,,,,,,
9211,53:13,username@IFIEIT UUI,@Chat! Love and Peace from Pakistan 💖,,,,,,
9212,53:13,username@Hrr nH air,i love this game,,,,,,
9213,53:14,username@r SBrBrer ,come on doc,,,,,,
9214,53:15,username@OZ OOEEEEE,Did this man intro is unreal. The doc is the goat,,,,,,
9215,53:17,username@78e99e imE,Play,,,,,,
9216,53:17,username@-''  'N NT,playyyy,,,,,,
9217,53:17,username@IFIEIT UUI,@Chat! Love and Peace from Pakistan 💖,,,,,,
9218,53:17,username@NRINCG IAA,play the game and shut up,,,,,,
9219,53:17,username@uVruloHumn,START ALREADY,,,,,,
9220,53:18,username@eeetem d o,ZZZZZZZZZ,,,,,,
9221,53:18,username@enhnahhhhh,Rules are made to be broken,,,,,,
9222,53:18,username@ rtt eLeLa,shoutout to MarkOwens,,,,,,
9223,53:19,username@iFvlveaald,missing class to see the man the myth the legend 💪🏼💪🏼,,,,,,
9224,53:19,username@RznvzDDnvz,An 94 ftw,,,,,,
9225,53:19,username@nieknniern,this is docs domain,,,,,,
9226,53:20,username@aae earaee,Bored,,,,,,
9227,53:20,username@enaeuaa ly,alooooooooooooooooooooo,,,,,,
9228,53:20,username@78e99e imE,Play,,,,,,
9229,53:21,username@IFIEIT UUI,@Chat! Love and Peace from Pakistan 💖,,,,,,
9230,53:21,username@ nttnyncra,:_Buffer1::_Pumpkin::_Buffer2:,,,,,,
9231,53:21,username@IFIEIT UUI,@Chat! Love and Peace from Pakistan 💖,,,,,,
9232,53:22,username@ieneec eNN,Oh cool,,,,,,
9233,53:22,username@ackarukauc,get the scorpion,,,,,,
9234,53:22,username@eeetem d o,ZZZZZZZZZ,,,,,,
9235,53:22,username@acyaoRmaco,I don't want to read these babies crying,,,,,,
9236,53:22,username@Y33YYNY3YY,MOUNTAIN DOCTOR KING Z,,,,,,
9237,53:23,username@78e99e imE,Play,,,,,,
9238,53:23,username@yBdoCvCanC,sweet lord come on now,,,,,,
9239,53:24,username@lan Fcnsar,ya ya ya,,,,,,
9240,53:25,username@cGy GoGGGc,boringgggggg,,,,,,
9241,53:25,username@rMyiH2i iy,blur glitch hackers beware,,,,,,
9242,53:25,username@elSl  yelI,yayayaya,,,,,,
9243,53:25,username@ByneiSobte,WSting my time lol let’s go,,,,,,
9244,53:25,username@G sstGprtG,Oh wow doc my first time watching you live!,,,,,,
9245,53:25,username@josk2h2ho2,yayayayaya,,,,,,
9246,53:25,username@areyry rra,is this bo,,,,,,
9247,53:26,username@moDDommRRo,ZZZZZZZ,,,,,,
9248,53:26,username@iep  iKRel,zzzzzzzzz,,,,,,
9249,53:26,username@eeetem d o,ZZZZZZZZ,,,,,,
9250,53:26,username@IFIEIT UUI,@Chat! Love and Peace from Pakistan 💖,,,,,,
9251,53:27,username@aM SaaMloS,Game is 2012,,,,,,
9252,53:27,username@-''  'N NT,playyyyyy,,,,,,
9253,53:28,username@Ma eMeMMjM,You look exactly like a joker 😂😂😂😂,,,,,,
9254,53:28,username@ieneec eNN,See ya in a sec,,,,,,
9255,53:29,username@ThmhdmkA T,Doc play pubg,,,,,,
9256,53:29,username@TtTTopaBBr,WOOOOO bo2 ftw,,,,,,
9257,53:29,username@eeetem d o,ZZZZZZZZZ,,,,,,
9258,53:30,username@lgssgsoalg,B23r instead of stun on the HP M8,,,,,,
9259,53:30,username@eehPnanhrh,We need action!,,,,,,
9260,53:30,username@33MMM22M13,Great times on this game,,,,,,
9261,53:30,username@NTfNfNTiIi,when's the action ehh,,,,,,
9262,53:31,username@bNoib ie N,"hello old friend, How are you BO2 ?",,,,,,
9263,53:31,username@78e99e imE,Play,,,,,,
9264,53:35,username@ByneiSobte,Hurry up,,,,,,
9265,53:35,username@ieiPektePk,"You're like an old lady selecting and exiting, selecting, exiting, changing, exiting, selecting, exiting. Gonna send me into a photosensitive fit.",,,,,,
9266,53:35,username@Slostoersa,yoooo bo2,,,,,,
9267,53:35,username@moDDommRRo,PLAAAAYYYY,,,,,,
9268,53:36,username@eeetem d o,ZZZZZZZZZZZZZ,,,,,,
9269,53:36,username@cGy GoGGGc,f,,,,,,
9270,53:36,username@awaKtt  Kt,Any day now,,,,,,
9271,53:36,username@adtedsthsh,LayerCake how oold are you?????,,,,,,
9272,53:37,username@cGy GoGGGc,f,,,,,,
9273,53:37,username@IFIEIT UUI,@Chat! Love and Peace from Pakistan 💖,,,,,,
9274,53:38,username@ i_iNB3 rC,Oh the m27,,,,,,
9275,53:38,username@ ac rruasu,use dsr,,,,,,
9276,53:38,username@rMyiH2i iy,:_Pumpkin::_Pumpkin::_Pumpkin:,,,,,,
9277,53:38,username@iep  iKRel,zzzzzzzz,,,,,,
9278,53:38,username@N TN ZOxZB,m8 full auto you gotta do it,,,,,,
9279,53:38,username@-''  'N NT,zzzzzzzzzz,,,,,,
9280,53:39,username@l lKSlllKy,CUSTOMIZATIONS: 4 HOURS,,,,,,
9281,53:39,username@al kr PP i,Doc playyyy,,,,,,
9282,53:39,username@cGy GoGGGc,f,,,,,,
9283,53:39,username@DKDSSDgooK,wack layout,,,,,,
9284,53:39,username@cWrWneW ri,too bad it's not BO1,,,,,,
9285,53:39,username@eeitMdilri,Multiplayer is 💀,,,,,,
9286,53:39,username@nahg ntnRR,THE KING OF COD,,,,,,
9287,53:40,username@eeetem d o,ZZZZZZZZZZZZ,,,,,,
9288,53:40,username@ugs jj jeO,hey,,,,,,
9289,53:40,username@msyRsaysas,Ihgggg,,,,,,
9290,53:40,username@ruzppkueap,BORING,,,,,,
9291,53:41,username@yloMaheehl,WHERE IS ALEX?,,,,,,
9292,53:42,username@ippkupckcu,Minecraft?,,,,,,
9293,53:42,username@oeJco ekJ ,Burst the AN too it shoots faster if you burst it,,,,,,
9294,53:42,username@EIGBGRGBIR,Gotta go with the SCAR,,,,,,
9295,53:42,username@ESKEESEKKK,zzzzzzzzzzzzzzz,,,,,,
9296,53:43,username@ml rairwan,YAYAYAYA YAYAYAYAYAYAYAYA,,,,,,
9297,53:44,username@HHetotsHie,com on do let's play !,,,,,,
9298,53:44,username@N RS RU2SS,Chat quit crying,,,,,,
9299,53:44,username@cGy GoGGGc,f,,,,,,
9300,53:44,username@-''  'N NT,zzzzzzzzzzzzz,,,,,,
9301,53:45,username@n li Melln,where is stone mountain streamin??,,,,,,
9302,53:45,username@nsty yeent,classic game,,,,,,
9303,53:45,username@ieneec eNN,I DONT HAVE TIME FOR THIS,,,,,,
9304,53:45,username@aae earaee,Zzzzzz,,,,,,
9305,53:47,username@-''  'N NT,zzzzzzzzzzzzz,,,,,,
9306,53:47,username@aM SaaMloS,Be patient,,,,,,
9307,53:48,username@ieneec eNN,Zzzzzz,,,,,,
9308,53:48,username@cGy GoGGGc,f,,,,,,
9309,53:48,username@nnadrandpe,ya ya ya ya:thanksdoc::thanksdoc::thanksdoc::thanksdoc::thanksdoc::thanksdoc::thanksdoc::thanksdoc::thanksdoc::thanksdoc::thanksdoc::thanksdoc::thanksdoc::thanksdoc::thanksdoc::thanksdoc::thanksdoc:,,,,,,
9310,53:48,username@daduaAdsud,oh babaybabay,,,,,,
9311,53:48,username@roraDaDaao,What is he playing ?,,,,,,
9312,53:48,username@iaČi ČAAČ ,any forsen bajs?,,,,,,
9313,53:48,username@ aEd Hd aa,You don't need red Dot,,,,,,
9314,53:48,username@o az szG  ,Mtar,,,,,,
9315,53:49,username@0NNE000GSS,streams almost over still no game lol jk,,,,,,
9316,53:51,username@a hGahlhah,zzzzzzzz,,,,,,
9317,53:51,username@IFIEIT UUI,@Chat! Love and Peace from Pakistan 💖,,,,,,
9318,53:52,username@aae earaee,Any day now,,,,,,
9319,53:52,username@iep  iKRel,zzzzzz,,,,,,
9320,53:53,username@sNrcM s rl,Zzzzzzzzz,,,,,,
9321,53:53,username@cGy GoGGGc,f,,,,,,
9322,53:53,username@rKiArieeui,Yayayayayayayayayay,,,,,,
9323,53:53,username@a hGahlhah,zzzzzzzzzzzzzzzzz,,,,,,
9324,53:53,username@FcguygFFyy,i need at least 3 360 no scopes from the 2x today,,,,,,
9325,53:53,username@-''  'N NT,zzzzzzzzzzzzz,,,,,,
9326,53:54,username@bab ainjjs,play zombies,,,,,,
9327,53:54,username@ieneec eNN,I’m bored,,,,,,
9328,53:54,username@M_ D3 DR_3,remove sight,,,,,,
9329,53:54,username@msyRsaysas,Mcpe,,,,,,
9330,53:54,username@عياليلعلعي,Put stock,,,,,,
9331,53:55,username@SPlreeyFyP,"yo Polo, you here?",,,,,,
9332,53:56,username@a hGahlhah,zzzzzzzzzzzzzzzzzzz,,,,,,
9333,53:57,username@sNrcM s rl,Zzzzzzzz,,,,,,
9334,53:57,username@t sp  sOsa,they sleep on the scar h lull,,,,,,
9335,53:57,username@eTyyryryyT,Nostalgia,,,,,,
9336,53:58,username@aeannYwSSS,:_Bless::_Bless::_Bless:,,,,,,
9337,53:58,username@btrlbdilbt,"Stop flapping your gums chat, he will be playing soon",,,,,,
9338,53:58,username@ieneec eNN,Losing braincells,,,,,,
9339,53:58,username@eeetem d o,ZZZZZ,,,,,,
9340,53:58,username@eorbr e Jt,mtar a beast,,,,,,
9341,53:59,username@sgi Rnangi,I’ll be back for warzone this games boring and old,,,,,,
9342,53:59,username@rAhdAAShhh,get the stcok,,,,,,
9343,53:59,username@a hGahlhah,zzzzzzzzzzzzzzzzzzzz,,,,,,
9344,53:59,username@IIATECTOHI,play,,,,,,
9345,53:59,username@szHCCzszhi,💪💪💪💪,,,,,,
9346,53:59,username@lHilillHHH,Lock the chat! Members only mode!,,,,,,
9347,54:00,username@lan Fcnsar,@2X isMyHero whats a blur glitch?,,,,,,
9348,54:00,username@toststssos,yallaaaaa drrrrrrrrrr,,,,,,
9349,54:00,username@esoeleeloe,Loud Stalk,,,,,,
9350,54:00,username@niCiiraarC,RAGE QUIT IN 5 MIN,,,,,,
9351,54:00,username@rMyiH2i iy,look at all of these no champions club getting into losers,,,,,,
9352,54:01,username@gghgbhbNNt,New Dr Disrespect Merchandise - https://championsclub.gg/,,,,,,
9353,54:02,username@btrlbdilbt,go get a capri sun,,,,,,
9354,54:02,username@100111k505,Where is... ZLANER?!!!!!!!!!!!,,,,,,
9355,54:02,username@ee a.  are,"DOC, you don't need reflex for AN94.",,,,,,
9356,54:02,username@AHCADCOEUT,Dude needs 2 make a fal class the fal in bo2 godly,,,,,,
9357,54:02,username@sNrcM s rl,Zzzzzzzzz,,,,,,
9358,54:03,username@aae earaee,Zzz,,,,,,
9359,54:03,username@ieneec eNN,DADDY PLAY FOR ME,,,,,,
9360,54:03,username@rAhdAAShhh,GET THE STOCK DOC,,,,,,
9361,54:03,username@iesy5r00ty,"Bringing back memories, like when creating a class wasn't an hour long process with 1000 camo skins to choose",,,,,,
9362,54:04,username@erotnnneeo,TEAM NAME; DR DISRESPECT & FRIENDS :_Warcry::_Warcry::_Warcry::_Warcry:,,,,,,
9363,54:04,username@niAAdCinhC,come on doc!!!!!!!!!let's play!!!!!!!!!!!!!!,,,,,,
9364,54:04,username@toststssos,YALAA DRRRR,,,,,,
9365,54:04,username@oss'YmrYti,red dot trash,,,,,,
9366,54:04,username@eehPnanhrh,Zzzz,,,,,,
9367,54:04,username@DKDSSDgooK,no,,,,,,
9368,54:04,username@PBNBDGDDNP,can u like stream please😘,,,,,,
9369,54:04,username@IFIEIT UUI,@Chat! Love and Peace from Pakistan 💖,,,,,,
9370,54:04,username@SpFtmppmSg,no red dot on an,,,,,,
9371,54:05,username@ lrDnaDa .,How many times will doc say rubber banding this stream ?,,,,,,
9372,54:05,username@c rrcPeSS ,Oh no the plebs are bored,,,,,,
9373,54:05,username@peArwrpd Z,Doc love you,,,,,,
9374,54:06,username@M_ D3 DR_3,remove sight,,,,,,
9375,54:07,username@cGy GoGGGc,f,,,,,,
9376,54:07,username@IFIEIT UUI,@Chat! Love and Peace from Pakistan 💖,,,,,,
9377,54:07,username@l lKSlllKy,m i n i m u m,,,,,,
9378,54:07,username@gghgbhbNNt,@oX BBallPro Xo -> Sometimes I even amaze myself. [stop spamming caps] [warning],,,,,,
9379,54:07,username@adtedsthsh,25,,,,,,
9380,54:08,username@yxMowawyyx,Best COD and I don’t even wanna argue about it,,,,,,
9381,54:08,username@ nttnyncra,:_Yaya::_Yaya:,,,,,,
9382,54:10,username@RznvzDDnvz,Ges,,,,,,
9383,54:10,username@oo3Gwwowoo,Only 41k viweres in the arena doc,,,,,,
9384,54:10,username@sNrcM s rl,Zzzzzzzzzzzzzzzz,,,,,,
9385,54:10,username@N RS RU2SS,Blonde bangs,,,,,,
