Unnamed: 0,time_text,author,message,Direct Harassment,Hate Speech,Sexual Harassment,Trolling,Others,Toxic
12027,2:11:19,username@RrEaarEaEa,their rotations are really bad ..,,,,,,
12028,2:11:19,username@AALAAA66xA,WOWOWOWOW,,,,,,
12029,2:11:23,username@esceassFse,what!?,,,,,,
12030,2:11:28,username@nhZhee h n,gg,,,,,,
12031,2:11:33,username@M3_3 R___3,that hit reg lol,,,,,,
12032,2:11:33,username@esceassFse,that was disgusting,,,,,,
12033,2:11:33,username@pja4aknano,- RABBIT U.K. Nope I dnt like COD and I watch Doc cuz hes the best entertainer not his gaming,,,,,,
12034,2:11:35,username@sne hvehvD,gg,,,,,,
12035,2:11:36,username@BaBoogswhu,nic mercs has a large following but i dont think you can say hes up there mainly because its not like the quality is even close,,,,,,
12036,2:11:37,username@tatuuuatKt,gg,,,,,,
12037,2:11:45,username@661L16L916,Courage camping again,,,,,,
12038,2:11:46,username@drdesVVVer,In league play hunter killers aren't allowed,,,,,,
12039,2:12:01,username@gitgNbthhi,"SCUF Gaming, the Official Controller of Dr Disrespect - https://scufgaming.com/drdisrespect",,,,,,
12040,2:12:14,username@ylGaayyfal,nick is a great entertainer but they are 2 COMPLETELY different styles,,,,,,
12041,2:12:15,username@aqdqddq3qq,Love me some Black Ops 2,,,,,,
12042,2:12:16,username@i  ernOOOn,mercs is clickbait and setups compared to Doc,,,,,,
12043,2:12:17,username@AALAAA66xA,!bracket,,,,,,
12044,2:12:19,username@llaaR aRln,Hunter killer is not allowed,,,,,,
12045,2:12:19,username@M3_3 R___3,gg first game,,,,,,
12046,2:12:20,username@CaCRrJsaiR,Anchor wins the game.,,,,,,
12047,2:12:31,username@yLm  L Lmh,bruh why is courage always in these,,,,,,
12048,2:12:43,username@tatuuuatKt,ever heard of anchoring spawns?,,,,,,
12049,2:12:43,username@ylGaayyfal,courage is a beast,,,,,,
12050,2:12:46,username@n aaiAaatn,ggs,,,,,,
12051,2:12:49,username@pja4aknano,noo,,,,,,
12052,2:12:52,username@esceassFse,ggs,,,,,,
12053,2:13:00,username@pja4aknano,WOOW,,,,,,
12054,2:13:00,username@yLm  L Lmh,such a beast he's at the bottom,,,,,,
12055,2:13:02,username@ y AyFFnFy,love being a member of this club,,,,,,
12056,2:13:02,username@tatuuuatKt,rotate,,,,,,
12057,2:13:03,username@asoDDDDsro,28 kills!,,,,,,
12058,2:13:04,username@okmi imi k,gg,,,,,,
12059,2:13:04,username@asoDDDDsro,nice,,,,,,
12060,2:13:04,username@eettteeell,GGs,,,,,,
12061,2:13:05,username@aqdqddq3qq,You killed that Doc! Top on your team,,,,,,
12062,2:13:05,username@ ShhJoJmSs,doc 119 ping?,,,,,,
12063,2:13:12,username@KfcPs erfi,Doc beast mode!,,,,,,
12064,2:13:13,username@esceassFse,first game shake it out baby,,,,,,
12065,2:13:14,username@nhZhee h n,You guys started strong,,,,,,
12066,2:13:16,username@maDDerrarr,Highest kills on the lobby okay doc,,,,,,
12067,2:13:21,username@cZZZak Zlc,:_Buffer1::_Alien::_Buffer2:,,,,,,
12068,2:13:26,username@n aaiAaatn,doc has a back like a horse,,,,,,
12069,2:13:27,username@asoDDDDsro,Best 5 bucks a month ever spent,,,,,,
12070,2:13:27,username@ tsrDnesDa,doc on fire:_Buffer1::_Pudge::_Buffer2:,,,,,,
12071,2:13:27,username@osadMMMas ,You have to know the hard points,,,,,,
12072,2:13:29,username@JJy Jy aJ ,:_Buffer1::_Buffer1::_Buffer1::_Buffer1::_Pudge::_Buffer1::_Buffer1::_Buffer1::_Buffer1:,,,,,,
12073,2:13:29,username@gHtnnHuAtt,that's FPS i think,,,,,,
12074,2:13:32,username@eInzzreenz,Doc killin it today,,,,,,
12075,2:13:34,username@wCCwowCsss,waited too long to rotate,,,,,,
12076,2:13:44,username@2slls2li22,💃🏻🎶just a warm up🎶💃🏻,,,,,,
12077,2:13:46,username@ y AyFFnFy,doc your food always looks amazing 👌🏻,,,,,,
12078,2:13:46,username@icicicAViV,:_Buffer1::_Pudge::_Buffer2:,,,,,,
12079,2:13:46,username@mffRnynIyo,Best nuketown ever,,,,,,
12080,2:13:51,username@tni epaein,:_Buffer2::_Buffer2::_Buffer2:,,,,,,
12081,2:13:54,username@okmi imi k,wat u eat,,,,,,
12082,2:13:59,username@SkaSaSlkoa,highest fragger,,,,,,
12083,2:14:00,username@dannoLodnu,this brings back some memories,,,,,,
12084,2:14:01,username@gitgNbthhi,Donate to the 2x Champion himself and have your message heard by the entire world.... maybe - https://streamlabs.com/drdisrespect/tip,,,,,,
12085,2:14:07,username@LuuunnPan ,carried your whole team,,,,,,
12086,2:14:09,username@tni epaein,Doc is slicin em up,,,,,,
12087,2:14:10,username@OrMkeOkOew,And I'm 5-0,,,,,,
12088,2:14:11,username@Psreseoofo,Go get it Doc,,,,,,
12089,2:14:12,username@ddia MdzVq,:_Buffer1::_Comb::_Buffer2:,,,,,,
12090,2:14:13,username@l22owwf0o2,whats doc eating ?,,,,,,
12091,2:14:16,username@tni epaein,:_Buffer1::_Snooze::_Buffer2:,,,,,,
12092,2:14:24,username@M3_3 R___3,Give them a headstart :_Think:,,,,,,
12093,2:14:25,username@oWmiizmomW,"Yo Doc, ask the tourney people about HKDs",,,,,,
12094,2:14:25,username@vredr wiAv,When we playing duos doc?,,,,,,
12095,2:14:26,username@i  ernOOOn,prefer this over warzone 10/10,,,,,,
12096,2:14:26,username@ioHeinntnH,DOC SO MUCH BETTER,,,,,,
12097,2:14:28,username@KaKKt MaMa,Peeeeeng,,,,,,
12098,2:14:32,username@igdk edhdn,28 Kills Doc... 28 KILLS....... Lets GO!!,,,,,,
12099,2:14:36,username@rtdu deeuo,2205 The hearts of his enemies,,,,,,
12100,2:14:36,username@uuuaJJaJaJ,DOC three times higher ping,,,,,,
12101,2:14:40,username@thK KKie  ,blockbuster,,,,,,
12102,2:14:41,username@tni epaein,:_Mrs::_Mrs::_Mrs:,,,,,,
12103,2:14:43,username@illyllyyKl,I just got here. Where are they sitting in the tourney?????,,,,,,
12104,2:14:55,username@ r rvrv uu,get rid of dead silence for hardpoint and use stuns,,,,,,
12105,2:14:56,username@kMkkMkMeiM,"i'm gonna be honest, i'd be totally fine if they just remastered this game every generation. even if that was the only cod going forward",,,,,,
12106,2:14:57,username@noanerrreo,:_Love:,,,,,,
12107,2:15:00,username@nunoRnuoRh,28 kills doc...do work,,,,,,
12108,2:15:02,username@gitgNbthhi,Experience precision with ROCCAT! Doc games with the powerful ROCCAT’s Vulcan keyboard and Kain mouse combo. https://en.roccat.org/DrDisrespect,,,,,,
12109,2:15:04,username@okmi imi k,:_Dance:,,,,,,
12110,2:15:04,username@DDeDDeeiee,song Eagle Eyed Tiger - Metal & Plastic,,,,,,
12111,2:15:08,username@ettHtHteHe,whats the format of the tourney?,,,,,,
12112,2:15:15,username@okmi imi k,yay sad,,,,,,
12113,2:15:21,username@rhlhFuslah,Doc-how much do i need to donate to guarantee a stream next tuesday to distract us all from election chaos..please name your price.,,,,,,
12114,2:15:26,username@r rB  zrfi,If you guys get to play COl that’s gonna be a challenge,,,,,,
12115,2:15:26,username@ke ieeeeee,:_Pumpkin::_Pumpkin::_Pumpkin:,,,,,,
12116,2:15:27,username@GmaGsoysGG,!bracket,,,,,,
12117,2:15:31,username@gitgNbthhi,https://boom.tv/tst/18831/,,,,,,
12118,2:15:32,username@iaeaDkaWrr,Not enough,,,,,,
12119,2:15:33,username@nn canVacV,hi dad enjoy your lunch,,,,,,
12120,2:15:36,username@T oseoos  ,:_Buffer1::_Giggles::_Buffer2::_Yaya::_Yaya::_Yaya::_Yaya::_Yaya::_Yaya::_Yaya:,,,,,,
12121,2:15:37,username@ y AyFFnFy,zzzzzz how do I sub to you bro your a great player,,,,,,
12122,2:15:41,username@vredr wiAv,I love how they barely know the rules most of the time,,,,,,
12123,2:15:42,username@rlTr tsgiF,I'm hungry,,,,,,
12124,2:15:45,username@Psreseoofo,5-1 victory right here. Get it,,,,,,
12125,2:16:01,username@gitgNbthhi,"Turtle Beach Headsets! Equip yourself like the Two-Time Champion, and upgrade to a true audio advantage. https://www.turtlebeach.com/pages/dr-...",,,,,,
12126,2:16:18,username@ serfPcePe,lol,,,,,,
12127,2:16:20,username@oo n CCCou, F Zlaner streams on Facebook but he also has a Youtube channel,,,,,,
12128,2:16:20,username@aDaucatuma,is kingrichard playing offline?,,,,,,
12129,2:16:21,username@ddinrSciiS,those maps are equal to de MW mobile,,,,,,
12130,2:16:25,username@dyyyyodoCd,lol,,,,,,
12131,2:16:25,username@AALAAA66xA,courage :_Pudge:,,,,,,
12132,2:16:26,username@eMin  M KM,Purple sever :_Pudge::_Pudge::_Pudge:,,,,,,
12133,2:16:26,username@NnsigNikgi,This dude has asked what scorestreaks are 7 times,,,,,,
12134,2:16:37,username@pPePhTrplh,purple,,,,,,
12135,2:16:37,username@ohsarosJhu,Ther angel dust scene. duh,,,,,,
12136,2:16:40,username@ashruuutsa,whats he eatin?,,,,,,
12137,2:16:40,username@JJWWWJJWJJ,🍽🍽🍽🍽,,,,,,
12138,2:16:42,username@llaaR aRln,Hunter killer is not,,,,,,
12139,2:16:46,username@ y AyFFnFy,thanks centurion 🙌🏻👌🏻,,,,,,
12140,2:16:47,username@uuuaJJaJaJ,he wasn't even eating something,,,,,,
12141,2:16:47,username@ tsrDnesDa,difference is courage and that probably playing this all week learning hard points:_Think::_Think::_Think:,,,,,,
12142,2:16:48,username@ yyyrlyo r,Let’s go DOC!!!!,,,,,,
12143,2:16:49,username@DDeDDeeiee,song Eagle Eyed Tiger - Metal & Plastic,,,,,,
12144,2:16:53,username@0GGR0SMMDI,Shoutout to Rauuuuuuuuuuuuuuuuuuuuuuullllllll,,,,,,
12145,2:16:54,username@LuuunnPan ,what are the scorestreaks?,,,,,,
12146,2:16:55,username@eWWWeeeeWe,i got me some lazanya,,,,,,
12147,2:16:56,username@cc8rcccee8,Nice!,,,,,,
12148,2:17:02,username@llaiiiliai,headless horsemen event just dropped,,,,,,
12149,2:17:13,username@llaaR aRln,Car hellstrom lighting attack chopper,,,,,,
12150,2:17:14,username@GmaGsoysGG,we playing dous?,,,,,,
12151,2:17:16,username@AALAAA66xA, HOW COME YOU COACH HIM AND NOT ME?!?!,,,,,,
12152,2:17:20,username@SVGmKinnng,who won the first,,,,,,
12153,2:17:24,username@b Eoii aTi,Are you playing tomorrow?,,,,,,
12154,2:17:24,username@llaaR aRln,War machine,,,,,,
12155,2:17:47,username@ DChtiChrR,Courage got game 1,,,,,,
12156,2:17:48,username@ceoooodevd,doc top on his team naturally,,,,,,
12157,2:17:51,username@ yyyrlyo r,Firm handshakes boys,,,,,,
12158,2:17:59,username@oocooynoto,this song is dope,,,,,,
12159,2:18:01,username@oocooynoto,what was that,,,,,,
12160,2:18:05,username@veieicvden, Racing Club what are you a simp for courage :_Punk:,,,,,,
12161,2:18:07,username@JJWWWJJWJJ,:_Mrs::_Mrs:,,,,,,
12162,2:18:10,username@ioosittntt,How’s we doin Champions :_Handshake::_Handshake:,,,,,,
12163,2:18:12,username@YxYxYYYYxn,LOL Knife,,,,,,
12164,2:18:20,username@2i6in2oi2l,you guys should have studied the hardpoint spawns. not that hard.,,,,,,
12165,2:18:22,username@YxYxYYYYxn,SLICE EM UP,,,,,,
12166,2:18:23,username@Psreseoofo,What a map this was,,,,,,
12167,2:18:23,username@c RuRhuuuh,20 rupees is 27 cents lol,,,,,,
12168,2:18:25,username@eettteeell,Slice em UP!!!!,,,,,,
12169,2:18:26,username@eeinn..Sni,The Legion of Doom headquarters in the back,,,,,,
12170,2:18:26,username@okmi imi k,:_Dance:,,,,,,
12171,2:18:27,username@veieicvden,Or are you also a cheater,,,,,,
12172,2:18:35,username@kKepSKekeS,do more drop shots,,,,,,
12173,2:18:35,username@VToTTVdd o,Nuketown....the worst map ever made,,,,,,
12174,2:18:38,username@okmi imi k,:_Dance:,,,,,,
12175,2:18:39,username@esceassFse,slice N dice,,,,,,
12176,2:18:57,username@llaaR aRln,It’s been 10 years I stiill remember the hard points,,,,,,
12177,2:18:58,username@GJCGGCrCGG,How's the weight going?,,,,,,
12178,2:18:59,username@okmi imi k,:_Dance:,,,,,,
12179,2:19:02,username@r rB  zrfi,Great legendary map for competing,,,,,,
12180,2:19:02,username@1ts3300o03,What game is this.,,,,,,
12181,2:19:09,username@M3_3 R___3,A is better imo,,,,,,
12182,2:19:11,username@opeyDoyhsD,this game looks low effort af,,,,,,
12183,2:19:12,username@AALAAA66xA,HERE WE GO BABY!!!,,,,,,
12184,2:19:22,username@ioosittntt,I miss the AN94 :_Love:,,,,,,
12185,2:19:25,username@ncoHoooa J," Guys fanboy or shill for other guys, not simp for them.",,,,,,
12186,2:19:26,username@eje seenoo,what's up doc and cc?,,,,,,
12187,2:19:26,username@eettteeell,Ohhhh baby,,,,,,
12188,2:19:27,username@tyhhaeeeTo,Sounds like a home bowl,,,,,,
12189,2:19:33,username@llaiiiliai,love hot ones,,,,,,
12190,2:19:36,username@ y AyFFnFy,standoff what a map 🙌🏻,,,,,,
12191,2:19:38,username@2i6in2oi2l,haha I won't shut them because Nuketown is legendary,,,,,,
12192,2:19:44,username@1ts3300o03,Ok thanks dave,,,,,,
12193,2:19:46,username@ y AyFFnFy,can anyone join in?,,,,,,
12194,2:19:53,username@M3_3 R___3,A is the move,,,,,,
12195,2:19:55,username@tyhhaeeeTo,I want some hot ones,,,,,,
12196,2:19:59,username@ m k  id a,:_Comm1::_Comm2:,,,,,,
12197,2:20:00,username@VToTTVdd o,Nuketown is garbage,,,,,,
12198,2:20:16,username@okmi imi k,:_Giggles:,,,,,,
12199,2:20:18,username@ m k  id a,:_Nana::_Nana:,,,,,,
12200,2:20:18,username@AALAAA66xA,LUL,,,,,,
12201,2:20:20,username@AALAAA66xA,HAHA,,,,,,
12202,2:20:25,username@eettteeell,BOOM,,,,,,
12203,2:20:32,username@nu cJJJiir,:_Buffer1::_Buffer1::_Buffer2:,,,,,,
12204,2:20:34,username@nJhaaroerG,LOL,,,,,,
12205,2:20:35,username@YxYxYYYYxn,lol,,,,,,
12206,2:20:36,username@2i6in2oi2l,I'm only kidding. all opinion,,,,,,
12207,2:20:39,username@tyhhaeeeTo,Victory,,,,,,
12208,2:20:50,username@JJWWWJJWJJ,LETS GO :_Warcry::_Warcry::_Warcry:,,,,,,
12209,2:20:58,username@pja4aknano,loool,,,,,,
12210,2:20:59,username@Psreseoofo,exactly,,,,,,
12211,2:21:04,username@vredr wiAv,:_Buffer1::_Pumpkin::_Buffer2:,,,,,,
12212,2:21:05,username@esceassFse,night night,,,,,,
12213,2:21:32,username@eettteeell,Turbo mode. Stall stall stall,,,,,,
12214,2:21:37,username@YxYxYYYYxn,Broken,,,,,,
12215,2:21:39,username@l22owwf0o2,? who on Doc team ?,,,,,,
12216,2:21:46,username@661L16L916,Jesus chrost,,,,,,
12217,2:21:47,username@so0ooys 0C,mercks :_Giggles:,,,,,,
12218,2:21:49,username@vredr wiAv,Bought,,,,,,
12219,2:22:13,username@ m k  id a,:_Bless:,,,,,,
12220,2:22:16,username@veieicvden,I think that’s what courage is using,,,,,,
12221,2:22:26,username@esceassFse,yes!,,,,,,
12222,2:22:26,username@AALAAA66xA,lessgoo baby!,,,,,,
12223,2:22:27,username@veieicvden,He got exposed,,,,,,
12224,2:22:28,username@T11Z11ZZZ1,Lets go,,,,,,
12225,2:22:40,username@nn kiins r,zlaner mutred,,,,,,
12226,2:22:44,username@RRlnRRc en, Logsdon 100%,,,,,,
12227,2:22:47,username@mffRnynIyo,:_Bless::_Bless::_Bless:,,,,,,
12228,2:23:00,username@Psreseoofo,:_Perfect:,,,,,,
12229,2:23:02,username@KfcPs erfi,hahaha,,,,,,
12230,2:23:02,username@AALAAA66xA,ez!!!,,,,,,
12231,2:23:03,username@okmi imi k,gg,,,,,,
12232,2:23:04,username@GmaGsoysGG,is he streaming,,,,,,
12233,2:23:11,username@eettteeell,HAHAHA,,,,,,
12234,2:23:12,username@ a savMZni,:_Giggles::_Giggles::_Giggles:,,,,,,
12235,2:23:13,username@HHd aoo c ,hahahahaa,,,,,,
12236,2:23:13,username@aSniigriia,lets go doc!!,,,,,,
12237,2:23:17,username@TYugT1DYTu,lol,,,,,,
12238,2:23:17,username@gmeeemagAg,z muted :_Giggles:,,,,,,
12239,2:23:18,username@JJWWWJJWJJ,Z COMMED OUTTA HIS MIND,,,,,,
12240,2:23:22,username@T11Z11ZZZ1,Ok courage:_Giggles:,,,,,,
12241,2:23:22,username@eettteeell,MOP EM UP,,,,,,
12242,2:23:27,username@TYugT1DYTu,wake up zzz,,,,,,
12243,2:23:28,username@yegaii  cc,"I had something like a cronus before, I switched to mouse and keyboard and it isn't that great tbh. it got in the way more than anything",,,,,,
12244,2:23:35,username@vredr wiAv,Yay! Go team!!!,,,,,,
12245,2:23:36,username@Psreseoofo,:_Buffer1::_Yaya::_Buffer2:,,,,,,
12246,2:23:38,username@JJWWWJJWJJ,3rd party spectating :_Peek::_Peek::_Peek:,,,,,,
12247,2:23:40,username@er rryr  a,:_Yaya::_Yaya::_Yaya:,,,,,,
12248,2:23:45,username@crccRRccfc,lol,,,,,,
12249,2:23:47,username@er rryr  a,Back in the day ninja defuses,,,,,,
12250,2:23:47,username@veieicvden,The sell the Cronus at Walmart easier than ever to cheat,,,,,,
12251,2:23:55,username@pja4aknano,lol,,,,,,
12252,2:23:56,username@enneS gnat,BABYBABYBABYBABY,,,,,,
12253,2:24:06,username@gitgNbthhi,Donate to the 2x Champion himself and have your message heard by the entire world.... maybe - https://streamlabs.com/drdisrespect/tip,,,,,,
12254,2:24:15,username@er rryr  a,Ohhh baby babayyyy,,,,,,
12255,2:24:16,username@SalBllalae,Ya ya ya,,,,,,
12256,2:24:23,username@OrMkeOkOew,I would love to see Zs screen just to see how he has so many kills...no accusation just curious what he sees.,,,,,,
12257,2:24:23,username@eettteeell,wtc,,,,,,
12258,2:24:34,username@AALAAA66xA,nice doc!,,,,,,
12259,2:24:38,username@osadMMMas ,It’s why you see the guys hitting 500m shots with great aim with an AR and when you try you’re fighting recoil,,,,,,
12260,2:24:38,username@aSniigriia,close one,,,,,,
12261,2:24:49,username@HHd aoo c ,lul from the Cronus website:,,,,,,
12262,2:24:51,username@er rryr  a,Streamer of the year goes to Doc! 2017!! Streamer of the year should go to Doc 2020 🏆,,,,,,
12263,2:24:53,username@aPhcn0h_ch,freaking camper,,,,,,
12264,2:24:54,username@esceassFse,an is dun dun done,,,,,,
12265,2:24:56,username@veieicvden,Let’s get Real Racing the funk out of here,,,,,,
12266,2:24:57,username@M3_3 R___3,stream snipinn:_Pudge:,,,,,,
12267,2:24:59,username@ar eamTTml,What a wuss,,,,,,
12268,2:25:00,username@izrauaazWa,:_Snooze: killcam,,,,,,
12269,2:25:03,username@eettteeell,Lets go yaya,,,,,,
12270,2:25:04,username@gitgNbthhi,New Dr Disrespect Merchandise - https://championsclub.gg/,,,,,,
12271,2:25:04,username@iohydiihRo,Let your guard down,,,,,,
12272,2:25:06,username@cimiiilcin,Mark I've thought the same...,,,,,,
12273,2:25:07,username@rSrtusrBrs, Owens just go to his stream then?,,,,,,
12274,2:25:16,username@rkkrcanvrc,They are scared Doc skittish,,,,,,
12275,2:25:16,username@VToTTVdd o, Logsdon I just assume its bad servers from COD,,,,,,
12276,2:25:24,username@er rryr  a,Mark Owens do you watch ZLaner on Facebook?,,,,,,
12277,2:25:26,username@vredr wiAv,We live in a cheat to win society,,,,,,
12278,2:25:26,username@ m k  id a,:_Think:,,,,,,
12279,2:25:34,username@pja4aknano,Alot of .75 K/D Ratio Babies In Chat Today :_Bangs::_Bangs::_Bangs::_Bangs::_Bangs::_Punk::_Punk::_Punk::_Punk::_Punk:,,,,,,
12280,2:25:41,username@AALAAA66xA,^^^^,,,,,,
12281,2:25:41,username@OrMkeOkOew,Mrs butts i don't have Facebook. never will I again,,,,,,
12282,2:25:42,username@eettteeell,Woooooo,,,,,,
12283,2:25:42,username@AALAAA66xA,facts,,,,,,
12284,2:25:42,username@SskhEhEcah,Yayayayaya it’s officially up I can’t wait,,,,,,
12285,2:25:48,username@mmTmomTmoo, Live aint that the truth,,,,,,
12286,2:25:50,username@ainttnm kn,you guys talk clueless trash... you forget on non-online tournaments people have to use standard stuff and they still dominate...,,,,,,
12287,2:25:56,username@ m k  id a,:_Peek:,,,,,,
12288,2:25:56,username@veieicvden,They are video prof courage cheats,,,,,,
12289,2:25:57,username@SskhEhEcah,Letsss goooooooo Doc,,,,,,
12290,2:25:59,username@ylGaayyfal,you guys are crazy if you think z cheats,,,,,,
12291,2:26:00,username@Psreseoofo,:_Better:,,,,,,
12292,2:26:02,username@asi m hJpi,:_Buffer1::_Warcry::_Buffer2:,,,,,,
12293,2:26:03,username@maDDerrarr,Dialed in,,,,,,
12294,2:26:03,username@gitgNbthhi,"SCUF Gaming, the Official Controller of Dr Disrespect - https://scufgaming.com/drdisrespect",,,,,,
12295,2:26:05,username@esceassFse,easy round,,,,,,
12296,2:26:05,username@3binJ3bbbJ,BETTER,,,,,,
12297,2:26:05,username@vredr wiAv,Mark Owens are you rich?,,,,,,
12298,2:26:06,username@eettteeell,SEEE YA,,,,,,
12299,2:26:11,username@ar eamTTml,EZ,,,,,,
12300,2:26:11,username@telltllIel,EZ,,,,,,
12301,2:26:11,username@661L16L916,yes baby,,,,,,
12302,2:26:11,username@Loaeoaogdg,DOC IS DOMINATING,,,,,,
12303,2:26:12,username@i aWhissai,wooooo,,,,,,
12304,2:26:14,username@KfcPs erfi,hahahaha,,,,,,
12305,2:26:15,username@ a savMZni,:_Nosedrip::_Buffer2:,,,,,,
12306,2:26:17,username@KfcPs erfi,:_Peek::_Peek::_Peek:,,,,,,
12307,2:26:17,username@izrauaazWa,:_Peek:,,,,,,
12308,2:26:18,username@telltllIel,:_Peek:,,,,,,
12309,2:26:18,username@erreWeBaea,take me home bops2,,,,,,
12310,2:26:22,username@..BwBw..wB,Doc showing the dominance,,,,,,
12311,2:26:23,username@nunoRnuoRh,peek twice!,,,,,,
12312,2:26:24,username@ a savMZni,:_Snooze::_Snooze::_Snooze:,,,,,,
12313,2:26:24,username@tlaMtLtLtt,LETS GO CHAMPIONS CLUB!!!!!.,,,,,,
12314,2:26:25,username@SalBllalae,GET DOWN!,,,,,,
12315,2:26:26,username@aqdqddq3qq,LETS GO DOC! :_Warcry:,,,,,,
12316,2:26:27,username@Alllnlnall,MISTAKE,,,,,,
12317,2:26:28,username@icicicAViV,Doc is on 🔥 🔥,,,,,,
12318,2:26:28,username@annaSeSSee,Whole new ball game when everyone's on a level play field!,,,,,,
12319,2:26:32,username@Loaeoaogdg, Live Gonna max out his credit card for the 2X,,,,,,
12320,2:26:34,username@brnncRoReo,“I know you wanna try”,,,,,,
12321,2:26:35,username@pja4aknano,Z has Shown his screen and controller on stream before yet people love baseless accusations LOL :_Punk::_Punk::_Punk::_Bangs::_Bangs::_Bangs:,,,,,,
12322,2:26:36,username@teRRRonR t,"nice game, no BS like warzone",,,,,,
12323,2:26:40,username@OrMkeOkOew,I'm not saying cheat...I just don't see how he sees the enemy ALL THE TIME,,,,,,
12324,2:26:40,username@hrrho oSyT,docs in his zone,,,,,,
12325,2:26:41,username@rhlhFuslah,making me wanna play some ROUGE COMPANY later tonight,,,,,,
12326,2:26:44,username@ivD iE rvD,Mark Owens WAS rich...spent it all on hookers and Doc donations,,,,,,
12327,2:26:44,username@Psreseoofo,:_Lambo:,,,,,,
12328,2:26:44,username@M3_3 R___3,S&D Docs gamemode,,,,,,
12329,2:26:45,username@hrrho oSyT,feeling it,,,,,,
12330,2:26:46,username@er rryr  a,Don’t ya PEEK Johnny Boyy!!,,,,,,
12331,2:26:48,username@PPPPKKKKPK,double peek on the 2x...cmon be like doc be better,,,,,,
12332,2:26:53,username@rSrtusrBrs,"mark, thats so cool, thanks for sharing",,,,,,
12333,2:26:58,username@gitgNbthhi,Experience precision with ROCCAT! Doc games with the powerful ROCCAT’s Vulcan keyboard and Kain mouse combo. https://en.roccat.org/DrDisrespect,,,,,,
12334,2:27:07,username@osadMMMas ,I’m not saying Z cheats. I’m more talking about popular streamers who were always keyboard and mouse. Then suddenly switch to controller and are a lot better. It’s pretty obvious,,,,,,
12335,2:27:08,username@aMayzzhaey,Came in at the right winning time. Oh wait...:_Giggles:,,,,,,
12336,2:27:14,username@sesesxuemx,YOOOOOOOOOOOOOOOOOOOO,,,,,,
12337,2:27:23,username@ylGaayyfal, Owens bc he has been playijng for years and knows where to look it is player tendencies,,,,,,
12338,2:27:27,username@vredr wiAv,Haha,,,,,,
12339,2:27:29,username@mmTmomTmoo, Owens i think because since he eats/breathes the game he knows how people rotate and how people play,,,,,,
12340,2:27:35,username@oec0e6Ao3s,stunning and brave,,,,,,
12341,2:27:36,username@HHd aoo c ,pretty confident that z's not cheating,,,,,,
12342,2:27:40,username@er rryr  a,Mark do you like that LG monitor by the way? I’m thinking to invest on that same monitor for the PlayStation 5 🙂,,,,,,
12343,2:27:42,username@Psreseoofo,"Johnny boy never learns, huh",,,,,,
12344,2:27:42,username@333e6e1ee5,i wonder what the teams think when they see the line up of who they're playing against,,,,,,
12345,2:27:43,username@ieniieKnen,magic can,,,,,,
12346,2:27:44,username@ylGaayyfal,exactly tom,,,,,,
12347,2:27:52,username@veieicvden,I’m sick of cheaters in cod,,,,,,
12348,2:27:54,username@teRRRonR t,this dude walks on ADS,,,,,,
12349,2:27:55,username@esceassFse,next round*,,,,,,
