Unnamed: 0,message,author,time_text,Direct Harassment,Hate Speech,Sexual Harassment,Trolling,Others,Toxic
6032,THEN BLOCK,username@5wHw5akHH0,55:04:00,,,,,,
6033,BALDI,username@Neelg rer,55:09:00,,,,,,
6034,1 AM gang,username@htaCPtt hi,55:09:00,,,,,,
6035,Forgot,username@Jazasmbmbz,55:10:00,,,,,,
6036,They don't realize they can turn the lights on haha,username@cCherokroe,55:11:00,,,,,,
6037,IM SCARED,username@cwcaeenadd,55:12:00,,,,,,
6038,Hi,username@izzzzziznz,55:12:00,,,,,,
6039,have you guys even played phasmo if u did u would understand y its dark,username@SAESLGGGDA,55:13:00,,,,,,
6040,i dont remember,username@RiiRey eim,55:14:00,,,,,,
6041,👉👈,username@iyiiwyteor,55:15:00,,,,,,
6042,please fix audio delay,username@_x_nxxo_iX,55:16:00,,,,,,
6043,Baldi is coming !,username@Neelg rer,55:17:00,,,,,,
6044,yo pewds you are delayed,username@GlxlaGyaay,55:19:00,,,,,,
6045,:_pewdieSIMP:,username@izzzzziznz,55:20:00,,,,,,
6046,thom nancinson,username@наКадаКааК,55:21:00,,,,,,
6047,🤏🧠,username@biDDAebb,55:24:00,,,,,,
6048,NANCY THOMSON,username@5wHw5akHH0,55:25:00,,,,,,
6049,👉👈,username@iyiiwyteor,55:26:00,,,,,,
6050,use the EMF reader to find the ghost,username@felllllefl,55:27:00,,,,,,
6051,LMAO,username@5wHw5akHH0,55:29:00,,,,,,
6052,How is he reading chat,username@kamkmk aOa,55:29:00,,,,,,
6053,definitely Kathy Thompson,username@eesrmNm ee,55:30:00,,,,,,
6054,@Noxious -> Excess Caps. SMALL PP [warning],username@htithhttbo,55:33:00,,,,,,
6055,Floot,username@dm ede mdd,55:35:00,,,,,,
6056,who tf needs lights,username@SAESLGGGDA,55:37:00,,,,,,
6057,Nancy Thompson,username@ LactSSayt,55:38:00,,,,,,
6058,​The Donations don't go to Charity. Only the Members money.,username@htithhttbo,55:38:00,,,,,,
6059,does pewdshave flashlight on?,username@RReKaeyKRg,55:39:00,,,,,,
6060,:_pewdieFloorGang2:,username@веинвлмкКА,55:41:00,,,,,,
6061,"Marzia, please come back! we need your positiveness in this awful world",username@ByyyeyoBoe,55:41:00,,,,,,
6062,Floor,username@dm ede mdd,55:42:00,,,,,,
6063,ask them to make a sound until you hear something,username@onKmleKmKn,55:42:00,,,,,,
6064,floor,username@iyiiwyteor,55:42:00,,,,,,
6065,he chat johnny dee is kinda screwed ms helen is divorcing him while he's in rehab recovering from being in the hospital,username@neoll wlne,55:43:00,,,,,,
6066,NANCY SUS,username@w l e lwm,55:43:00,,,,,,
6067,scared irish noises,username@cnMlëm ili,55:45:00,,,,,,
6068,:_pewdieYes::_pewdieString1::_pewdieString1::_pewdieAngry::_pewdieAngry::_pewdieAngry::_pewdieString1:,username@izzzzziznz,55:49:00,,,,,,
6069,floor gang,username@htaCPtt hi,55:49:00,,,,,,
6070,:_pewdieFloorGang:,username@Neelg rer,55:50:00,,,,,,
6071,PEWDS IS SCARIER THAN GHOST,username@5wHw5akHH0,55:51:00,,,,,,
6072,LOL you can't scare the ghost away in this game ha,username@cCherokroe,55:51:00,,,,,,
6073,Floor,username@yxI xxvvIy,55:52:00,,,,,,
6074,kathy,username@eesrmNm ee,55:57:00,,,,,,
6075,floorrrrr,username@iyiiwyteor,55:58:00,,,,,,
6076,her name was sean mcloughlin,username@aH u HfnHe,55:58:00,,,,,,
6077,floor,username@aibla Arhi,55:59:00,,,,,,
6078,i wonder who the guy looking at the chat,username@nfGzmaommm,55:59:00,,,,,,
6079,thats how u get the ghost to come out they like the dark,username@SAESLGGGDA,56:00:00,,,,,,
6080,Jack's stream quality is so much better,username@ehhLeoRopo,56:02:00,,,,,,
6081,you need a thermometer,username@ MM AAM MA,56:06:00,,,,,,
6082,"Nancy Thompson, come say hi",username@ LactSSayt,56:06:00,,,,,,
6083,jiggy jiggy on the floor,username@Neelg rer,56:07:00,,,,,,
6084,Floor,username@lWalilWali,56:07:00,,,,,,
6085,"If you have a delay then just deal with it, they already spent an excessive amount of time trying to fix everything before they started so you’ll be fine",username@ddEcCC  ad,56:08:00,,,,,,
6086,:_pewdieFloorGang:,username@nupPrriS i,56:08:00,,,,,,
6087,Hey floor gang,username@M M   II,56:09:00,,,,,,
6088,floor,username@cea seerii,56:09:00,,,,,,
6089,floor,username@nalCnanlas,56:10:00,,,,,,
6090,Floor,username@ygHhyLH Hi,56:10:00,,,,,,
6091,:_pewdieFloorGang:,username@aÁiiaali,56:10:00,,,,,,
6092,Floor,username@et thShyeS,56:10:00,,,,,,
6093,floor,username@J aeeeime,56:12:00,,,,,,
6094,Pewds has 4 eyes confirmed - he can read chat and view his game,username@gsgGoin ae,56:12:00,,,,,,
6095,AHA teir 3 ready to rumble,username@Gem Gn GfG,56:13:00,,,,,,
6096,WATASHI SCAAAAARRREEDDD,username@ jL1 1iL7j,56:14:00,,,,,,
6097,bruh FLOOR,username@iyiiwyteor,56:14:00,,,,,,
6098,هههه,username@cwcaeenadd,56:14:00,,,,,,
6099,:_pewdieFloorGang::_pewdieFloorGang::_pewdieFloorGang::_pewdieFloorGang::_pewdieOUH::_pewdieOUH::_pewdieOUH::_pewdieOUH::_pewdieZerodeaths::_pewdieZerodeaths::_pewdieZerodeaths:,username@eesrmNm ee,56:15:00,,,,,,
6100,HAhah 3 shots left,username@cCherokroe,56:16:00,,,,,,
6101,So hard to see anything lol,username@ Rroraooro,56:18:00,,,,,,
6102,F L O O R,username@torootooHo,56:18:00,,,,,,
6103,use the EMF reader,username@felllllefl,56:18:00,,,,,,
6104,floor,username@VGB BGGIV,56:19:00,,,,,,
6105,DONT SAY HEF NAME,username@cwcaeenadd,56:20:00,,,,,,
6106,Hey chat am I late?,username@M M   II,56:20:00,,,,,,
6107,podea,username@Neelg rer,56:22:00,,,,,,
6108,thermometer,username@ 0aI007va,56:22:00,,,,,,
6109,:_pewdieFloorGang2:,username@nupPrriS i,56:22:00,,,,,,
6110,floor,username@nieTagc pc,56:23:00,,,,,,
6111,roof,username@dzaFhazdma,56:24:00,,,,,,
6112,gulv,username@cea seerii,56:26:00,,,,,,
6113,please fix delay,username@_x_nxxo_iX,56:27:00,,,,,,
6114,im so scared,username@cwcaeenadd,56:28:00,,,,,,
6115,:_pewdieRip:,username@fmrxgfmuiu,56:28:00,,,,,,
6116,:_pewdieFloorGang:,username@dxroPlirxo,56:28:00,,,,,,
6117,:_pewdieTambo::_pewdieTambo:,username@hLtyet L y,56:29:00,,,,,,
6118,GROUND,username@iyiiwyteor,56:30:00,,,,,,
6119,wall,username@lKnnkoKkkK,56:30:00,,,,,,
6120,good bye pewds lol,username@rrulurrrpl,56:32:00,,,,,,
6121,flooooooor gang,username@ccEenppEie,56:32:00,,,,,,
6122,floor gang tier 2 aoougghhhh,username@KnhsPa Pa,56:33:00,,,,,,
6123,:_pewdieFloorGang2:,username@asmmaeneme,56:33:00,,,,,,
6124,"i like how pewds is all quiet and normal, and then jack is like AAAAAAAAAAHHHHHHH",username@5wHw5akHH0,56:34:00,,,,,,
6125,floor,username@aMM eifSao,56:35:00,,,,,,
6126,jiggy jiggy with nancy thompson,username@VGB BGGIV,56:35:00,,,,,,
6127,did Jack said he was dead,username@ jL1 1iL7j,56:36:00,,,,,,
6128,floor gang tier 2 aoougghhhh,username@KnhsPa Pa,56:37:00,,,,,,
6129,is Jack possessed?,username@felllllefl,56:39:00,,,,,,
6130,:_pewdieReee::_pewdieReee::_pewdieReee:,username@ ivl ARaie,56:39:00,,,,,,
6131,:_pewdieFloorGang:,username@ddEcCC  ad,56:39:00,,,,,,
6132,"If you guys are having issues joining the discord, please try on PC. if that doesnt work, send an email to pewdiepiediscordserver@gmail.com",username@htithhttbo,56:40:00,,,,,,
6133,Don't say the name you gotta find the haunted room first,username@cCherokroe,56:43:00,,,,,,
6134,"@a n i m a little, i was too though!",username@B BssBRsso,56:43:00,,,,,,
6135,floor gang tier 2 aoougghhhh,username@KnhsPa Pa,56:43:00,,,,,,
6136,Tak og vegg,username@ygHhyLH Hi,56:44:00,,,,,,
6137,golv,username@cea seerii,56:45:00,,,,,,
6138,we need more people in stream,username@aHaHHHaaHH,56:46:00,,,,,,
6139,:_pewdieSven::_pewdieTambo: Is Nancy Floor gang or ceiling gang?,username@on Csn vvv,56:46:00,,,,,,
6140,are they playing with more ppl ?,username@tzitizkzti,56:47:00,,,,,,
6141,please fix yourself if the delay bothers you,username@rSlraSSeae,56:47:00,,,,,,
6142,hehey,username@a a atuAAy,56:47:00,,,,,,
6143,:_pewdiePewd::_pewdiePewd:,username@w l e lwm,56:48:00,,,,,,
6144,:_pewdieLeg::_pewdieTorso::_pewdieFace::_pewdieReee:,username@torootooHo,56:50:00,,,,,,
6145,ah okay its just im watching both streams at the same time so the delay is kinda obvious jsksjsk,username@GlxlaGyaay,56:52:00,,,,,,
6146,:_pewdieFloorGang::_pewdieFloorGang::_pewdieFloorGang:,username@  naurNuaa,56:52:00,,,,,,
6147,:_pewdieFloorGang:,username@jje-erse-r,56:55:00,,,,,,
6148,GROUND GANG OUHH,username@iyiiwyteor,56:55:00,,,,,,
6149,:_pewdieWat:,username@Ano S9AoSA,56:57:00,,,,,,
6150,They've been playing for an hour and I get the notification now?!,username@lWalilWali,56:57:00,,,,,,
6151,:_pewdieBrofist2::_pewdieTambo:,username@eJaatnnlnJ,56:59:00,,,,,,
6152,"the delay doesnt even matter, yall, like his videos and they arent in real time so just remember that",username@ByyyeyoBoe,57:00:00,,,,,,
6153,Among us VR stream when?,username@h  ToCskoo,57:03:00,,,,,,
6154,bruh,username@a a atuAAy,57:04:00,,,,,,
6155,:_pewdieLeg2:,username@w l e lwm,57:11:00,,,,,,
6156,please fix the delay,username@_x_nxxo_iX,57:12:00,,,,,,
6157,check your ping to figure out of its your connection,username@ByyyeyoBoe,57:18:00,,,,,,
6158,it's ok William they took a while to start up a game,username@h  ToCskoo,57:19:00,,,,,,
6159,im gonna head over to Jack's stream sound is hopefully better there,username@eeeeeeeett,57:20:00,,,,,,
6160,I hope you realize there are lights you can turn on,username@negan5 BBo,57:22:00,,,,,,
6161,:_pewdieFloorGang2: where have I seen this design before?...hmm haha,username@yNlnnuelea,57:22:00,,,,,,
6162,play with corpse pleaseee,username@gmAGe  ege,57:26:00,,,,,,
6163,when you die and get sent to the gulag:_pewdieCocopewds::_pewdieBrofist2:,username@biDDAebb,57:26:00,,,,,,
6164,JACK SUS,username@RReKaeyKRg,57:28:00,,,,,,
6165,:_pewdieFloorGang2::_pewdieFloorGang2::_pewdieFloorGang2:,username@a a atuAAy,57:31:00,,,,,,
6166,:_pewdieCocopewds::_pewdieCocopewds::_pewdieCocopewds:,username@EEOYCOYLCY,57:32:00,,,,,,
6167,"If Jack's scared now, imagine if he really was in a haunted school at night",username@ LactSSayt,57:35:00,,,,,,
6168,Cant believe i just paid for felix prem,username@ imD aeicr,57:35:00,,,,,,
6169,"Want to join the PewDiePie Discord server? Make sure to connect your YouTube account to your Discord, by following these steps: Go to Discord on desktop --> User Settings --> Connections --> YouTube.",username@htithhttbo,57:37:00,,,,,,
6170,@xXx_Tentacion_xXx do you even read bro,username@ByyyeyoBoe,57:37:00,,,,,,
6171,JACK IS SUS,username@ia P PPebe,57:39:00,,,,,,
6172,VOTE HIM OUT,username@ieiaxneiix,57:40:00,,,,,,
6173,that was a corpse noise,username@aÁiiaali,57:47:00,,,,,,
6174,That sounded just like Corpse wtf,username@aMM eifSao,57:48:00,,,,,,
6175,Charles?,username@Neelg rer,57:54:00,,,,,,
6176,James Charles lol,username@htaCPtt hi,58:00:00,,,,,,
6177,Nancy = Corpse,username@h  ToCskoo,58:04:00,1,,,,,
6178,pewds when he dies ::_pewdieHead2::_pewdieTorso2::_pewdieLeg2: Jack when he sees something mildly unsettling::_pewdieReee::_pewdieReee::_pewdieReee:,username@soxoxuxNsu,58:08:00,,,,,,
6179,James Charles?,username@nala yyeyn,58:10:00,,,,,,
6180,sister are you here,username@htaCPtt hi,58:11:00,,,,,,
6181,James Charles give us a SIGN,username@cCherokroe,58:11:00,,,,,,
6182,👻👻👻👻,username@eeeeeeeett,58:15:00,,,,,,
6183,"its good pewds, we hear u both",username@ Mimænar o,58:15:00,,,,,,
6184,HI SISTERS!,username@yNlnnuelea,58:20:00,,,,,,
6185,Nancy = The Gongoozler,username@Jazasmbmbz,58:24:00,,,,,,
6186,James lol,username@iaeDperh n,58:30:00,,,,,,
6187,just got here epic floor gang noises,username@aanRadaaRW,58:30:00,,,,,,
6188,w,username@asmmaeneme,58:34:00,,,,,,
6189,Sister Charles I summon theee,username@aHaHHHaaHH,58:35:00,,,,,,
6190,"Want to join the PewDiePie 'Floor Gang' Discord server? Make sure to connect your YouTube account to your Discord, by following these steps: Go to Discord --> User Settings --> Connections --> YouTube",username@htithhttbo,58:38:00,,,,,,
6191,w,username@cea seerii,58:39:00,,,,,,
6192,I wish they'd stick to small maps,username@ontnttohao,58:39:00,,,,,,
6193,:_pewdieFloorGang2:,username@ imD aeicr,58:42:00,,,,,,
6194,nancy be popping up like HI SISTERS!,username@selssle lr,58:42:00,,,,,,
6195,w,username@eeHeHRee.R,58:43:00,,,,,,
6196,yooo so many girlies in the chat. waddup fellow females 💞,username@biDDAebb,58:44:00,,,,,,
6197,Yo yo,username@anannanaaa,58:45:00,,,,,,
6198,They need to be alone for this ghost,username@ontnttohao,58:46:00,,,,,,
6199,:_pewdieOUH::_pewdieOUH::_pewdieOUH:,username@EEOYCOYLCY,58:46:00,,,,,,
6200,:_pewdieWat::_pewdieWat::_pewdieWat:,username@vo ssnllon,58:49:00,,,,,,
6201,Hello society,username@UUUoan MoM,58:52:00,,,,,,
6202,Hi sisters,username@anannanaaa,58:52:00,,,,,,
6203,finally cam hear Jack too,username@eeeeeeeett,58:56:00,,,,,,
6204,LMAOOOOO,username@oJ aC  oaa,58:57:00,,,,,,
6205,Cringe,username@oJ aC  oaa,59:00:00,,,,,,
6206,James Charles give us a sign,username@dxroPlirxo,59:00:00,,,,,,
6207,TWO SHOTS LEFT hahah,username@cCherokroe,59:01:00,,,,,,
6208,females tamales,username@rSlraSSeae,59:01:00,,,,,,
6209,:_pewdieBarrel:,username@eeHeHRee.R,59:04:00,,,,,,
6210,yeeey females,username@sjissseiss,59:08:00,,,,,,
6211,They need to have more people. The faster they can find ghost,username@aHaHHHaaHH,59:11:00,,,,,,
6212,hey hey,username@irrielvsbb,59:11:00,,,,,,
6213,hello sisters,username@BMOMMBEE A,59:12:00,,,,,,
6214,👉🏻👈🏻,username@Neelg rer,59:12:00,,,,,,
6215,whassup fellow girlies,username@selssle lr,59:13:00,,,,,,
6216,james charles veeery small :_pewdieSmolpp:,username@soxoxuxNsu,59:14:00,,,,,,
6217,:_pewdieTambo::_pewdieZerodeaths:,username@EEOYCOYLCY,59:15:00,,,,,,
6218,hi!!,username@hLtyet L y,59:16:00,,,,,,
6219,"Wait, James is also playing?",username@UUUoan MoM,59:17:00,,,,,,
6220,heyyaa sister fisters,username@iaeDperh n,59:18:00,,,,,,
6221,femoid gang represent ❤,username@h  ToCskoo,59:23:00,,,,,,
6222,James Charles a bit shy,username@aHaHHHaaHH,59:25:00,,,,,,
6223,hello i’m back,username@nallallnnl,59:26:00,,,,,,
6224,Come out James Charles,username@anannanaaa,59:28:00,,,,,,
6225,lol,username@iriraiDrri,59:31:00,,,,,,
6226,Female floor gang:_pewdieSmolpp:,username@yNlnnuelea,59:32:00,,,,,,
6227,James as the Ghost,username@aHaHHHaaHH,59:33:00,,,,,,
6228,Ghost is waiting on Pewds to use up his photos haha,username@cCherokroe,59:35:00,,,,,,
6229,:_pewdieEdgar2::_pewdieEdgar2::_pewdieEdgar2::_pewdieEdgar2::_pewdieEdgar2::_pewdieEdgar2::_pewdieEdgar2:,username@ nnarAnanH,59:36:00,,,,,,
6230,Did he give up on God of war?,username@EeEslEHeas,59:38:00,,,,,,
6231,mmm I want eggs,username@rSlraSSeae,59:40:00,,,,,,
6232,:_pewdieEdgar2::_pewdieWat:,username@vo ssnllon,59:40:00,,,,,,
6233,:_pewdieWat::_pewdieWat::_pewdieWat::_pewdieYes:,username@ianintsxri,59:41:00,,,,,,
6234,Pewds is playing with: @Jacksepticeye,username@htithhttbo,59:43:00,,,,,,
6235,i like that youve been backwards this entire time lol,username@rninnnS eS,59:44:00,,,,,,
6236,i just have this on in the back round im working on an assignment,username@sjissseiss,59:46:00,,,,,,
6237,:_pewdieWat::_pewdieWat::_pewdieWat:,username@scM ksMsMk,59:48:00,,,,,,
6238,Pssh imagine believing Earth exists,username@ooensKKSKo,59:48:00,,,,,,
6239,Cousins are okay,username@nala yyeyn,59:48:00,,,,,,
6240,james charles is the ghost,username@_x_nxxo_iX,59:49:00,,,,,,
6241,yo leena are u an arab?,username@ia P PPebe,59:49:00,,,,,,
6242,We know you’re here James Charles,username@anannanaaa,59:50:00,,,,,,
6243,👻 *HI SISTERS* 👻,username@cCherokroe,59:53:00,,,,,,
6244,pewds always gets cocky right before hes jumpsacred. like literally EVERY time,username@ByyyeyoBoe,59:54:00,,,,,,
6245,i hope its not the shy one otherwise it would take forever to find it,username@felllllefl,59:54:00,,,,,,
6246,:_pewdieBrofist:,username@eeeeeeeett,59:54:00,,,,,,
6247,wait the ghost’s name is james ? 😭😭😭,username@nallallnnl,59:56:00,,,,,,
6248,why r u talking about james charles? what happened?,username@aÁiiaali,59:56:00,,,,,,
6249,yaaassss females rise up:_pewdieBoosh:,username@biDDAebb,59:58:00,,,,,,
6250,hes haunting the school,username@_x_nxxo_iX,1:00:01,,,,,,
6251,:_pewdieSIMP:,username@akakakeaJJ,1:00:02,,,,,,
6252,:_pewdieSIMP::_pewdieSIMP::_pewdieSIMP:,username@ddEcCC  ad,1:00:05,,,,,,
6253,i didnt know this game was vr,username@eiieki2iei,1:00:06,,,,,,
6254,...,username@UUUoan MoM,1:00:11,,,,,,
6255,Lol chat,username@edEred dEp,1:00:14,,,,,,
6256,"pewds: god of war, what's that about?",username@iaeDperh n,1:00:14,,,,,,
6257,:_pewdieOUH::_pewdieOUH:,username@aidazdzrzd,1:00:15,,,,,,
6258,it makes it funnier that hes so cocky and then BAM hes on the floor like a lil bitch lmao,username@ByyyeyoBoe,1:00:16,,,,,,
6259,James would want royalty if u take his photo,username@aHaHHHaaHH,1:00:17,,,,,,
6260,Pewds is chad he uses vr,username@anannanaaa,1:00:19,,,,,,
6261,lol do u have EMF/ thermometer,username@Ca CiQCCaQ,1:00:21,,,,,,
6262,The ghosts name is james charles @Natalia Ávila,username@cCherokroe,1:00:22,,,,,,
6263,We love ittt,username@oxddodiddP,1:00:26,,,,,,
6264,flashback mary ldkdlk,username@GlxlaGyaay,1:00:27,,,,,,
6265,"no, the ghost's name is nancy",username@ia P PPebe,1:00:29,,,,,,
6266,hi James Charles,username@torootooHo,1:00:33,,,,,,
6267,james charles wants to: know your location. :_pewdieJojoYES::_pewdieJojoNO:,username@soxoxuxNsu,1:00:35,,,,,,
6268,floor gang awuu,username@nM MM llig,1:00:36,,,,,,
6269,*Hiiiiii Sisters*,username@edEred dEp,1:00:38,,,,,,
6270,"HEY GAMERS, trying to join the discord? It can take up to an hour after joining before it works!",username@htithhttbo,1:00:41,,,,,,
6271,"plot twist, jack & pewds are the ghosts haunting the school",username@a anss nu,1:00:41,,,,,,
6272,:_pewdieRip:,username@ imD aeicr,1:00:42,,,,,,
6273,They're not going to get any activity while together,username@ontnttohao,1:00:42,,,,,,
6274,This is epic,username@yiiiillyll,1:00:45,,,,,,
6275,chadiest chad of chas,username@eiieki2iei,1:00:45,,,,,,
6276,Nancy Thompson!,username@ LactSSayt,1:00:48,,,,,,
6277,"if you listen very closely, you can actually hear james charles whispering the whole time",username@_x_nxxo_iX,1:00:50,,,,,,
6278,Roger roger,username@ddEcCC  ad,1:00:51,,,,,,
6279,James stop playing hide and seek bruh,username@aHaHHHaaHH,1:00:52,,,,,,
6280,It the ghost of James Charles,username@edEred dEp,1:00:52,,,,,,
6281,James Charles requires facetune if u take pictures of him guys,username@anannanaaa,1:00:54,1,,,,,
6282,Nancy!,username@ LactSSayt,1:00:56,,,,,,
6283,I know I just wanted it to be James Charles haha,username@cCherokroe,1:00:56,,,,,,
6284,:_pewdieFace::_pewdieFace:,username@nM MM llig,1:00:58,,,,,,
6285,separate,username@Neelg rer,1:00:59,,,,,,
6286,"How much in bits did Pewds donate to that last guy on that video, has anyone crunched the numbers?",username@S AGLXGSSA,1:01:02,,,,,,
6287,JAMES CHARLES BABY!!!!,username@siahshnhhT,1:01:02,,,,,,
6288,they dead,username@onKmleKmKn,1:01:03,,,,,,
6289,hI sisTerS,username@GlxlaGyaay,1:01:04,,,,,,
6290,:_pewdieWat:,username@nM MM llig,1:01:04,,,,,,
6291,f poods,username@наКадаКааК,1:01:04,,,,,,
6292,SOMEONE DYING,username@cCherokroe,1:01:05,,,,,,
6293,RIP,username@rrulurrrpl,1:01:05,,,,,,
6294,:_pewdieSmolpp:,username@yiiiillyll,1:01:05,,,,,,
6295,:_pewdieRip:,username@ imD aeicr,1:01:08,,,,,,
6296,Nancy Thompson!,username@ LactSSayt,1:01:10,,,,,,
6297,What difficulty are they playing on?,username@raraAaVeVA,1:01:10,,,,,,
6298,😆,username@mamimuilli,1:01:11,,,,,,
6299,It's gonna be JAck,username@cCherokroe,1:01:12,,,,,,
6300,NANCY WHERE THE FRICK ARE U??,username@ia P PPebe,1:01:12,,,,,,
6301,they might have 0% sanity,username@onKmleKmKn,1:01:13,,,,,,
6302,here it comes,username@ByyyeyoBoe,1:01:14,,,,,,
6303,Hi,username@oIoodIoIvo,1:01:18,,,,,,
6304,BE QUIET WHEN ITS HUNTING,username@Pipo P ppy,1:01:19,,,,,,
6305,Did Pewds scream yet?,username@UUUoan MoM,1:01:20,,,,,,
6306,:_pewdieWat:,username@nM MM llig,1:01:21,,,,,,
6307,Nancy!!,username@ LactSSayt,1:01:21,,,,,,
6308,:_pewdieMelon:,username@yiiiillyll,1:01:22,,,,,,
6309,:_pewdieRip::_pewdieRip::_pewdieRip::_pewdieRip::_pewdieRip::_pewdieRip:,username@ imD aeicr,1:01:24,,,,,,
6310,:_pewdieFace::_pewdieSmolpp:,username@eiieki2iei,1:01:25,,,,,,
6311,HIDEEEEEE,username@cCherokroe,1:01:26,,,,,,
6312,hi everyone,username@utuHHtHHHH,1:01:27,,,,,,
6313,All epic gamers,username@yiiiillyll,1:01:28,,,,,,
6314,Nancy be rising up too! Get it guurrrl,username@biDDAebb,1:01:28,,,,,,
6315,hide and don't talk!!,username@guor f l r,1:01:29,,,,,,
6316,:_pewdieWat::_pewdieTorso::_pewdieLeg:,username@nM MM llig,1:01:29,,,,,,
6317,they both dying lol,username@AAhrtmThan,1:01:29,,,,,,
6318,Call him James Charles. He's pissed off u call him nancy,username@aHaHHHaaHH,1:01:30,,,,,,
6319,so scary,username@eeHeHRee.R,1:01:31,,,,,,
6320,"""HEY SISTERS"" 👧",username@h  ToCskoo,1:01:31,,,,,,
6321,Nancy Thompson!,username@ LactSSayt,1:01:34,,,,,,
6322,OOF that was LUCKY,username@cCherokroe,1:01:38,,,,,,
6323,​The Donations don't go to Charity. Only the Members money.,username@htithhttbo,1:01:38,,,,,,
6324,:_pewdieOUH:,username@anannanaaa,1:01:40,,,,,,
6325,@Hut hi!,username@B BssBRsso,1:01:41,,,,,,
6326,lol 😆,username@mamimuilli,1:01:42,,,,,,
6327,I think you need to seperate - you scaring the ghosts,username@nnoilooekl,1:01:44,,,,,,
6328,how did they survive that ?,username@rrulurrrpl,1:01:45,,,,,,
6329,AUH,username@Neelg rer,1:01:45,,,,,,
6330,ACHIEVEMENT COMPLETE: GET SCARED BY A PLANT,username@ogiigiLiic,1:01:45,,,,,,
6331,:_pewdieOUH::_pewdieOUH::_pewdieOUH:,username@paojoSrSiS,1:01:46,,,,,,
6332,THAT scared me haha,username@cCherokroe,1:01:49,,,,,,
6333,Nancy Thompson,username@ LactSSayt,1:01:50,,,,,,
6334,"if you did not hear her that means she is not in that area, ghosts typically hunt in their areas",username@negan5 BBo,1:01:52,,,,,,
6335,LUL,username@Loovooovov,1:01:54,,,,,,
6336,Felix scared the sht outta me,username@xss oxos J,1:01:56,,,,,,
6337,HAHAHHA,username@KDDKDKDDDD,1:01:57,,,,,,
6338,That means she’s hunting,username@X BX XXT X,1:01:57,,,,,,
6339,pewds in fanfic::_pewdieHead2::_pewdieTorso2: pewds irl::_pewdieHead2::_pewdieTorso2::_pewdieLeg2:,username@soxoxuxNsu,1:01:58,,,,,,
6340,floor gang,username@yw esshyye,1:01:59,,,,,,
6341,jesus that scared me,username@_x_nxxo_iX,1:01:59,,,,,,
6342,that's dope that you van play in VR,username@S AGLXGSSA,1:02:00,,,,,,
6343,WTF THAT GOT ME WTF,username@eeuixexZue,1:02:01,,,,,,
6344,Delay,username@cccJocoJbb,1:02:01,,,,,,
6345,XD XD,username@NMII AMUUU,1:02:02,,,,,,
6346,Definitely delayed,username@anan3o8brr,1:02:02,,,,,,
6347,I Jumped!,username@KDDKDKDDDD,1:02:02,,,,,,
