Unnamed: 0,message,author,time_text,Direct Harassment,Hate Speech,Sexual Harassment,Trolling,Others,Toxic
37738,Chinese Americans for Trump. No communism in America. Vote for Trump and vote RED RED RED all the way. Freedom and liberty depend on our votes. Vote vote vote,username@n nknueenk,02:54:41,,,,,,
37739,Thank you for all you do for us President Trump! God bless you for all eternity!,username@sessisiLss,02:54:41,,,,,,
37740,OKLAHOMA LOVES YOU 🦊,username@AlilpiApri,02:54:41,,,,,,
37741,WHITE HAT GUY IS JOE BIDEN,username@a es yorde,02:54:42,,,,,,
37742,CALIFORNIA FOR TRUMP!!,username@ hnsCrubsW,02:54:42,,,,,,
37743,Biden,username@dHayaennnn,02:54:42,,,,,,
37744,44K LIKES ..,username@dnanneeeee,02:54:42,,,,,,
37745,:_RSBNJESUS::_RSBNJESUS::_RSBNJESUS::_RSBNJESUS::_RSBNJESUS::_RSBNJESUS::_RSBNJESUS::_RSBNJESUS::_RSBNJESUS::_RSBNJESUS::_RSBNUSFlag2::_RSBNUSFlag2::_RSBNUSFlag2::_RSBNDJT:,username@l r alrdaA,02:54:42,,,,,,
37746,👏👏👏👏👏👏👏,username@rKaggrKnea,02:54:43,,,,,,
37747,THE LORD IN HEAVEN GAVE US TRUMP,username@ibulibbtta,02:54:43,,,,,,
37748,LMAO,username@fienninnkp,02:54:43,,,,,,
37749,✔✔✔✔✔✔✔ 🔆 REAL POWER,username@SSSSSSSS S,02:54:44,,,,,,
37750,MICHIGAN VOTE TRUMP 2Q2Q,username@M  M MM MM,02:54:44,,,,,,
37751,Pray for a President Trump victory! Save our country!,username@lnWntnttna,02:54:44,,,,,,
37752,🐸🐸REEEEEEEEE⚡⚡,username@leaocaslsl,02:54:44,,,,,,
37753,Teamsters for Trump,username@kMuM0505cc,02:54:45,,,,,,
37754,Red Wave,username@WnnaarriWn,02:54:45,,,,,,
37755,Love You!,username@tt  yhCe o,02:54:45,,,,,,
37756,Vote Trump 2020,username@alasWlsdar,02:54:45,,,,,,
37757,👏👏👏,username@FeeaJe FeC,02:54:45,,,,,,
37758,❤❤❤❤❤❤❤❤❤❤TRUMP LOVES YOU!!! ~~ VOTE!❤❤❤❤❤❤❤❤❤,username@mohmStSoJt,02:54:45,,,,,,
37759,DEMÓCRATAS WANT TO WIN THE ELECCTION AFTER THE ELECCTION....HOW IS THAT?,username@d doddEnda,02:54:45,,,,,,
37760,SOUTH SIDE for TRUMP!,username@R RyyVaVt,02:54:45,,,,,,
37761,🍒🍒🍒🍒🍒🍒🍒🍒🍒🍒🍒🍒🍒🍒🍒🍒,username@nigio  Wgg,02:54:46,,,,,,
37762,❌BIDENS IN PRISONS❌,username@MANNMMANMA,02:54:46,,1.0,,,,
37763,177k,username@cc9cbi c1e,02:54:46,,,,,,
37764,Biden is a 💩,username@eell yhe y,02:54:46,,1.0,,,,
37765,I Love you Mr President !!!!,username@andaainaln,02:54:46,,,,,,
37766,THANK YOU PRESIDENT TRUMP FOR OUR FREEDOM! AMERICANS LOVE TRUMP,username@hSynmLtLny,02:54:46,,,,,,
37767,SAY GOODNIGHT UNCLE JOE 🤣😆🤣,username@sneD aDnOl,02:54:46,,,,,,
37768,I never see Biden as much as I see Trump and he does not need a writer,username@ooBoB o Bo,02:54:46,,,,,,
37769,:_RSBNTRUMP:TRUMP WILL WIN 2020!!! BE PREPARED FOR 👹BLM/ANTIFA/RAT PARTY🐀TO START VIOLENT PROTESTS AFTER ELECTION DAY ALL OVER THE USA!!!:_RSBN2ndA::_RSBNKAG::_RSBNUSA2::_RSBNGod::_RSBNMAGALion::_RSBNRNC:,username@ctoecanota,02:54:46,,,,,,
37770,We love you MR.President !! Safe the World!! 😃👍👍👍😃👍,username@itlltaasow,02:54:46,,,,,,
37771,CHICAGO W/ Trump .2020,username@AaArelrnrl,02:54:46,,,,,,
37772,EVER,username@oP noPo on,02:54:47,,,,,,
37773,TRUMP 2020,username@almasaiivs,02:54:47,,,,,,
37774,"Lord, Thank you for our President! Bless all traveling today! Protection on them!",username@ ollioeoye,02:54:47,,,,,,
37775,RED WAVE TURMP 2020,username@eOMOOedesO,02:54:47,,,,,,
37776,:thanksdoc:WE LOVE TRUMP!!!,username@eamKaeolll,02:54:47,,,,,,
37777,:_RSBNRNC::_RSBNMAGALion::_RSBNRedwave::_RSBNRedwave::_RSBNRedwave::_RSBNRedwave::_RSBNRedwave:,username@Mahsn nt t,02:54:51,,,,,,
37778,BRING GOD BACK INTO OUR SCHOOLS,username@iratniigrS,02:54:52,,,,,,
37779,Love America,username@JJarraJoys,02:54:52,,,,,,
37780,WE ❤ TRUMP!!! WINNING WINNING WINNING ❤,username@loioionroo,02:54:52,,,,,,
37781,The greatest president in the history of America,username@5evtgtntgi,02:54:52,,,,,,
37782,Trump stops human trafficking,username@ooBoalishr,02:54:52,,,,,,
37783,MAKE UNITED STATES OF AMERICA BORN AGAIN TURN TO LORD LORD JESUS CHRIST IN BIBLE,username@uaaParSeul,02:54:52,,,,,,
37784,USA,username@hiKlNllrcd,02:54:53,,,,,,
37785,L!O!V!E! T!R!U!M!P!,username@heeuerSWco,02:54:53,,,,,,
37786,THE BEST IS YET TO COME HERE WE GO!💪Trump 2Q2Q Epic Winning,username@viyytttlht,02:54:53,,,,,,
37787,:washhands::washhands::washhands:,username@fSoBuurBf,02:54:53,,,,,,
37788,In God we trust!,username@tPGhoaduod,02:54:54,,,,,,
37789,CALIFORNIA FOR TRUMP!,username@tWNoWooyho,02:54:54,,,,,,
37790,Amen🙏🏼,username@anoilllUl,02:54:54,,,,,,
37791,👑👑👑👑 TRUMP,username@t KKKyBtiB,02:54:54,,,,,,
37792,good question caddo!!!!,username@JJycMiyyey,02:54:54,,,,,,
37793,PATRIOTS FOR TRUMP ❤,username@CrreCCeee,02:54:54,,,,,,
37794,Roar Patriots.....Roar Big!,username@iVciikc na,02:54:54,,,,,,
37795,:_RSBNTRUMP::_RSBNTRUMP::_RSBNTRUMP::_RSBNTRUMP::_RSBNTRUMP:TRUMP!! TRUMP!TRUMP!!!!!!!:_RSBNTRUMP:TRUMP! TRUMP! TRUMP TRUMP! TRUMP!!!!!!:_RSBNTRUMP:TRUMP!TRUMP!TRUMP TRUMP! TRUMP!!!!!!!:_RSBNTRUMP:TRUMP TRUMP! TRUMP,username@FFdiFieidi,02:54:54,,,,,,
37796,Lmao I love that Trump is an honest human. Real AF - up there freezin’ his ass off for AMERICA. Cooooool as a cucumber too,username@EetleKEEW,02:54:54,,,,,,
37797,We got your back Mr. President! Vote RED!,username@ vmvD iJ v,02:54:55,,,,,,
37798,❤BEST IS YET TO COME❤,username@eXXccePItt,02:54:56,,,,,,
37799,GOD Bless All people Michigan😘❤😄,username@ peinni lp,02:54:56,,,,,,
37800,THE TREE OF LIBERTY MUST BE REFRESHED !!!,username@7mamemmema,02:54:56,,,,,,
37801,BE AN AMERICAN... OR GET THE F**K OUT!,username@6Jon77J7J6,02:54:56,,,,,,
37802,161717,username@inaeeMRMie,02:54:56,,,,,,
37803,THE BEST IS YET TO COME! VOTE!!!,username@h ehlzehle,02:54:56,,,,,,
37804,THANK YOU MI,username@c N c N RN,02:54:56,,,,,,
37805,TRUMP 2020-AND BEYOND ALL TIMES,username@ddNNodNoNd,02:54:57,,,,,,
37806,New Jersey For Trump,username@atrrratarr,02:54:57,,,,,,
37807,POTUS WILL WIN..ERIC HOLDER FOR GITMO,username@SihammLhhi,02:54:57,,,,,,
37808,👉👉👉NOW WE NEED TO DEFEAT FASCISTBOOK......,username@rJJnnvneni,02:54:57,,1.0,,,,
37809,CALIFORNIA FOR TRUMP 2020,username@331Mii3aii,02:55:00,,,,,,
37810,we're fighting fascism... communism and socialism again,username@mhienur  e,02:55:00,,,,,,
37811,Fauci's plague,username@rrsmtotmro,02:55:00,,,,,,
37812,#WALKAWAY from the tragical Left,username@eCn Athl l,02:55:00,,,,,,
37813,"WINNING, WINNING, WINNING",username@eNw NDoDno,02:55:00,,,,,,
37814,"God Bless you President Trump, we love you man!!!!",username@asDlnPePDn,02:55:00,,,,,,
37815,"161K watching., bad ass!!",username@ngi Wi ia,02:55:01,,,,,,
37816,REPUBLICAN TSUNAMI 2020,username@MMAM MAAAI,02:55:01,,,,,,
37817,🗽🗽🗽🗽🗽🗽,username@ByBd se oB,02:55:01,,,,,,
37818,POTUS.... we have your ass covered... you're ok here in MI,username@tgaBDti o,02:55:01,,,,,,
37819,TRUMP'S BATTLE AGAINST THE FAKE MEDIA,username@ oamiisas,02:55:01,,,,,,
37820,Winning Winning Winnng,username@hdh aaae,02:55:01,,,,,,
37821,🙏🙏,username@rBusuBiruo,02:55:01,,,,,,
37822,:thanksdoc:.....GOD IS BOSS.....:thanksdoc:,username@ooTTannann,02:55:02,,,,,,
37823,No Pres has talked like this we are very lucky:thanksdoc::thanksdoc::thanksdoc::thanksdoc::thanksdoc:,username@ BrnrBAdna,02:55:02,,,,,,
37824,put link for next one please RSBN,username@tttVJsiccV,02:55:02,,,,,,
37825,VOTED in CALIFORNIA YESTERDAY FOR TRUMP! RED WAVE!,username@2seRe482n3,02:55:03,,,,,,
37826,Trump ends the democrats and socialists of this nation.,username@e iCtrtt W,02:55:03,,,,,,
37827,Is that Biden behind him in disguise? in the glasses,username@nhnasanstn,02:55:03,,,,,,
37828,TRUMP IS MY HERO,username@yyrp2gyly5,02:55:04,,,,,,
37829,GO PRESIDENT TRUMP GO,username@rQrQi Qirr,02:55:04,,,,,,
37830,🌎 𝗪𝗢𝗥𝗟𝗗 𝗙𝗢𝗥 𝗧𝗥𝗨𝗠𝗣!! 🌍,username@C P030C008,02:55:04,,,,,,
37831,FREEDOM VOTE TRUMP 2020 💯,username@Jik akiiaJ,02:55:04,,,,,,
37832,"VOTE TRUMP , WE NEED TO DEFEND OUR COUNTRY FROM SOCIALIZM. TRUMP2020:_RSBNUSA::_RSBNMAGAHat::_RSBNDJT::_RSBNUSFlag2:",username@CKKACKMKA,02:55:04,,,,,,
37833,Let those lazy democrats work their ass!!!,username@aejhjhh hj,02:55:04,,,,,,
37834,Presidente Trump Will lead América to prosperity and peace among all nations and Brotherhood and will be forever 🌟🌟🌟🌟🌟🌟🌟,username@crdoareo i,02:55:04,,,,,,
37835,Authorities uncover fraud scheme that tried to register dead people to vote as Democrats,username@a rm  asmg,02:55:04,,,,,,
37836,BYE BIDEN ! BYE BYE BYE FELICIA DON'T WANNA BE YA ! ADIOS !,username@atniAmaeii,02:55:04,,,,,,
37837,❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤,username@MoJnekonon,02:55:04,,,,,,
37838,Get aboard the Trump train,username@ruarTMeMeT,02:55:05,,,,,,
37839,TRUMP / PENCE 4 MORE YEARS!,username@MlMnl ueal,02:55:05,,,,,,
37840,I BET Joe was the first person to change the time one hour back in his home just so he can sleep longer,username@I CMCTEIRC,02:55:05,,,,1.0,,
37841,We♥️Trump!!!,username@j11z2ji11j,02:55:05,,,,,,
37842,Buffalo for Trump,username@rr os rrra,02:55:05,,,,,,
37843,LOVE FROM IRAN,username@eheatehwwt,02:55:07,,,,,,
37844,KEEP ON TRUMPIN👍,username@e clech hr,02:55:07,,,,,,
37845,hit the like vote,username@wShJSaaaJe,02:55:07,,,,,,
37846,TOMORROW TRUMP PART 2,username@Kehrirnknr,02:55:07,,,,,,
37847,HARDWORKING PEOPLE FOR TRUMP,username@iilgcibggg,02:55:08,,,,,,
37848,WIN WIN WIN,username@oioldzdaro,02:55:08,,,,,,
37849,DEMOCRATS ARE CHEATING IN ALL STATES,username@esn ieaDee,02:55:08,,,,1.0,,
37850,u gotta love him:washhands::washhands:,username@hduseimeui,02:55:09,,,,,,
37851,👏👏,username@ minirmSr,02:55:09,,,,,,
37852,"❤ 161,776 K WATCHING",username@eBryrveBB3,02:55:10,,,,,,
37853,LET THE 🧂 FLOW 🍿🥤,username@e etheenSe,02:55:10,,,,,,
37854,Bitch is on fox,username@rnnmrnoodr,02:55:10,,,,,,
37855,Crossing the Delaware in Durham boats! God Bless you President Trump! WWG1WGA!!,username@riDnyeenle,02:55:10,,,,,,
37856,GOD SPEED MR PRESIDENT,username@woe oSsJpi,02:55:10,,,,,,
37857,VICTORY FOR PRESIDENT TRUMP AND PENCE,username@anJimh riJ,02:55:10,,,,,,
37858,Puppet Biden,username@aLalLaWa W,02:55:10,,,,,,
37859,What is the chance to Trump in this race?,username@ridso drsi,02:55:11,,,,,,
37860,❤❤❤BIG BIG TRUMP VICTORY❤❤❤,username@t oPsootPP,02:55:11,,,,,,
37861,👍...LIKE & SHARE...👍,username@ibHeet rbb,02:55:11,,,,,,
37862,USA FOR TRUMP !!! !!! DRAIN THE SEWER !!!,username@aaeaTarTo,02:55:11,,,,,,
37863,He's THE BEST PRESIDENT EVER,username@0dest10e1s,02:55:12,,,,,,
37864,FREE THE world,username@y GlGaKaKa,02:55:12,,,,,,
37865,@Warron93 TY,username@eeirk iker,02:55:12,,,,,,
37866,:_RSBNKAG::_RSBNCROSS::_RSBNJESUS::_RSBNRedCalif::_RSBNMAGALion::_RSBNRNC:,username@Mahsn nt t,02:55:12,,,,,,
37867,Trump 2020,username@rrnnnni om,02:55:13,,,,,,
37868,🌎 𝗪𝗢𝗥𝗟𝗗 𝗙𝗢𝗥 𝗧𝗥𝗨𝗠𝗣!! 🌍,username@C P030C008,02:55:13,,,,,,
37869,winining!,username@ eryyAmnmr,02:55:13,,,,,,
37870,Electricians for Trump,username@gjojmdo jg,02:55:13,,,,,,
37871,winning winning winning,username@Mddadinnsn,02:55:13,,,,,,
37872,🧂🧂🧂🧂🧂🧂🧂🧂🧂🧂🧂🧂🧂🧂🧂🧂🧂🧂🧂🧂🧂🧂🧂🧂🧂,username@oyJyoeyJoe,02:55:13,,,,,,
37873,IT'S ALL ABOUT THE LOVE...,username@ skkjjob k,02:55:14,,,,,,
37874,✌ Super Trump ✌,username@leaocaslsl,02:55:14,,,,,,
37875,~~ WE GOT YOUR BACK TRUMP ~,username@NoehhN rNN,02:55:15,,,,,,
37876,WINNING WINNING WINNING,username@hm  aBm hm,02:55:15,,,,,,
37877,👏👏👏👏👏👏👏,username@JrTrrrryee,02:55:15,,,,,,
37878,WIning,username@lymy30yl3l,02:55:15,,,,,,
37879,USA USA USA USA,username@brlevO22ec,02:55:16,,,,,,
37880,CALIFORNIA LOVES PRESIDENT TRUMP!,username@enyCnunTru,02:55:17,,,,,,
37881,:_RSBNRNC:GET OUT AN RIDE THE WAVE HOME! OUR HOME AMERICA:_RSBNRNC:,username@hliSmlyhSa,02:55:17,,,,,,
37882,UPPER PENINSULA FOR TRUMP,username@WDrtanaDee,02:55:17,,,,,,
37883,FL for TRUMP!!!,username@eheatehwwt,02:55:17,,,,,,
37884,WINNING,username@eSot6mmom5,02:55:17,,,,,,
37885,THIS IS HIS SECOND LAST RALLY GUYS! GET OUT AND VOTE,username@⸻⸻⸻⸻⸻⸻⸻tc⸻,02:55:18,,,,,,
37886,Send Biden back to his Basement,username@urzdztuk t,02:55:18,,,,,,
37887,Let's Go People. Turn America Red,username@itRRoRReol,02:55:18,,,,,,
37888,Good Man coming out anytime soon?,username@tnntabanaa,02:55:18,,,,,,
37889,SEND BIDEN BACK TO DELAWARE,username@FRtoiobee,02:55:18,,1.0,,,,
37890,Turn California RED!,username@ooBoB o Bo,02:55:21,,,,,,
37891,thank you Prez Trump!,username@rsslrCtLyC,02:55:21,,,,,,
37892,Winning:thanksdoc::thanksdoc::thanksdoc:,username@nrkrngo iS,02:55:21,,,,,,
37893,👍👍👍💪💪💪,username@aaH aynaa,02:55:22,,,,,,
37894,"""Free JOE outta the BASEMENT....GITMO AWAITS}¡♡""!!!!!",username@KnnnaaiaiB,02:55:22,,,,,,
37895,TRUMP2020,username@yaaymzllaF,02:55:22,,,,,,
37896,BIDEN going to lose 😂😂😂😂😂😂,username@uu nM ttuT,02:55:23,,1.0,,,,
37897,williamsberg for trump,username@oTmomTmoTm,02:55:23,,,,,,
37898,❤❤Keep America Great❤❤,username@bbAybyRboo,02:55:23,,,,,,
37899,trump 2020 woooo,username@3ighMiMtig,02:55:23,,,,,,
37900,All world for Trump ❤️,username@Lhesheesee,02:55:23,,,,,,
37901,👍👍👍,username@eoaaooa ma,02:55:23,,,,,,
37902,😵 G NEWS . ORG 😵 HUNTER'S LAP TOP 😵,username@eeleentmen,02:55:23,,,,,,
37903,"Jesus watch over this election, protect our President!",username@ammhueSm e,02:55:23,,,,,,
37904,Winning winning winning,username@ndniad idd,02:55:23,,,,,,
37905,PIANO WIRE FOR THE MEDIA!!,username@6Jon77J7J6,02:55:25,,,,,,
37906,Nov 3rd Hurricane Trump a category 10 blew across America even though we searched for days no Democrats were recovered,username@ e.StaR o.,02:55:25,,,,,,
37907,😎😎😎😎WINNING WINNING WINNING 😎😎😎😎,username@u aieMloio,02:55:25,,,,,,
37908,in God we trust,username@lmataammm,02:55:26,,,,,,
37909,Hoping and praying that Trump wins because I don't want to live in the Orwellian scenario that Biden's backers want,username@a6ovovvo2m,02:55:26,,,,,,
37910,This Fake news needs to come clean and report the truth about the Biden’s laptop 😱☠️,username@xanaaaBxxa,02:55:26,,,,1.0,,
37911,WINNING WINNING WINNING!’,username@nidena Mee,02:55:26,,,,,,
37912,"@cjt700-BIDEN WAS BEST BUDS WITH ROBERT BYRD, A KNOWN KKK MEMBER.",username@rb yayauS,02:55:26,,,,,,
37913,GOD BLESS TRUMP AND AMERICA,username@xamnxTt oa,02:55:26,,,,,,
37914,WINNING WINNING WINNING BIGLY,username@uuooh n  l,02:55:27,,,,,,
37915,God Bless is ALL!!!,username@lD aelaDer,02:55:27,,,,,,
37916,My Father is voting for Joe Biden,username@edaxSexrdS,02:55:27,,,,,,
37917,🌎 𝗪𝗢𝗥𝗟𝗗 𝗙𝗢𝗥 𝗧𝗥𝗨𝗠𝗣!! 🌍,username@C P030C008,02:55:27,,,,,,
37918,UNITED UNDER TRUMP!!!!,username@k aka Lvak,02:55:27,,,,,,
37919,President Trump kicked Covid's butt and now it is time to do the same to Hiden Lyin' Biden and Kamala.....,username@in clepcel,02:55:27,,,,,,
37920,Trump 2020,username@aoaiaanrGn,02:55:27,,,,,,
37921,WINNING WINNING WINNING,username@Uadi4vDU P,02:55:27,,,,,,
37922,We Wining tomorrow count on it!!!!!!!!!!!,username@itiktskyrr,02:55:27,,,,,,
37923,✨ WINNING 🎆 WINNING🎇 WINNING✨,username@FFdiFieidi,02:55:27,,,,,,
37924,Kentucky for the Trump train,username@MkvdMavdvk,02:55:28,,,,,,
37925,Jesus MattersJeSus Matters 💪🎁,username@lDlnnCDorC,02:55:28,,,,,,
37926,WINNING!!!!!!!!!! ❤,username@oeoyHylAeb,02:55:28,,,,,,
37927,Winning with President Trump!!!,username@alilllmsil,02:55:28,,,,,,
37928,Grand Rapids for TRUMP!,username@ox xx RRoR,02:55:28,,,,,,
37929,I LOVE YOU,username@rQrQi Qirr,02:55:28,,,,,,
37930,We love WINNING!!,username@oz  sooGze,02:55:28,,,,,,
37931,AMEN AMEN AMEN❤,username@nrhirieeiP,02:55:28,,,,,,
37932,Biden is totally corrupt!!!,username@SSreCaaCre,02:55:28,,1.0,,1.0,,
37933,UNDER GOD,username@oLtrattyon,02:55:29,,,,,,
37934,WINNING WINNING WINNING!!!!!MAGA 2020!!!,username@hu!oot fi,02:55:29,,,,,,
37935,GOD GAVE YOU TRUMP!,username@UUKSTTCKSK,02:55:29,,,,,,
37936,Cant wait to vote tmrw,username@ceMee  eec,02:55:29,,,,,,
37937,🙏🙏🙏🙏🙏🙏🙏🙏THANK GOD!!,username@11nt1aatc1,02:55:30,,,,,,
37938,God Bless u,username@dtzrdynadr,02:55:30,,,,,,
37939,Germany for Trump a defender of freedom! i like also the Space Force idea 😉,username@eepeeSDSpu,02:55:31,,,,,,
37940,Biden has no chance! Americans will never elect a corrupt criminal politician as president of the United States. The Biden Crime Family should be convicted and jailed.,username@OkigigBeie,02:55:31,,1.0,,,,
37941,UNDER GOD,username@asJaSaJes,02:55:32,,,,,,
37942,UNITED IN CHRIST,username@ eeooerRre,02:55:32,,,,,,
37943,We love you TRUMP,username@ergLr g b,02:55:32,,,,,,
37944,WINNING WINNING WINNING,username@y reayrooo,02:55:32,,,,,,
37945,WINNING WINNING WINNING,username@iccrRioroe,02:55:32,,,,,,
37946,And the cameras,username@klkarnBani,02:55:32,,,,,,
37947,💢💥 TRANSLATE THIS MASSIVE ENTHUSIASM INTO VOTES FOLKS. GET OUT AND VOTE TRUMP VOTE TO KEEP THE SENATE VOTE TO RE-TAKE THE HOUSE MAGA 2020 💢💥💢💥💢💥💢,username@kiMniakMij,02:55:33,,,,,,
37948,WINNING👍 WINNING ☝ WINNING 🚨,username@KKEa a la,02:55:33,,,,,,
37949,"Hawaii for Trump Shaka, Brudah!!",username@sA'rss 'Gr,02:55:33,,,,,,
37950,WINNING WINNING WINNING BIGLY,username@uuooh n  l,02:55:34,,,,,,
37951,Trump is wrong,username@nBnrnnnnal,02:55:34,,,,,,
37952,Big RED wave,username@a rm  asmg,02:55:34,,,,,,
37953,⏳⌚ one more day vote RED,username@rcrhallmho,02:55:34,,,,,,
37954,#WALKAWAY from the tragical Left,username@eCn Athl l,02:55:34,,,,,,
37955,Donald Trump is the greatest showman on earth ❤❤❤❤❤❤❤❤❤❤,username@vhdFFhhrhn,02:55:34,,,,,,
37956,💪💪💪💪💪,username@euaaC MdCe,02:55:34,,,,,,
